intervention,trigger_time_s,trigger_depth_mm,trigger_eta_raw,commanded_retract_mm,hand_target_retract_mm,actual_retract_mm,max_actual_retract_mm,safe_target_crossed,time_to_0_5_mm_s,sustained_0_5_mm_at_recovery_end,online_verified,recovery_status,recovery_end_time_s,recovery_end_depth_mm,recovery_safety_stop,before_samples,after_samples,after_window_duration_s,rejoin_started,rejoin_start_time_s,retry_started,retry_start_time_s,retry_observed_s,retry_evaluable,stall_observed_after_retry,stall_after_retry,first_stall_before_trigger,trigger_wrist_force_n,after_wrist_force_n,before_mean_wrist_force_n,after_mean_wrist_force_n,trigger_wrist_torque_nm,after_wrist_torque_nm,before_mean_wrist_torque_nm,after_mean_wrist_torque_nm,trigger_normal_load_n,after_normal_load_n,before_mean_normal_load_n,after_mean_normal_load_n,trigger_force_norm_n,after_force_norm_n,before_mean_force_norm_n,after_mean_force_norm_n,trigger_torque_norm_nm,after_torque_norm_nm,before_mean_torque_norm_nm,after_mean_torque_norm_nm,trigger_fx,after_fx,before_mean_fx,after_mean_fx,trigger_fy,after_fy,before_mean_fy,after_mean_fy,trigger_fz,after_fz,before_mean_fz,after_mean_fz,trigger_taux,after_taux,before_mean_taux,after_mean_taux,trigger_tauy,after_tauy,before_mean_tauy,after_mean_tauy,trigger_tauz,after_tauz,before_mean_tauz,after_mean_tauz,normal_load_drop_n,contact_load_decreased,load_decreased_after_verified_unloading,actual_dx_mm,actual_dy_mm,actual_droll_deg,actual_dpitch_deg,trigger_x_mm,trigger_y_mm,trigger_roll_deg,trigger_pitch_deg,after_x_mm,after_y_mm,after_roll_deg,after_pitch_deg,lateral_error_before_mm,lateral_error_after_mm,tilt_error_before_deg,tilt_error_after_deg,verification_time_s,retry_ready_time_s,ready_to_retry,time_to_verified_unloading_s,commanded_relax_fraction,commanded_relax_x_mm,commanded_relax_y_mm,commanded_relax_roll_deg,commanded_relax_pitch_deg,relax_end_actual_retreat_mm,relax_end_normal_load_n,relax_end_x_mm,relax_end_y_mm,relax_end_roll_deg,relax_end_pitch_deg,verified_mean_normal_load_n,verified_mean_wrist_force_n,verified_mean_wrist_torque_nm,retry_success,repeated_stall,case_id,split,policy,trigger_branch
1,10.8,19.259167462587357,,0.6564029043692123,0.7122159004211426,0.6186291575431824,0.7373504340648651,True,1.6583333334919637,True,True,verified,12.95833333349833,18.640538305044174,False,13,13,0.10000000000127329,True,12.96666666683177,True,13.466666666838137,0.2250000000028649,False,False,,False,0.5617887377738953,0.0025368828792124987,0.5766560435295105,0.0023077044528550827,0.007953919470310211,0.00036616961006075144,0.00852339926104133,0.00033945514251872036,5.15219783782959,0.0,5.127438471867488,0.0,0.564617395401001,0.0,0.5810690132471231,0.0,0.051542557775974274,0.0,0.05092035463223091,0.0,0.2891596257686615,0.0,0.2786676642986444,0.0,-0.2730470299720764,0.0,-0.24601023758833224,0.0,0.4007803201675415,0.0,0.426502532683886,0.0,0.036203522235155106,0.0,0.03564788601719416,0.0,0.036684539169073105,0.0,0.03635400361739672,0.0,-0.00042965193279087543,0.0,-0.00044071929117378133,0.0,5.127438471867488,True,True,-0.3952980041503906,0.38509684691234725,2.2876583393502585,2.4102724166320684,0.41669607162475586,-0.3845790633931756,-2.3224728970473225,-2.4650499561760446,0.021398067474365234,0.000517783519171644,-0.03481455769705095,-0.05477753954397578,0.5670420373375116,0.02140433113671654,3.3867907588103083,0.06490479386095545,12.708333333333334,12.958333333333334,True,1.9083333333333332,1.0,-0.41669607162475586,0.3845790633931756,2.3224728970473336,2.4650499561760455,0.12991204857826233,0.3737443685531616,0.3071427345275879,-0.42656593723222613,-1.2632800210487303,-1.3699239205728013,0.0,0.0071367313727163356,0.0006050452351561175,True,,h033_oblique_tilt_moderate_v1,held_out,v2,terminal
1,11.4,19.45481225848198,,0.5918830475983796,0.6464272737503052,0.6055422127246857,0.6931424140930176,True,1.6083333334989671,True,True,verified,13.508333333505334,18.849270045757294,False,13,13,0.10000000000127329,True,13.516666666838773,True,14.01666666684514,0.19166666666910714,False,False,,False,0.5157318711280823,0.004271243698894978,0.49960234531989467,0.0033415478985541714,0.014865918084979057,0.0007186634466052055,0.014773848394934948,0.000467483272726755,4.6782355308532715,0.0,4.703514135800875,0.0,0.5152773857116699,0.0,0.5006806048063132,0.0,0.04199248179793358,0.0,0.04241180935731301,0.0,0.3084653913974762,0.0,0.32493690573252165,0.0,0.19646519422531128,0.0,0.19217253762942094,0.0,0.3629894554615021,0.0,0.3262605116917537,0.0,-0.020327944308519363,0.0,-0.020861691866929714,0.0,0.03674191236495972,0.0,0.03692116645666269,0.0,-0.0004182505654171109,0.0,-0.00033478911567586835,0.0,4.703514135800875,True,True,-0.45305490493774414,-0.24888237567211036,-1.4927097619276992,2.8953387712592757,0.4951357841491699,0.2698056632652879,1.5257335633449833,-2.962691454404574,0.04208087921142578,0.02092328759317752,0.03302380141728999,-0.06735268314528693,0.5638745788515699,0.046995578078298204,3.332477090741851,0.07501303478008355,13.258333333333333,13.508333333333333,True,1.8583333333333325,1.0,-0.4951357841491699,-0.2698056632652879,-1.5257335633449713,2.9626914544045633,0.1919269561767578,0.8478071689605713,0.43517351150512695,0.30481137218885124,0.8229655521538287,-1.6207252486205916,0.0,0.007795717459745132,0.0007601689833861131,True,,h034_oblique_tilt_moderate_v2,held_out,v2,terminal
1,9.1,16.616178303956985,0.0882543240961138,0.5813867187500001,0.6717070937156677,0.6520487368106824,0.6909072399139387,True,1.5999999999902688,True,True,verified,11.199999999989814,15.964129567146303,False,13,13,0.09999999999990905,True,11.20833333332314,True,11.708333333322685,0.9583333333324617,True,False,False,False,0.7846530079841614,0.0010615938808768988,1.3991106886130114,0.0031552792419321262,0.10078690946102142,0.0006534460699185729,0.0783045873619043,0.0005575834019020057,16.442201614379883,0.0,15.888661017784706,0.0,0.7286999225616455,0.0,1.4358108502167921,0.0,0.17302283644676208,0.0,0.16278425890665787,0.0,-0.3160955011844635,0.0,-0.17900026188446924,0.0,0.5125290155410767,0.0,0.5251141167604007,0.0,0.41036713123321533,0.0,1.1937004923820496,0.0,-0.16293561458587646,0.0,-0.15385612501547888,0.0,-0.058211591094732285,0.0,-0.05314087237303074,0.0,0.0005451625329442322,0.0,0.0009367008774111477,0.0,15.888661017784706,True,True,0.23245811462402344,-0.5100654962006956,-3.7841867234418487,-1.5453515695292026,-0.21964311599731445,0.5952832289040089,3.9457471344696917,1.6130634042659,0.012814998626708984,0.08521773270331323,0.16156041102784496,0.0677118347366906,0.6345117973839355,0.08617590241416619,4.262733160233898,0.1751760799164518,10.95,11.2,True,1.8499999999999996,1.0,0.21964311599731445,-0.5952832289040089,-3.945747134469684,-1.613063404265887,0.07056817412376404,0.2942570149898529,-0.14466047286987305,0.5126874893903732,2.202731612876086,0.9223234128206623,0.0,0.0064801681571854996,0.0011253984053977407,True,False,h036_oblique_tilt_severe_v0,held_out,v1,normal
1,9.1,16.616178303956985,0.0882543240961138,0.5813867187500001,0.6717070937156677,0.6520487368106824,0.6909072399139387,True,1.5999999999902688,True,True,verified,11.199999999989814,15.964129567146303,False,13,13,0.09999999999990905,True,11.20833333332314,True,11.708333333322685,0.9583333333324617,True,False,False,False,0.7846530079841614,0.0010615938808768988,1.3991106886130114,0.0031552792419321262,0.10078690946102142,0.0006534460699185729,0.0783045873619043,0.0005575834019020057,16.442201614379883,0.0,15.888661017784706,0.0,0.7286999225616455,0.0,1.4358108502167921,0.0,0.17302283644676208,0.0,0.16278425890665787,0.0,-0.3160955011844635,0.0,-0.17900026188446924,0.0,0.5125290155410767,0.0,0.5251141167604007,0.0,0.41036713123321533,0.0,1.1937004923820496,0.0,-0.16293561458587646,0.0,-0.15385612501547888,0.0,-0.058211591094732285,0.0,-0.05314087237303074,0.0,0.0005451625329442322,0.0,0.0009367008774111477,0.0,15.888661017784706,True,True,0.23245811462402344,-0.5100654962006956,-3.7841867234418487,-1.5453515695292026,-0.21964311599731445,0.5952832289040089,3.9457471344696917,1.6130634042659,0.012814998626708984,0.08521773270331323,0.16156041102784496,0.0677118347366906,0.6345117973839355,0.08617590241416619,4.262733160233898,0.1751760799164518,10.95,11.2,True,1.8499999999999996,1.0,0.21964311599731445,-0.5952832289040089,-3.945747134469684,-1.613063404265887,0.07056817412376404,0.2942570149898529,-0.14466047286987305,0.5126874893903732,2.202731612876086,0.9223234128206623,0.0,0.0064801681571854996,0.0011253984053977407,True,False,h036_oblique_tilt_severe_v0,held_out,v2,normal
1,9.4,17.781925946474075,0.033192275052029416,0.0,0.0,0.003293156623840332,0.003293156623840332,False,,False,False,safety_stop,9.466666666528909,17.778632789850235,True,13,8,0.05833333333248447,False,,False,,0.0,False,False,,True,1.4517086744308472,1.4744082689285278,1.2367419141989489,0.710245169699192,0.04608264937996864,0.13352714478969574,0.030572204725243725,0.07495066034607589,13.453773498535156,12.61995792388916,12.134093211247372,12.740865230560303,1.5407629013061523,1.7090821266174316,1.2603799471488366,0.810707088559866,0.11372304707765579,0.10401789098978043,0.10630391939328267,0.10868731699883938,0.4788041114807129,0.011742919683456421,0.48122617373099696,0.28092162124812603,-0.15163534879684448,-0.08401477336883545,-0.37919344237217534,-0.10005896911025047,1.4566068649291992,1.7069755792617798,0.9350020472819989,0.08822108805179596,0.07604634761810303,0.0704241394996643,0.07172101392195775,0.07306245667859912,0.08455612510442734,0.07655167579650879,0.07835261007914177,0.08046024292707443,0.0003837070835288614,5.789234273834154e-05,-8.902897444876054e-05,-0.0001918078896778752,-0.6067720193129311,False,,-0.0020265579223632812,0.003593508154153824,0.001351367892482358,0.027405554209565253,0.44524669647216797,-0.43207668932154775,-2.71702607381984,-2.8353268291375393,0.4432201385498047,-0.4284831811673939,-2.715674705927349,-2.8079212749279754,0.6204312098649198,0.6164754072624777,3.9269974425563343,3.906316806738381,,,False,,0.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,h037_oblique_tilt_severe_v1,held_out,v2,normal
1,9.4,18.608642369508743,0.11578456477668705,0.5918830475983796,0.6433874368667603,0.5862675607204437,0.6844252347946167,True,1.6083333331731406,True,True,verified,11.508333333165865,18.0223748087883,False,13,13,0.09999999999854481,True,11.516666666499077,True,12.016666666491801,0.37499999999454303,False,False,,False,1.031792163848877,0.002597686368972063,0.9011260041823754,0.003067301371349738,0.10702221840620041,0.0004367569927126169,0.1025517749098631,0.00040225141912322637,0.8640889525413513,0.0,0.769752928843865,0.0,1.080111026763916,0.0,0.9129037719506484,0.0,0.01826648786664009,0.0,0.01567272712978033,0.0,0.8045517206192017,0.0,0.6820198114101703,0.0,0.2794891595840454,0.0,0.31504130019591403,0.0,0.6642457246780396,0.0,0.48527913139416623,0.0,-0.0066643827594816685,0.0,-0.006810178263829305,0.0,0.016982104629278183,0.0,0.014056093704241972,0.0,0.0009266574052162468,0.0,0.00044601546799710306,0.0,0.769752928843865,True,True,-0.4481077194213867,-0.18231511603516992,-1.4485257641104567,2.8344733120079013,0.44268369674682617,0.20611306536011398,1.470466463690982,-2.862158542057143,-0.005424022674560547,0.023797949324944057,0.021940699580536686,-0.02768523004923259,0.4883149097432707,0.024408244796518087,3.2177978713260615,0.03532515054408535,11.258333333333333,11.508333333333333,True,1.8583333333333325,1.0,-0.44268369674682617,-0.20611306536011398,-1.4704664636909683,2.8621585420571307,0.19428133964538574,0.1838371753692627,0.4210472106933594,0.3107231168542057,0.7941790282510447,-1.5544860436196337,0.0,0.00910153236383429,0.0008519947072132849,True,,h038_oblique_tilt_severe_v2,held_out,v2,urgent
1,9.5,18.627730756998062,-0.10561820788262598,0.6024537037037057,0.6595104932785034,0.617101788520813,0.7062740623950958,True,1.6166666665048979,True,True,verified,11.616666666497622,18.01062896847725,False,13,13,0.09999999999854481,True,11.624999999830834,True,12.124999999823558,0.37499999999454303,False,False,,True,0.7159106731414795,0.004922545049339533,0.8824731432474576,0.0034019963753123125,0.07361291348934174,0.00042000546818599105,0.09551514971714753,0.0004603771331648414,0.7040032148361206,0.0,0.7245391790683453,0.0,0.6714162826538086,0.0,0.8824920241649334,0.0,0.01163339614868164,0.0,0.014945133374287533,0.0,0.3159211575984955,0.0,0.616130890754553,0.0,0.3312365412712097,0.0,0.2904114333482889,0.0,0.4911985397338867,0.0,0.551749206506289,0.0,-0.007518208585679531,0.0,-0.006592577824798914,0.0,0.008867032825946808,0.0,0.013317752987719499,0.0,-0.00043378211557865143,0.0,0.00038276724584508117,0.0,0.7245391790683453,True,True,-0.4673600196838379,-0.23173265617515426,-1.5409724039040782,2.9956747793258955,0.4839301109313965,0.2459866227582097,1.5594293182734014,-3.026057284180478,0.016570091247558594,0.014253966583055444,0.018456914369318126,-0.03038250485457787,0.54286072877126,0.02185734401301492,3.4042388996415007,0.03554932192426165,11.366666666666667,11.616666666666667,True,1.8666666666666671,1.0,-0.4839301109313965,-0.2459866227582097,-1.559429318273402,3.0260572841804674,0.19690394401550293,0.18774758279323578,0.40280818939208984,0.33509155036881566,0.8370538177586297,-1.6410676264976547,0.0,0.007820327587139148,0.0007143876976512659,True,,h038_oblique_tilt_severe_v2,held_out,v1,normal
1,8.8,15.62221869826317,0.09004501430436901,0.5813867187500001,0.67950040102005,0.6188675761222839,0.689379870891571,True,1.5999999998486594,True,True,verified,10.899999999841384,15.003351122140886,False,13,13,0.09999999999854481,True,10.908333333174596,True,11.40833333316732,1.2666666666482342,True,False,False,False,0.7962462306022644,0.0024468968622386456,1.5721569932424104,0.0045593170305857295,0.08039811998605728,0.0008705282234586775,0.04582102639743915,0.000717527048366789,13.723442077636719,0.0,12.978591772226187,0.0,0.8515769243240356,0.0,1.6437119245529175,0.0,0.12359907478094101,0.0,0.10982726915524556,0.0,-0.43814435601234436,0.0,-0.28259988186451107,0.0,-0.6604273915290833,0.0,-0.4499656924834618,0.0,0.31152600049972534,0.0,1.427356250011004,0.0,0.10195912420749664,0.0,0.09112585221345608,0.0,-0.069849893450737,0.0,-0.06128424463363794,0.0,0.0014355997554957867,0.0,0.00117365889197502,0.0,12.978591772226187,True,True,0.33539533615112305,0.4386257132864557,3.726242168667625,-2.1938869181280154,-0.3476738929748535,-0.5167340859770775,-3.8414013276305377,2.294768384044763,-0.012278556823730469,-0.07810837269062176,-0.1151591589629253,0.10088146591675982,0.6228091613543073,0.0790675713681067,4.4746313922303225,0.1530970347804381,10.65,10.9,True,1.8499999999999996,1.0,0.3476738929748535,0.5167340859770775,3.8414013276305354,-2.2947683840447723,-0.0249519944190979,0.6430323719978333,-0.21153688430786133,-0.4936432815156877,-2.1088125890562788,1.3261942774424373,0.0,0.00789848890585395,0.001206599717709021,True,False,h039_oblique_tilt_severe_v3,held_out,v1,normal
1,8.8,15.62221869826317,0.09004501430436901,0.5813867187500001,0.67950040102005,0.6188675761222839,0.689379870891571,True,1.5999999998486594,True,True,verified,10.899999999841384,15.003351122140886,False,13,13,0.09999999999854481,True,10.908333333174596,True,11.40833333316732,1.2666666666482342,True,False,False,False,0.7962462306022644,0.0024468968622386456,1.5721569932424104,0.0045593170305857295,0.08039811998605728,0.0008705282234586775,0.04582102639743915,0.000717527048366789,13.723442077636719,0.0,12.978591772226187,0.0,0.8515769243240356,0.0,1.6437119245529175,0.0,0.12359907478094101,0.0,0.10982726915524556,0.0,-0.43814435601234436,0.0,-0.28259988186451107,0.0,-0.6604273915290833,0.0,-0.4499656924834618,0.0,0.31152600049972534,0.0,1.427356250011004,0.0,0.10195912420749664,0.0,0.09112585221345608,0.0,-0.069849893450737,0.0,-0.06128424463363794,0.0,0.0014355997554957867,0.0,0.00117365889197502,0.0,12.978591772226187,True,True,0.33539533615112305,0.4386257132864557,3.726242168667625,-2.1938869181280154,-0.3476738929748535,-0.5167340859770775,-3.8414013276305377,2.294768384044763,-0.012278556823730469,-0.07810837269062176,-0.1151591589629253,0.10088146591675982,0.6228091613543073,0.0790675713681067,4.4746313922303225,0.1530970347804381,10.65,10.9,True,1.8499999999999996,1.0,0.3476738929748535,0.5167340859770775,3.8414013276305354,-2.2947683840447723,-0.0249519944190979,0.6430323719978333,-0.21153688430786133,-0.4936432815156877,-2.1088125890562788,1.3261942774424373,0.0,0.00789848890585395,0.001206599717709021,True,False,h039_oblique_tilt_severe_v3,held_out,v2,normal
1,9.9,19.402606040239334,0.130267683704898,0.61309814453125,0.6681233644485474,0.6174817681312561,0.7157027721405029,True,1.6249999998322888,True,True,verified,12.024999999825013,18.785124272108078,False,13,13,0.09999999999854481,True,12.033333333158225,True,12.53333333315095,0.19166666666387755,False,False,,True,1.893959879875183,0.0023100185208022594,1.5250387375171368,0.0035102081914933827,0.1660115122795105,0.00042333544115535915,0.10900540793171296,0.000556908257959339,6.114167213439941,0.0,5.609759880946233,0.0,2.2164463996887207,0.0,1.8613708019256592,0.0,0.06296125799417496,0.0,0.05390028454936468,0.0,0.12869925796985626,0.0,-0.023245506561719455,0.0,-0.016377441585063934,0.0,-0.015960371265044578,0.0,2.212646245956421,0.0,0.4247264128464919,0.0,-0.02361334301531315,0.0,-0.02141948903982456,0.0,0.0583295039832592,0.0,0.04931791929098276,0.0,-0.0020491122268140316,0.0,-0.0019518884633166285,0.0,5.609759880946233,True,True,-0.4647374153137207,-0.18032616935670376,-1.2218300431950695,2.9925195744583277,0.529944896697998,0.215688138268888,1.2631673240766308,-3.110728354640426,0.06520748138427734,0.03536196891218424,0.04133728088157465,-0.11820878018210385,0.5721564178842624,0.07417873329888534,3.357413079288703,0.12522813782382594,11.775,12.025,True,1.875,1.0,-0.529944896697998,-0.215688138268888,-1.263167324076619,3.110728354640429,0.1804940402507782,0.5115348696708679,0.4616975784301758,0.262229674262926,0.6906014535295472,-1.7538684319190285,0.0,0.006933210202707694,0.000707570255214635,True,,h040_combined_moderate_v0,held_out,v1,normal
1,9.9,19.403567165136337,0.14240898282301526,0.61309814453125,0.6690695881843567,0.6155297160148621,0.7083415985107422,True,1.6249999998322888,True,True,verified,12.024999999825013,18.788037449121475,False,13,13,0.09999999999854481,True,12.033333333158225,True,12.53333333315095,0.19166666666387755,False,False,,False,1.1042637825012207,0.003320044372230768,1.1684982501543486,0.003529470387058189,0.022353719919919968,0.0006519992020912468,0.08265428245067596,0.00047409881461554993,5.446310997009277,0.0,5.216860074263352,0.0,1.3475621938705444,0.0,1.428467035293579,0.0,0.05745558440685272,0.0,0.05611903707568462,0.0,-0.07215777784585953,0.0,-0.03145927076156323,0.0,0.10694210231304169,0.0,-0.03852385554749232,0.0,-1.3413726091384888,0.0,0.28897327184677124,0.0,-0.026265792548656464,0.0,-0.02270429380811178,0.0,0.051039427518844604,0.0,0.05115045033968412,0.0,-0.0024958259891718626,0.0,-0.0020268940939926184,0.0,5.216860074263352,True,True,-0.47779083251953125,-0.18869256382458843,-1.2303012714046702,3.020477205785369,0.5274415016174316,0.21649236441589892,1.2671340122369055,-3.1186372412377135,0.04965066909790039,0.027799800591310486,0.036832740832230905,-0.09816003545234438,0.5701433867711152,0.056903583848346734,3.366233332287347,0.10484294614908432,11.775,12.025,True,1.875,1.0,-0.5274415016174316,-0.21649236441589892,-1.2671340122369088,3.118637241237707,0.16869604587554932,0.7344986796379089,0.46515464782714844,0.2586685586720705,0.6883827699444262,-1.7326484865104463,0.0,0.008659783177650891,0.0008188674468188905,True,,h040_combined_moderate_v0,held_out,v2,normal
1,9.8,19.186464697122574,0.021471009124230087,0.6454687499999991,0.7025822997093201,0.7191300392150879,0.7359683513641357,True,1.6500000001457913,True,True,verified,11.950000000152158,18.467334657907486,False,13,13,0.10000000000127329,True,11.958333333485598,True,12.458333333491964,0.27500000000350155,False,False,,True,0.016593502834439278,0.011388811282813549,0.4474194498302845,0.0045241284578178935,0.08923474699258804,0.0007186802104115486,0.05661119778568928,0.0005853132908948912,5.156834125518799,0.0,4.964457805340107,0.0,0.21954958140850067,0.0,0.4950619443104817,0.0,0.0457347072660923,0.0,0.04582620440767361,0.0,-0.17362001538276672,0.0,0.04974078587614573,0.0,0.007283154875040054,0.0,-0.028601255554419298,0.0,-0.13418294489383698,0.0,0.40833246077482516,0.0,-0.02237424999475479,0.0,-0.024840320388858136,0.0,-0.03988366201519966,0.0,-0.038480657511032544,0.0,0.000591378950048238,0.0,0.0007073557756554622,0.0,4.964457805340107,True,True,0.4799365997314453,-0.3000894284923561,-1.7025428672841088,-2.83763632972844,-0.4799365997314453,0.3105203213635832,1.7526150915879317,2.913303812001453,0.0,0.010430892871227115,0.05007222430382328,0.07566748227301716,0.5716310083799903,0.010430892871227115,3.399852755676924,0.09073475365189325,11.7,11.95,True,1.8999999999999986,1.0,0.4799365997314453,-0.3105203213635832,-1.752615091587927,-2.913303812001459,-0.09448826313018799,0.36593863368034363,-0.3675222396850586,0.3776431840378791,0.9593540813836205,1.6493478026116017,0.0,0.004310057785075445,0.0007872278846871967,True,,h043_combined_moderate_v3,held_out,v1,normal
1,9.8,19.186464697122574,0.021471009124230087,0.6454687499999991,0.7025822997093201,0.7191300392150879,0.7359683513641357,True,1.6500000001457913,True,True,verified,11.950000000152158,18.467334657907486,False,13,13,0.10000000000127329,True,11.958333333485598,True,12.458333333491964,0.27500000000350155,False,False,,True,0.016593502834439278,0.011388811282813549,0.4474194498302845,0.0045241284578178935,0.08923474699258804,0.0007186802104115486,0.05661119778568928,0.0005853132908948912,5.156834125518799,0.0,4.964457805340107,0.0,0.21954958140850067,0.0,0.4950619443104817,0.0,0.0457347072660923,0.0,0.04582620440767361,0.0,-0.17362001538276672,0.0,0.04974078587614573,0.0,0.007283154875040054,0.0,-0.028601255554419298,0.0,-0.13418294489383698,0.0,0.40833246077482516,0.0,-0.02237424999475479,0.0,-0.024840320388858136,0.0,-0.03988366201519966,0.0,-0.038480657511032544,0.0,0.000591378950048238,0.0,0.0007073557756554622,0.0,4.964457805340107,True,True,0.4799365997314453,-0.3000894284923561,-1.7025428672841088,-2.83763632972844,-0.4799365997314453,0.3105203213635832,1.7526150915879317,2.913303812001453,0.0,0.010430892871227115,0.05007222430382328,0.07566748227301716,0.5716310083799903,0.010430892871227115,3.399852755676924,0.09073475365189325,11.7,11.95,True,1.8999999999999986,1.0,0.4799365997314453,-0.3105203213635832,-1.752615091587927,-2.913303812001459,-0.09448826313018799,0.36593863368034363,-0.3675222396850586,0.3776431840378791,0.9593540813836205,1.6493478026116017,0.0,0.004310057785075445,0.0007872278846871967,True,,h043_combined_moderate_v3,held_out,v2,normal
1,8.6,15.805387496948244,0.19766828127386624,0.6674081307870363,0.7658377289772034,0.6213746964931488,0.7392130792140961,True,1.6666666666589212,True,True,verified,10.766666666658466,15.184012800455095,False,13,13,0.09999999999990905,True,10.774999999991792,True,11.274999999991337,1.149999999998954,True,False,False,False,0.22540372610092163,0.004358756821602583,1.1006391552778392,0.002845696021372882,0.0797078087925911,0.0003283914120402187,0.11417965590953827,0.00041224527432439994,15.046043395996094,0.0,13.980493178734413,0.0,0.0914035513997078,0.0,1.228859975360907,0.0,0.11310984194278717,0.0,0.11322693584057,0.0,0.0017914772033691406,0.0,0.0358657232270791,0.0,-0.07770299911499023,0.0,-0.002395880910066458,0.0,0.04810035228729248,0.0,0.885956502877749,0.0,0.10140034556388855,0.0,0.10072442029531185,0.0,0.05011197179555893,0.0,0.05156220409732599,0.0,-0.0007718271808698773,0.0,-0.0009500923288914447,0.0,13.980493178734413,True,True,-0.286102294921875,0.504980118421372,3.889053247347306,1.9444397032374638,0.29456615447998047,-0.5622166208922863,-4.009736923205812,-2.008682415813457,0.008463859558105469,-0.057236502470914274,-0.1206836758585168,-0.06424271257598511,0.6347099716978334,0.05785891576690933,4.484729115667768,0.13671750340700414,10.516666666666666,10.766666666666666,True,1.916666666666666,1.0,-0.29456615447998047,0.5622166208922863,4.009736923205821,2.0086824158134675,0.07981061935424805,0.594588041305542,0.19443035125732422,-0.49863848835229874,-2.20627428588092,-1.1341732313158366,0.0,0.00838369127506247,0.0006771015894348518,True,False,h046_combined_severe_v2,held_out,v1,normal
1,8.6,15.805387496948244,0.19766828127386624,0.6674081307870363,0.7658377289772034,0.6213746964931488,0.7392130792140961,True,1.6666666666573295,True,True,verified,10.766666666656874,15.184012800455095,False,13,13,0.09999999999990905,True,10.7749999999902,True,11.274999999989745,1.149999999998954,True,False,False,False,0.22540372610092163,0.004358756821602583,1.1006391552778392,0.002845696021372882,0.0797078087925911,0.0003283914120402187,0.11417965590953827,0.00041224527432439994,15.046043395996094,0.0,13.980493178734413,0.0,0.0914035513997078,0.0,1.228859975360907,0.0,0.11310984194278717,0.0,0.11322693584057,0.0,0.0017914772033691406,0.0,0.0358657232270791,0.0,-0.07770299911499023,0.0,-0.002395880910066458,0.0,0.04810035228729248,0.0,0.885956502877749,0.0,0.10140034556388855,0.0,0.10072442029531185,0.0,0.05011197179555893,0.0,0.05156220409732599,0.0,-0.0007718271808698773,0.0,-0.0009500923288914447,0.0,13.980493178734413,True,True,-0.286102294921875,0.504980118421372,3.889053247347306,1.9444397032374638,0.29456615447998047,-0.5622166208922863,-4.009736923205812,-2.008682415813457,0.008463859558105469,-0.057236502470914274,-0.1206836758585168,-0.06424271257598511,0.6347099716978334,0.05785891576690933,4.484729115667768,0.13671750340700414,10.516666666666666,10.766666666666666,True,1.916666666666666,1.0,-0.29456615447998047,0.5622166208922863,4.009736923205821,2.0086824158134675,0.07981061935424805,0.594588041305542,0.19443035125732422,-0.49863848835229874,-2.20627428588092,-1.1341732313158366,0.0,0.00838369127506247,0.0006771015894348518,True,False,h046_combined_severe_v2,held_out,v2,normal
1,9.6,18.617523461580276,0.01461364988466727,0.5918830475983796,0.6533712148666382,0.6387382745742798,0.68679079413414,True,1.6083333333231398,True,True,verified,11.708333333322685,17.978785187005997,False,13,13,0.09999999999990905,True,11.71666666665601,True,12.216666666655556,0.3499999999996817,False,False,,True,0.2618757486343384,0.004752292763441801,0.6782702207565308,0.0030598558951169252,0.07616179436445236,0.0005155918770469725,0.03691401891410351,0.0007591935270913661,6.837745666503906,0.0,6.501964349013108,0.0,0.457773894071579,0.0,0.709327546449808,0.0,0.06969551742076874,0.0,0.0604762532390081,0.0,-0.2108873426914215,0.0,-0.08999608227839836,0.0,-0.2535023093223572,0.0,-0.10549368308140682,0.0,-0.31752172112464905,0.0,0.6202162504196167,0.0,0.05174427479505539,0.0,0.04544290613669615,0.0,-0.04669017717242241,0.0,-0.039858170140248075,0.0,0.00015226425603032112,0.0,0.0003321009221858381,0.0,6.501964349013108,True,True,0.4038810729980469,0.3716198043548502,2.5222080885432376,-2.340623375328221,-0.3928542137145996,-0.4239184781908989,-2.591576489865572,2.4180308882458874,0.011026859283447266,-0.05229867383604869,-0.069368401322328,0.07740751291766072,0.5779630692224236,0.05344850709483242,3.54445229610093,0.1039418017840434,11.458333333333334,11.708333333333334,True,1.8583333333333343,1.0,0.3928542137145996,0.4239184781908989,2.5915764898655596,-2.4180308882458803,-0.08834898471832275,0.33700108528137207,-0.2625584602355957,-0.4582111141644418,-1.4203703993075163,1.372956160184437,0.0,0.008980957289727835,0.0012343328473014901,True,,h053_terminal_band_severe_v1,held_out,v2,normal
