trajectory_id,folder,family,policy,depth_mm,replay_matched,label_eligible,safe_recovery,reason,numerically_valid,grasp_retained,cleared,force_budget_exceeded,torque_budget_exceeded,max_force,max_torque,max_wrist_force_n,max_wrist_torque_nm,max_normal_load,max_penetration,recovery_work_j,clear_time_s,duration_s,replay_error_position_mm,replay_error_orientation_deg,replay_error_joint_rad,replay_error_joint_velocity_rad_s,replay_error_linear_velocity_m_s,replay_error_angular_velocity_rad_s,replay_error_force_n,replay_error_torque_nm,replay_error_normal_load_n,replay_error_min_separation_mm,replay_error_wrist_torque_nm,replay_error_finger_position,replay_error_finger_velocity,replay_error_grasp_position,replay_error_hand_pose,replay_error_wrist_raw_child,replay_error_grasp_quat_angle_deg,replay_error_hand_pose_angle_deg
slot004_try00,slot004_try00,tilt_only,straight,13.0,True,True,True,cleared,True,True,True,False,False,0.6424623131752014,0.007797461934387684,0.5206750631332397,0.047235120087862015,0.8293336629867554,0.004754788733407622,0.00022413586057143625,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slot004_try00,slot004_try00,tilt_only,realign,13.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.01851028114220905,0.003064785777016853,1.9609928131103516e-05,0.00022096792235970497,0.00013836302657698664,0.01412852786340747,0.08192179267974178,0.000984320495211944,0.042190372943878174,0.00016765201849011646,0.009037441108375788,1.4655757695436478e-05,1.1193333193659782e-07,1.1408701539039612e-06,1.4983117580413818e-05,0.043022483587265015,0.0018241560774650734,0.0020608546662085002
