trajectory_id,checkpoint_id,checkpoint_kind,checkpoint_depth_mm,depth_mm,reached,parent_numerically_valid,parent_complete,Y_R_tested,label_reason,parent_insertion_success,parent_stalled,tilt_deg,command_tilt_deg,wrist_force_n,case_id,radial_clearance_mm,effective_radial_clearance_mm,hole_diameter_mm,peg_diameter_mm,tilt_onset_fraction,tilt_onset_mm,tilt_amplitude_deg,tilt_sign,tilt_axis,tilt_ramp_duration_s,straight_probe_present,straight_label_eligible,straight_replay_matched,straight_safe_recovery,straight_reason,straight_termination_reason,straight_recovery_censored,straight_termination_phase,straight_numerically_valid,straight_grasp_retained,straight_cleared,straight_force_budget_exceeded,straight_torque_budget_exceeded,straight_max_wrist_force_n,straight_max_wrist_torque_nm,straight_duration_s,straight_clear_time_s,straight_stop_peak_wrist_force_n,straight_realign_peak_wrist_force_n,straight_retreat_peak_wrist_force_n,straight_retreat_peak_wrist_force_mean100ms_n,straight_retreat_peak_wrist_world_z_abs_n,straight_retreat_peak_wrist_world_z_abs_mean100ms_n,straight_retreat_peak_contact_downward_resistance_n,straight_retreat_actual_withdrawal_mm,straight_retreat_commanded_withdrawal_mm,straight_retreat_contact_resistive_work_j,realign_probe_present,realign_label_eligible,realign_replay_matched,realign_safe_recovery,realign_reason,realign_termination_reason,realign_recovery_censored,realign_termination_phase,realign_numerically_valid,realign_grasp_retained,realign_cleared,realign_force_budget_exceeded,realign_torque_budget_exceeded,realign_max_wrist_force_n,realign_max_wrist_torque_nm,realign_duration_s,realign_clear_time_s,realign_stop_peak_wrist_force_n,realign_realign_peak_wrist_force_n,realign_retreat_peak_wrist_force_n,realign_retreat_peak_wrist_force_mean100ms_n,realign_retreat_peak_wrist_world_z_abs_n,realign_retreat_peak_wrist_world_z_abs_mean100ms_n,realign_retreat_peak_contact_downward_resistance_n,realign_retreat_actual_withdrawal_mm,realign_retreat_commanded_withdrawal_mm,realign_retreat_contact_resistive_work_j,paired_label_eligible,paired_measured
g0200_d30_pitch_pos20_try00,first_stall,first_stall,13.91783505678177,13.91783505678177,True,True,True,1,safe_policy_witness,False,True,1.9489306679887877,2.0,1.6716580390930176,g0200_d30_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,2.0,1,pitch,1.0,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,1.6716580390930176,0.08903475850820541,4.216666666666667,4.216666666666667,1.6716580390930176,,1.5999284982681274,1.5466150244077046,1.5991451740264893,1.5440139373143513,1.6785897016525269,17.164267599582672,17.539015705796327,0.005921513421535281,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d30_pitch_pos20_try00,terminal,terminal,14.050596952438356,14.050596952438356,True,True,True,1,safe_policy_witness,False,True,2.0279646686339037,2.0,3.332918643951416,g0200_d30_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,2.0,1,pitch,1.0,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,3.332918643951416,0.10193745791912079,4.216666666666667,4.216666666666667,3.332918643951416,,2.5436744689941406,2.4311798016230264,2.539417266845703,2.4276540080706277,2.549269199371338,17.22560077905655,17.636370377217222,0.019437211747491537,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,3.332918643951416,0.09685659408569336,6.2,6.2,3.332918643951416,1.0726374387741089,0.24776987731456757,0.044284153438638896,0.14918720722198486,0.025140729664902512,0.0007734072860330343,17.10515469312668,17.54638580277424,5.0525557130735406e-08,True,True
g0200_d50_pitch_pos05_try00,pre_tilt,pre_tilt,10.002949833869936,10.002949833869936,True,True,True,,event_recorded_without_recovery_probe,True,False,0.027976455118293345,0.0,0.0036438237875699997,g0200_d50_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d50_pitch_pos05_try00,ramp_complete,ramp_complete,14.919148385524752,14.919148385524752,True,True,True,,event_recorded_without_recovery_probe,True,False,0.3549819843055889,0.5,0.004938308149576187,g0200_d50_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d50_pitch_pos05_try00,first_stall,first_stall,,,False,True,True,,checkpoint_not_reached,True,False,,,,g0200_d50_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d50_pitch_pos05_try00,terminal,terminal,20.03958225250244,20.03958225250244,True,True,True,1,safe_policy_witness,True,False,0.5574291121090637,0.5,0.00010114265751326457,g0200_d50_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,0.5,1,pitch,1.0,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,0.035479240119457245,0.019136343151330948,4.491666666666666,4.491666666666666,0.035479240119457245,,0.015195699408650398,0.008926047982337574,0.008781008422374725,0.005401300635033597,0.00021647200628649443,23.40802550315857,23.812767016801242,1.1857893866817903e-08,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,0.035479240119457245,0.019136343151330948,6.483333333333333,6.483333333333333,0.035479240119457245,0.017126072198152542,0.016220945864915848,0.009417643770575523,0.007655832916498184,0.004760181880556047,0.0003338949754834175,23.30530434846878,23.76083198078605,1.016533156909342e-08,True,True
g0200_d50_pitch_pos20_try00,pre_tilt,pre_tilt,10.002949833869936,10.002949833869936,True,True,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.0036438237875699997,g0200_d50_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d50_pitch_pos20_try00,ramp_complete,ramp_complete,14.416249096393587,14.416249096393587,True,True,True,,event_recorded_without_recovery_probe,False,True,1.3855039542015795,2.0,0.4223737120628357,g0200_d50_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d50_pitch_pos20_try00,first_stall,first_stall,15.457151085138323,15.457151085138323,True,True,True,,unresolved_probe_or_replay,False,True,1.8342971552295455,2.0,1.2816946506500244,g0200_d50_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d50_pitch_pos20_try00,terminal,terminal,15.470618009567263,15.470618009567263,True,True,True,,unresolved_probe_or_replay,False,True,1.9180586751470907,2.0,2.187817096710205,g0200_d50_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,2.0,1,pitch,1.0,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,2.187817096710205,0.07440132647752762,0.03333333333333333,,2.187817096710205,,,,,,,,,,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos05_try00,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,True,True,,event_recorded_without_recovery_probe,True,False,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos05_try00,ramp_complete,ramp_complete,17.97625944018364,17.97625944018364,True,True,True,,event_recorded_without_recovery_probe,True,False,0.3727285197772224,0.5,0.0037896444555372,g0200_d70_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos05_try00,first_stall,first_stall,,,False,True,True,,checkpoint_not_reached,True,False,,,,g0200_d70_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos05_try00,terminal,terminal,20.038297027349472,20.038297027349472,True,True,True,1,safe_policy_witness,True,False,0.5226451195254468,0.5,0.001166681875474751,g0200_d70_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,0.5,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,0.09235253185033798,0.009944402612745762,6.483333333333333,6.483333333333333,0.01753377728164196,0.09235253185033798,0.01537045743316412,0.008685606570603946,0.009910463355481625,0.007451206639719506,0.0001782762847142294,23.35570752620697,23.759170117914646,6.019732741909441e-09,False,False
g0200_d70_pitch_pos20_try00,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try00,ramp_complete,ramp_complete,17.342129349708557,17.342129349708557,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3823931667891733,2.0,0.3959825336933136,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try00,first_stall,first_stall,17.483526468276978,17.483526468276978,True,False,True,,unresolved_probe_or_replay,False,True,1.684582472415784,2.0,1.0175427198410034,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,1.0175427198410034,0.024693801999092102,0.0,,1.0175427198410034,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try00,terminal,terminal,17.4885556101799,17.4885556101799,True,False,True,,numerically_invalid_prefix,False,True,1.7552428299292626,2.0,1.8490182161331177,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try01,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try01,ramp_complete,ramp_complete,17.342129349708557,17.342129349708557,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3823931667891733,2.0,0.3959825336933136,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try01,first_stall,first_stall,17.483526468276978,17.483526468276978,True,False,True,,unresolved_probe_or_replay,False,True,1.684582472415784,2.0,1.0175427198410034,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,1.0175427198410034,0.024693801999092102,0.0,,1.0175427198410034,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try01,terminal,terminal,17.4885556101799,17.4885556101799,True,False,True,,numerically_invalid_prefix,False,True,1.7552428299292626,2.0,1.8490182161331177,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try02,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try02,ramp_complete,ramp_complete,17.342129349708557,17.342129349708557,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3823931667891733,2.0,0.3959825336933136,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try02,first_stall,first_stall,17.483526468276978,17.483526468276978,True,False,True,,unresolved_probe_or_replay,False,True,1.684582472415784,2.0,1.0175427198410034,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,1.0175427198410034,0.024693801999092102,0.0,,1.0175427198410034,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try02,terminal,terminal,17.4885556101799,17.4885556101799,True,False,True,,numerically_invalid_prefix,False,True,1.7552428299292626,2.0,1.8490182161331177,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try03,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try03,ramp_complete,ramp_complete,17.342129349708557,17.342129349708557,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3823931667891733,2.0,0.3959825336933136,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try03,first_stall,first_stall,17.483526468276978,17.483526468276978,True,False,True,,unresolved_probe_or_replay,False,True,1.684582472415784,2.0,1.0175427198410034,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,1.0175427198410034,0.024693801999092102,0.0,,1.0175427198410034,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try03,terminal,terminal,17.4885556101799,17.4885556101799,True,False,True,,numerically_invalid_prefix,False,True,1.7552428299292626,2.0,1.8490182161331177,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try04,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try04,ramp_complete,ramp_complete,17.342129349708557,17.342129349708557,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3823931667891733,2.0,0.3959825336933136,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try04,first_stall,first_stall,17.483526468276978,17.483526468276978,True,False,True,,unresolved_probe_or_replay,False,True,1.684582472415784,2.0,1.0175427198410034,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,1.0175427198410034,0.024693801999092102,0.0,,1.0175427198410034,,,,,,,,,,False,False
g0200_d70_pitch_pos20_try04,terminal,terminal,17.4885556101799,17.4885556101799,True,False,True,,numerically_invalid_prefix,False,True,1.7552428299292626,2.0,1.8490182161331177,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
