trajectory_id,folder,family,slot,checkpoint_id,parent_numerically_valid,parent_complete,parent_insertion_success,parent_stalled,checkpoint_depth_mm,reached,reference_time_s,checkpoint_kind,prefix_numerically_valid,Y_R_tested,label_reason,depth_mm,force_n,torque_nm,normal_load_n,tilt_deg,tip_x_mm,tip_y_mm,prefix_max_force_n,prefix_max_torque_nm,prefix_max_normal_load_n,prefix_max_penetration_mm,wrist_force_n,wrist_torque_nm,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,command_tilt_deg,command_roll_deg,command_pitch_deg,tilt_triggered,tilt_ramp_fraction,prefix_max_wrist_force_n,prefix_max_wrist_torque_nm,fx,fy,fz,taux,tauy,tauz,vx,vy,vz,omegax,omegay,omegaz,qw,qx,qy,qz,joint1_rad,joint_velocity1_rad_s,joint2_rad,joint_velocity2_rad_s,joint3_rad,joint_velocity3_rad_s,joint4_rad,joint_velocity4_rad_s,joint5_rad,joint_velocity5_rad_s,joint6_rad,joint_velocity6_rad_s,joint7_rad,joint_velocity7_rad_s,sample_role,split_group_id,path_group_id,final_pitch_deg,case_id,radial_clearance_mm,effective_radial_clearance_mm,hole_diameter_mm,peg_diameter_mm,tilt_onset_fraction,tilt_onset_mm,tilt_amplitude_deg,tilt_sign,tilt_axis,tilt_ramp_duration_s
g0200_aligned_try00,g0200_aligned_try00,centered,0,pre_tilt,True,True,True,False,,False,,pre_tilt,False,,event_recorded_without_recovery_probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aligned_control,g0200_aligned,g0200_aligned,0.0,g0200_aligned,0.2,0.19899400710569026,8.386,7.986,,,0.0,1,pitch,1.0
g0200_aligned_try00,g0200_aligned_try00,centered,0,ramp_complete,True,True,True,False,,False,,ramp_complete,False,,event_recorded_without_recovery_probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aligned_control,g0200_aligned,g0200_aligned,0.0,g0200_aligned,0.2,0.19899400710569026,8.386,7.986,,,0.0,1,pitch,1.0
g0200_aligned_try00,g0200_aligned_try00,centered,0,first_stall,True,True,True,False,,False,,first_stall,False,,checkpoint_not_reached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aligned_control,g0200_aligned,g0200_aligned,0.0,g0200_aligned,0.2,0.19899400710569026,8.386,7.986,,,0.0,1,pitch,1.0
g0200_aligned_try00,g0200_aligned_try00,centered,0,terminal,True,True,True,False,20.044488459825516,True,10.999999999999469,terminal,True,1,safe_policy_witness,20.044488459825516,0.0,0.0,0.0,0.05595291190411357,-0.0832676887512207,0.0035868956729245838,0.0,0.0,0.0,0.0,9.089458762900904e-05,0.0020556356757879257,2.5803494281717576e-05,-2.0435641999938525e-05,-8.472538320347667e-05,0.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0028556864708662033,0.00023423142556566745,0.0025641031097620726,0.2992565631866455,-0.12338174134492874,-0.06179555505514145,-0.0001752353273332119,0.0004918079939670861,-2.7655250960378908e-05,0.9999998807907104,-0.48085570335388184,0.00016756399418227375,0.5589112639427185,-0.0006026991759426892,0.4863482415676117,-9.665540710557252e-05,-2.014504909515381,0.0006441795849241316,-0.41126036643981934,5.554637755267322e-05,2.476653575897217,0.0014910487225279212,1.0564672946929932,0.0007386169163510203,aligned_control,g0200_aligned,g0200_aligned,0.0,g0200_aligned,0.2,0.19899400710569026,8.386,7.986,,,0.0,1,pitch,1.0
g0200_d30_pitch_pos05_try00,g0200_d30_pitch_pos05_try00,tilt_only,1,pre_tilt,True,True,True,False,6.021352112293245,True,6.249999999999737,pre_tilt,True,,event_recorded_without_recovery_probe,6.021352112293245,0.0,0.0,0.0,0.027976455118293345,-0.0603795051574707,0.028648866646108218,0.0,0.0,0.0,0.0,0.0006868818309158087,0.0020819229539483786,-0.000249093136517331,-0.0004827567026950419,-0.0004203632124699652,0.0,0.0,0.0,True,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0021628697868436575,3.930529783247039e-05,-0.0029660454019904137,0.3000154197216034,-0.08967438340187073,-0.04370078444480896,-7.776234997436404e-05,0.00023401869111694396,-0.0001086103729903698,1.0,-0.48246103525161743,0.0016825917409732938,0.5274471044540405,0.011684540659189224,0.49143677949905396,-0.0030999057926237583,-2.0190539360046387,0.0027134751435369253,-0.3824236989021301,-0.01039136666804552,2.45646333694458,0.008247281424701214,1.0380123853683472,0.00676608644425869,gap_tilt_characterization,g0200_d30_pitch,g0200_d30_pitch_pos05,0.5,g0200_d30_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,0.5,1,pitch,1.0
g0200_d30_pitch_pos05_try00,g0200_d30_pitch_pos05_try00,tilt_only,1,ramp_complete,True,True,True,False,11.468784511089327,True,7.24999999999968,ramp_complete,True,,event_recorded_without_recovery_probe,11.468784511089327,0.0,0.0,0.0,0.34998588235689826,0.07683038711547852,0.028830283554270864,0.0,0.0,0.0,0.0,0.009107467718422413,0.0022258227691054344,-0.002806473523378372,0.00858620647341013,0.0011604874162003398,0.5,0.0,0.5,True,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0021789625752717257,-0.0014593767700716853,-0.0025449872482568026,0.20269514620304108,-0.06333543360233307,-0.034370385110378265,-0.00013897320604883134,0.0030537170823663473,-4.46411213488318e-05,0.9999953508377075,-0.4799457788467407,0.001618587994016707,0.5419951677322388,0.015891101211309433,0.4888322055339813,-0.000881108979228884,-2.0116827487945557,0.01221065316349268,-0.3908381164073944,-0.007893800735473633,2.4558160305023193,-0.006767754442989826,1.0429579019546509,0.0047394754365086555,gap_tilt_characterization,g0200_d30_pitch,g0200_d30_pitch_pos05,0.5,g0200_d30_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,0.5,1,pitch,1.0
g0200_d30_pitch_pos05_try00,g0200_d30_pitch_pos05_try00,tilt_only,1,first_stall,True,True,True,False,,False,,first_stall,False,,checkpoint_not_reached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap_tilt_characterization,g0200_d30_pitch,g0200_d30_pitch_pos05,0.5,g0200_d30_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,0.5,1,pitch,1.0
g0200_d30_pitch_pos05_try00,g0200_d30_pitch_pos05_try00,tilt_only,1,terminal,True,True,True,False,20.044924318790436,True,10.999999999999469,terminal,True,1,safe_policy_witness,20.044924318790436,0.0,0.0,0.0,0.5581307278899919,-0.08797645568847656,0.005942957614024635,0.644841194152832,0.0071974084712564945,0.5158438682556152,0.0030438106932706432,0.00012021295697195455,0.0020509676542133093,3.3813532809290336e-06,9.893852984532714e-05,-6.819749251008034e-05,0.5,0.0,0.5,True,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00310523365624249,0.00045593350660055876,0.0025283140130341053,0.32381170988082886,-0.13384678959846497,-0.07200668752193451,-0.0001726808404782787,0.004872040823101997,-1.834985778259579e-05,0.9999881386756897,-0.4802316725254059,0.00021983646729495376,0.5627562999725342,-0.0005955287488177419,0.4876827895641327,-0.0002511116035748273,-2.006073474884033,0.0007284883176907897,-0.4083293080329895,0.00020079754176549613,2.4628024101257324,0.001581978052854538,1.0538817644119263,0.00045504921581596136,gap_tilt_characterization,g0200_d30_pitch,g0200_d30_pitch_pos05,0.5,g0200_d30_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,0.5,1,pitch,1.0
g0200_d30_pitch_pos20_try00,g0200_d30_pitch_pos20_try00,tilt_only,2,pre_tilt,True,True,False,True,6.021352112293245,True,6.249999999999737,pre_tilt,True,,event_recorded_without_recovery_probe,6.021352112293245,0.0,0.0,0.0,0.027976455118293345,-0.0603795051574707,0.028648866646108218,0.0,0.0,0.0,0.0,0.0006868818309158087,0.0020819229539483786,-0.000249093136517331,-0.0004827567026950419,-0.0004203632124699652,0.0,0.0,0.0,True,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0021628697868436575,3.930529783247039e-05,-0.0029660454019904137,0.3000154197216034,-0.08967438340187073,-0.04370078444480896,-7.776234997436404e-05,0.00023401869111694396,-0.0001086103729903698,1.0,-0.48246103525161743,0.0016825917409732938,0.5274471044540405,0.011684540659189224,0.49143677949905396,-0.0030999057926237583,-2.0190539360046387,0.0027134751435369253,-0.3824236989021301,-0.01039136666804552,2.45646333694458,0.008247281424701214,1.0380123853683472,0.00676608644425869,gap_tilt_characterization,g0200_d30_pitch,g0200_d30_pitch_pos20,2.0,g0200_d30_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,2.0,1,pitch,1.0
g0200_d30_pitch_pos20_try00,g0200_d30_pitch_pos20_try00,tilt_only,2,ramp_complete,True,True,False,True,11.051380634307863,True,7.24999999999968,ramp_complete,True,,event_recorded_without_recovery_probe,11.051380634307863,0.3728577196598053,0.004036848898977041,0.2982860803604126,1.3933909903431936,-0.04124641418457031,-0.0009028671001942712,0.9890693426132202,0.009418876841664314,0.7912251353263855,0.004608563358488027,0.3699125349521637,0.04147550091147423,0.2888408303260803,-0.023786120116710663,-0.22987061738967896,2.0,0.0,2.0,True,1.0,,,-0.29716917872428894,0.02579757198691368,0.22371375560760498,-0.0003499249869491905,-0.004021653905510902,1.010189407679718e-07,0.0007946172263473272,6.268404831644148e-06,-0.002625858411192894,0.2503294050693512,-0.016975553706288338,-0.0355667769908905,-0.00015873827214818448,0.012158210389316082,0.0001730185467749834,0.9999260902404785,-0.47815021872520447,0.0006480221636593342,0.5490344762802124,0.02269381657242775,0.490900456905365,0.00486521702259779,-1.9944275617599487,0.029363231733441353,-0.38444051146507263,5.57784960619756e-06,2.4268639087677,-0.04271470382809639,1.0376187562942505,-0.002030243631452322,gap_tilt_characterization,g0200_d30_pitch,g0200_d30_pitch_pos20,2.0,g0200_d30_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,2.0,1,pitch,1.0
