time_s,phase,depth_mm,peg_x_mm,peg_y_mm,force_norm_n,torque_norm_nm,normal_load_n,penetration_mm,contact_count,stock_success,wrist_force_norm_n,wrist_torque_norm_nm,contact_force_world_n_0,contact_force_world_n_1,contact_force_world_n_2,contact_torque_about_peg_base_world_nm_0,contact_torque_about_peg_base_world_nm_1,contact_torque_about_peg_base_world_nm_2,wrist_raw_child_joint_0,wrist_raw_child_joint_1,wrist_raw_child_joint_2,wrist_raw_child_joint_3,wrist_raw_child_joint_4,wrist_raw_child_joint_5,forge_filtered_observation_0,forge_filtered_observation_1,forge_filtered_observation_2,forge_filtered_observation_3,forge_filtered_observation_4,forge_filtered_observation_5,forge_noisy_force_n_0,forge_noisy_force_n_1,forge_noisy_force_n_2,peg_pose_world_0,peg_pose_world_1,peg_pose_world_2,peg_pose_world_3,peg_pose_world_4,peg_pose_world_5,peg_pose_world_6,peg_velocity_world_0,peg_velocity_world_1,peg_velocity_world_2,peg_velocity_world_3,peg_velocity_world_4,peg_velocity_world_5,joint_position_rad_0,joint_position_rad_1,joint_position_rad_2,joint_position_rad_3,joint_position_rad_4,joint_position_rad_5,joint_position_rad_6,joint_velocity_rad_s_0,joint_velocity_rad_s_1,joint_velocity_rad_s_2,joint_velocity_rad_s_3,joint_velocity_rad_s_4,joint_velocity_rad_s_5,joint_velocity_rad_s_6,smoothed_action_0,smoothed_action_1,smoothed_action_2,smoothed_action_3,smoothed_action_4,smoothed_action_5,smoothed_action_6,requested_action_0,requested_action_1,requested_action_2,requested_action_3,requested_action_4,requested_action_5,requested_action_6,controller_dead_zone_0,controller_dead_zone_1,controller_dead_zone_2,controller_dead_zone_3,controller_dead_zone_4,controller_dead_zone_5
0.00833333333333286,approach,-21.504270285367966,-2.245667390525341,7.665369659662247,0.0,0.0,0.0,-0.0,0,False,0.06314115226268768,0.003632153384387493,0.0,0.0,0.0,0.0,0.0,0.0,-0.046801935881376266,0.017099719494581223,-0.03878122940659523,-0.0035199846606701612,-0.0008321230998262763,-0.00033138672006316483,-0.011700483970344067,0.004274929873645306,-0.009695307351648808,-0.0014738778118044138,0.00552217336371541,0.0031604671385139227,1.2445529699325562,0.6224327087402344,-0.7438303828239441,0.6563442945480347,0.04419839009642601,0.06783220171928406,0.018736371770501137,-0.0006175778689794242,0.00014343365910463035,0.9998242259025574,-0.010267321020364761,-0.002199622569605708,0.01729281060397625,0.05600699037313461,0.06761312484741211,-0.5155501365661621,-0.22246839106082916,0.63264000415802,0.3189428150653839,-1.7824633121490479,-0.27049726247787476,2.3734419345855713,1.057606816291809,-1.1969828605651855,0.1887863576412201,1.329109787940979,-0.0014794953167438507,-1.1455743312835693,-0.16176845133304596,0.6995757818222046,0.1497224122285843,0.08006986975669861,1.0798208713531494,0.0,0.0,0.34937477111816406,-1.0,0.14926433563232422,0.07990479469299316,1.0,0.0,0.0,0.34937477111816406,-1.0,2.0968732833862305,3.4222960472106934,0.8952661752700806,0.3779195547103882,0.300866037607193,0.8875629901885986
0.01666666666666572,approach,-21.599384397268295,-2.2317362017929554,7.580867037177086,0.0,0.0,0.0,-0.0,0,False,0.06640949845314026,0.003676261752843857,0.0,0.0,0.0,0.0,0.0,0.0,-0.0511617437005043,0.017473014071583748,-0.0385667160153389,-0.003535437397658825,-0.0009582730708643794,-0.00031192172900773585,-0.021565798670053482,0.00757445115596056,-0.01691316068172455,-0.0025854413397610188,0.009545519016683102,0.005640061572194099,-0.6386046409606934,0.3125138282775879,-0.5364147424697876,0.6562607288360596,0.04417964071035385,0.06792731583118439,0.018740946426987648,-0.0006620222702622414,0.00015963167243171483,0.999824047088623,-0.011507803574204445,-0.0024441040586680174,0.017575033009052277,0.04763780161738396,0.10679297894239426,-0.48627346754074097,-0.23229306936264038,0.6342421770095825,0.3298605978488922,-1.7824862003326416,-0.2799220085144043,2.3720686435699463,1.0633517503738403,-1.17890465259552,0.19230537116527557,1.3102471828460693,-0.0028718430548906326,-1.1311473846435547,-0.1654849648475647,0.6899333000183105,0.1497224122285843,0.08006986975669861,1.0798208713531494,0.0,0.0,0.34937477111816406,-1.0,0.14926433563232422,0.07990479469299316,1.0,0.0,0.0,0.34937477111816406,-1.0,2.0968732833862305,3.4222960472106934,0.8952661752700806,0.3779195547103882,0.300866037607193,0.8875629901885986
0.02499999999999858,approach,-21.69676348567009,-2.213501837104559,7.4940877966582775,0.0,0.0,0.0,-0.0,0,False,0.061710767447948456,0.004005339462310076,0.0,0.0,0.0,0.0,0.0,0.0,-0.051452744752168655,0.018045857548713684,-0.028899498283863068,-0.003431035904213786,-0.0020357007160782814,-0.00035589304752647877,-0.029037535190582275,0.010192302986979485,-0.019909745082259178,-0.003302608150988817,0.010722743347287178,0.0075845737010240555,0.186795175075531,-0.5657305121421814,-1.5480622053146362,0.6561751365661621,0.04415646567940712,0.06802469491958618,0.018743226304650307,-0.0007091681472957134,0.00017894832126330584,0.999824047088623,-0.011161573231220245,-0.002724000718444586,0.017753079533576965,0.039669930934906006,0.053622640669345856,-0.5155755281448364,-0.24195463955402374,0.6358672380447388,0.34060677886009216,-1.7825313806533813,-0.2892146408557892,2.370649576187134,1.0690051317214966,-1.1592813730239868,0.19528645277023315,1.2896085977554321,-0.004462237935513258,-1.1150768995285034,-0.16880474984645844,0.6792888641357422,0.1497224122285843,0.08006986975669861,1.0798208713531494,0.0,0.0,0.34937477111816406,-1.0,0.14926433563232422,0.07990479469299316,1.0,0.0,0.0,0.34937477111816406,-1.0,2.0968732833862305,3.4222960472106934,0.8952661752700806,0.3779195547103882,0.300866037607193,0.8875629901885986
0.03333333333333144,approach,-21.791356056928635,-2.1939268335700035,7.390574086457491,0.0,0.0,0.0,-0.0,0,False,0.06714335083961487,0.00479508750140667,0.0,0.0,0.0,0.0,0.0,0.0,-0.06142770126461983,0.0184616856276989,-0.019850274547934532,-0.0032074146438390017,-0.0035451622679829597,-0.000370375404600054,-0.03713507577776909,0.012259649112820625,-0.019894877448678017,-0.003698516171425581,0.009642146527767181,0.009207088500261307,-0.4363459646701813,-0.17485164105892181,-0.17431889474391937,0.6560729146003723,0.04413099214434624,0.06811928749084473,0.01873396895825863,-0.0007057163747958839,0.00020417218911461532,0.9998242259025574,-0.014434905722737312,-0.002775792730972171,0.017764272168278694,0.04993798956274986,0.19700735807418823,-0.47324079275131226,-0.25144022703170776,0.6375151872634888,0.3511694669723511,-1.7825771570205688,-0.29835933446884155,2.3692305088043213,1.0745669603347778,-1.1382362842559814,0.19774366915225983,1.2673110961914062,-0.006212173495441675,-1.0975207090377808,-0.17153136432170868,0.667747437953949,0.1497224122285843,0.08006986975669861,1.0798208713531494,0.0,0.0,0.34937477111816406,-1.0,0.14926433563232422,0.07990479469299316,1.0,0.0,0.0,0.34937477111816406,-1.0,2.0968732833862305,3.4222960472106934,0.8952661752700806,0.3779195547103882,0.300866037607193,0.8875629901885986
0.0416666666666643,approach,-21.891842037439346,-2.174569293856621,7.298537064343691,0.0,0.0,0.0,-0.0,0,False,0.05691885948181152,0.0054341936483979225,0.0,0.0,0.0,0.0,0.0,0.0,-0.05215117335319519,0.02072974294424057,-0.009502088651061058,-0.003328996943309903,-0.004272771067917347,-0.0004378001613076776,-0.04088909924030304,0.014377173036336899,-0.01729668118059635,-0.00394879374653101,0.007082494907081127,0.010681561194360256,-0.28126680850982666,0.5626299977302551,1.707414984703064,0.6559821367263794,0.04410639405250549,0.06821977347135544,0.01874242164194584,-0.0007880065822973847,0.0002207254437962547,0.9998239874839783,-0.01102448906749487,-0.0040276870131492615,0.018074892461299896,-0.06066345050930977,-0.02661287598311901,-0.55966717004776,-0.26073867082595825,0.6391745805740356,0.36153221130371094,-1.78264582157135,-0.3073486089706421,2.3677656650543213,1.080037236213684,-1.1159532070159912,0.19962912797927856,1.2435659170150757,-0.008193750865757465,-1.0784837007522583,-0.17400968074798584,0.6553237438201904,0.1497224122285843,0.08006986975669861,1.0798208713531494,0.0,0.0,0.34937477111816406,-1.0,0.14926433563232422,0.07990479469299316,1.0,0.0,0.0,0.34937477111816406,-1.0,2.0968732833862305,3.4222960472106934,0.8952661752700806,0.3779195547103882,0.300866037607193,0.8875629901885986
0.04999999999999716,approach,-21.989571303129196,-2.153053879737854,7.185777649283409,0.0,0.0,0.0,-0.0,0,False,0.07449989765882492,0.006693781819194555,0.0,0.0,0.0,0.0,0.0,0.0,-0.06884514540433884,0.02841091714799404,-0.0018441041465848684,-0.0033017098903656006,-0.0058093261905014515,-0.0003964273782912642,-0.04787810891866684,0.017885608598589897,-0.013433537445962429,-0.004144209902733564,0.003337958361953497,0.013211105950176716,-0.5849238634109497,1.5033137798309326,-0.35272306203842163,0.655870795249939,0.04407845437526703,0.06831750273704529,0.018735423684120178,-0.000777983630541712,0.0002539571141824126,0.999824047088623,-0.015470930375158787,-0.009064695797860622,0.017913376912474632,0.5317622423171997,0.14305877685546875,-0.498395711183548,-0.2698424458503723,0.6408454179763794,0.37168529629707336,-1.7827370166778564,-0.31616660952568054,2.3663008213043213,1.0853930711746216,-1.0925365686416626,0.2009987235069275,1.2184876203536987,-0.010288383811712265,-1.0581746101379395,-0.17569847404956818,0.6421701312065125,0.1497224122285843,0.08006986975669861,1.0798208713531494,0.0,0.0,0.34937477111816406,-1.0,0.14926433563232422,0.07990479469299316,1.0,0.0,0.0,0.34937477111816406,-1.0,2.0968732833862305,3.4222960472106934,0.8952661752700806,0.3779195547103882,0.300866037607193,0.8875629901885986
0.05833333333333002,approach,-22.085244208574295,-2.130651380866766,7.0710573345422745,0.0,0.0,0.0,-0.0,0,False,0.06246519833803177,0.007053614128381014,0.0,0.0,0.0,0.0,0.0,0.0,-0.0611555315554142,0.009617115370929241,0.00833144411444664,-0.002409188309684396,-0.00660942867398262,-0.0005145238246768713,-0.051197461783885956,0.015818484127521515,-0.007992291823029518,-0.0037412859965115786,-0.0012286955025047064,0.011954138986766338,-0.08538638055324554,-2.1629083156585693,-1.4459940195083618,0.6557575464248657,0.04404951632022858,0.06841317564249039,0.01874598301947117,-0.0008113107760436833,0.00028455365099944174,0.9998238682746887,-0.01434400025755167,-0.0036063394509255886,0.01744886115193367,0.019691944122314453,0.0707102119922638,-0.4762921929359436,-0.2787449359893799,0.64252769947052,0.3816189169883728,-1.7828503847122192,-0.32480698823928833,2.3648359775543213,1.0906344652175903,-1.0680973529815674,0.20176205039024353,1.1920814514160156,-0.012548932805657387,-1.0368512868881226,-0.17718923091888428,0.6283792853355408,0.1497224122285843,0.08006986975669861,1.0798208713531494,0.0,0.0,0.34937477111816406,-1.0,0.14926433563232422,0.07990479469299316,1.0,0.0,0.0,0.34937477111816406,-1.0,2.0968732833862305,3.4222960472106934,0.8952661752700806,0.3779195547103882,0.300866037607193,0.8875629901885986
0.06666666666666288,approach,-22.175366431474686,-2.1079061552882195,6.948973052203655,0.0,0.0,0.0,-0.0,0,False,0.0710536316037178,0.007954178377985954,0.0,0.0,0.0,0.0,0.0,0.0,-0.06681877374649048,0.019280945882201195,0.014564193785190582,-0.00267848395742476,-0.007473653648048639,-0.0004890500567853451,-0.05510278791189194,0.016684100031852722,-0.002353170420974493,-0.003558913478627801,-0.005947832018136978,0.012641655281186104,-0.3044109344482422,0.6546961665153503,-1.8792228698730469,0.6556369662284851,0.04401981458067894,0.06850329786539078,0.018742460757493973,-0.0008331406279467046,0.00031012127874419093,0.9998239278793335,-0.015704650431871414,-0.0033315157052129507,0.016987573355436325,0.062166597694158554,0.10013878345489502,-0.5087829828262329,-0.2874366044998169,0.6442099809646606,0.39132368564605713,-1.782965064048767,-0.3332589268684387,2.3633692264556885,1.0957609415054321,-1.0428125858306885,0.2019842267036438,1.164665699005127,-0.014934803359210491,-1.01441490650177,-0.17806535959243774,0.6139739751815796,0.1497224122285843,0.08006986975669861,1.0798208713531494,0.0,0.0,0.34937477111816406,-1.0,0.14926433563232422,0.07990479469299316,1.0,0.0,0.0,0.34937477111816406,-1.0,2.0968732833862305,3.4222960472106934,0.8952661752700806,0.3779195547103882,0.300866037607193,0.8875629901885986
0.07499999999999574,approach,-22.269973903894424,-2.0828209817409515,6.831828970462084,0.0,0.0,0.0,-0.0,0,False,0.08724935352802277,0.011390105821192265,0.0,0.0,0.0,0.0,0.0,0.0,-0.07304544001817703,0.021566126495599747,0.04256424307823181,-0.0023539173416793346,-0.011127270758152008,-0.0006143503705970943,-0.05958844721317291,0.017904605716466904,0.008876183070242405,-0.0030866041779518127,-0.015014780685305595,0.013559116050601006,-0.9486567378044128,-2.0925328731536865,-0.13143624365329742,0.6555214524269104,0.04398806020617485,0.06859790533781052,0.01876746490597725,-0.0008967085741460323,0.0003326084988657385,0.9998233914375305,-0.01396893709897995,-0.0036337049677968025,0.01642775908112526,0.048944782465696335,-0.05146981030702591,-0.5776736736297607,-0.2959108054637909,0.6458922624588013,0.4007934331893921,-1.7831023931503296,-0.34151574969291687,2.3618619441986084,1.1007505655288696,-1.0166678428649902,0.2017998993396759,1.1361188888549805,-0.01768672466278076,-0.9907583594322205,-0.17858052253723145,0.598849356174469,0.14960429072380066,0.08002734184265137,1.0748094320297241,0.0,0.0,0.34937477111816406,-1.0,0.1478409767150879,0.07939249277114868,1.0,0.0,0.0,0.34937477111816406,-1.0,2.0968732833862305,3.4222960472106934,0.8952661752700806,0.3779195547103882,0.300866037607193,0.8875629901885986
0.0833333333333286,approach,-22.35581949353218,-2.0560044795274734,6.690706126391888,0.0,0.0,0.0,-0.0,0,False,0.09786995500326157,0.012170875445008278,0.0,0.0,0.0,0.0,0.0,0.0,-0.08366557955741882,0.02143087610602379,0.04603603482246399,-0.0021620893385261297,-0.011962908320128918,-0.0005868602311238647,-0.06560772657394409,0.018786173313856125,0.01816614717245102,-0.0026478832587599754,-0.02271340787410736,0.01433897390961647,-1.5364458560943604,-2.1324281692504883,0.6785925626754761,0.6553820967674255,0.04395320266485214,0.06868375092744827,0.018751531839370728,-0.0008625065675005317,0.0003646508266683668,0.9998237490653992,-0.018047187477350235,-0.0036592078395187855,0.015697188675403595,0.06005410477519035,0.11924102157354355,-0.5089824199676514,-0.30416184663772583,0.6475632190704346,0.41001734137535095,-1.783263087272644,-0.3495670258998871,2.360379219055176,1.1056028604507446,-0.9898809790611267,0.20107555389404297,1.1067289113998413,-0.020485777407884598,-0.9663463234901428,-0.17841508984565735,0.5833171606063843,0.14960429072380066,0.08002734184265137,1.0748094320297241,0.0,0.0,0.34937477111816406,-1.0,0.1478409767150879,0.07939249277114868,1.0,0.0,0.0,0.34937477111816406,-1.0,2.0968732833862305,3.4222960472106934,0.8952661752700806,0.3779195547103882,0.300866037607193,0.8875629901885986
