time_s,phase,physics_time_s,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,step,segment,intervention_count,nominal_clock_s,nominal_offset_x_mm,nominal_offset_y_mm,nominal_roll_deg,nominal_pitch_deg,ramp_progress_depth_mm,check_performed,eta_valid,eta_raw,actual_progress_mm,command_progress_mm,trigger_consecutive,soft_trigger,intervention_started,stalled_now,unload_command_mm,unload_actual_mm,unloading_verified,unloading_failed,force_budget_exceeded,torque_budget_exceeded,numerically_valid,grasp_retained,relax_fraction,retry_pose_latched,command_peg_position_0,command_peg_position_1,command_peg_position_2,command_peg_quaternion_0,command_peg_quaternion_1,command_peg_quaternion_2,command_peg_quaternion_3,command_hand_position_0,command_hand_position_1,command_hand_position_2,command_hand_quaternion_0,command_hand_quaternion_1,command_hand_quaternion_2,command_hand_quaternion_3,detector_version,trigger_branch,force_eligible,force_condition,force_threshold_n
8.533333333441988,insert,8.533333778381348,17.344722222222607,16.810671985149384,-0.3867149353027344,-0.3297518996987492,0.0,0.004408497261465527,0.055952909680744456,0.520386278629303,0.0022387150675058365,0.4163135886192322,-0.002329706148884725,63,0.4737977683544159,0.04517293721437454,0.047198716551065445,0.007296053227037191,0.00025075895246118307,-16.810671985149384,0.3260536789894104,0.2591233551502228,0.3120031952857971,-0.001350219827145338,0.0017852996243163943,3.8161262637004256e-05,3.963857307098806e-05,8.938818791648373e-05,-4.4376291043590754e-05,0.9999999403953552,0.0012249421561136842,0.00038577793748117983,-4.587019793689251e-05,-0.038165394216775894,0.005210009403526783,-0.14876481890678406,-0.48052048683166504,0.5501821637153625,0.486154168844223,-2.0175468921661377,-0.40533387660980225,2.4736082553863525,1.0531636476516724,-0.0002923759166151285,0.0077550834976136684,0.00021847999596502632,0.00312361354008317,-0.005683100316673517,0.007246902212500572,0.0037121449131518602,0.5996223092079163,-0.00034007386420853436,0.0905841812491417,-2.609532566566486e-05,1.0,-2.9978064048918895e-05,-9.482666064286605e-05,-2.85707801594981e-06,-8.630899174022488e-06,0.03239485248923302,-5.43817259313073e-06,-9.658651833888143e-06,0.9999998807907104,1.82820458576316e-05,-0.2911348342895508,0.23890365660190582,0.2874889373779297,-0.030135944485664368,-0.033648476004600525,0.0004464447556529194,-0.29120367765426636,-0.23887118697166443,-0.28744620084762573,0.0043793655931949615,-0.008409973233938217,-0.00045091466745361686,4.470348358154297e-06,-2.2189924493432045e-06,0.02500000223517418,0.004009477328509092,0.0040227328427135944,5.248173692962155e-06,7.4330600909888744e-06,1024,0,0,6.533333333333448,-0.6971258957830431,-0.650080414754919,0.0,0.0,16.783056408166885,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5993053913116455,-0.0006548401433974504,0.09004904329776764,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.541666666775427,insert,8.541667112149298,17.372733222114096,16.832491010427475,-0.3820657730102539,-0.3332297201268375,0.0,0.010977109923260286,0.0,0.1455581784248352,0.0003915063280146569,0.11645110696554184,-0.002329706148884725,62,0.23592373728752136,0.05230015516281128,0.09267422556877136,0.024306757375597954,1.0765174010884948e-05,-16.832491010427475,0.0854785367846489,0.07929044961929321,0.08714142441749573,-0.0002907638845499605,0.00026118458481505513,-2.271935409225989e-05,3.42436833307147e-05,8.659296872792765e-05,-3.8972098991507664e-05,1.0,4.860752960667014e-05,6.558475433848798e-06,0.00020461156964302063,-0.019269833341240883,-0.009840312413871288,-0.1034710556268692,-0.4805205166339874,0.5502395629882812,0.486148864030838,-2.017502784729004,-0.40539097785949707,2.4736082553863525,1.0531898736953735,-0.00013411574764177203,0.007516277022659779,-0.00032844243105500937,0.0030113235116004944,-0.006569017190486193,0.002090114401653409,0.004020361229777336,0.5996314883232117,-0.000345812615705654,0.09056897461414337,-1.9918552425224334e-05,1.0,-2.843135553121101e-05,-9.499326552031562e-05,-7.375091172434622e-06,-1.1291520422673784e-05,0.03240146487951279,-8.399868420383427e-06,-5.810344191559125e-06,1.0,1.9054339645663276e-05,-0.15816901624202728,0.1224575936794281,0.12508681416511536,-0.026338839903473854,-0.0451730452477932,-0.0009836977114900947,-0.158199742436409,-0.12244360893964767,-0.12506164610385895,-0.0086442232131958,0.022323351353406906,0.0009835424134507775,4.351139068603516e-06,-1.948763383552432e-06,0.02499999850988388,0.004009482450783253,0.004022717941552401,5.244534804660361e-06,7.434864528477192e-06,1025,0,0,6.5416666666667815,-0.6991776295682873,-0.6519936874623976,0.0,0.0,16.810671985149384,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5993033647537231,-0.0006567534292116761,0.0900210291147232,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.550000000108867,insert,8.550000445917249,17.400620117187884,16.84979870915413,-0.375211238861084,-0.3411190991755575,0.0,0.01830036853789352,0.03956468118525214,0.12075752764940262,0.0003547859378159046,0.09662918001413345,-0.0014121072808848112,58,0.16230806708335876,0.019039392471313477,0.041740644723176956,0.001192777999676764,-3.6311691019363934e-05,-16.84979870915413,0.06711734086275101,0.07031089067459106,0.07165208458900452,-0.00029661852749995887,0.00018965575145557523,-4.383176565170288e-05,4.8561127186985686e-05,8.431057358393446e-05,-3.0255099773057736e-05,1.0,-0.00014803375233896077,-0.0001371918770018965,-0.0002724248915910721,0.006482076831161976,0.0033547477796673775,0.038217589259147644,-0.48052018880844116,0.5502967834472656,0.486137717962265,-2.017502784729004,-0.4054480493068695,2.4736082553863525,1.053213119506836,5.681824768544175e-05,0.007317628711462021,-0.0010112554300576448,0.0023200232535600662,-0.006505439057946205,0.0021042863372713327,0.0038224796298891306,0.5996195077896118,-0.0003497768484521657,0.09053682535886765,-1.3442887393466663e-05,1.0,-2.2038515453459695e-05,-0.00011710626858985052,1.2889804565929808e-05,-7.787411959725432e-06,0.032386623322963715,-3.279568409197964e-05,-2.652021066751331e-05,0.9999999403953552,1.681603680481203e-05,-0.09379363805055618,0.09174330532550812,0.09555012732744217,-0.012452175840735435,-0.014400660991668701,0.0002504979493096471,-0.09382005780935287,-0.09173660725355148,-0.09553062915802002,0.000801566056907177,0.0008501941338181496,-0.00025020845350809395,4.231929779052734e-06,-1.5129626262933016e-06,0.02499999850988388,0.004009711556136608,0.004023505840450525,5.292626156006008e-06,7.491471478715539e-06,1026,0,0,6.550000000000115,-0.7007987013044503,-0.6535053613120809,0.0,0.0,16.832491010427475,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5993017554283142,-0.0006582651403732598,0.08999314904212952,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.558333333442306,insert,8.5583337796852,17.428382500542916,16.879183799028397,-0.3783702850341797,-0.33991606323979795,0.0,0.015469298887182958,0.03956468118525214,0.638155460357666,0.003235862124711275,0.5105279684066772,-0.0011499361107780715,55,0.5134143829345703,0.024676930159330368,0.12829960882663727,0.03387213498353958,-9.365961886942387e-06,-16.879183799028397,0.3838120698928833,0.3368053138256073,0.38274383544921875,-0.0021085250191390514,0.0024535467382520437,7.094776083249599e-05,6.710751040372998e-05,6.655570905422792e-05,-4.982484460924752e-05,0.9999999403953552,0.0004133888578508049,0.0005436030332930386,0.00044213864021003246,-0.017452795058488846,0.05745083838701248,0.0007896348834037781,-0.48051971197128296,0.5503542423248291,0.48612964153289795,-2.017502784729004,-0.40549537539482117,2.4736599922180176,1.0532360076904297,-0.0002264208160340786,0.007566582411527634,-0.00013478357868734747,0.002397232921794057,-0.0048230974934995174,0.009150181896984577,0.00311024091206491,0.5996183753013611,-0.00034804377355612814,0.09050936251878738,-1.7763410141924396e-05,1.0,-1.8127628209185787e-05,-0.00011482558329589665,1.0716048564063385e-05,-6.977301381994039e-06,0.03238854557275772,-4.827015072805807e-05,-4.897533290204592e-05,0.9999999403953552,3.20679355354514e-05,-0.28835558891296387,0.2729443311691284,0.3254947066307068,-0.023118695244193077,-0.008491014130413532,0.001542541547678411,-0.2884402275085449,-0.27292221784591675,-0.3254380524158478,0.016311414539813995,-0.033168721944093704,-0.0015465548494830728,3.337860107421875e-06,-2.4914625100791454e-06,0.02499999850988388,0.004009717609733343,0.004023546818643808,5.18941851623822e-06,7.347756763920188e-06,1027,0,0,6.558333333333449,-0.7020845983995866,-0.6547044797525161,0.0,0.0,16.84979870915413,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5993004441261292,-0.0006594642181880772,0.08996538817882538,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.566666666775745,insert,8.56666711345315,17.456019965278163,16.905491799116135,-0.3794431686401367,-0.33688469557091594,0.0,0.011125057426397689,0.0,0.48500505089759827,0.0012960912426933646,0.388007253408432,-0.002985133733091061,59,0.48368701338768005,0.06453405320644379,0.010947663336992264,0.009771463461220264,0.00013603473780676723,-16.905491799116135,0.29218050837516785,0.2554449141025543,0.2908751368522644,-0.0008130323840305209,0.0010087459813803434,3.5531618777895346e-05,6.127957021817565e-05,6.333630881272256e-05,-5.403573959483765e-05,1.0,0.0004531575832515955,0.0006888502393849194,0.00048445165157318115,-0.005937819369137287,0.04500116780400276,0.09208309650421143,-0.4805203974246979,0.5504128336906433,0.4861266016960144,-2.017486810684204,-0.4055442214012146,2.4736948013305664,1.0532588958740234,-0.0003792161005549133,0.007596098817884922,0.00035588390892371535,0.002931650960817933,-0.005111105740070343,0.006853997707366943,0.003362494520843029,0.5996214151382446,-0.00034707639133557677,0.0904867872595787,-2.002260589506477e-05,1.0,-1.41875116241863e-05,-0.00011257788719376549,6.458572897827253e-06,-8.894619895727374e-06,0.03239227831363678,-4.9242033128393814e-05,-4.708724009105936e-05,1.0,3.4019132726825774e-05,-0.29989591240882874,0.2507491409778595,0.284851610660553,-0.039075858891010284,-0.05135548859834671,-0.0005786303081549704,-0.2999671697616577,-0.2507290840148926,-0.28479400277137756,-0.002848949283361435,0.008029744029045105,0.0005785361863672733,3.159046173095703e-06,-2.7019705157727003e-06,0.02499999850988388,0.004009724594652653,0.0040235319174826145,5.185903319215868e-06,7.346679922193289e-06,1028,0,0,6.566666666666783,-0.7042678003553411,-0.6567403485123424,0.0,0.0,16.879183799028397,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5992982387542725,-0.0006615000893361866,0.08993774652481079,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.575000000109185,insert,8.5750004472211,17.48353210449257,16.927921772003174,-0.3784298896789551,-0.33674424048513174,0.0,0.007534549240517663,0.055952909680744456,0.38739636540412903,0.001206528046168387,0.3099171817302704,-0.0022641634132014588,63,0.40228915214538574,0.05398479849100113,0.016752539202570915,0.008275838568806648,0.00013290130300447345,-16.927921772003174,0.23589031398296356,0.2010142058134079,0.2324327826499939,-0.0007863841601647437,0.0009149847319349647,-1.062413866748102e-05,5.056337977293879e-05,7.439544424414635e-05,-4.667023677029647e-05,0.9999999403953552,0.00032824912341311574,0.0005657410947605968,0.0004886991810053587,-0.0015155358705669641,0.032961487770080566,0.10247186571359634,-0.48052141070365906,0.5504701733589172,0.48612552881240845,-2.0174522399902344,-0.40559515357017517,2.4737203121185303,1.0532817840576172,-0.0003808199253398925,0.007552262395620346,0.0004058327176608145,0.0031605216208845377,-0.005609096959233284,0.005017182789742947,0.003795058699324727,0.5996320247650146,-0.0003477636491879821,0.09047123789787292,-2.0310268155299127e-05,0.9999999403953552,-1.0791128261189442e-05,-0.00010466370440553874,-3.649005066108657e-06,-9.703183422971051e-06,0.032399144023656845,-3.026879312528763e-05,-3.9768885471858084e-05,0.9999998807907104,2.6364448785898276e-05,-0.2503080368041992,0.20880262553691864,0.23576241731643677,-0.03314734250307083,-0.04260893538594246,0.0003011750231962651,-0.2503618896007538,-0.20878759026527405,-0.23571844398975372,-0.002979239448904991,0.006447821855545044,-0.00030348479049280286,3.6954879760742188e-06,-2.333690645173192e-06,0.02500000223517418,0.004009745083749294,0.004023497458547354,5.186077032703906e-06,7.3484552558511496e-06,1029,0,0,6.5750000000001165,-0.7062223860819559,-0.65856302918956,0.0,0.0,16.905491799116135,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5992963314056396,-0.000663322804030031,0.08991023898124695,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.583333333442624,insert,8.58333378098905,17.51091851128511,16.945695132017136,-0.37473440170288086,-0.34139136550948024,0.0,0.01665811396378558,0.03956468118525214,0.11147481948137283,0.00030244048684835434,0.08918848633766174,-0.0005600512622550013,54,0.19561456143856049,0.04057338088750839,0.08550640195608139,0.01765039563179016,4.009294116258388e-06,-16.945695132017136,0.061859630048274994,0.06452848762273788,0.06660402566194534,-0.00024385472352150828,0.0001774742704583332,-2.2539034034707583e-05,2.742860306170769e-05,0.00010007483069784939,-2.918678364949301e-05,1.0,-6.078545993659645e-05,5.6470664276275784e-05,-3.4841010347008705e-05,0.0067897215485572815,0.0017002372769638896,0.02287708967924118,-0.48052141070365906,0.5505273938179016,0.48611995577812195,-2.017448663711548,-0.4056510627269745,2.4737203121185303,1.0533117055892944,-0.00015297030040528625,0.007298002485185862,-0.0003432311350479722,0.0027534007094800472,-0.006427218206226826,0.001397550106048584,0.004059953615069389,0.5996219515800476,-0.00034874406992457807,0.09044115990400314,-1.543364669487346e-05,0.9999999403953552,-6.467935691034654e-06,-0.0001245633902726695,1.1406203157093842e-05,-6.353104254230857e-06,0.032386839389801025,-2.4488814233336598e-05,-2.095858144457452e-05,0.9999999403953552,1.3755896361544728e-05,-0.12459024041891098,0.10658711940050125,0.10668419301509857,-0.022036472335457802,-0.03405963256955147,-0.0007312363595701754,-0.12461819499731064,-0.10658218711614609,-0.10665640980005264,-0.006638062186539173,0.01606043614447117,0.0007338065188378096,5.0067901611328125e-06,-1.459469785913825e-06,0.02499999850988388,0.004010054282844067,0.004023785702884197,5.192768639972201e-06,7.359136361628771e-06,1030,0,0,6.58333333333345,-0.7078888489338317,-0.6601170309394223,0.0,0.0,16.927921772003174,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5992946624755859,-0.0006648767739534378,0.08988285064697266,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.591666666776064,insert,8.591667114757001,17.538178778754727,16.974320262670517,-0.37860870361328125,-0.3394121304154396,0.0,0.017331180060864426,0.055952909680744456,0.5088106393814087,0.0021802426781505346,0.4070545434951782,-0.0010843933750948054,55,0.4274241030216217,0.02297159470617771,0.08490671217441559,0.02614477090537548,-8.535064989700913e-05,-16.974320262670517,0.30814963579177856,0.2662200927734375,0.30505555868148804,-0.0013858138117939234,0.0016820223536342382,6.147127714939415e-05,5.241662074695341e-05,8.434859046246856e-05,-4.4442636863095686e-05,0.9999999403953552,0.0004637927922885865,0.0003823045117314905,0.00016919709742069244,-0.021138343960046768,0.044721946120262146,-0.016893647611141205,-0.48052144050598145,0.5505846738815308,0.4861142933368683,-2.017448663711548,-0.4057013690471649,2.473754644393921,1.0533353090286255,-0.0002550131466705352,0.007428555283695459,1.091866124625085e-06,0.0026026293635368347,-0.0053216335363686085,0.00693089421838522,0.003606709185987711,0.5996174812316895,-0.0003470137598924339,0.09041306376457214,-1.698934647720307e-05,0.9999999403953552,-8.41211374336126e-07,-0.00012996525038033724,1.2352362318779342e-05,-6.501160896732472e-06,0.03238736838102341,-4.561748937703669e-05,-5.157105624675751e-05,0.9999998807907104,2.7460037017590366e-05,-0.24142706394195557,0.22744950652122498,0.26957568526268005,-0.02094915322959423,-0.009306702762842178,0.0014874042244628072,-0.24149751663208008,-0.22743986546993256,-0.26952052116394043,0.01190914586186409,-0.0255727618932724,-0.0014901316026225686,4.231929779052734e-06,-2.222339389845729e-06,0.02499999850988388,0.004011307377368212,0.004025079309940338,4.833430011785822e-06,6.848102202638984e-06,1031,0,0,6.591666666666784,-0.7092093429159444,-0.6613484114988963,0.0,0.0,16.945695132017136,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5992932915687561,-0.0006661081570200622,0.08985558897256851,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.600000000109503,insert,8.600000448524952,17.56531250000038,17.001213133335114,-0.38105249404907227,-0.3355573280714452,0.0,0.010777359420899302,0.0,0.5090817809104919,0.0015876261750236154,0.4072672426700592,-0.002591877091617789,52,0.48384690284729004,0.053725291043519974,0.02532804012298584,0.0006467101629823446,5.8924342738464475e-05,-17.001213133335114,0.3080666959285736,0.26660630106925964,0.30525439977645874,-0.0010200187098234892,0.0012154020369052887,5.400576628744602e-05,3.963158087572083e-05,7.575945346616209e-05,-5.513972428161651e-05,1.0,0.0005022002151235938,0.0006856144173070788,0.0002774524036794901,-0.009270308539271355,0.04795039817690849,0.0006463099271059036,-0.4805223047733307,0.5506418943405151,0.4861120879650116,-2.0174312591552734,-0.4057508707046509,2.4737884998321533,1.0533589124679565,-0.0003887770581059158,0.007497868966311216,0.000452394102467224,0.0029663501773029566,-0.005190808326005936,0.006875491701066494,0.0036118640564382076,0.5996211767196655,-0.00034587079426273704,0.0903913751244545,-1.8788421584758908e-05,1.0,3.1052541089593433e-06,-0.00012697515194304287,6.02079580858117e-06,-9.09624395717401e-06,0.03239258751273155,-5.1216615247540176e-05,-4.2731266148621216e-05,1.0,3.635657049017027e-05,-0.29396650195121765,0.2517017126083374,0.290409654378891,-0.03486385568976402,-0.04087655991315842,-0.00015972992696333677,-0.29403868317604065,-0.25169265270233154,-0.2903444170951843,0.0015005730092525482,-0.001592632383108139,0.0001581236138008535,3.814697265625e-06,-2.7571222744882107e-06,0.02500000223517418,0.004009867087006569,0.004023801535367966,5.152837729838211e-06,7.300637662410736e-06,1032,0,0,6.600000000000118,-0.7113360827521534,-0.6633316284804512,0.0,0.0,16.974320262670517,True,True,0.9702468270539014,1.783397048711775,1.8380859375000043,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.599291205406189,-0.0006680914084427059,0.08982846140861511,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,True,False,5.0
8.608333333442943,insert,8.608333782292902,17.59231926812104,17.023002356290817,-0.3802180290222168,-0.33561710733920336,0.0,0.007405776614177739,0.055952909680744456,0.3683265447616577,0.0010364645859226584,0.29466164112091064,-0.002001992243094719,56,0.3928035497665405,0.05486020818352699,0.0260719433426857,0.01011323370039463,7.787361391820014e-05,-17.023002356290817,0.22400188446044922,0.19144830107688904,0.2209867238998413,-0.0006812341162003577,0.00078106316505,-1.0914406630035955e-05,2.481265619280748e-05,9.317256626673043e-05,-4.3974236177746207e-05,0.9999998807907104,0.00037174581666477025,0.0005081452545709908,0.00029488978907465935,-0.00392721313983202,0.03147289156913757,0.0073501840233802795,-0.480523020029068,0.5506991147994995,0.4861111640930176,-2.0173962116241455,-0.405802458524704,2.473811388015747,1.0533905029296875,-0.00036369398003444076,0.007437668275088072,0.0004167006118223071,0.003142661415040493,-0.005684040021151304,0.004659688100218773,0.003964148461818695,0.5996313691139221,-0.00034670077729970217,0.09037575125694275,-1.8287162674823776e-05,1.0,2.7162736842001323e-06,-0.00011987269681412727,-3.795791599259246e-06,-9.898751159198582e-06,0.03239875286817551,-2.6700692615122534e-05,-2.7525360565050505e-05,0.9999998807907104,2.5690304028103128e-05,-0.2454996407032013,0.20357611775398254,0.2293061912059784,-0.032902348786592484,-0.04389849305152893,2.7290345769870328e-06,-0.24555350840091705,-0.20356906950473785,-0.22925478219985962,-0.003489537164568901,0.008432075381278992,-4.789018476003548e-06,4.649162292480469e-06,-2.198823494836688e-06,0.02499999850988388,0.0040098512545228004,0.0040237801149487495,5.154573045729194e-06,7.306138286367059e-06,1033,0,0,6.6083333333334515,-0.7133341221688105,-0.6651948303791816,0.0,0.0,17.001213133335114,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5992891788482666,-0.000669954577460885,0.08980144560337067,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.616666666776382,insert,8.616667116060853,17.619198676215657,17.040809243917465,-0.3757476806640625,-0.3400262212380767,0.0,0.01927280391100794,0.03956468118525214,0.1398015171289444,0.0004000627959612757,0.1118525043129921,-0.001543192865938181,51,0.21412527561187744,0.039353515952825546,0.07533027976751328,0.014501195400953293,3.160371761623537e-06,-17.040809243917465,0.08065863698720932,0.07785733789205551,0.08352774381637573,-0.00031033557024784386,0.00025045566144399345,-3.184384695487097e-05,1.638458707020618e-05,0.00010947741975542158,-2.8856564313173294e-05,1.0,-6.19131897110492e-05,8.088427421171218e-05,2.9598362743854523e-05,0.005373370833694935,0.00516483886167407,0.008914947509765625,-0.480523020029068,0.5507563352584839,0.4861060082912445,-2.0173962116241455,-0.4058576226234436,2.473811388015747,1.0534356832504272,-0.00013710888742934912,0.007211869116872549,-0.0003073044936172664,0.00272874697111547,-0.006350592710077763,0.0017136252718046308,0.0041389474645257,0.5996198058128357,-0.0003470344527158886,0.09034454822540283,-1.3978549759485759e-05,0.9999999403953552,-5.882841946913686e-07,-0.00014145382738206536,1.3632405170938e-05,-6.102840416133404e-06,0.032385341823101044,-3.197661499143578e-05,-1.579375566507224e-05,0.9999999403953552,1.4880265553074423e-05,-0.13532042503356934,0.11542905867099762,0.11922310292720795,-0.021911608055233955,-0.03268231078982353,-0.0006688780849799514,-0.13535428047180176,-0.11542562395334244,-0.1191881075501442,-0.005236208438873291,0.013132793828845024,0.0006714812479913235,5.4836273193359375e-06,-1.4429097063839436e-06,0.02499999850988388,0.0040098559111356735,0.004023807123303413,5.223078915150836e-06,7.400434697046876e-06,1034,0,0,6.616666666666785,-0.714952979704207,-0.6667044394532465,0.0,0.0,17.023002356290817,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5992875695228577,-0.0006714641931466758,0.08977456390857697,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.625000000109821,insert,8.625000449828804,17.645950317383196,17.070399224758148,-0.38129091262817383,-0.3372557112015784,0.0,0.0178725767909782,0.0,0.5268075466156006,0.0018695718608796597,0.42144885659217834,-0.0011499362244649092,54,0.44495663046836853,0.025291014462709427,0.08513779938220978,0.025710394605994225,-3.056530840694904e-05,-17.070399224758148,0.3202859163284302,0.27426785230636597,0.31578516960144043,-0.001189419999718666,0.0014409618452191353,6.487189239123836e-05,3.061961615458131e-05,0.00010031797864940017,-4.4455835450207815e-05,1.0,0.0003883554018102586,0.0004962109960615635,0.00045575457625091076,-0.01210384164005518,0.05601557344198227,0.021647363901138306,-0.48052290081977844,0.5508135557174683,0.48610079288482666,-2.0173962116241455,-0.4059072732925415,2.473846673965454,1.0534594058990479,-0.00023538240930065513,0.007353787310421467,4.389506284496747e-05,0.0026163915172219276,-0.005243960302323103,0.007150888442993164,0.0036191437393426895,0.5996155142784119,-0.0003448800998739898,0.09031642973423004,-1.5879903003224172e-05,1.0,5.104502179165138e-06,-0.000146483929711394,1.2707023415714502e-05,-6.595708327949978e-06,0.03238682821393013,-4.6166667743818834e-05,-3.5719192965188995e-05,1.0,2.8580934667843394e-05,-0.25363293290138245,0.23541539907455444,0.27970758080482483,-0.022381188347935677,-0.011727992445230484,0.0010825745994225144,-0.2537124752998352,-0.23540911078453064,-0.27964073419570923,0.011628186330199242,-0.024914667010307312,-0.0010854557622224092,5.0067901611328125e-06,-2.2229505702853203e-06,0.02500000223517418,0.004009874537587166,0.004023851361125708,5.149121534486767e-06,7.293914677575231e-06,1035,0,0,6.625000000000119,-0.7162759646621819,-0.6679381428852913,0.0,0.0,17.040809243917465,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5992862582206726,-0.0006726979045197368,0.08974781632423401,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
8.633333333443261,insert,8.633333783596754,17.6725737847226,17.09688976407051,-0.38307905197143555,-0.33274778979830444,0.0,0.007601588549732696,0.055952909680744456,0.5281656980514526,0.0016474000876769423,0.4225347340106964,-0.0035750188089878066,55,0.5023142695426941,0.05600530281662941,0.02592512220144272,0.00045844592386856675,0.00016028032405301929,-17.09688976407051,0.3200923800468445,0.27606791257858276,0.31668031215667725,-0.001054407563060522,0.0012643722584471107,5.928436075919308e-05,2.6636093025445007e-05,9.604820661479607e-05,-5.2736409998033196e-05,0.9999999403953552,0.0006425974424928427,0.0007025817176327109,0.0004057560581713915,-0.012735159136354923,0.043378688395023346,-0.020524654537439346,-0.4805235266685486,0.5508707761764526,0.48609960079193115,-2.017369270324707,-0.4059557616710663,2.473883628845215,1.053483247756958,-0.00037216671626083553,0.007432633079588413,0.0005147451884113252,0.0030125018674880266,-0.005102923605591059,0.007029054220765829,0.0036439786199480295,0.5996245741844177,-0.00034386056358926,0.09029886871576309,-1.8466802430339158e-05,0.9999999403953552,7.868376997066662e-06,-0.00013706817117054015,1.2516247807070613e-06,-9.916328963299748e-06,0.03239574283361435,-4.102087768842466e-05,-3.449900759733282e-05,0.9999998807907104,3.427400952205062e-05,-0.30517876148223877,0.260945588350296,0.30181610584259033,-0.036202721297740936,-0.04273121431469917,-1.122598860092694e-05,-0.3052573800086975,-0.2609391510486603,-0.30174192786216736,0.0014982447028160095,-0.001357346773147583,8.07281776360469e-06,4.827976226806641e-06,-2.6369525585323572e-06,0.02499999850988388,0.004009876865893602,0.004023805260658264,5.149844582774676e-06,7.297145202755928e-06,1036,0,0,6.633333333333453,-0.718474389248206,-0.6699882069774947,0.0,0.0,17.070399224758148,False,False,,,,0,False,False,False,0.0,,False,False,False,False,True,True,0.0,False,,,,,,,,0.5992840528488159,-0.0006747479783371091,0.0897211879491806,-5.125999450683594e-06,1.0,-3.2186508178710938e-06,1.707330193312373e-05,force,,False,False,5.0
