trajectory_id,folder,family,slot,parent_numerically_valid,parent_complete,checkpoint_depth_mm,reached,reference_time_s,prefix_numerically_valid,Y_R_tested,label_reason,depth_mm,force_n,torque_nm,normal_load_n,tilt_deg,tip_x_mm,tip_y_mm,prefix_max_force_n,prefix_max_torque_nm,prefix_max_normal_load_n,prefix_max_penetration_mm,fx,fy,fz,taux,tauy,tauz,vx,vy,vz,omegax,omegay,omegaz,qw,qx,qy,qz,joint1_rad,joint_velocity1_rad_s,joint2_rad,joint_velocity2_rad_s,joint3_rad,joint_velocity3_rad_s,joint4_rad,joint_velocity4_rad_s,joint5_rad,joint_velocity5_rad_s,joint6_rad,joint_velocity6_rad_s,joint7_rad,joint_velocity7_rad_s
slot000_try00,slot000_try00,centered,0,True,True,5,True,4.46875,True,1,safe_policy_witness,5.0049328804016024,0.0,0.0,0.0,0.0,0.0883936882019043,0.00020443823700588837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012826966121792793,9.16618955670856e-06,-0.01101792324334383,9.816218516789377e-05,0.001933805993758142,3.933364041586174e-06,-5.364418029785156e-07,1.0,-3.129243850708008e-07,6.73830509185791e-05,6.830172196714557e-07,-3.751510303118266e-05,0.199045330286026,0.02395855076611042,-9.862111483016633e-07,4.1481831431156024e-05,-2.4007630348205566,-0.0036304404493421316,4.862426976615097e-07,0.0001745275512803346,2.599943161010742,0.02565518207848072,0.7853984236717224,-0.00015033410454634577
slot000_try00,slot000_try00,centered,0,True,True,10,True,4.991666666666666,True,1,safe_policy_witness,10.00260353088378,0.0,0.0,0.0,0.0,0.08237361907958984,-0.0006238418563953019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012373003410175443,1.1037602689611958e-06,-0.009992212057113647,1.6291072824969888e-05,0.0010667630704119802,-5.282462734612636e-05,1.996755599975586e-06,1.0,2.771615982055664e-06,4.3451786041259766e-05,4.626394911610987e-06,-3.2654825190547854e-06,0.2110539972782135,0.021679749712347984,-5.420344677986577e-06,3.290822405688232e-06,-2.400930881500244,-0.003638851922005415,-6.964827207411872e-06,3.0780087399762124e-05,2.6120717525482178,0.024251826107501984,0.7853984236717224,2.6316705771023408e-05
slot000_try00,slot000_try00,centered,0,True,True,15,True,5.610416666666667,True,1,safe_policy_witness,15.009155273437491,0.0,0.0,0.0,0.0,0.04553794860839844,-0.004290544893592596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006087213987484574,-5.808241894555977e-06,-0.007484022993594408,-5.106664320919663e-05,0.0003687853750307113,-0.0004913827287964523,1.7151236534118652e-05,1.0,2.5033950805664062e-05,5.27501106262207e-05,2.627826324896887e-05,4.845513103646226e-05,0.22313228249549866,0.0170469768345356,-2.806767042784486e-05,-5.2121969929430634e-05,-2.4010515213012695,-0.001635422115214169,-5.869241795153357e-05,-8.100263949017972e-05,2.6242892742156982,0.018313586711883545,0.7853984236717224,0.0005600437871180475
slot000_try00,slot000_try00,centered,0,True,True,20,True,6.78125,True,1,safe_policy_witness,20.00193834304809,0.0,0.0,0.0,0.0,-0.0858008861541748,-0.002681671958271181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012622250942513347,-1.2334713574091438e-05,-0.0002117528347298503,-0.00017017178470268846,-0.0032065492123365402,-0.00020932825282216072,8.657574653625488e-06,1.0000001192092896,1.119077205657959e-05,-0.00015503168106079102,2.1385207219282165e-05,0.00010593743354547769,0.2352382242679596,0.002472509164363146,-2.3091166440281086e-05,-0.00010718430712586269,-2.4009294509887695,0.0020337265450507402,-2.6857427656068467e-05,-0.0002996326657012105,2.6358578205108643,0.0036453218199312687,0.7853984236717224,0.0004732777888420969
