time_s,phase,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,force_residual_n,torque_residual_nm,calibration_time_s
3.00833333333346,calibration,-15.0,-14.99723121523857,-0.39845705032348633,0.0672545429551974,0.027976455118293345,0.038780061004217714,0.07912936237050427,0.0,0.0,0.0,0.0,0,0.7058153748512268,0.021546809002757072,0.7058153748512268,0.0807858482003212,0.0,14.995281508265428,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004916603211313486,0.00019247899763286114,-9.324003622168675e-05,0.9999998807907104,0.02786538377404213,0.00015427697508130223,0.0034047886729240417,-0.024895282462239265,-1.419297695159912,-1.034140706062317,-0.4915403425693512,0.4826138913631439,0.5057580471038818,-2.0238349437713623,-0.3484504222869873,2.4236605167388916,1.0165833234786987,0.0018978765001520514,0.0014856348279863596,-0.0021671203430742025,0.0025632353499531746,-0.002731265965849161,0.012382794171571732,0.00176642881706357,0.5996242165565491,5.4038122470956296e-05,0.12238943576812744,-0.00010768829088192433,0.9999998807907104,0.00013250212941784412,0.00030375929782167077,-4.23260462412145e-05,-6.2485069065587595e-06,0.03239217773079872,0.0004962788079865277,0.00035910907899960876,0.9999997615814209,-1.4273396118369419e-05,-0.7006075382232666,-0.004658143036067486,-0.08545608818531036,0.005891367793083191,-0.020624522119760513,0.0020459466613829136,-0.7006605267524719,0.004454114008694887,0.0850314199924469,0.00524051021784544,-0.08058926463127136,-0.002064306288957596,0.004024859983474016,0.004039099905639887,4.991568857803941e-06,7.079594070091844e-06,0.31121423840522766,0.05588299408555031,0.008333333333333333
3.0166666666667936,calibration,-15.0,-15.009360760450361,-0.3597140312194824,0.06634806049987674,0.027976455118293345,0.04187872400507331,0.09691328065893987,0.0,0.0,0.0,0.0,0,0.9244617819786072,0.10987994074821472,0.9244617223739624,0.023770494386553764,0.0,15.00741105347722,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005734482547268271,0.00019968637207057327,-9.025812323670834e-05,0.9999997615814209,0.01348920352756977,-0.00012351380428299308,0.004254471510648727,-0.0431751012802124,-0.5306763648986816,-0.4033171832561493,-0.4915122091770172,0.48263972997665405,0.5057296752929688,-2.023789167404175,-0.3484828770160675,2.423764228820801,1.0166032314300537,0.003335760673508048,0.0030620212201029062,-0.0033219566103070974,0.006237230263650417,-0.0038389074616134167,0.011944047175347805,0.0020432425662875175,0.5996619462966919,5.4007850849302486e-05,0.12239864468574524,-0.00010865835793083534,0.9999998807907104,0.00013102810771670192,0.00036452157655730844,-4.5247354137245566e-05,-5.310239430400543e-06,0.03238925710320473,0.0005642583128064871,0.00044236547546461225,0.9999996423721313,-1.8165015717386268e-05,-0.9235919713973999,0.013221489265561104,-0.03784939646720886,-0.004177202936261892,-0.10979363322257996,-0.0012291300809010863,-0.9236158132553101,-0.013471675105392933,0.037173159420490265,-0.0022621212992817163,-0.023631304502487183,0.001216841978020966,0.0040248604491353035,0.004039100371301174,4.97350083605852e-06,7.0595997385680676e-06,0.0860108956694603,0.0029064251575618982,0.016666666666666666
3.0250000000001274,calibration,-15.0,-15.019888430833815,-0.30791759490966797,0.06509906961582601,0.0,0.043467160139698535,0.07912936237050427,0.0,0.0,0.0,0.0,0,0.910908579826355,0.12485547363758087,0.9109085202217102,0.006864788010716438,0.0,15.019888430833815,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005299874464981258,7.732606900390238e-05,-8.755308226682246e-05,0.9999998211860657,0.027719998732209206,-0.00016069909906946123,0.00396215682849288,-0.026704156771302223,-1.3133878707885742,-0.9527636766433716,-0.49147486686706543,0.4826776385307312,0.505696177482605,-2.023698329925537,-0.3485144376754761,2.4238388538360596,1.0166212320327759,0.004394821356981993,0.004470829386264086,-0.003937532193958759,0.009619519114494324,-0.0036351524759083986,0.008150436915457249,0.0017030775779858232,0.5997114181518555,5.14731727889739e-05,0.1224157065153122,-0.0001077043853001669,0.9999998807907104,0.00012774440983776003,0.00042713299626484513,-4.698395059676841e-05,-6.6560241975821555e-06,0.03239579126238823,0.0005045048892498016,0.0004021972417831421,0.9999997615814209,-1.991504177567549e-05,-0.9107441306114197,0.009330817498266697,-0.014576047658920288,-0.0026150033809244633,-0.12482799589633942,0.00015182213974185288,-0.9107538461685181,-0.00956656038761139,0.013795989565551281,-0.0012652473524212837,-0.006745263934135437,-0.0001608573365956545,0.004024841822683811,0.004039124585688114,4.984050974599086e-06,7.07517028786242e-06,0.09081147611141205,0.018288705497980118,0.025
3.033333333333461,calibration,-15.0,-15.038254112005232,-0.2542734146118164,0.06228615529835224,0.0,0.03892164386343211,0.09691328065893987,0.0,0.0,0.0,0.0,0,0.9529833197593689,0.12257654964923859,0.9529833197593689,0.015196280553936958,0.0,15.038254112005232,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005600127042271197,7.441399793606251e-05,-8.826229895930737e-05,0.9999997615814209,0.01736317202448845,-0.006903871428221464,0.004085451830178499,0.43908366560935974,-0.6808257102966309,-0.5115078687667847,-0.49142855405807495,0.4827270209789276,0.5056567788124084,-2.023602247238159,-0.34854239225387573,2.423894166946411,1.0166325569152832,0.0054542142897844315,0.005917570553719997,-0.004540720954537392,0.012750968337059021,-0.0031617325730621815,0.006171097978949547,0.0012298765359446406,0.5997568964958191,5.004576814826578e-05,0.12242576479911804,-0.00010686105815693736,0.9999998807907104,0.00012720921949949116,0.00047672248911112547,-4.20235373894684e-05,-5.325224265106954e-06,0.032387491315603256,0.0005511849303729832,0.00043275338248349726,0.9999996423721313,-1.8322312826057896e-05,-0.9526757001876831,0.01536877267062664,-0.01870858110487461,-0.00010427914094179869,-0.12257631123065948,0.0002212763502029702,-0.9526891708374023,-0.015615054406225681,0.017796941101551056,0.002119815908372402,-0.015045970678329468,-0.0002281909401062876,0.004024827387183905,0.004037891048938036,-0.0002999947464559227,-0.0004257895052433014,0.0529044009745121,0.01016180869191885,0.03333333333333333
3.041666666666795,calibration,-15.0,-15.048945695161818,-0.19854307174682617,0.059299662098055705,0.0,0.04248303230269812,0.09691328065893987,0.0,0.0,0.0,0.0,0,0.9311572313308716,0.1260296106338501,0.9311572909355164,0.008539817295968533,0.0,15.048945695161818,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005339481285773218,-1.5495124898734502e-05,-8.188665378838778e-05,0.9999998211860657,0.0280227642506361,-0.0005596079863607883,0.0044417474418878555,-0.06830709427595139,-1.269589900970459,-0.9229617118835449,-0.4913744628429413,0.482787549495697,0.5056130290031433,-2.023465394973755,-0.34856727719306946,2.423924207687378,1.0166363716125488,0.006404737941920757,0.007173089776188135,-0.005144831258803606,0.015592377632856369,-0.002796000801026821,0.002836200874298811,0.0007505948888137937,0.5998133420944214,4.7261644795071334e-05,0.12244307994842529,-0.00010549305443419144,0.9999997615814209,0.00012735393829643726,0.0005284400540404022,-4.6095829020487145e-05,-5.210686140344478e-06,0.03239409253001213,0.0005129906930960715,0.0004065524262841791,0.9999996423721313,-2.3326228983933106e-05,-0.9311007857322693,-0.006229033228009939,-0.00814512837678194,-8.583437738707289e-05,-0.12602955102920532,-8.159752906067297e-05,-0.9311104416847229,0.0059902602806687355,0.007162364199757576,-0.0009836741955950856,-0.00848264992237091,7.420347537845373e-05,0.004024844616651535,0.004037960898131132,5.029179192206357e-06,7.1392860263586044e-06,0.06951945275068283,0.016536114737391472,0.041666666666666664
3.0500000000001286,calibration,-15.0,-15.066849440336226,-0.13834238052368164,0.05661133036483079,0.0,0.038097827200545,0.08846931922527276,0.0,0.0,0.0,0.0,0,0.9621263146400452,0.12308719754219055,0.9621263146400452,0.01600620150566101,0.0,15.066849440336226,0.0,0.0,0.0,0.0,0.0,0.0,-0.000555282284040004,-2.4548276996938512e-05,-8.233865810325369e-05,0.9999998211860657,0.02003125473856926,-0.0004924824461340904,0.004679103381931782,-0.06445926427841187,-0.7834838628768921,-0.5821995735168457,-0.49131304025650024,0.4828583300113678,0.5055649280548096,-2.023324728012085,-0.34858715534210205,2.423938512802124,1.0166372060775757,0.007338081952184439,0.00843912735581398,-0.0057244012132287025,0.01817256398499012,-0.0022787859197705984,0.0011192170204594731,0.00029286282369866967,0.5998660326004028,4.58519316453021e-05,0.1224544495344162,-0.00010518825001781806,0.9999997615814209,0.0001277817355003208,0.0005690318648703396,-4.120840094401501e-05,-3.951630787923932e-06,0.032387565821409225,0.0005445313872769475,0.0004274561069905758,0.9999997019767761,-2.2536767573910765e-05,-0.9620669484138489,6.345054134726524e-05,-0.010689657181501389,0.0017375965835526586,-0.12307422608137131,0.00041636067908257246,-0.9620784521102905,-0.00031145435059443116,0.009594729170203209,0.0017512638587504625,-0.01590452343225479,-0.0004215185472276062,0.00402484554797411,0.004037999082356691,5.0253429435542785e-06,7.135415216907859e-06,0.03911776468157768,0.009254497475922108,0.05
3.0583333333334624,calibration,-15.0,-15.078308433294294,-0.07826089859008789,0.055035641707945615,0.0,0.045432650949805975,0.07912936237050427,0.0,0.0,0.0,0.0,0,0.9492744207382202,0.12544016540050507,0.9492744207382202,0.011726351454854012,0.0,15.078308433294294,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005355173489078879,-8.861070091370493e-05,-8.015955245355144e-05,0.9999998211860657,0.026303250342607498,-0.00017431088781449944,0.004303819499909878,-0.020976528525352478,-1.1250962018966675,-0.8228998780250549,-0.49124467372894287,0.4829384386539459,0.5055126547813416,-2.0231425762176514,-0.3486027121543884,2.4239299297332764,1.016636848449707,0.008128403685986996,0.009568125940859318,-0.006167302373796701,0.020469816401600838,-0.0017405145335942507,-0.0014479776145890355,-0.0002072366332868114,0.5999309420585632,4.1688315832288936e-05,0.12247437983751297,-0.00010427660890854895,0.9999998211860657,0.00012417252582963556,0.0006137858144938946,-4.8945119488053024e-05,-6.598242180189118e-06,0.03239603713154793,0.0005252208793535829,0.0004113047616556287,0.9999997615814209,-2.3799368136678822e-05,-0.9492732286453247,0.0007624280988238752,-0.0012926205527037382,0.0006697382195852697,-0.1254383772611618,8.14501618151553e-06,-0.9492738842964172,-0.000998323317617178,0.00012713554315268993,0.0007827997906133533,-0.011700183153152466,-1.5925796105875634e-05,0.004024844150990248,0.0040380931459367275,5.0321878006798215e-06,7.14600901119411e-06,0.05073609948158264,0.013311400078237057,0.058333333333333334
3.066666666666796,calibration,-15.0,-15.098126977682112,-0.0095367431640625,0.05107975084683858,0.019782341029446364,0.03937529254471883,0.07912936237050427,0.0,0.0,0.0,0.0,0,0.9679526090621948,0.1239219456911087,0.9679526686668396,0.01595907285809517,0.0,15.096748326639535,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005481902044266462,-0.00011158602137584239,-8.180172881111503e-05,0.9999998807907104,0.023000527173280716,-0.00015372315829154104,0.004445323720574379,-0.02081359177827835,-0.9169930219650269,-0.67644202709198,-0.49116989970207214,0.4830278158187866,0.5054569244384766,-2.0229594707489014,-0.3486144542694092,2.423907995223999,1.0166356563568115,0.008907224051654339,0.010653721168637276,-0.0066472445614635944,0.022521477192640305,-0.0013260781997814775,-0.003123720409348607,-0.0005764454836025834,0.5999913215637207,3.9873109926702455e-05,0.12248769402503967,-0.00010421136539662257,0.9999997019767761,0.00012168406829005107,0.0006473680259659886,-4.2768482671817765e-05,-4.461224307306111e-06,0.03238953277468681,0.0005358291673474014,0.0004264646559022367,0.9999997615814209,-2.206835415563546e-05,-0.9679499864578247,-0.00044292345410212874,-0.002215402899309993,0.0012343405978754163,-0.1239156574010849,0.00018456832913216203,-0.9679521322250366,0.00020702386973425746,0.0009622436482459307,0.001174464588984847,-0.015914656221866608,-0.0001906661200337112,0.004024866968393326,0.0040381536819040775,5.021859578846488e-06,7.12872133590281e-06,0.03206297755241394,0.00914327148348093,0.06666666666666667
3.07500000000013,calibration,-15.0,-15.11109098792076,0.05537271499633789,0.0492046274302993,0.019782341029446364,0.03991335688624531,0.06852804166478502,0.0,0.0,0.0,0.0,0,0.9667673110961914,0.12474192678928375,0.9667673110961914,0.014938727021217346,0.0,15.109712336878182,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005400005029514432,-0.00014856869529467076,-8.022159454412758e-05,0.9999998807907104,0.024801209568977356,-0.00017536614905111492,0.0043127816170454025,-0.023605389520525932,-1.0059175491333008,-0.7413854598999023,-0.49108925461769104,0.4831251800060272,0.5053974986076355,-2.0227596759796143,-0.3486233353614807,2.4238717555999756,1.0166314840316772,0.009591750800609589,0.01163848489522934,-0.007054269313812256,0.024321813136339188,-0.0009456037078052759,-0.004992188885807991,-0.0009172970894724131,0.6000548601150513,3.774049037019722e-05,0.12250179052352905,-0.00010461292549734935,0.9999997615814209,0.00011836166231660172,0.0006784690776839852,-4.341381281847134e-05,-4.692241418524645e-06,0.03239067271351814,0.0005299473414197564,0.0004215999215375632,0.9999998211860657,-2.4042568838922307e-05,-0.9667629599571228,-0.00015513091057073325,0.0028985394164919853,0.0007591262110508978,-0.12473960965871811,4.5540815335698426e-05,-0.966758131980896,-7.29802341083996e-05,-0.004210351034998894,0.0007403307245112956,-0.014920279383659363,-5.2188977861078456e-05,0.00402488699182868,0.004038193728774786,5.016942395741353e-06,7.12159089744091e-06,0.03350752592086792,0.010094065219163895,0.075
3.0833333333334636,calibration,-15.0,-15.124643594026564,0.12189149856567383,0.047545021516270936,0.019782341029446364,0.04695582538261078,0.09691328065893987,0.0,0.0,0.0,0.0,0,0.9754578471183777,0.12392698973417282,0.9754578471183777,0.01701413467526436,0.0,15.123264942983987,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005401653470471501,-0.00016936154861468822,-8.500893454765901e-05,0.9999998211860657,0.023604348301887512,-0.00018329459999222308,0.004402057267725468,-0.026448942720890045,-0.9247559905052185,-0.688256025314331,-0.49100351333618164,0.483230322599411,0.5053346157073975,-2.022531747817993,-0.3486297130584717,2.423821449279785,1.016624093055725,0.01023105252534151,0.012554963119328022,-0.007455423474311829,0.02589225210249424,-0.0006602653302252293,-0.006421844940632582,-0.0011638245778158307,0.6001262664794922,3.396326792426407e-05,0.12252045422792435,-0.00010501798533368856,0.9999996423721313,0.00011371971777407452,0.0007119227666407824,-5.0475431635277346e-05,-6.783700882806443e-06,0.03239576146006584,0.0005426082643680274,0.00042640272295102477,0.9999996423721313,-1.9643755877041258e-05,-0.9754502177238464,-0.0008817652123980224,0.003758050035685301,0.0008955567027442157,-0.12392369657754898,0.00011918716336367652,-0.9754440784454346,0.0006608449039049447,-0.005146758630871773,0.0007722428999841213,-0.016996115446090698,-0.0001282315352000296,0.004024891648441553,0.0040382822044193745,5.010548647987889e-06,7.109076250344515e-06,0.02509819157421589,0.008028548210859299,0.08333333333333333
