study,cohort,trajectory_id,folder,reference,record_id,split_group_id,family,insertion_success,stalled,numerically_valid,max_depth_mm,outcome_group,exact_csv_duplicate_of,same_command_configuration_as,start_row,end_row,time_s,start_time_s,depth_mm,start_depth_mm,contact_fraction,positive_load_fraction,force_norm,torque_norm,normal_load,progress_rate,abs_dforce_dt,abs_dforce_ddepth,rms_dforce_dt,dforce_dt,dforce_ddepth,full_accepted,full_motion_rms_m,full_wrench_change_rms_n,full_resolved_wrench_change,full_effective_rank,full_numerical_rank,full_input_dimension,full_condition,full_excited_condition,full_full_excitation,full_sensitivity,full_observed_gain,full_validation_skill_zero,full_validation_skill_drift,full_validation_rmse_n,full_validation_coverage,full_validation_delta_w_rms_n,full_rejection_reason,translation_accepted,translation_motion_rms_m,translation_wrench_change_rms_n,translation_resolved_wrench_change,translation_effective_rank,translation_numerical_rank,translation_input_dimension,translation_condition,translation_excited_condition,translation_full_excitation,translation_sensitivity,translation_observed_gain,translation_validation_skill_zero,translation_validation_skill_drift,translation_validation_rmse_n,translation_validation_coverage,translation_validation_delta_w_rms_n,translation_rejection_reason,lateral_tilt_accepted,lateral_tilt_motion_rms_m,lateral_tilt_wrench_change_rms_n,lateral_tilt_resolved_wrench_change,lateral_tilt_effective_rank,lateral_tilt_numerical_rank,lateral_tilt_input_dimension,lateral_tilt_condition,lateral_tilt_excited_condition,lateral_tilt_full_excitation,lateral_tilt_sensitivity,lateral_tilt_observed_gain,lateral_tilt_validation_skill_zero,lateral_tilt_validation_skill_drift,lateral_tilt_validation_rmse_n,lateral_tilt_validation_coverage,lateral_tilt_validation_delta_w_rms_n,lateral_tilt_rejection_reason,endpoint_sensitivity
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,624,654,5.449999999999783,5.199999999999797,1.5443615615367903,0.19087418913841386,1.0,0.0,0.0,0.0,0.0,0.005390218068515408,0.0,0.0,0.0,0.0,0.0,True,4.5189788491355335e-05,0.0,False,2,6,6,2824.246124978892,29.16636209076688,False,0.0,0.0,,,0.0,0.9964633505890088,0.0,,True,4.5189600774974714e-05,0.0,False,2,3,3,87.57285311226144,29.16732555596556,False,0.0,0.0,,,0.0,0.9964698191751235,0.0,,True,1.8882130164895166e-06,0.0,False,1,4,4,88.04589974128663,1.0,False,0.0,0.0,,,0.0,0.0,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,636,666,5.549999999999777,5.299999999999791,2.1030582487583174,0.7206626236438765,1.0,0.0,0.0,0.0,0.0,0.005584303289652189,0.0,0.0,0.0,0.0,0.0,True,4.6162218749218876e-05,0.0,False,2,6,6,3762.1977704568158,26.585626613607307,False,0.0,0.0,,,0.0,0.9995390565103021,0.0,,True,4.616202843300687e-05,0.0,False,2,3,3,84.08344372308632,26.58713842902901,False,0.0,0.0,,,0.0,0.999545728280774,0.0,,True,1.9997097913779454e-06,0.0,False,1,4,4,125.86254776162998,1.0,False,0.0,0.0,,,0.0,0.9934810330417329,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,648,678,5.649999999999771,5.399999999999785,2.6573739945888533,1.2600250542163862,1.0,0.0,0.0,0.0,0.0,0.00555628502080549,0.0,0.0,0.0,0.0,0.0,True,4.665022162765391e-05,0.0,False,2,6,6,1285.447199748685,24.266310048064952,False,0.0,0.0,,,0.0,0.9999649619016774,0.0,,True,4.66500453125588e-05,0.0,False,2,3,3,93.58832902682992,24.26809516641551,False,0.0,0.0,,,0.0,0.9999700312617951,0.0,,True,2.0558813758057778e-06,0.0,False,1,4,4,38.58467946675416,1.0,False,0.0,0.0,,,0.0,0.9190607192743705,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,660,690,5.7499999999997655,5.49999999999978,3.2191924750804914,1.8315218389034285,1.0,0.0,0.0,0.0,0.0,0.005565279794316456,0.0,0.0,0.0,0.0,0.0,True,4.6280833181832444e-05,0.0,False,2,6,6,1436.5301347835045,43.921582493093126,False,0.0,0.0,,,0.0,0.9995723495284057,0.0,,True,4.628073261492068e-05,0.0,False,2,3,3,80.86571536318034,43.929908136273646,False,0.0,0.0,,,0.0,0.999574041705055,0.0,,True,1.2059431709237446e-06,0.0,False,1,4,4,32.11832624205217,1.0,False,0.0,0.0,,,0.0,0.36677766910284143,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,672,702,5.84999999999976,5.599999999999774,3.7885583937168135,2.377373725175859,1.0,0.0,0.0,0.0,0.0,0.005639860346432977,0.0,0.0,0.0,0.0,0.0,True,4.7082776808861296e-05,0.0,False,2,6,6,2896.815342567673,33.39560031565868,False,0.0,0.0,,,0.0,0.9983452941629306,0.0,,True,4.708262811842895e-05,0.0,False,2,3,3,50.94374122177412,33.42996777276901,False,0.0,0.0,,,0.0,0.9983615295589388,0.0,,True,1.878246739956472e-06,0.0,False,1,4,4,60.802636346083474,1.0,False,0.0,0.0,,,0.0,0.3700656922989351,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,684,714,5.949999999999754,5.699999999999768,4.350391775369646,2.941136807203294,1.0,0.0,0.0,0.0,0.0,0.005653344575436207,0.0,0.0,0.0,0.0,0.0,True,4.703210680398453e-05,0.0,False,3,6,6,1418.041779211542,41.31641153405384,False,0.0,0.0,,,0.0,0.998580365724019,0.0,,True,4.703184452089639e-05,0.0,False,3,3,3,41.33700468783887,41.33700468783887,True,0.0,0.0,,,0.0,0.9985963791966371,0.0,,True,2.039145863081187e-06,0.0,False,2,4,4,44.32694027283078,1.3163251465107078,False,0.0,0.0,,,0.0,0.087092526148804,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,696,726,6.0499999999997485,5.799999999999763,4.916620999574663,3.5029552876949324,1.0,0.0,0.0,0.0,0.0,0.005651162396515892,0.0,0.0,0.0,0.0,0.0,True,4.716276956046976e-05,0.0,False,3,6,6,1419.8834567674821,46.95073198550241,False,0.0,0.0,,,0.0,0.9999949652917965,0.0,,True,4.716245184334525e-05,0.0,False,3,3,3,47.02007080935869,47.02007080935869,True,0.0,0.0,,,0.0,1.0,0.0,,True,1.6359970288284796e-06,0.0,False,2,4,4,34.35208256185697,1.090837675308676,False,0.0,0.0,,,0.0,0.9923290507481868,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,708,738,6.149999999999743,5.899999999999757,5.473194271326067,4.070384055376055,1.0,0.0,0.0,0.0,0.0,0.005633980756806109,0.0,0.0,0.0,0.0,0.0,True,4.678302971418643e-05,0.0,False,1,6,6,1625.3380466239312,1.0,False,0.0,0.0,,,0.0,0.9991352890082763,0.0,,True,4.67828025324126e-05,0.0,False,1,3,3,139.64558012581273,1.0,False,0.0,0.0,,,0.0,0.9991493471473764,0.0,,False,9.609201812866222e-07,0.0,False,0,4,4,29.665765651083284,,False,,,,,,,,near_zero_or_unresolved_motion,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,720,750,6.249999999999737,5.999999999999751,6.028851121664049,4.6353615820407885,1.0,0.0,0.0,0.0,0.0,0.005558217725446464,0.0,0.0,0.0,0.0,0.0,True,4.647420923305882e-05,0.0,False,1,6,6,1862.8512687773393,1.0,False,0.0,0.0,,,0.0,0.9994227261210359,0.0,,True,4.647406587058138e-05,0.0,False,1,3,3,87.4397249629396,1.0,False,0.0,0.0,,,0.0,0.9994275881145791,0.0,,False,1.08667162392962e-06,0.0,False,0,4,4,30.924456561779554,,False,,,,,,,,near_zero_or_unresolved_motion,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,732,762,6.349999999999731,6.099999999999746,6.584604829549791,5.198021978139879,1.0,0.0,0.0,0.0,0.0,0.005549547412703431,0.0,0.0,0.0,0.0,0.0,True,4.6236346309835696e-05,0.0,False,1,6,6,3615.7890130446476,1.0,False,0.0,0.0,,,0.0,0.9991888181862779,0.0,,True,4.6236284651480835e-05,0.0,False,1,3,3,81.22236374604614,1.0,False,0.0,0.0,,,0.0,0.9991902236319005,0.0,,False,1.0611998144808965e-06,0.0,False,0,4,4,68.87525587057557,,False,,,,,,,,near_zero_or_unresolved_motion,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,744,774,6.449999999999726,6.19999999999974,7.144523411989214,5.748590081930162,1.0,0.0,0.0,0.0,0.0,0.005582315426680667,0.0,0.0,0.0,0.0,0.0,True,4.6558578060272755e-05,0.0,False,1,6,6,2767.3417552255983,1.0,False,0.0,0.0,,,0.0,0.9995777721890005,0.0,,True,4.6558482738905636e-05,0.0,False,1,3,3,61.096467940647685,1.0,False,0.0,0.0,,,0.0,0.9995810108934322,0.0,,True,1.316669259182309e-06,0.0,False,1,4,4,58.91293616419818,1.0,False,0.0,0.0,,,0.0,0.3221841213577882,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,756,786,6.54999999999972,6.299999999999734,7.69854858517647,6.307487934827806,1.0,0.0,0.0,0.0,0.0,0.005570199340582211,0.0,0.0,0.0,0.0,0.0,True,4.639408125137994e-05,0.0,False,1,6,6,2610.563255521887,1.0,False,0.0,0.0,,,0.0,0.9999108320641578,0.0,,True,4.639397196768257e-05,0.0,False,1,3,3,60.630944250210185,1.0,False,0.0,0.0,,,0.0,0.9999147783364143,0.0,,False,1.1995529332046258e-06,0.0,False,0,4,4,43.927688483326016,,False,,,,,,,,near_zero_or_unresolved_motion,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,768,798,6.649999999999714,6.399999999999729,8.257312327623369,6.866318732500078,1.0,0.0,0.0,0.0,0.0,0.0055607568112115025,0.0,0.0,0.0,0.0,0.0,True,4.639662661811179e-05,0.0,False,2,6,6,2990.0857729305335,38.48316585303497,False,0.0,0.0,,,0.0,0.9972184839261479,0.0,,True,4.63965359830643e-05,0.0,False,2,3,3,58.20365785631806,38.48685100856986,False,0.0,0.0,,,0.0,0.9972251092680804,0.0,,True,1.5421817445571718e-06,0.0,False,1,4,4,70.14604568485098,1.0,False,0.0,0.0,,,0.0,0.0,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,780,810,6.749999999999709,6.499999999999723,8.801629394292833,7.421118766069414,1.0,0.0,0.0,0.0,0.0,0.005542872173171205,0.0,0.0,0.0,0.0,0.0,True,4.6050647155709536e-05,0.0,False,2,6,6,3077.697791548667,41.58064693017975,False,0.0,0.0,,,0.0,0.9994620912135947,0.0,,True,4.605051099413501e-05,0.0,False,2,3,3,62.71757779002546,41.584464615664594,False,0.0,0.0,,,0.0,0.9994677892100691,0.0,,True,1.5034109152809695e-06,0.0,False,1,4,4,79.91442536150547,1.0,False,0.0,0.0,,,0.0,0.1645277326331913,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,792,822,6.849999999999703,6.599999999999717,9.342504292726518,7.978750020265581,1.0,0.0,0.0,0.0,0.0,0.005441287111851787,0.0,0.0,0.0,0.0,0.0,True,4.54814491400104e-05,0.0,False,1,6,6,3199.197937512103,1.0,False,0.0,0.0,,,0.0,0.9997567646464247,0.0,,True,4.54813081977253e-05,0.0,False,1,3,3,72.14140442707453,1.0,False,0.0,0.0,,,0.0,0.9997616988206803,0.0,,False,1.1604501992192981e-06,0.0,False,0,4,4,60.12674627554326,,False,,,,,,,,near_zero_or_unresolved_motion,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,804,834,6.949999999999697,6.6999999999997115,9.875220805406572,8.53284224867821,1.0,0.0,0.0,0.0,0.0,0.005383420615427262,0.0,0.0,0.0,0.0,0.0,True,4.477574728699594e-05,0.0,False,2,6,6,2709.7153755462155,39.521172525018684,False,0.0,0.0,,,0.0,0.998264720961345,0.0,,True,4.477562586241369e-05,0.0,False,2,3,3,93.02232254361918,39.552866636922296,False,0.0,0.0,,,0.0,0.9982736615429053,0.0,,True,1.258371073357044e-06,0.0,False,1,4,4,64.45036985616092,1.0,False,0.0,0.0,,,0.0,0.0,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,816,846,7.049999999999692,6.799999999999706,10.402170568704607,9.071511775255205,1.0,0.0,0.0,0.0,0.0,0.00532081518923113,0.0,0.0,0.0,0.0,0.0,True,4.4392387744331696e-05,0.0,False,2,6,6,2785.158470802428,35.20181303677735,False,0.0,0.0,,,0.0,0.999950085931822,0.0,,True,4.439226893878115e-05,0.0,False,2,3,3,93.8385611775623,35.24143671127618,False,0.0,0.0,,,0.0,0.9999520640085223,0.0,,True,1.3595018814384166e-06,0.0,False,1,4,4,70.57014662130517,1.0,False,0.0,0.0,,,0.0,0.9205415823503805,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,828,858,7.149999999999686,6.8999999999997,10.922481864690782,9.609220176935198,1.0,0.0,0.0,0.0,0.0,0.005249868597715431,0.0,0.0,0.0,0.0,0.0,True,4.379752849960189e-05,0.0,False,2,6,6,2669.645332454548,43.23866092544343,False,0.0,0.0,,,0.0,0.9999237629109151,0.0,,True,4.379742269281629e-05,0.0,False,2,3,3,160.8867887256807,43.2816256242923,False,0.0,0.0,,,0.0,0.9999284934516054,0.0,,True,1.053687158059111e-06,0.0,False,1,4,4,51.18843149131472,1.0,False,0.0,0.0,,,0.0,0.8578476645171104,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,840,870,7.24999999999968,6.9999999999996945,11.436415463685991,10.140193253755571,1.0,0.0,0.0,0.0,0.0,0.005187867389571578,0.0,0.0,0.0,0.0,0.0,True,4.32672996232819e-05,0.0,False,2,6,6,1546.0793204006968,23.57811129254945,False,0.0,0.0,,,0.0,0.9951886778000264,0.0,,True,4.326706814894749e-05,0.0,False,2,3,3,107.39356378337831,23.61081507216966,False,0.0,0.0,,,0.0,0.9952092869831988,0.0,,True,1.896368503840769e-06,0.0,False,1,4,4,59.99069035702129,1.0,False,0.0,0.0,,,0.0,0.0,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,852,882,7.349999999999675,7.099999999999689,11.943747848272325,10.66369339823723,1.0,0.0,0.0,0.0,0.0,0.005120731409519241,0.0,0.0,0.0,0.0,0.0,True,4.273644464173715e-05,0.0,False,2,6,6,1411.215930381609,21.965232977291013,False,0.0,0.0,,,0.0,0.9997116739208809,0.0,,True,4.2736194750780334e-05,0.0,False,2,3,3,77.41153029598807,21.999477194544404,False,0.0,0.0,,,0.0,0.999714046173338,0.0,,True,2.026593101021653e-06,0.0,False,1,4,4,58.644907769412434,1.0,False,0.0,0.0,,,0.0,0.8343543057973597,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,864,894,7.449999999999669,7.199999999999683,12.442370504140856,11.180353909730913,1.0,0.0,0.0,0.0,0.0,0.005048520502544506,0.0,0.0,0.0,0.0,0.0,True,4.2152431660741526e-05,0.0,False,2,6,6,3480.6554128128328,19.53887245104559,False,0.0,0.0,,,0.0,0.9998786098020392,0.0,,True,4.2152186464938466e-05,0.0,False,2,3,3,87.21001656363299,19.568721614849835,False,0.0,0.0,,,0.0,0.9998820855748539,0.0,,True,2.2080424034500727e-06,0.0,False,1,4,4,68.44671687415868,1.0,False,0.0,0.0,,,0.0,0.9663546933417884,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,876,906,7.549999999999663,7.299999999999677,12.93764039874077,11.690286546945574,1.0,0.0,0.0,0.0,0.0,0.004987466359331046,0.0,0.0,0.0,0.0,0.0,True,4.165395328091269e-05,0.0,False,2,6,6,2452.791025544149,21.15832273404179,False,0.0,0.0,,,0.0,0.9998821772298581,0.0,,True,4.1653627836031735e-05,0.0,False,2,3,3,108.18863574343655,21.211437752138597,False,0.0,0.0,,,0.0,0.9998863410317762,0.0,,True,2.007412106325961e-06,0.0,False,1,4,4,68.06251324417126,1.0,False,0.0,0.0,,,0.0,0.9419628871531944,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,888,918,7.6499999999996575,7.399999999999672,13.42887580394745,12.193558365106584,1.0,0.0,0.0,0.0,0.0,0.004938501263818715,0.0,0.0,0.0,0.0,0.0,True,4.1233565619186155e-05,0.0,False,2,6,6,2515.852694819516,25.20060254534343,False,0.0,0.0,,,0.0,0.9997779963401431,0.0,,True,4.123328321272956e-05,0.0,False,2,3,3,99.52881938437025,25.270565317258463,False,0.0,0.0,,,0.0,0.9997804126427843,0.0,,True,1.7723762797885953e-06,0.0,False,1,4,4,74.41409126451357,1.0,False,0.0,0.0,,,0.0,0.10156714038949784,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,900,930,7.749999999999652,7.499999999999666,13.914806395769121,12.690575420856478,1.0,0.0,0.0,0.0,0.0,0.0048934300580335145,0.0,0.0,0.0,0.0,0.0,True,4.083812309420452e-05,0.0,False,2,6,6,4937.45175310708,39.942734970317005,False,0.0,0.0,,,0.0,0.9985269311313196,0.0,,True,4.083794080661537e-05,0.0,False,2,3,3,51.33573326109488,40.043677962102215,False,0.0,0.0,,,0.0,0.9985298258723658,0.0,,True,1.3500134148433498e-06,0.0,False,1,4,4,97.06763356572796,1.0,False,0.0,0.0,,,0.0,0.1775098294186243,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,912,942,7.849999999999646,7.59999999999966,14.393275231122972,13.18427696824074,1.0,0.0,0.0,0.0,0.0,0.004840982957713341,0.0,0.0,0.0,0.0,0.0,True,4.032188584263079e-05,0.0,False,2,6,6,4076.7005528909003,36.67861306855069,False,0.0,0.0,,,0.0,0.9999630639117004,0.0,,True,4.032176067478991e-05,0.0,False,2,3,3,124.850531341008,36.68893925930086,False,0.0,0.0,,,0.0,0.9999671424265011,0.0,,True,1.228393780290139e-06,0.0,False,1,4,4,89.8285185398791,1.0,False,0.0,0.0,,,0.0,0.9281562706041654,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,924,954,7.9499999999996405,7.699999999999655,14.828873425722124,13.671857863664629,1.0,0.0,0.0,0.0,0.0,0.004648897316186924,0.0,0.0,0.0,0.0,0.0,True,3.865520073194458e-05,0.0,False,2,6,6,4170.992355778627,33.80579066101389,False,0.0,0.0,,,0.0,0.9979473611747292,0.0,,True,3.865507823415061e-05,0.0,False,2,3,3,43.79360851663963,33.808008037015504,False,0.0,0.0,,,0.0,0.9979518395210777,0.0,,True,1.695330396407626e-06,0.0,False,2,4,4,107.39494023970293,1.2573170868795058,False,0.0,0.0,,,0.0,0.316138841531833,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,936,966,8.049999999999635,7.799999999999649,15.25433510541916,14.15534093976021,1.0,0.0,0.0,0.0,0.0,0.004357587425939747,0.0,0.0,0.0,0.0,0.0,True,3.6729806062390094e-05,0.0,False,3,6,6,1857.735343231774,35.41197321409611,False,0.0,0.0,,,0.0,0.9999923111787594,0.0,,True,3.6729672478963215e-05,0.0,False,3,3,3,35.41578742786862,35.41578742786862,True,0.0,0.0,,,0.0,1.0,0.0,,True,1.9826345152452417e-06,0.0,False,2,4,4,68.67078054228128,1.2724774359246946,False,0.0,0.0,,,0.0,0.9983690589637478,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,948,978,8.149999999999629,7.899999999999643,15.669924765825273,14.613261073827745,1.0,0.0,0.0,0.0,0.0,0.004219727109997743,0.0,0.0,0.0,0.0,0.0,True,3.529213429798919e-05,0.0,False,2,6,6,1929.9550853773194,22.32858539644634,False,0.0,0.0,,,0.0,0.9927815491373355,0.0,,True,3.529203029448028e-05,0.0,False,2,3,3,35.58638523717124,22.330464556569336,False,0.0,0.0,,,0.0,0.9927841357071898,0.0,,True,2.032927887706344e-06,0.0,False,2,4,4,87.17586353295715,1.5010363085315361,False,0.0,0.0,,,0.0,0.9982520898353561,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,960,990,8.249999999999623,7.999999999999638,16.086922585964203,15.04122242331505,1.0,0.0,0.0,0.0,0.0,0.004175492291969876,0.0,0.0,0.0,0.0,0.0,True,3.4912499497504665e-05,0.0,False,2,6,6,1718.0020940412358,22.469927873855372,False,0.0,0.0,,,0.0,0.9997708680255691,0.0,,True,3.4912405664405646e-05,0.0,False,2,3,3,45.023192631443706,22.47069554089362,False,0.0,0.0,,,0.0,0.9997760574852876,0.0,,True,1.8265759602046136e-06,0.0,False,1,4,4,72.41226374912509,1.0,False,0.0,0.0,,,0.0,0.9277234745541668,0.0,,0.0
Forge-Phase2-100,Phase2A,slot000_try00,slot000_try00,/home/ibrahim/Documents/Franka-Safe-Recovery/outputs/Forge-Phase2-100/slot000_try00/insertion.csv,Forge-Phase2-100/slot000_try00,all_centered_controls,centered,True,False,True,20.109952986240387,successful_nonstalled,,,972,1002,8.349999999999618,8.099999999999632,16.477269679307938,15.461044013500215,1.0,0.0,0.0,0.0,0.0,0.004094276156637209,0.0,0.0,0.0,0.0,0.0,True,3.3953773951957635e-05,0.0,False,1,6,6,1812.6410646665283,1.0,False,0.0,0.0,,,0.0,0.9984556664336387,0.0,,True,3.395369899196291e-05,0.0,False,1,3,3,94.02482067773053,1.0,False,0.0,0.0,,,0.0,0.9984604605436438,0.0,,True,1.7588231022226373e-06,0.0,False,1,4,4,83.34525525112204,1.0,False,0.0,0.0,,,0.0,0.5722751229732986,0.0,,0.0
