case_id,target_depth_mm,terminal_depth_mm,pair_static_friction,pair_dynamic_friction,tilt_amplitude_deg,terminal_actual_tilt_deg,reference_state,reference_reason,numerically_valid,max_normal_load_n,reference_peak_wrist_force_n,max_grasp_slip_mm,straight_numerically_valid,straight_retreat_observed,straight_reason,straight_safe_recovery,straight_retreat_peak_wrist_force_n,straight_retreat_peak_wrist_force_mean100ms_n,straight_max_wrist_force_n,paired_state,paired_costs_complete,matched_realign_retreat_peak_wrist_force_n,matched_realign_max_wrist_force_n,matched_realign_realign_peak_wrist_force_n
m_d18_fs100_fd100_a00,18.0,17.94820800423622,1.0,1.0,0.0,0.019782341029446364,valid_protocol_completed,reference_complete,True,0.3953914940357208,0.41461625695228577,0.02331748510187026,True,True,cleared,True,0.39565563201904297,0.08199494498937081,0.39565563201904297,matched_results_known,True,0.4724390208721161,0.4724390208721161,0.011637894436717033
m_d18_fs100_fd100_a01,18.0,18.046529591083527,1.0,1.0,1.0,1.004051914602511,valid_protocol_completed,reference_complete,True,2.1540002822875977,2.2639122009277344,0.02331748510187026,True,True,cleared,True,1.0314520597457886,0.16538632040222487,1.0314520597457886,matched_results_known,True,0.08600399643182755,1.6037204265594482,1.6037204265594482
m_d18_fs100_fd100_a1p5,18.0,18.227891623973846,1.0,1.0,1.5,1.4391266526571378,valid_protocol_completed,reference_complete,True,6.308088302612305,3.5568809509277344,0.02331748510187026,True,True,cleared,True,4.583499431610107,2.2026010068754354,4.583499431610107,matched_results_known,True,1.150869369506836,3.754587411880493,2.282222032546997
