study,physics_hz,case_id,target_depth_mm,pair_static_friction,pair_dynamic_friction,tilt_amplitude_deg,force_budget_n,torque_budget_nm,reference_state,reference_admissible,reference_peak_wrist_force_n,source_reference_reason,source_replay_eligible,pair_state,reference_first_force_crossing_sample_index,reference_first_force_crossing_phase,reference_first_force_crossing_time_s,reference_first_force_crossing_recording_time_s,reference_first_force_crossing_wrist_force_n,reference_first_force_crossing_depth_mm,reference_first_force_crossing_command_depth_mm,straight_state,straight_peak_wrist_force_n,straight_first_force_crossing_sample_index,straight_first_force_crossing_phase,straight_first_force_crossing_time_s,straight_first_force_crossing_recording_time_s,straight_first_force_crossing_wrist_force_n,straight_first_force_crossing_depth_mm,straight_first_force_crossing_command_depth_mm,straight_source_recovery_censored,straight_source_reason,straight_stop_first_force_crossing_time_s,straight_realign_first_force_crossing_time_s,straight_retreat_first_force_crossing_time_s,straight_clear_hold_first_force_crossing_time_s,realign_state,realign_peak_wrist_force_n,realign_first_force_crossing_sample_index,realign_first_force_crossing_phase,realign_first_force_crossing_time_s,realign_first_force_crossing_recording_time_s,realign_first_force_crossing_wrist_force_n,realign_first_force_crossing_depth_mm,realign_first_force_crossing_command_depth_mm,realign_source_recovery_censored,realign_source_reason,realign_stop_first_force_crossing_time_s,realign_realign_first_force_crossing_time_s,realign_retreat_first_force_crossing_time_s,realign_clear_hold_first_force_crossing_time_s
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs050_fd050_a02,18.0,0.5,0.5,2.0,3.0,1.0,reference_force_budget_exceeded,False,6.230509281158447,grasp_lost,False,reference_not_admissible,2574,hold,10.724999999990246,10.724999999990246,3.5348029136657715,18.24890226125717,18.0,reference_not_admissible,2.7291157245635986,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs050_fd050_a02,18.0,0.5,0.5,2.0,4.0,1.0,reference_force_budget_exceeded,False,6.230509281158447,grasp_lost,False,reference_not_admissible,2589,hold,10.787499999990189,10.787499999990189,4.936452865600586,18.247929960489273,18.0,reference_not_admissible,2.7291157245635986,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs050_fd050_a02,18.0,0.5,0.5,2.0,5.0,1.0,reference_force_budget_exceeded,False,6.230509281158447,grasp_lost,False,reference_not_admissible,2608,hold,10.866666666656783,10.866666666656783,6.230509281158447,18.24864149093628,18.0,reference_not_admissible,2.7291157245635986,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs050_fd050_a02,18.0,0.5,0.5,2.0,6.0,1.0,reference_force_budget_exceeded,False,6.230509281158447,grasp_lost,False,reference_not_admissible,2608,hold,10.866666666656783,10.866666666656783,6.230509281158447,18.24864149093628,18.0,reference_not_admissible,2.7291157245635986,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs050_fd050_a02,18.0,0.5,0.5,2.0,8.0,1.0,reference_grasp_gate_failed,False,6.230509281158447,grasp_lost,False,reference_not_admissible,,,,,,,,reference_not_admissible,2.7291157245635986,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs050_fd050_a02,18.0,0.5,0.5,2.0,10.0,1.0,reference_grasp_gate_failed,False,6.230509281158447,grasp_lost,False,reference_not_admissible,,,,,,,,reference_not_admissible,2.7291157245635986,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs075_fd075_a02,18.0,0.75,0.75,2.0,2.0,1.0,reference_force_budget_exceeded,False,6.6753034591674805,grasp_lost,False,reference_not_admissible,2495,tilt,10.395833333323878,10.395833333323878,2.1782069206237793,18.017643690109253,18.0,reference_not_admissible,3.6047585010528564,0,stop,10.958333333323367,0.0,3.6047585010528564,18.237793445587158,18.0,True,grasp_retention_limit,10.958333333323367,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs075_fd075_a02,18.0,0.75,0.75,2.0,3.0,1.0,reference_force_budget_exceeded,False,6.6753034591674805,grasp_lost,False,reference_not_admissible,2581,hold,10.754166666656886,10.754166666656886,4.086073875427246,18.23134869337082,18.0,reference_not_admissible,3.6047585010528564,0,stop,10.958333333323367,0.0,3.6047585010528564,18.237793445587158,18.0,True,grasp_retention_limit,10.958333333323367,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs075_fd075_a02,18.0,0.75,0.75,2.0,4.0,1.0,reference_force_budget_exceeded,False,6.6753034591674805,grasp_lost,False,reference_not_admissible,2581,hold,10.754166666656886,10.754166666656886,4.086073875427246,18.23134869337082,18.0,reference_not_admissible,3.6047585010528564,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs075_fd075_a02,18.0,0.75,0.75,2.0,5.0,1.0,reference_force_budget_exceeded,False,6.6753034591674805,grasp_lost,False,reference_not_admissible,2599,hold,10.829166666656818,10.829166666656818,5.889392375946045,18.234626948833466,18.0,reference_not_admissible,3.6047585010528564,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs075_fd075_a02,18.0,0.75,0.75,2.0,6.0,1.0,reference_force_budget_exceeded,False,6.6753034591674805,grasp_lost,False,reference_not_admissible,2623,hold,10.929166666656727,10.929166666656727,6.312645435333252,18.237189948558807,18.0,reference_not_admissible,3.6047585010528564,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs075_fd075_a02,18.0,0.75,0.75,2.0,8.0,1.0,reference_grasp_gate_failed,False,6.6753034591674805,grasp_lost,False,reference_not_admissible,,,,,,,,reference_not_admissible,3.6047585010528564,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs075_fd075_a02,18.0,0.75,0.75,2.0,10.0,1.0,reference_grasp_gate_failed,False,6.6753034591674805,grasp_lost,False,reference_not_admissible,,,,,,,,reference_not_admissible,3.6047585010528564,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd100_a02,18.0,1.0,1.0,2.0,2.0,1.0,reference_force_budget_exceeded,False,7.3067216873168945,grasp_lost,False,reference_not_admissible,2484,tilt,10.349999999990587,10.349999999990587,4.677492618560791,17.966145277023315,18.0,reference_not_admissible,5.2136149406433105,0,stop,10.999999999989996,0.0,5.2136149406433105,18.160896003246307,18.0,True,grasp_retention_limit,10.999999999989996,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd100_a02,18.0,1.0,1.0,2.0,3.0,1.0,reference_force_budget_exceeded,False,7.3067216873168945,grasp_lost,False,reference_not_admissible,2484,tilt,10.349999999990587,10.349999999990587,4.677492618560791,17.966145277023315,18.0,reference_not_admissible,5.2136149406433105,0,stop,10.999999999989996,0.0,5.2136149406433105,18.160896003246307,18.0,True,grasp_retention_limit,10.999999999989996,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd100_a02,18.0,1.0,1.0,2.0,4.0,1.0,reference_force_budget_exceeded,False,7.3067216873168945,grasp_lost,False,reference_not_admissible,2484,tilt,10.349999999990587,10.349999999990587,4.677492618560791,17.966145277023315,18.0,reference_not_admissible,5.2136149406433105,0,stop,10.999999999989996,0.0,5.2136149406433105,18.160896003246307,18.0,True,grasp_retention_limit,10.999999999989996,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd100_a02,18.0,1.0,1.0,2.0,5.0,1.0,reference_force_budget_exceeded,False,7.3067216873168945,grasp_lost,False,reference_not_admissible,2591,hold,10.795833333323515,10.795833333323515,5.040619373321533,18.16158890724182,18.0,reference_not_admissible,5.2136149406433105,0,stop,10.999999999989996,0.0,5.2136149406433105,18.160896003246307,18.0,True,grasp_retention_limit,10.999999999989996,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd100_a02,18.0,1.0,1.0,2.0,6.0,1.0,reference_force_budget_exceeded,False,7.3067216873168945,grasp_lost,False,reference_not_admissible,2638,hold,10.99166666665667,10.99166666665667,7.3067216873168945,18.161410093307495,18.0,reference_not_admissible,5.2136149406433105,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd100_a02,18.0,1.0,1.0,2.0,8.0,1.0,reference_grasp_gate_failed,False,7.3067216873168945,grasp_lost,False,reference_not_admissible,,,,,,,,reference_not_admissible,5.2136149406433105,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd100_a02,18.0,1.0,1.0,2.0,10.0,1.0,reference_grasp_gate_failed,False,7.3067216873168945,grasp_lost,False,reference_not_admissible,,,,,,,,reference_not_admissible,5.2136149406433105,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd050_a02,18.0,1.0,0.5,2.0,2.0,1.0,reference_force_budget_exceeded,False,5.65502405166626,grasp_lost,False,reference_not_admissible,2570,tilt,10.708333333323594,10.708333333323594,3.3712801933288574,18.12537908554077,18.0,reference_not_admissible,5.2517290115356445,0,stop,11.258333333323094,0.0,5.2517290115356445,18.229012936353683,18.0,True,grasp_retention_limit,11.258333333323094,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd050_a02,18.0,1.0,0.5,2.0,3.0,1.0,reference_force_budget_exceeded,False,5.65502405166626,grasp_lost,False,reference_not_admissible,2570,tilt,10.708333333323594,10.708333333323594,3.3712801933288574,18.12537908554077,18.0,reference_not_admissible,5.2517290115356445,0,stop,11.258333333323094,0.0,5.2517290115356445,18.229012936353683,18.0,True,grasp_retention_limit,11.258333333323094,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd050_a02,18.0,1.0,0.5,2.0,4.0,1.0,reference_force_budget_exceeded,False,5.65502405166626,grasp_lost,False,reference_not_admissible,2667,hold,11.112499999989893,11.112499999989893,5.528547763824463,18.232063949108124,18.0,reference_not_admissible,5.2517290115356445,0,stop,11.258333333323094,0.0,5.2517290115356445,18.229012936353683,18.0,True,grasp_retention_limit,11.258333333323094,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd050_a02,18.0,1.0,0.5,2.0,5.0,1.0,reference_force_budget_exceeded,False,5.65502405166626,grasp_lost,False,reference_not_admissible,2667,hold,11.112499999989893,11.112499999989893,5.528547763824463,18.232063949108124,18.0,reference_not_admissible,5.2517290115356445,0,stop,11.258333333323094,0.0,5.2517290115356445,18.229012936353683,18.0,True,grasp_retention_limit,11.258333333323094,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd050_a02,18.0,1.0,0.5,2.0,6.0,1.0,reference_grasp_gate_failed,False,5.65502405166626,grasp_lost,False,reference_not_admissible,,,,,,,,reference_not_admissible,5.2517290115356445,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd050_a02,18.0,1.0,0.5,2.0,8.0,1.0,reference_grasp_gate_failed,False,5.65502405166626,grasp_lost,False,reference_not_admissible,,,,,,,,reference_not_admissible,5.2517290115356445,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-FixedSpeed-20260915,240,m_d18_fs100_fd050_a02,18.0,1.0,0.5,2.0,10.0,1.0,reference_grasp_gate_failed,False,5.65502405166626,grasp_lost,False,reference_not_admissible,,,,,,,,reference_not_admissible,5.2517290115356445,,,,,,,,True,grasp_retention_limit,,,,,reference_not_admissible,,,,,,,,,,reference_not_eligible,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,2.0,1.0,historical_reference_admissible,True,0.41461625695228577,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,0.39565563201904297,,,,,,,,False,cleared,,,,,historical_complete_within_budget,0.4724390208721161,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,3.0,1.0,historical_reference_admissible,True,0.41461625695228577,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,0.39565563201904297,,,,,,,,False,cleared,,,,,historical_complete_within_budget,0.4724390208721161,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,4.0,1.0,historical_reference_admissible,True,0.41461625695228577,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,0.39565563201904297,,,,,,,,False,cleared,,,,,historical_complete_within_budget,0.4724390208721161,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,5.0,1.0,historical_reference_admissible,True,0.41461625695228577,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,0.39565563201904297,,,,,,,,False,cleared,,,,,historical_complete_within_budget,0.4724390208721161,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,6.0,1.0,historical_reference_admissible,True,0.41461625695228577,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,0.39565563201904297,,,,,,,,False,cleared,,,,,historical_complete_within_budget,0.4724390208721161,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,8.0,1.0,historical_reference_admissible,True,0.41461625695228577,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,0.39565563201904297,,,,,,,,False,cleared,,,,,historical_complete_within_budget,0.4724390208721161,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,10.0,1.0,historical_reference_admissible,True,0.41461625695228577,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,0.39565563201904297,,,,,,,,False,cleared,,,,,historical_complete_within_budget,0.4724390208721161,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a01,18.0,1.0,1.0,1.0,2.0,1.0,reference_force_budget_exceeded,False,2.2639122009277344,reference_complete,True,reference_not_admissible,2525,tilt,10.520833333332739,10.520833333332739,2.2639122009277344,18.073008954524994,18.0,reference_not_admissible,1.0314520597457886,,,,,,,,False,cleared,,,,,reference_not_admissible,1.6037204265594482,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a01,18.0,1.0,1.0,1.0,3.0,1.0,historical_reference_admissible,True,2.2639122009277344,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,1.0314520597457886,,,,,,,,False,cleared,,,,,historical_complete_within_budget,1.6037204265594482,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a01,18.0,1.0,1.0,1.0,4.0,1.0,historical_reference_admissible,True,2.2639122009277344,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,1.0314520597457886,,,,,,,,False,cleared,,,,,historical_complete_within_budget,1.6037204265594482,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a01,18.0,1.0,1.0,1.0,5.0,1.0,historical_reference_admissible,True,2.2639122009277344,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,1.0314520597457886,,,,,,,,False,cleared,,,,,historical_complete_within_budget,1.6037204265594482,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a01,18.0,1.0,1.0,1.0,6.0,1.0,historical_reference_admissible,True,2.2639122009277344,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,1.0314520597457886,,,,,,,,False,cleared,,,,,historical_complete_within_budget,1.6037204265594482,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a01,18.0,1.0,1.0,1.0,8.0,1.0,historical_reference_admissible,True,2.2639122009277344,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,1.0314520597457886,,,,,,,,False,cleared,,,,,historical_complete_within_budget,1.6037204265594482,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a01,18.0,1.0,1.0,1.0,10.0,1.0,historical_reference_admissible,True,2.2639122009277344,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,1.0314520597457886,,,,,,,,False,cleared,,,,,historical_complete_within_budget,1.6037204265594482,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a1p5,18.0,1.0,1.0,1.5,2.0,1.0,reference_force_budget_exceeded,False,3.5568809509277344,reference_complete,True,reference_not_admissible,2700,hold,11.249999999999364,11.249999999999364,2.068143606185913,18.220269680023193,18.0,reference_not_admissible,4.583499431610107,18,stop,11.783333333332667,0.07499999999999574,2.4004366397857666,18.22669953107834,18.227891623973846,False,cleared,11.783333333332667,,11.991666666665989,,reference_not_admissible,3.754587411880493,18,stop,11.783333333338529,0.07500000000005969,2.4004366397857666,18.22669953107834,18.227891623973846,False,cleared,11.783333333338529,12.000000000005368,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a1p5,18.0,1.0,1.0,1.5,3.0,1.0,reference_force_budget_exceeded,False,3.5568809509277344,reference_complete,True,reference_not_admissible,2711,hold,11.295833333332695,11.295833333332695,3.228872776031494,18.218690156936646,18.0,reference_not_admissible,4.583499431610107,19,stop,11.787499999999334,0.07916666666666217,3.3152387142181396,18.22490394115448,18.227891623973846,False,cleared,11.787499999999334,,12.429166666665964,,reference_not_admissible,3.754587411880493,19,stop,11.787500000005199,0.07916666666672967,3.3152387142181396,18.22490394115448,18.227891623973846,False,cleared,11.787500000005199,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a1p5,18.0,1.0,1.0,1.5,4.0,1.0,historical_reference_admissible,True,3.5568809509277344,reference_complete,True,historical_straight_exceeded_realign_completed,,,,,,,,historical_recovery_force_exceedance,4.583499431610107,173,retreat,12.429166666665964,0.7208333333332924,4.54149055480957,18.091173470020294,17.12324319250201,False,cleared,,,12.429166666665964,,historical_complete_within_budget,3.754587411880493,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a1p5,18.0,1.0,1.0,1.5,5.0,1.0,historical_reference_admissible,True,3.5568809509277344,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,4.583499431610107,,,,,,,,False,cleared,,,,,historical_complete_within_budget,3.754587411880493,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a1p5,18.0,1.0,1.0,1.5,6.0,1.0,historical_reference_admissible,True,3.5568809509277344,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,4.583499431610107,,,,,,,,False,cleared,,,,,historical_complete_within_budget,3.754587411880493,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a1p5,18.0,1.0,1.0,1.5,8.0,1.0,historical_reference_admissible,True,3.5568809509277344,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,4.583499431610107,,,,,,,,False,cleared,,,,,historical_complete_within_budget,3.754587411880493,,,,,,,,False,cleared,,,,
Forge-Mechanics-Boundary-20260915,240,m_d18_fs100_fd100_a1p5,18.0,1.0,1.0,1.5,10.0,1.0,historical_reference_admissible,True,3.5568809509277344,reference_complete,True,historical_both_completed_within_budget,,,,,,,,historical_complete_within_budget,4.583499431610107,,,,,,,,False,cleared,,,,,historical_complete_within_budget,3.754587411880493,,,,,,,,False,cleared,,,,
Forge-Mechanics-RateBoundary480-20260915,480,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,2.0,1.0,reference_force_budget_exceeded,False,13.150410652160645,reference_complete,True,reference_not_admissible,2542,insert,5.295833333333033,5.295833333333033,13.150410652160645,1.27389430999756,1.5503277778625488,reference_not_admissible,3.568729877471924,537,retreat,12.785416666669192,1.1187500000008903,2.1683404445648193,15.05633592605591,14.897496283054352,False,cleared,,,12.785416666669192,,reference_not_admissible,4.586472988128662,1598,retreat,14.9958333333283,3.329166666663639,2.2472457885742188,14.23984542489052,13.84541294972102,False,cleared,,,14.9958333333283,
Forge-Mechanics-RateBoundary480-20260915,480,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,3.0,1.0,reference_force_budget_exceeded,False,13.150410652160645,reference_complete,True,reference_not_admissible,2542,insert,5.295833333333033,5.295833333333033,13.150410652160645,1.27389430999756,1.5503277778625488,reference_not_admissible,3.568729877471924,855,retreat,13.44791666666972,1.7812500000014175,3.51635479927063,12.05027997493744,11.584996283054352,False,cleared,,,13.44791666666972,,reference_not_admissible,4.586472988128662,1603,retreat,15.006249999994957,3.339583333330296,3.551124095916748,14.164136350154878,13.793329616387686,False,cleared,,,15.006249999994957,
Forge-Mechanics-RateBoundary480-20260915,480,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,4.0,1.0,reference_force_budget_exceeded,False,13.150410652160645,reference_complete,True,reference_not_admissible,2542,insert,5.295833333333033,5.295833333333033,13.150410652160645,1.27389430999756,1.5503277778625488,reference_not_admissible,3.568729877471924,,,,,,,,False,cleared,,,,,reference_not_admissible,4.586472988128662,1627,retreat,15.056249999994911,3.3895833333302505,4.586472988128662,14.145904779434206,13.543329616387684,False,cleared,,,15.056249999994911,
Forge-Mechanics-RateBoundary480-20260915,480,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,5.0,1.0,reference_force_budget_exceeded,False,13.150410652160645,reference_complete,True,reference_not_admissible,2542,insert,5.295833333333033,5.295833333333033,13.150410652160645,1.27389430999756,1.5503277778625488,reference_not_admissible,3.568729877471924,,,,,,,,False,cleared,,,,,reference_not_admissible,4.586472988128662,,,,,,,,False,cleared,,,,
Forge-Mechanics-RateBoundary480-20260915,480,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,6.0,1.0,reference_force_budget_exceeded,False,13.150410652160645,reference_complete,True,reference_not_admissible,2542,insert,5.295833333333033,5.295833333333033,13.150410652160645,1.27389430999756,1.5503277778625488,reference_not_admissible,3.568729877471924,,,,,,,,False,cleared,,,,,reference_not_admissible,4.586472988128662,,,,,,,,False,cleared,,,,
Forge-Mechanics-RateBoundary480-20260915,480,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,8.0,1.0,reference_force_budget_exceeded,False,13.150410652160645,reference_complete,True,reference_not_admissible,2542,insert,5.295833333333033,5.295833333333033,13.150410652160645,1.27389430999756,1.5503277778625488,reference_not_admissible,3.568729877471924,,,,,,,,False,cleared,,,,,reference_not_admissible,4.586472988128662,,,,,,,,False,cleared,,,,
Forge-Mechanics-RateBoundary480-20260915,480,m_d18_fs100_fd100_a00,18.0,1.0,1.0,0.0,10.0,1.0,reference_force_budget_exceeded,False,13.150410652160645,reference_complete,True,reference_not_admissible,2542,insert,5.295833333333033,5.295833333333033,13.150410652160645,1.27389430999756,1.5503277778625488,reference_not_admissible,3.568729877471924,,,,,,,,False,cleared,,,,,reference_not_admissible,4.586472988128662,,,,,,,,False,cleared,,,,
Forge-Mechanics-RateBoundary480-20260915,480,m_d18_fs100_fd100_a1p5,18.0,1.0,1.0,1.5,2.0,1.0,reference_force_budget_exceeded,False,13.150410652160645,reference_complete,True,reference_not_admissible,2542,insert,5.295833333333033,5.295833333333033,13.150410652160645,1.27389430999756,1.5503277778625488,reference_not_admissible,6.526978015899658,28,stop,11.725000000001682,0.058333333333379755,2.7279884815216064,18.357785046100616,18.3578222990036,False,cleared,11.725000000001682,,12.24166666666876,,reference_not_admissible,8.5201416015625,28,stop,11.724999999997781,0.05833333333328028,2.7279884815216064,18.357785046100616,18.3578222990036,False,cleared,11.724999999997781,12.295833333330595,13.98333333332906,
Forge-Mechanics-RateBoundary480-20260915,480,m_d18_fs100_fd100_a1p5,18.0,1.0,1.0,1.5,3.0,1.0,reference_force_budget_exceeded,False,13.150410652160645,reference_complete,True,reference_not_admissible,2542,insert,5.295833333333033,5.295833333333033,13.150410652160645,1.27389430999756,1.5503277778625488,reference_not_admissible,6.526978015899658,29,stop,11.727083333335017,0.06041666666671475,3.504239082336426,18.358690291643143,18.3578222990036,False,cleared,11.727083333335017,,12.35000000000218,,reference_not_admissible,8.5201416015625,29,stop,11.727083333331112,0.06041666666661172,3.504239082336426,18.358690291643143,18.3578222990036,False,cleared,11.727083333331112,12.299999999997258,14.670833333328435,
Forge-Mechanics-RateBoundary480-20260915,480,m_d18_fs100_fd100_a1p5,18.0,1.0,1.0,1.5,4.0,1.0,reference_force_budget_exceeded,False,13.150410652160645,reference_complete,True,reference_not_admissible,2542,insert,5.295833333333033,5.295833333333033,13.150410652160645,1.27389430999756,1.5503277778625488,reference_not_admissible,6.526978015899658,30,stop,11.729166666668352,0.06250000000004974,5.920654296875,18.357427418231964,18.3578222990036,False,cleared,11.729166666668352,,12.391666666668879,,reference_not_admissible,8.5201416015625,30,stop,11.729166666664444,0.06249999999994316,5.920654296875,18.357427418231964,18.3578222990036,False,cleared,11.729166666664444,12.299999999997258,,
