repeat,order,axis,sign,amplitude_si,probe_id,log,reason,prefix_matched,paused_matched,prefix_safe,return_matched,completed,eligible,numerically_valid,grasp_retained,force_budget_exceeded,torque_budget_exceeded,max_normal_load_n,max_penetration_mm,max_grasp_slip_mm,max_grasp_slip_deg,case_id,local_success,local_stalled,max_force_n,max_torque_nm,max_wrist_force_n,max_wrist_torque_nm,dx_m,dy_m,dz_m,droll_rad,dpitch_rad,dyaw_rad,delta_fx,delta_fy,delta_fz,delta_taux,delta_tauy,delta_tauz,after_delta_fx,after_delta_fy,after_delta_fz,after_delta_taux,after_delta_tauy,after_delta_tauz,response_n_equiv,force_response_n,torque_response_nm,variability_n_equiv,force_variability_n,torque_variability_nm,whole_trace_variability_n_equiv,actual_translation_mm,actual_rotation_deg,return_position_error_mm,return_orientation_error_deg,before_depth_mm,before_normal_load_n,after_normal_load_n,during_normal_load_n,normal_load_change_n,after_response_n_equiv,baseline_valid_repeats,baseline_n_equiv,force_baseline_n,torque_baseline_nm,above_baseline,response_to_baseline
1,1,y,1,0.0001,r1_y_+1,successful_contact/r1_y_+1/probe.csv,preparation_rejected,False,False,True,,False,False,True,True,False,False,0.0,0.0,0.003847364041575929,0.03956468118525214,successful_contact,True,False,0.0,0.0,0.05490407720208168,0.002605648711323738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.527465406493585,0.7071152651129881,0.013539344776904095,False,
1,2,roll,-1,0.003490658503988659,r1_roll_-1,successful_contact/r1_roll_-1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,5.486620903015137,0.08603278547525406,0.04915549652650952,0.08846931922527276,successful_contact,True,False,5.725030422210693,0.11086529493331909,4.3860063552856445,0.31262102723121643,7.12712605794863e-05,-2.583910245448353e-05,8.81945093472794e-05,-0.0017588578005051701,-4.17898682528732e-05,-2.2872473568699237e-05,-0.023210167378298747,0.09960720561321071,-0.009024499956770654,0.0035841902089496233,-0.00023676769743028185,-0.00021485440180247942,-0.004486104524767144,0.07392446154384141,0.004304754873252631,-0.0010942000696260003,-0.0005405791610005518,-7.664760359651977e-05,0.3742033631379837,0.10267301923714346,0.003598421988934967,3.242729912182284,1.7175212740726562,0.027505304863734138,1.7830181788017614,0.11629928322758351,0.1008120877756809,0.03904525053616036,0.03213203161686589,19.839594264825184,0.34604471574227014,0.26118103455907354,0.7602401007587711,0.414195385016501,0.14302876225088348,2,1.527465406493585,0.7071152651129881,0.013539344776904095,False,0.24498319997766524
1,3,pitch,1,0.003490658503988659,r1_pitch_+1,successful_contact/r1_pitch_+1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,1.8735073804855347,0.021653408111887984,0.01921829789353069,0.08846931922527276,successful_contact,True,False,1.9803780317306519,0.03842097893357277,1.558390498161316,0.11932023614645004,2.4688243865922388e-05,-3.3416707689563506e-06,-3.6771347125375e-05,6.653311487349561e-05,0.0020804809886728784,0.00013508713192889716,-0.10331450767492545,-0.002839131828295649,-0.03844422464511202,-0.00021653324978776478,-0.002080800607793327,9.595565620141702e-06,-0.04345312669574923,0.06020203869932933,-0.04294342261564452,-0.0013896633660654724,-0.0010496618091956674,-4.905361049951049e-05,0.23648891200133992,0.11027196640222985,0.002092058768901175,0.9316748300280577,0.46508903862159784,0.008072856836720495,0.9559691117325676,0.04441630464284682,0.11951460586370555,0.04149070544417584,0.02638505362645206,19.839594264825184,0.34604471574227014,0.2700777397956699,0.3388051837682724,-0.007239531973997737,0.19419114717940159,2,1.527465406493585,0.7071152651129881,0.013539344776904095,False,0.15482439798372816
1,4,x,-1,0.0001,r1_x_-1,successful_contact/r1_x_-1/probe.csv,preparation_rejected,False,False,True,,False,False,True,True,False,False,0.0,0.0,0.003847364041575929,0.03956468118525214,successful_contact,True,False,0.0,0.0,0.05490407720208168,0.002605648711323738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.527465406493585,0.7071152651129881,0.013539344776904095,False,
1,5,roll,1,0.003490658503988659,r1_roll_+1,successful_contact/r1_roll_+1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,1.8735073804855347,0.021653408111887984,0.02192650208598934,0.07912936237050427,successful_contact,True,False,1.9803780317306519,0.03842097893357277,1.558390498161316,0.11497735232114792,5.38786252339829e-05,2.643296805520854e-05,1.0391821463902329e-05,0.0020460359448783443,-9.81744813291729e-05,9.902476246012788e-06,-0.048932558148436556,0.08368260298635108,-0.03868704395857776,-0.0018451758649871584,-0.001217169446284024,-4.910418766575396e-05,-0.03510951565876894,0.053325695617847224,-0.03079840481223073,-0.0011854508634107598,-0.0007890937774723991,2.2885277350065625e-05,0.2444989308958673,0.10437365884060167,0.0022110148472917995,0.9316748300280577,0.46508903862159784,0.008072856836720495,0.8897876342460251,0.06090646936614596,0.11736546934560813,0.026814518573898705,0.03891365451311725,19.839594264825184,0.34604471574227014,0.2781694879134496,0.24142632385094961,-0.10461839189132052,0.1590902712084002,2,1.527465406493585,0.7071152651129881,0.013539344776904095,False,0.16006839163522105
1,6,hold,0,0.0,r1_hold_+0,successful_contact/r1_hold_+0/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,2.494898557662964,0.02930962909886148,0.019688503016368486,0.07912936237050427,successful_contact,True,False,2.655224323272705,0.0514148473739624,2.0728540420532227,0.1739361733198166,3.0418237050300334e-05,1.080909278243779e-05,-4.0323038895923036e-05,9.99360638907685e-05,4.694223052601804e-05,6.58912022798226e-05,0.09192493330710931,0.06756747304875715,0.007890753995161509,-0.0011451201787626136,0.0013859250553198102,-0.0005846567520513676,0.11398622006333123,0.05362170908798969,0.0030870086760842325,-0.0009138185308726282,0.0020522462177258406,-0.0003953989356441339,0.220945560673305,0.11435829998877728,0.001890479304433612,1.527465406493585,0.7071152651129881,0.013539344776904095,0.8497328341316076,0.051653200267067045,0.00736700755810443,0.09678290600221771,0.006679263205584283,19.808887938658398,0.3641704653700193,0.3091842770576477,0.2895104472835859,-0.07466001808643341,0.26059329866835945,2,1.527465406493585,0.7071152651129881,0.013539344776904095,False,0.1446484874446372
1,7,y,-1,0.0001,r1_y_-1,successful_contact/r1_y_-1/probe.csv,preparation_rejected,False,False,True,,False,False,True,True,False,False,0.0,0.0,0.003847364041575929,0.03956468118525214,successful_contact,True,False,0.0,0.0,0.05490407720208168,0.002605648711323738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.527465406493585,0.7071152651129881,0.013539344776904095,False,
1,8,pitch,-1,0.003490658503988659,r1_pitch_-1,successful_contact/r1_pitch_-1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,2.1260151863098145,0.0225476615014486,0.02838566797436215,0.08846931922527276,successful_contact,True,False,2.305239200592041,0.04482095316052437,1.779343843460083,0.12002687156200409,4.3014685312869894e-05,-1.6463765253623254e-06,-4.3258319298425385e-05,0.00010499040180749553,-0.002139303554122926,-2.9508253945782076e-05,0.02539200909486681,0.04067507607942389,-0.029936782566558878,-0.0009928133644612602,0.0005467696344710632,-8.417594242887203e-05,0.009461596319912738,0.08558378711420955,0.023733983715646903,-0.0015116852771621453,-7.979904368933012e-06,-0.00029572009506146274,0.12693556192628253,0.05652810708292065,0.0011365390442550998,1.3120024005670967,0.6038351899900082,0.01164788977636531,0.9466507956661927,0.06102668184288747,0.12273223287465877,0.06961137978044218,0.033004721755270534,19.839594264825184,0.34604471574227014,0.23861518005530039,0.3059608263274034,-0.040083889414866736,0.17805749833018217,2,1.527465406493585,0.7071152651129881,0.013539344776904095,False,0.08310208623164365
0,0,hold,0,0.0,r0_hold_+0,stalled_contact/r0_hold_+0/probe.csv,preparation_rejected,False,False,True,,False,False,True,True,False,False,15.748089790344238,0.0765908116591163,0.039631348045077175,0.06852804166478502,stalled_contact,False,True,1.7077401876449585,0.12344077974557877,1.7013130187988281,0.035792380571365356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,
0,1,roll,-1,0.003490658503988659,r0_roll_-1,stalled_contact/r0_roll_-1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,18.87333869934082,0.09736813080962747,0.05881628749193624,0.12511451142200766,stalled_contact,False,True,4.082568645477295,0.15860503911972046,3.6935601234436035,0.149220809340477,8.583068847878295e-07,-1.5603378415107727e-05,2.007012565930638e-05,-0.0014422186876395227,0.00018269654557175925,0.0002500426494693578,0.02036779522895813,-0.035700618724028244,0.11119530399640398,0.00905804304945515,0.0003563689632755662,0.00035932434799119234,-0.018953148399790128,0.03695377310117087,0.03463580608367911,-0.001394236081218872,-0.002148850215274736,0.0010505354911998675,0.9149296934731659,0.11854862669225612,0.009072169349765697,1.9429049618142729,1.2396962011035766,0.014960056883621406,1.3084353983749821,0.025436431602209306,0.08451650110806999,0.056844491258262,0.034396811026610914,17.155839502811432,15.702890968322754,15.935308901468913,16.5561279296875,0.853236961364745,0.28209077511509895,0,,,,False,
0,2,y,1,0.0001,r0_y_+1,stalled_contact/r0_y_+1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,16.29400634765625,0.0820308705442585,0.04776202331413515,0.11190581936148891,stalled_contact,False,True,3.2254810333251953,0.13244779407978058,2.9990715980529785,0.08483558148145676,-1.5298525491980186e-06,-4.753082369765224e-07,-7.865329583467418e-07,-5.380987662941939e-05,-3.2065628699622635e-05,-0.00019776513425597467,-0.016821116209030148,-0.05272316932678223,-0.00821232795715332,0.001214685910311708,0.0006415709237703219,-0.0003891940405362703,0.003329942127068837,0.003610084454218565,0.0012825171152750503,-0.002848248598045916,0.000686609570396951,-3.354019078465215e-05,0.15334795722837796,0.05594751884448576,0.0014277769826293724,0.3568140572906327,0.17771953622866846,0.0030940594358038745,0.6925703068648215,0.0017846570642538256,0.011885906329079881,0.005524565860198232,0.014130990924493441,17.156265676021576,15.716977373758953,15.892117118835449,15.757275581359863,0.04029820760091063,0.2930469984537941,0,,,,False,
0,3,x,-1,0.0001,r0_x_-1,stalled_contact/r0_x_-1/probe.csv,preparation_rejected,False,False,True,,False,False,True,True,False,False,15.748089790344238,0.0765908116591163,0.039631348045077175,0.06852804166478502,stalled_contact,False,True,1.7077401876449585,0.12344077974557877,1.7013130187988281,0.035792380571365356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,
0,4,y,-1,0.0001,r0_y_-1,stalled_contact/r0_y_-1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,16.071868896484375,0.08045784488786012,0.04692277798312716,0.11869404022070311,stalled_contact,False,True,2.229552745819092,0.12879236042499542,2.1515953540802,0.06108203902840614,-1.7881393432617188e-07,-1.1931794385118197e-07,-3.074606259659274e-07,-1.1439222751549919e-05,-1.5867602906770928e-05,-3.0243823977285266e-05,-0.008215504884719844,0.06521662771701814,-0.004022010167439971,-0.0012736612602300135,2.4571409666318588e-05,9.664211348676377e-05,-0.003904275099436437,0.0007997890313466427,-0.0020703474680583422,0.0007579657107652793,-9.816414410791872e-05,-6.074450599641892e-05,0.14373045675119395,0.06585498931043862,0.0012775587885036385,0.28773546634089875,0.16686202854402132,0.0023557271734846084,0.2971138632907027,0.0003751576086839213,0.002063702614510915,0.0003844990311802669,0.008468174674946271,17.156265676021576,15.716977373758953,15.755236307779947,15.636029370625813,-0.08094800313313932,0.07680202141946708,0,,,,False,
0,5,pitch,-1,0.003490658503988659,r0_pitch_-1,stalled_contact/r0_pitch_-1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,16.351530075073242,0.0812443540780805,0.05175429760129191,0.12511451142200766,stalled_contact,False,True,4.1852545738220215,0.13466371595859528,3.7825400829315186,0.14890119433403015,1.2481212615989001e-05,1.6827058667937553e-06,2.18582650025681e-05,2.1974435054508017e-05,-0.0015452770890980127,-4.188828097023318e-05,0.05832066436608633,0.008958330502112699,0.03375830650329581,0.0010601465963702983,0.006964161626759151,-0.001204803933020437,0.020593175292015077,0.012105859319369028,0.0966758966445922,-0.005474501816063682,0.0008688511910745933,0.0004233088638124487,0.7178936409384571,0.06797922355732844,0.007146678283401436,2.093030437884617,2.0227225274943237,0.005379312137052903,1.5450122586171413,0.025226888756288566,0.08857932675214984,0.04357573755681487,0.024728070799752033,17.155839502811432,15.702890968322754,15.55542246500651,15.498929532368978,-0.2039614359537758,0.5647649855430917,0,,,,False,
0,6,roll,1,0.003490658503988659,r0_roll_+1,stalled_contact/r0_roll_+1/probe.csv,preparation_rejected,False,False,True,,False,False,True,True,False,False,15.748089790344238,0.0765908116591163,0.039631348045077175,0.06852804166478502,stalled_contact,False,True,1.7077401876449585,0.12344077974557877,1.7013130187988281,0.035792380571365356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,
0,7,x,1,0.0001,r0_x_+1,stalled_contact/r0_x_+1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,15.98027515411377,0.07986795390024781,0.04970234294887632,0.12511451142200766,stalled_contact,False,True,3.530034065246582,0.13115747272968292,3.2595438957214355,0.09758705645799637,8.662541707282756e-07,1.0014045983544259e-07,1.6239782174437556e-06,2.060683917859504e-05,8.858299222253791e-05,0.00021996732054219294,-0.04003083904584249,-0.007670634984970115,0.012039772669474091,-0.0008629005409024615,-0.0010427036761046836,0.00025364651684923534,-0.0005672278503576905,0.006625070174535119,0.029604196548461914,-0.0025619948966512096,-0.00022685572996244876,-0.00021974801215074745,0.14411076085198052,0.04250015107878336,0.0013770130192419137,0.3531896021684163,0.1574293307815046,0.0031616277593918577,0.7353551992350054,0.0018432931537690862,0.013637985562450163,0.058412994608077536,0.01198094499971231,17.156265676021576,15.716977373758953,15.328243255615234,15.756202125549317,0.03922475179036411,0.2599160006055998,0,,,,False,
0,8,pitch,1,0.003490658503988659,r0_pitch_+1,stalled_contact/r0_pitch_+1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,16.108097076416016,0.07986795390024781,0.05418314322014339,0.11869404022070311,stalled_contact,False,True,4.097993850708008,0.13868685066699982,3.7364470958709717,0.14815135300159454,-8.896986643525118e-06,1.4212292929490335e-06,1.5096863110859726e-05,2.3033161573924512e-05,0.00201827200986095,0.00028628727023215174,-0.07067621753861507,0.015721760193506906,0.12966987490653992,0.00042897055478374746,-0.007050716627995257,0.001050950094229783,0.009286836783091224,0.023489914337794016,0.02295815547307334,-0.0025044072694724306,0.00014105429611421436,8.554659577240275e-05,0.7294297402660823,0.14851457143130936,0.007141506620155292,1.3209665589347184,1.1711307327521472,0.007243044951761574,1.359759587246689,0.017580999397822584,0.11680349754882072,0.01796500811615789,0.041944505293617165,17.155839502811432,15.702890968322754,15.498015403747559,15.516480763753256,-0.18641020456949775,0.2532939031532881,0,,,,False,
1,0,x,1,0.0001,r1_x_+1,stalled_contact/r1_x_+1/probe.csv,preparation_rejected,False,False,True,,False,False,True,True,False,False,15.748089790344238,0.0765908116591163,0.039631348045077175,0.06852804166478502,stalled_contact,False,True,1.7077401876449585,0.12344077974557877,1.7013130187988281,0.035792380571365356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,
1,1,y,1,0.0001,r1_y_+1,stalled_contact/r1_y_+1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,16.29400634765625,0.0820308705442585,0.04776202331413515,0.11190581936148891,stalled_contact,False,True,3.2254810333251953,0.13244779407978058,2.9990715980529785,0.08483558148145676,-1.5298525491980186e-06,-4.753082369765224e-07,-7.865329583467418e-07,-5.380987662941939e-05,-3.2065628699622635e-05,-0.00019776513425597467,-0.016821116209030148,-0.05272316932678223,-0.00821232795715332,0.001214685910311708,0.0006415709237703219,-0.0003891940405362703,0.003329942127068837,0.003610084454218565,0.0012825171152750503,-0.002848248598045916,0.000686609570396951,-3.354019078465215e-05,0.15334795722837796,0.05594751884448576,0.0014277769826293724,0.3568140572906327,0.17771953622866846,0.0030940594358038745,0.6925703068648215,0.0017846570642538256,0.011885906329079881,0.005524565860198232,0.014130990924493441,17.156265676021576,15.716977373758953,15.892117118835449,15.757275581359863,0.04029820760091063,0.2930469984537941,0,,,,False,
1,2,roll,-1,0.003490658503988659,r1_roll_-1,stalled_contact/r1_roll_-1/probe.csv,completed,True,True,True,False,True,True,True,True,False,False,18.87333869934082,0.09736813080962747,0.05881628749193624,0.12511451142200766,stalled_contact,False,True,4.082568645477295,0.15860503911972046,3.6935601234436035,0.149220809340477,8.583068847878295e-07,-1.5603378415107727e-05,2.007012565930638e-05,-0.0014422186876395227,0.00018269654557175925,0.0002500426494693578,0.02036779522895813,-0.035700618724028244,0.11119530399640398,0.00905804304945515,0.0003563689632755662,0.00035932434799119234,-0.018953148399790128,0.03695377310117087,0.03463580608367911,-0.001394236081218872,-0.002148850215274736,0.0010505354911998675,0.9149296934731659,0.11854862669225612,0.009072169349765697,1.9429049618142729,1.2396962011035766,0.014960056883621406,1.3084353983749821,0.025436431602209306,0.08451650110806999,0.056844491258262,0.034396811026610914,17.155839502811432,15.702890968322754,15.935308901468913,16.5561279296875,0.853236961364745,0.28209077511509895,0,,,,False,
1,3,pitch,1,0.003490658503988659,r1_pitch_+1,stalled_contact/r1_pitch_+1/probe.csv,preparation_rejected,False,False,True,,False,False,True,True,False,False,15.748089790344238,0.0765908116591163,0.039631348045077175,0.06852804166478502,stalled_contact,False,True,1.7077401876449585,0.12344077974557877,1.7013130187988281,0.035792380571365356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,
