case_id,radial_clearance_mm,effective_radial_clearance_mm,hole_diameter_mm,peg_diameter_mm,tilt_onset_fraction,tilt_onset_mm,tilt_amplitude_deg,tilt_sign,tilt_axis,source_study,trajectory_id,attempt_status,reference_complete,insertion_success,stalled,numerically_valid,grasp_retained,max_depth,max_penetration,max_wrist_force_n,max_wrist_torque_nm,tilt_applicable,tilt_triggered,tilt_ramp_completed,max_actual_tilt_deg,max_command_tilt_deg,terminal_actual_tilt_deg,terminal_command_tilt_deg,tilt_trigger_actual_depth_mm,tilt_completion_actual_tilt_deg,tilt_completion_actual_depth_mm,continuation_straight_present,continuation_straight_origin,continuation_straight_safe_recovery,continuation_straight_numerically_valid,continuation_straight_grasp_retained,continuation_straight_cleared,continuation_straight_reason,continuation_straight_termination_reason,continuation_straight_termination_phase,continuation_straight_recovery_censored,continuation_straight_max_wrist_force_n,continuation_straight_max_wrist_torque_nm,continuation_straight_stop_peak_wrist_force_n,continuation_straight_realign_peak_wrist_force_n,continuation_straight_retreat_peak_wrist_force_n,continuation_straight_retreat_peak_wrist_force_mean100ms_n,continuation_straight_retreat_peak_wrist_world_z_abs_n,continuation_straight_retreat_peak_contact_downward_resistance_n,continuation_straight_retreat_actual_withdrawal_mm,continuation_straight_retreat_commanded_withdrawal_mm,continuation_straight_retreat_contact_resistive_work_j,continuation_straight_duration_s,terminal_actual_fraction_of_target,checkpoint_id,checkpoint_kind,reached,event_status,parent_complete,parent_numerically_valid,prefix_numerically_valid,probe_requested,checkpoint_depth_mm,checkpoint_actual_tilt_deg,checkpoint_command_tilt_deg,checkpoint_wrist_force_n,Y_R_tested,label_reason,straight_probe_present,straight_label_eligible,straight_replay_matched,straight_safe_recovery,straight_numerically_valid,straight_grasp_retained,straight_cleared,straight_reason,straight_termination_reason,straight_termination_phase,straight_recovery_censored,straight_max_wrist_force_n,straight_max_wrist_torque_nm,straight_stop_peak_wrist_force_n,straight_realign_peak_wrist_force_n,straight_retreat_peak_wrist_force_n,straight_retreat_peak_wrist_force_mean100ms_n,straight_retreat_peak_wrist_world_z_abs_n,straight_retreat_peak_contact_downward_resistance_n,straight_retreat_actual_withdrawal_mm,straight_retreat_commanded_withdrawal_mm,straight_retreat_contact_resistive_work_j,straight_duration_s,realign_probe_present,realign_label_eligible,realign_replay_matched,realign_safe_recovery,realign_numerically_valid,realign_grasp_retained,realign_cleared,realign_reason,realign_termination_reason,realign_termination_phase,realign_recovery_censored,realign_max_wrist_force_n,realign_max_wrist_torque_nm,realign_stop_peak_wrist_force_n,realign_realign_peak_wrist_force_n,realign_retreat_peak_wrist_force_n,realign_retreat_peak_wrist_force_mean100ms_n,realign_retreat_peak_wrist_world_z_abs_n,realign_retreat_peak_contact_downward_resistance_n,realign_retreat_actual_withdrawal_mm,realign_retreat_commanded_withdrawal_mm,realign_retreat_contact_resistive_work_j,realign_duration_s
g0507_d30_pitch_pos20,0.507,0.5059210604307709,9.0,7.986,0.3,6.0,2.0,1,pitch,gap_0507,g0507_d30_pitch_pos20_try00,complete,True,True,False,True,True,19.98877301812172,0.028583137464011088,1.7889628410339355,0.15496282279491425,True,True,True,2.029990289727524,2.0,2.008765578181404,2.0,6.026206165552141,1.3883258953714561,11.279774457216265,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.30876535177230835,0.03861391544342041,0.0850432887673378,,0.30876535177230835,0.06807798442120354,0.19098831713199615,0.24601727724075317,23.39097484946251,23.822711830445634,3.888015627371531e-05,4.5,1.004382789090702,first_stall,first_stall,False,event_not_observed,True,True,False,True,,,,,,checkpoint_not_reached,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
g0507_d30_pitch_pos20,0.507,0.5059210604307709,9.0,7.986,0.3,6.0,2.0,1,pitch,gap_0507,g0507_d30_pitch_pos20_try00,complete,True,True,False,True,True,19.98877301812172,0.028583137464011088,1.7889628410339355,0.15496282279491425,True,True,True,2.029990289727524,2.0,2.008765578181404,2.0,6.026206165552141,1.3883258953714561,11.279774457216265,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.30876535177230835,0.03861391544342041,0.0850432887673378,,0.30876535177230835,0.06807798442120354,0.19098831713199615,0.24601727724075317,23.39097484946251,23.822711830445634,3.888015627371531e-05,4.5,1.004382789090702,terminal,terminal,True,safe_policy_observed,True,True,True,True,19.987722486257553,2.008765578181404,2.0,0.0850432887673378,1,safe_policy_witness,True,True,True,True,True,True,True,cleared,cleared,retreat,False,0.30876535177230835,0.03861391544342041,0.0850432887673378,,0.30876535177230835,0.06807798442120354,0.19098831713199615,0.24601727724075317,23.39097484946251,23.822711830445634,3.888015627371531e-05,4.5,True,False,False,,,,,replay_mismatch,,,,,,,,,,,,,,,
g0507_d50_pitch_pos05,0.507,0.5059210604307709,9.0,7.986,0.5,10.0,0.5,1,pitch,gap_0507,g0507_d50_pitch_pos05_try00,complete,True,True,False,True,True,20.1099194586277,0.0,0.01662476547062397,0.00927137490361929,True,True,True,0.5630175583443771,0.5,0.556726612144137,0.5,10.009010881185533,0.3566317985901176,14.931542426347734,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.037068773061037064,0.019578073173761368,0.037068773061037064,,0.012058285064995289,0.0073775952332653105,0.007966171950101852,0.0,23.427367210388184,23.821197848374496,0.0,4.491666666666666,1.113453224288274,pre_tilt,pre_tilt,True,event_only_no_probe_requested,True,True,True,False,10.009010881185533,0.027976455118293345,0.0,0.0009675920009613037,,event_recorded_without_recovery_probe,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
g0507_d50_pitch_pos05,0.507,0.5059210604307709,9.0,7.986,0.5,10.0,0.5,1,pitch,gap_0507,g0507_d50_pitch_pos05_try00,complete,True,True,False,True,True,20.1099194586277,0.0,0.01662476547062397,0.00927137490361929,True,True,True,0.5630175583443771,0.5,0.556726612144137,0.5,10.009010881185533,0.3566317985901176,14.931542426347734,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.037068773061037064,0.019578073173761368,0.037068773061037064,,0.012058285064995289,0.0073775952332653105,0.007966171950101852,0.0,23.427367210388184,23.821197848374496,0.0,4.491666666666666,1.113453224288274,ramp_complete,ramp_complete,True,event_only_no_probe_requested,True,True,True,False,14.931542426347734,0.3566317985901176,0.5,0.0030053206719458103,,event_recorded_without_recovery_probe,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
g0507_d50_pitch_pos05,0.507,0.5059210604307709,9.0,7.986,0.5,10.0,0.5,1,pitch,gap_0507,g0507_d50_pitch_pos05_try00,complete,True,True,False,True,True,20.1099194586277,0.0,0.01662476547062397,0.00927137490361929,True,True,True,0.5630175583443771,0.5,0.556726612144137,0.5,10.009010881185533,0.3566317985901176,14.931542426347734,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.037068773061037064,0.019578073173761368,0.037068773061037064,,0.012058285064995289,0.0073775952332653105,0.007966171950101852,0.0,23.427367210388184,23.821197848374496,0.0,4.491666666666666,1.113453224288274,first_stall,first_stall,False,event_not_observed,True,True,False,True,,,,,,checkpoint_not_reached,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
g0507_d50_pitch_pos05,0.507,0.5059210604307709,9.0,7.986,0.5,10.0,0.5,1,pitch,gap_0507,g0507_d50_pitch_pos05_try00,complete,True,True,False,True,True,20.1099194586277,0.0,0.01662476547062397,0.00927137490361929,True,True,True,0.5630175583443771,0.5,0.556726612144137,0.5,10.009010881185533,0.3566317985901176,14.931542426347734,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.037068773061037064,0.019578073173761368,0.037068773061037064,,0.012058285064995289,0.0073775952332653105,0.007966171950101852,0.0,23.427367210388184,23.821197848374496,0.0,4.491666666666666,1.113453224288274,terminal,terminal,True,safe_policy_observed,True,True,True,True,20.051033794879913,0.556726612144137,0.5,0.0001293447712669149,1,safe_policy_witness,True,True,True,True,True,True,True,cleared,cleared,retreat,False,0.037068773061037064,0.019578073173761368,0.037068773061037064,,0.012058285064995289,0.0073775952332653105,0.007966171950101852,0.0,23.427367210388184,23.821197848374496,0.0,4.491666666666666,True,True,True,True,True,True,True,cleared,cleared,retreat,False,0.037068773061037064,0.019578073173761368,0.037068773061037064,0.013613089919090271,0.015176843851804733,0.009359566766458252,0.0065791308879852295,0.0,23.325908929109573,23.769244424931205,0.0,6.483333333333333
g0507_d50_pitch_pos20,0.507,0.5059210604307709,9.0,7.986,0.5,10.0,2.0,1,pitch,gap_0507,g0507_d50_pitch_pos20_try00,complete,True,True,False,True,True,19.97760459780693,0.03461871892795898,2.1824774742126465,0.17536547780036926,True,True,True,2.023617227147143,2.0,2.0182909756955154,2.0,10.009010881185533,1.3852214439627455,14.707875996828081,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.5094607472419739,0.06495348364114761,0.052443139255046844,,0.5094607472419739,0.08054762516015519,0.312019407749176,0.4110393226146698,23.374877870082855,23.795236497276672,4.05152226311295e-05,4.5,1.0091454878477577,pre_tilt,pre_tilt,True,event_only_no_probe_requested,True,True,True,False,10.009010881185533,0.027976455118293345,0.0,0.0009675920009613037,,event_recorded_without_recovery_probe,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
g0507_d50_pitch_pos20,0.507,0.5059210604307709,9.0,7.986,0.5,10.0,2.0,1,pitch,gap_0507,g0507_d50_pitch_pos20_try00,complete,True,True,False,True,True,19.97760459780693,0.03461871892795898,2.1824774742126465,0.17536547780036926,True,True,True,2.023617227147143,2.0,2.0182909756955154,2.0,10.009010881185533,1.3852214439627455,14.707875996828081,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.5094607472419739,0.06495348364114761,0.052443139255046844,,0.5094607472419739,0.08054762516015519,0.312019407749176,0.4110393226146698,23.374877870082855,23.795236497276672,4.05152226311295e-05,4.5,1.0091454878477577,ramp_complete,ramp_complete,True,event_only_no_probe_requested,True,True,True,False,14.707875996828081,1.3852214439627455,2.0,0.19198061525821686,,event_recorded_without_recovery_probe,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
g0507_d50_pitch_pos20,0.507,0.5059210604307709,9.0,7.986,0.5,10.0,2.0,1,pitch,gap_0507,g0507_d50_pitch_pos20_try00,complete,True,True,False,True,True,19.97760459780693,0.03461871892795898,2.1824774742126465,0.17536547780036926,True,True,True,2.023617227147143,2.0,2.0182909756955154,2.0,10.009010881185533,1.3852214439627455,14.707875996828081,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.5094607472419739,0.06495348364114761,0.052443139255046844,,0.5094607472419739,0.08054762516015519,0.312019407749176,0.4110393226146698,23.374877870082855,23.795236497276672,4.05152226311295e-05,4.5,1.0091454878477577,first_stall,first_stall,False,event_not_observed,True,True,False,True,,,,,,checkpoint_not_reached,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
g0507_d50_pitch_pos20,0.507,0.5059210604307709,9.0,7.986,0.5,10.0,2.0,1,pitch,gap_0507,g0507_d50_pitch_pos20_try00,complete,True,True,False,True,True,19.97760459780693,0.03461871892795898,2.1824774742126465,0.17536547780036926,True,True,True,2.023617227147143,2.0,2.0182909756955154,2.0,10.009010881185533,1.3852214439627455,14.707875996828081,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.5094607472419739,0.06495348364114761,0.052443139255046844,,0.5094607472419739,0.08054762516015519,0.312019407749176,0.4110393226146698,23.374877870082855,23.795236497276672,4.05152226311295e-05,4.5,1.0091454878477577,terminal,terminal,True,safe_policy_observed,True,True,True,True,19.953136891126633,2.0182909756955154,2.0,0.052443139255046844,1,safe_policy_witness,True,True,True,True,True,True,True,cleared,cleared,retreat,False,0.5094607472419739,0.06495348364114761,0.052443139255046844,,0.5094607472419739,0.08054762516015519,0.312019407749176,0.4110393226146698,23.374877870082855,23.795236497276672,4.05152226311295e-05,4.5,True,False,False,,,,,replay_mismatch,,,,,,,,,,,,,,,
g0507_d70_pitch_pos05,0.507,0.5059210604307709,9.0,7.986,0.7,14.0,0.5,1,pitch,gap_0507,g0507_d70_pitch_pos05_try00,complete,True,True,False,True,True,20.107565075159073,0.0,0.017103124409914017,0.00927137490361929,True,True,True,0.5226451195254468,0.5,0.5143425912433909,0.5,14.036936312913896,0.3636945235202828,17.958400398492813,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.012259180657565594,0.006810886785387993,0.010462382808327675,,0.012259180657565594,0.007267882387774686,0.007430994417518377,0.0,23.360591381788254,23.746252375311375,0.0,4.483333333333333,1.0286851824867818,pre_tilt,pre_tilt,True,event_only_no_probe_requested,True,True,True,False,14.036936312913896,0.03956468264845247,0.0,0.0022673998028039932,,event_recorded_without_recovery_probe,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
g0507_d70_pitch_pos05,0.507,0.5059210604307709,9.0,7.986,0.7,14.0,0.5,1,pitch,gap_0507,g0507_d70_pitch_pos05_try00,complete,True,True,False,True,True,20.107565075159073,0.0,0.017103124409914017,0.00927137490361929,True,True,True,0.5226451195254468,0.5,0.5143425912433909,0.5,14.036936312913896,0.3636945235202828,17.958400398492813,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.012259180657565594,0.006810886785387993,0.010462382808327675,,0.012259180657565594,0.007267882387774686,0.007430994417518377,0.0,23.360591381788254,23.746252375311375,0.0,4.483333333333333,1.0286851824867818,ramp_complete,ramp_complete,True,event_only_no_probe_requested,True,True,True,False,17.958400398492813,0.3636945235202828,0.5,0.0036147362552583218,,event_recorded_without_recovery_probe,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
g0507_d70_pitch_pos05,0.507,0.5059210604307709,9.0,7.986,0.7,14.0,0.5,1,pitch,gap_0507,g0507_d70_pitch_pos05_try00,complete,True,True,False,True,True,20.107565075159073,0.0,0.017103124409914017,0.00927137490361929,True,True,True,0.5226451195254468,0.5,0.5143425912433909,0.5,14.036936312913896,0.3636945235202828,17.958400398492813,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.012259180657565594,0.006810886785387993,0.010462382808327675,,0.012259180657565594,0.007267882387774686,0.007430994417518377,0.0,23.360591381788254,23.746252375311375,0.0,4.483333333333333,1.0286851824867818,first_stall,first_stall,False,event_not_observed,True,True,False,True,,,,,,checkpoint_not_reached,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
g0507_d70_pitch_pos05,0.507,0.5059210604307709,9.0,7.986,0.7,14.0,0.5,1,pitch,gap_0507,g0507_d70_pitch_pos05_try00,complete,True,True,False,True,True,20.107565075159073,0.0,0.017103124409914017,0.00927137490361929,True,True,True,0.5226451195254468,0.5,0.5143425912433909,0.5,14.036936312913896,0.3636945235202828,17.958400398492813,True,original_reference_continuation_without_replay,True,True,True,True,cleared,cleared,retreat,False,0.012259180657565594,0.006810886785387993,0.010462382808327675,,0.012259180657565594,0.007267882387774686,0.007430994417518377,0.0,23.360591381788254,23.746252375311375,0.0,4.483333333333333,1.0286851824867818,terminal,terminal,True,safe_policy_observed,True,True,True,True,20.021965354681015,0.5143425912433909,0.5,9.46076397667639e-05,1,safe_policy_witness,True,True,True,True,True,True,True,cleared,cleared,retreat,False,0.012259180657565594,0.006810886785387993,0.010462382808327675,,0.012259180657565594,0.007267882387774686,0.007430994417518377,0.0,23.360591381788254,23.746252375311375,0.0,4.483333333333333,True,True,True,True,True,True,True,cleared,cleared,retreat,False,0.01241487730294466,0.006810886785387993,0.010462382808327675,0.01241487730294466,0.012114924378693104,0.008735735473843912,0.009648890234529972,0.0,23.349184542894363,23.746252375311375,0.0,6.483333333333333
