trajectory_id,folder,family,slot,parent_numerically_valid,parent_complete,checkpoint_depth_mm,reached,reference_time_s,checkpoint_kind,prefix_numerically_valid,Y_R_tested,label_reason,depth_mm,force_n,torque_nm,normal_load_n,tilt_deg,tip_x_mm,tip_y_mm,prefix_max_force_n,prefix_max_torque_nm,prefix_max_normal_load_n,prefix_max_penetration_mm,fx,fy,fz,taux,tauy,tauz,vx,vy,vz,omegax,omegay,omegaz,qw,qx,qy,qz,joint1_rad,joint_velocity1_rad_s,joint2_rad,joint_velocity2_rad_s,joint3_rad,joint_velocity3_rad_s,joint4_rad,joint_velocity4_rad_s,joint5_rad,joint_velocity5_rad_s,joint6_rad,joint_velocity6_rad_s,joint7_rad,joint_velocity7_rad_s,sample_role,split_group_id,path_group_id,severity_deg,ramp_onset_mm,ramp_full_depth_mm,final_offset_x_mm,final_offset_y_mm,final_roll_deg,final_pitch_deg
b000_try00,b000_try00,offset_tilt,0,True,True,5.0,True,6.066666666666414,fixed_depth,True,1,safe_policy_witness,5.01118376851082,0.0,0.0,0.0,0.027976455118293345,-0.06592273712158203,0.012330969184404239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010834857821464539,-0.006357333157211542,-0.0020643703173846006,0.482879638671875,0.08175741136074066,0.07568857073783875,-2.2144182366901077e-05,0.0002539476554375142,-5.2282110118540004e-05,1.0,-0.4826134145259857,0.0012371904449537396,0.5253198146820068,0.011741834692656994,0.4921179711818695,-0.0023626345209777355,-2.0191471576690674,0.002713233232498169,-0.3826586902141571,-0.010600576177239418,2.4544003009796143,0.00834209006279707,1.0388119220733643,0.006879904773086309,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,4.0,10.0,20.0,0.6666666666666666,0.0,0.0,4.0
b000_try00,b000_try00,offset_tilt,0,True,True,10.0,True,6.974999999999696,fixed_depth,True,1,safe_policy_witness,10.00880226492882,0.0,0.0,0.0,0.027976455118293345,-0.06216764450073242,0.0038129855965962633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015202803770080209,0.0003150349948555231,-0.0016616052016615868,0.01947171613574028,0.10226915776729584,0.09008274972438812,-5.219615104579134e-06,0.0002452390326652676,-3.101470792898908e-05,0.9999998807907104,-0.48121780157089233,0.0013634545030072331,0.5361219048500061,0.011685175821185112,0.4894348382949829,-0.0024847721215337515,-2.017953634262085,0.002733237110078335,-0.3921038806438446,-0.010596247389912605,2.462200880050659,0.008305859751999378,1.0449581146240234,0.006864994298666716,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,4.0,10.0,20.0,0.6666666666666666,0.0,0.0,4.0
b000_try00,b000_try00,offset_tilt,0,True,True,15.0,True,8.091666666666299,fixed_depth,True,1,safe_policy_witness,15.03240466117859,0.1551763117313385,0.0021328909788280725,0.12414106726646423,1.4293026364984018,0.1571178436279297,0.007445782557624625,0.9286168217658997,0.012009112164378166,0.7428938150405884,0.003993839072791161,-0.12401177734136581,-0.005664850119501352,0.0931057333946228,9.55707291723229e-05,-0.0021307484712451696,-1.1436416116339387e-06,0.0006885180482640862,0.00022262270795181394,-0.0011526304297149181,0.01765986904501915,-0.010308199562132359,0.03541291505098343,-0.00012457114644348621,0.012473002076148987,-3.970670877606608e-05,0.9999222159385681,-0.4776921570301056,0.0020346415694803,0.5586912035942078,0.019757717847824097,0.49004775285720825,0.0023935511708259583,-1.9918032884597778,0.025572044774889946,-0.39431703090667725,0.0003685265255626291,2.4309844970703125,-0.03525299206376076,1.0442349910736084,-0.002068796893581748,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,4.0,10.0,20.0,0.6666666666666666,0.0,0.0,4.0
b000_try00,b000_try00,offset_tilt,0,True,True,20.0,False,,fixed_depth,False,,checkpoint_not_reached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,4.0,10.0,20.0,0.6666666666666666,0.0,0.0,4.0
b000_try00,b000_try00,offset_tilt,0,True,True,18.875544518232346,True,10.999999999999469,terminal,True,1,safe_policy_witness,18.875544518232346,1.3242274522781372,0.05863014981150627,5.328580856323242,3.44435089015093,-0.5697011947631836,0.0240013723669108,7.051995277404785,0.17171610891819,12.99140739440918,0.06138761091278866,-0.9947129487991333,0.0002845078706741333,0.8741421103477478,0.0006904293550178409,-0.05862290412187576,-0.0006106211803853512,0.0011296221055090427,-0.00015704677207395434,0.0017067303415387869,0.052096594125032425,0.26916584372520447,0.22346781194210052,0.00031760724959895015,0.030052512884140015,-0.0001727799972286448,0.9995482563972473,-0.4763720631599426,-0.001804495695978403,0.5832095146179199,-0.0015751674072816968,0.4953329861164093,0.0023499077651649714,-1.957548975944519,-0.0008943189750425518,-0.3930929899215698,0.0015660978388041258,2.3811092376708984,-0.007793195080012083,1.0408284664154053,-0.0009399065165780485,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,4.0,10.0,20.0,0.6666666666666666,0.0,0.0,4.0
b001_try00,b001_try00,x_offset,1,True,True,5.0,True,6.066666666661149,fixed_depth,True,1,safe_policy_witness,5.01118376851082,0.0,0.0,0.0,0.027976455118293345,-0.06592273712158203,0.012330969184404239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010834857821464539,-0.006357333157211542,-0.0020643703173846006,0.482879638671875,0.08175741136074066,0.07568857073783875,-2.2144182366901077e-05,0.0002539476554375142,-5.2282110118540004e-05,1.0,-0.4826134145259857,0.0012371904449537396,0.5253198146820068,0.011741834692656994,0.4921179711818695,-0.0023626345209777355,-2.0191471576690674,0.002713233232498169,-0.3826586902141571,-0.010600576177239418,2.4544003009796143,0.00834209006279707,1.0388119220733643,0.006879904773086309,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,4.0,10.0,20.0,0.6666666666666666,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,10.0,True,6.974999999993656,fixed_depth,True,1,safe_policy_witness,10.00880226492882,0.0,0.0,0.0,0.027976455118293345,-0.06216764450073242,0.0038129855965962633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015202803770080209,0.0003150349948555231,-0.0016616052016615868,0.01947171613574028,0.10226915776729584,0.09008274972438812,-5.219615104579134e-06,0.0002452390326652676,-3.101470792898908e-05,0.9999998807907104,-0.48121780157089233,0.0013634545030072331,0.5361219048500061,0.011685175821185112,0.4894348382949829,-0.0024847721215337515,-2.017953634262085,0.002733237110078335,-0.3921038806438446,-0.010596247389912605,2.462200880050659,0.008305859751999378,1.0449581146240234,0.006864994298666716,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,4.0,10.0,20.0,0.6666666666666666,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,15.0,True,7.999999999992724,fixed_depth,True,1,safe_policy_witness,15.001421421766283,0.0,0.0,0.0,0.027976455118293345,0.27823448181152344,0.003738784016604768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010477948235347867,0.0002619313891045749,-0.0013971379958093166,0.013468361459672451,-0.04605218023061752,-0.017354825511574745,-0.00015465506294276565,0.00025294136139564216,9.227000555256382e-05,1.0,-0.47980889678001404,0.0011889709858223796,0.5479205250740051,0.010955937206745148,0.48699989914894104,-0.0022740960121154785,-2.0151233673095703,0.002754206070676446,-0.4024181663990021,-0.00913988333195448,2.4690816402435303,0.007683296222239733,1.05135977268219,0.0065496559254825115,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,4.0,10.0,20.0,0.6666666666666666,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,20.0,True,10.183333333324072,fixed_depth,True,1,safe_policy_witness,20.007377117872238,0.0,0.0,0.0,0.0,0.4901289939880371,0.026774216166813858,1.1384050846099854,0.019879788160324097,0.9137702584266663,0.0021496664430742385,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022621378302574158,0.00044335389975458384,0.0023832391016185284,0.013457141816616058,0.0948440283536911,0.08729630708694458,-1.7515545778223895e-06,2.988322921737563e-05,2.277928069815971e-05,1.0,-0.4803450405597687,-3.9805210690246895e-05,0.5598465800285339,0.0005529785994440317,0.4863165616989136,-0.0003332874912302941,-2.0129358768463135,-0.002219015033915639,-0.41397789120674133,-0.00237335916608572,2.4765138626098633,0.004498399794101715,1.0590788125991821,0.0019867573864758015,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,4.0,10.0,20.0,0.6666666666666666,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,20.07296085357666,True,10.999999999989996,terminal,True,1,safe_policy_witness,20.07296085357666,0.10895839333534241,0.0002177417482016608,0.08717182278633118,0.0,0.506281852722168,0.022558104319614358,1.1384050846099854,0.019879788160324097,0.9137702584266663,0.002657419827301055,-0.08668463677167892,-0.009483017958700657,-0.06532822549343109,-8.492048436892219e-06,0.00021744726109318435,-7.48608545109164e-06,0.0005692768609151244,-0.0001429872791050002,0.003784667234867811,0.019459202885627747,-0.05698179081082344,-0.040247876197099686,-0.0001344342454103753,-4.1982941183960065e-05,-3.972052945755422e-05,1.0,-0.4803817570209503,-2.730916821747087e-05,0.5599260330200195,0.00013505478273145854,0.4862469434738159,-0.00010228648170595989,-2.0131187438964844,0.0025452624540776014,-0.41405677795410156,0.0012197942705824971,2.4770519733428955,-0.003490318078547716,1.0589735507965088,-0.001462761778384447,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,4.0,10.0,20.0,0.6666666666666666,0.0,0.0,0.0
