time_s,phase,physics_time_s,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,command_offset_x_mm,command_offset_y_mm,command_roll_deg,command_pitch_deg,command_tilt_deg,ramp_progress_depth_mm,reference_step,recovery_time_s
10.999999999989996,stop,11.000000573694706,20.0,17.303024977445602,-0.5932450294494629,0.00420337983086938,3.892845747199849,0.07492145959986374,0.13705609666978325,1.5821609497070312,0.09883483499288559,9.078351974487305,-0.04414663271745667,77,1.586524248123169,0.02821378782391548,0.006976625416427851,0.002212866907939315,-0.055419753422029316,-17.57411259853388,-0.3791601359844208,0.006357327103614807,1.5360437631607056,-0.003101665759459138,-0.09878040850162506,0.0010655607329681516,0.0007287351763807237,0.03396434709429741,-0.0002332099829800427,0.9994227290153503,0.0017163888551294804,0.0006021952140145004,0.0002974075614474714,0.04516184329986572,0.6354832053184509,0.008592325262725353,-0.4759575426578522,0.5843189358711243,0.4971578121185303,-1.948909878730774,-0.38810744881629944,2.364560127258301,1.0372138023376465,-0.0012188464170321822,-0.0011412260355427861,0.001540849800221622,0.000416608207160607,-0.0002879341773223132,-0.00010222305718343705,-0.0003977691812906414,0.6015946269035339,-1.8156973965233192e-05,0.09001538902521133,-0.0002739258052315563,0.9993911385536194,-1.6726027070035343e-06,-0.03489001840353012,7.128599099814892e-05,-4.620073013938963e-06,0.03239231929183006,-0.0009264088585041463,-0.0007277874392457306,0.9999992847442627,-1.533012073196005e-05,0.4857618808746338,0.0018481186125427485,1.5103282928466797,0.0048715053126215935,-0.027763720601797104,0.0012091539101675153,0.3792525827884674,-0.0010133597534149885,-1.5405278205871582,0.005050979554653168,0.0978316143155098,-0.0015091204550117254,0.001697242259979248,-1.289131887460826e-05,0.024942316114902496,0.003995378501713276,0.004008848685771227,5.364884145819815e-06,7.660652045160532e-06,0.0,0.0,0.0,4.10203402241071,4.10203402241071,17.306102067232132,1320,0.0
11.008333333323321,stop,11.008333907462656,17.303024977445602,17.30169877409935,-0.5933642387390137,0.004201575393381063,3.8891719101966173,0.07510192517656833,0.14265250287968312,0.9519811868667603,0.09460809826850891,9.015726089477539,-0.04414663271745667,77,0.7722168564796448,0.0669146329164505,0.18922503292560577,0.009691521525382996,-0.05460384493380843,-17.572530951996274,-0.4327218234539032,-0.0613107830286026,-0.8457310199737549,-0.0026398433838039637,-0.09456627070903778,0.0009719035588204861,0.0007259039557538927,0.03393230214715004,-0.0002365672553423792,0.9994239211082458,0.00022039993200451136,0.0003556007577572018,-0.00015172676648944616,0.06288561969995499,0.6381494402885437,0.02108011022210121,-0.47596725821495056,0.5843074917793274,0.4971674978733063,-1.948917031288147,-0.38811084628105164,2.364560127258301,1.0372138023376465,-0.00046372582437470555,-0.0010132712777704,-0.0002341939543839544,-0.002593021607026458,-0.0006518719019368291,-0.0003207856498192996,0.0004082266241312027,0.6015943884849548,-1.8635229935171083e-05,0.09002023935317993,-0.00027278083143755794,0.9993911385536194,-3.317926200452348e-07,-0.0348869152367115,7.144920527935028e-05,-5.171579687157646e-06,0.03239580616354942,-0.000955371477175504,-0.0007261356222443283,0.9999992251396179,-1.0886832569667604e-05,0.25404202938079834,-0.03892023488879204,-0.7281941175460815,0.005816318094730377,-0.06652529537677765,0.004257197491824627,0.3042023777961731,0.038527850061655045,0.7087280750274658,-0.00010551931336522102,0.10328029096126556,-0.004205232951790094,0.0016956329345703125,-1.3053128895990085e-05,0.02494242787361145,0.003995375242084265,0.00400895019993186,5.426632924354635e-06,7.748953066766262e-06,,,,,3.892845747199849,,1320,0.008333333333333333
11.016666666656647,stop,11.016667241230607,17.303024977445602,17.304682731628418,-0.5938410758972168,0.003985227522207424,3.8850409977668616,0.07843822095310315,0.13705609666978325,0.190226212143898,0.08859050273895264,8.782387733459473,-0.04414663271745667,77,0.22601144015789032,0.0252080038189888,0.07589937746524811,0.035988666117191315,-0.05914636014631469,-17.575227684387404,-0.13687607645988464,0.008647263050079346,0.1318187117576599,-0.0032782917842268944,-0.08852244913578033,0.001143091474659741,0.0007294617826119065,0.03389621153473854,-0.00023787363898009062,0.9994250535964966,0.0001355928397970274,0.00069722521584481,0.00014351995196193457,0.03865194320678711,0.6956009864807129,0.010386800393462181,-0.4759683310985565,0.5842961072921753,0.497158944606781,-1.9489461183547974,-0.3881169557571411,2.364593982696533,1.0372138023376465,-0.0006496280548162758,-0.0014510778710246086,-0.0003113733255304396,-0.003769585397094488,-0.0014938595704734325,0.007312322501093149,0.0010602121474221349,0.6015901565551758,-2.095167656079866e-05,0.09001713991165161,-0.0002709836990106851,0.999391496181488,1.3428818874672288e-06,-0.034880056977272034,7.474282756447792e-05,-7.391739927697927e-06,0.03239544853568077,-0.0009846126195043325,-0.0007312470697797835,0.9999992847442627,-7.607737188664032e-06,0.20923154056072235,-0.010076683014631271,0.08486338704824448,0.010680544190108776,-0.022796722128987312,0.001295723021030426,0.20280611515045166,0.010127156041562557,-0.0992385596036911,0.009113561362028122,0.05301820486783981,-0.001906233374029398,0.0016938447952270508,-1.3123143617121968e-05,0.0249425508081913,0.003995375707745552,0.004009081982076168,5.348272679839283e-06,7.637165253981948e-06,,,,,3.892845747199849,,1320,0.016666666666666666
11.024999999989973,stop,11.025000574998558,17.303024977445602,17.302939295768738,-0.5930662155151367,0.004386195541883353,3.885696190994353,0.0734754212317057,0.13705609666978325,0.20499451458454132,0.08548051863908768,8.667766571044922,-0.04473652006709017,74,0.1786239892244339,0.06330116093158722,0.04491999000310898,0.01151012722402811,-0.05719799128564773,-17.57352980465028,-0.040638819336891174,0.08750885725021362,0.18086856603622437,-0.004083690699189901,-0.08537319302558899,0.001288596191443503,0.0007187227602116764,0.0339016355574131,-0.00024303265672642738,0.999424934387207,0.0007800997118465602,0.0008118619443848729,0.0002558132982812822,0.03849148750305176,0.6806020140647888,-0.0033149158116430044,-0.47597619891166687,0.5842846632003784,0.49716198444366455,-1.9489690065383911,-0.38812530040740967,2.364650011062622,1.0372138023376465,-0.0010728054912760854,-0.0016889298567548394,0.000418968586018309,-0.004087527748197317,-0.0014394208556041121,0.009473277255892754,0.0012841937132179737,0.6015945076942444,-2.0005627447972074e-05,0.09001955389976501,-0.00027386797592043877,0.9993922114372253,4.522748440649593e-06,-0.034857720136642456,6.977398879826069e-05,-6.666199624305591e-06,0.03239636495709419,-0.0009568427340127528,-0.000723618664778769,0.9999992847442627,-5.619367129838793e-06,0.07634036242961884,0.06146588921546936,0.1493339240550995,-0.0016356960404664278,-0.06326653808355331,0.0013062705984339118,0.06574966758489609,-0.061382025480270386,-0.1543235182762146,0.007137575652450323,0.07428570836782455,-0.0017624122556298971,0.0016940832138061523,-1.3362939171202015e-05,0.02494252845644951,0.003995379898697138,0.0040092323906719685,5.310782398737501e-06,7.5830030255019665e-06,,,,,3.892845747199849,,1320,0.025
11.033333333323299,stop,11.033333908766508,17.303024977445602,17.304209619760513,-0.5933046340942383,0.004208592145005241,3.8825199949639955,0.08067594899330288,0.14803749339042993,0.25986772775650024,0.0867912620306015,8.746381759643555,-0.04414663271745667,77,0.19475889205932617,0.08482225984334946,0.07172099500894547,0.010881534777581692,-0.057398038617975544,-17.574579284796748,-0.15413063764572144,0.01627984642982483,-0.20859038829803467,-0.0033114708494395018,-0.08672113716602325,0.0010964774992316961,0.0007285625324584544,0.03387416526675224,-0.00023255040287040174,0.9994257688522339,-0.00023140801931731403,0.0006850621430203319,8.457756484858692e-05,0.033125683665275574,0.6888721585273743,0.0035523565020412207,-0.475982666015625,0.5842732191085815,0.49716320633888245,-1.949009895324707,-0.38813477754592896,2.36468768119812,1.037218451499939,-0.0010008709505200386,-0.00173473812174052,0.0002011549222515896,-0.004859359003603458,-0.001959119224920869,0.007476847618818283,0.001695632585324347,0.6015864014625549,-1.8403086869511753e-05,0.09001420438289642,-0.0002740668714977801,0.9993923902511597,8.083413376880344e-06,-0.03485293313860893,7.70282931625843e-05,-4.882993380306289e-06,0.0323917530477047,-0.00097953830845654,-0.0007373758126050234,0.9999991655349731,-1.5832518329261802e-05,0.08382155001163483,0.024589359760284424,-0.17406992614269257,-0.004173030145466328,-0.08471554517745972,0.0008236005669459701,0.09574416279792786,-0.024681655690073967,0.16779418289661407,-0.0006770531181246042,0.09683844447135925,-0.0007228960748761892,0.0016927123069763184,-1.2854816304752603e-05,0.02494262158870697,0.003995389211922884,0.004009325057268143,5.317305294738617e-06,7.59455724619329e-06,,,,,3.892845747199849,,1320,0.03333333333333333
11.041666666656624,stop,11.041667242534459,17.303024977445602,17.301587015390396,-0.5921125411987305,0.0044601401896215975,3.8853938078279944,0.07082092633936554,0.14265250287968312,0.5516718029975891,0.07952285557985306,8.377239227294922,-0.04414663271745667,74,0.45044776797294617,0.05625250190496445,0.13214519619941711,0.023460838943719864,-0.05430352390976623,-17.572156499326738,0.125369593501091,-0.08043242990970612,0.5311825275421143,-0.0019927658140659332,-0.07949360460042953,0.0008245842182077467,0.0007256202516146004,0.03389940783381462,-0.00021846544404979795,0.9994249939918518,0.0013725620228797197,0.00017091314657591283,0.0005177163402549922,0.04876260086894035,0.6676592230796814,0.02032581716775894,-0.47599542140960693,0.5842531323432922,0.49717196822166443,-1.9490337371826172,-0.3881598114967346,2.3647570610046387,1.0372412204742432,-0.0012383071007207036,-0.002277023158967495,0.0002959828416351229,-0.00393083319067955,-0.004292337689548731,0.011152715422213078,0.003168320981785655,0.6015957593917847,-1.8129128875443712e-05,0.09002254903316498,-0.00027224820223636925,0.9993935227394104,6.090746410336578e-06,-0.03481883555650711,6.706966087222099e-05,-4.971003363607451e-06,0.03239801898598671,-0.000920164748094976,-0.0007328902138397098,0.9999992251396179,-2.8286493034102023e-05,0.004407661035656929,-0.0607171356678009,0.44631510972976685,0.008180095814168453,-0.05561491847038269,0.0021001745481044054,-0.026664117351174355,0.060959912836551666,-0.44550636410713196,-0.0007340619340538979,0.05622284114360809,-0.0020274831913411617,0.0016939640045166016,-1.2146896551712416e-05,0.024942539632320404,0.003995399456471205,0.004009413067251444,5.374042302719317e-06,7.672293577343225e-06,,,,,3.892845747199849,,1320,0.041666666666666664
11.04999999998995,stop,11.05000057630241,17.303024977445602,17.3054538667202,-0.5933046340942383,0.0036827113945037127,3.877422577404408,0.08248291123891249,0.14265250287968312,1.0094767808914185,0.08177106827497482,8.565423965454102,-0.042901316192001104,74,0.852285623550415,0.12016233801841736,0.2037241905927658,0.027134669944643974,-0.056244693652843125,-17.575469101866247,-0.11687034368515015,-0.0016926378011703491,-1.0026873350143433,-0.0029732235707342625,-0.08171145617961884,0.0009520513704046607,0.0007089804275892675,0.033829621970653534,-0.00025308498879894614,0.999427318572998,-0.0011824332177639008,-0.00032315810676664114,-9.776721708476543e-05,0.014052631333470345,0.7027919888496399,0.135745570063591,-0.4759981632232666,0.5842413306236267,0.49716269969940186,-1.9490759372711182,-0.3881743550300598,2.364778995513916,1.037245750427246,-0.00018146207730751485,-0.001329173450358212,-0.0012640993809327483,-0.005530189722776413,-0.0025474862195551395,0.007505821064114571,0.0017504708375781775,0.6015828251838684,-2.213547850260511e-05,0.0900140181183815,-0.00026611631619744003,0.9993934631347656,9.18020487006288e-06,-0.03482327610254288,7.874704897403717e-05,-8.606079063611105e-06,0.03239256888628006,-0.0009944202611222863,-0.0007179155945777893,0.9999992251396179,1.1969192200922407e-05,-0.07921294867992401,0.006873910780996084,-0.8485686779022217,0.004015048965811729,-0.12009095400571823,-0.0010147934081032872,-0.019956789910793304,-0.00732764508575201,0.8520204424858093,0.005059292074292898,0.10871397703886032,0.0007220109109766781,0.001690506935119629,-1.384623010380892e-05,0.024942778050899506,0.003995395731180906,0.004008251708000898,5.298010364640504e-06,7.568974979221821e-06,,,,,3.892845747199849,,1320,0.05
11.058333333323276,stop,11.05833391007036,17.303024977445602,17.301736027002335,-0.5922913551330566,0.004226921191730071,3.8853938078279944,0.06887786003062502,0.14265250287968312,1.2642178535461426,0.07601430267095566,8.264361381530762,-0.044081090891268104,74,1.038772702217102,0.03139682486653328,0.2849474251270294,0.045079540461301804,-0.0525327417999506,-17.572305510938676,0.26354947686195374,0.13205640017986298,1.2293695211410522,-0.0041045849211514,-0.075893834233284,0.0012050839141011238,0.0006964699132367969,0.033899057656526566,-0.0002380359946982935,0.9994249939918518,0.002121878555044532,0.0004916440811939538,0.0009008035995066166,0.001550031709484756,0.6760915517807007,0.08639425784349442,-0.47600996494293213,0.5842242240905762,0.4971693456172943,-1.9491044282913208,-0.38819247484207153,2.3648738861083984,1.0372666120529175,-0.0016506934771314263,-0.002213716274127364,0.001308952458202839,-0.0037225077394396067,-0.0027129771187901497,0.014890279620885849,0.002567808609455824,0.6015949249267578,-1.9746905309148133e-05,0.090021051466465,-0.00027010811027139425,0.9993948340415955,5.509901711775456e-06,-0.034780826419591904,6.51658046990633e-05,-6.493686669273302e-06,0.03239663317799568,-0.0008824715041555464,-0.0007024318329058588,0.9999992251396179,-7.651019586774055e-06,0.0075638131238520145,0.0736861303448677,1.036128282546997,0.0031520661432296038,-0.030949486419558525,0.0042372820898890495,-0.06448626518249512,-0.07312692701816559,-1.0341870784759521,0.013476674444973469,0.031977422535419464,-0.005164571106433868,0.0016939640045166016,-1.3075439710519277e-05,0.024942539632320404,0.00399539340287447,0.004008339252322912,5.291699380904902e-06,7.554888725280762e-06,,,,,3.892845747199849,,1320,0.058333333333333334
11.066666666656602,stop,11.06666724383831,17.303024977445602,17.304623126983643,-0.5929470062255859,0.003712646503117867,3.876311361114852,0.08069815521594137,0.14265250287968312,1.2430601119995117,0.08093645423650742,8.530643463134766,-0.04290131982997991,74,1.0331276655197144,0.1494588553905487,0.2940599024295807,0.05290013179183006,-0.05370256720925681,-17.574561097571774,-0.17309649288654327,-0.0018542706966400146,-1.2309478521347046,-0.0028417056892067194,-0.08088209480047226,0.0008487827726639807,0.0007044324884191155,0.03381974622607231,-0.0002347943081986159,0.9994276762008667,-0.0011611611116677523,0.0011332023423165083,-0.00017071483307518065,0.051404617726802826,0.6855281591415405,-0.05738818645477295,-0.4760160446166992,0.5842125415802002,0.4971708059310913,-1.9491432905197144,-0.3882046937942505,2.3648877143859863,1.0372703075408936,-0.0003306422440800816,-0.001123465015552938,-0.0006266021518968046,-0.0052606211975216866,-0.00210393825545907,0.005740963388234377,0.0016745015745982528,0.6015824675559998,-1.9551487639546394e-05,0.09001436084508896,-0.0002661418984644115,0.9993946552276611,1.0687556823540945e-05,-0.034786488860845566,7.704156450927258e-05,-6.053825927665457e-06,0.03239201754331589,-0.0009674954926595092,-0.0007155215716920793,0.9999992251396179,-6.4722958086349536e-06,-0.11215782165527344,0.032090455293655396,-1.0265201330184937,-0.01053974311798811,-0.14906452596187592,-0.0025751059874892235,-0.040511421859264374,-0.03264022618532181,1.0318171977996826,-0.005716972053050995,0.13293930888175964,0.0030524120666086674,0.0016900300979614258,-1.2924182556162123e-05,0.024942811578512192,0.003995389677584171,0.004008452873677015,5.433771548268851e-06,7.767113856971264e-06,,,,,3.892845747199849,,1320,0.06666666666666667
11.074999999989927,stop,11.07500057760626,17.303024977445602,17.30201169848442,-0.5916357040405273,0.004488025751925306,3.8825199949639955,0.06994992145337164,0.14265250287968312,1.2232122421264648,0.0731743723154068,8.205060958862305,-0.044081090891268104,74,0.9958388209342957,0.02744361385703087,0.291689932346344,0.04980052635073662,-0.051826716982759535,-17.572381363520655,0.29558631777763367,-0.02313344180583954,1.18673574924469,-0.0022278090473264456,-0.07313619554042816,0.0007889381959103048,0.0007168084266595542,0.03387412056326866,-0.0002164992329198867,0.9994257688522339,0.0019411719404160976,0.0006303460104390979,0.0007610042812302709,0.055388808250427246,0.6771239042282104,0.0240430049598217,-0.4760254919528961,0.5841975808143616,0.49717676639556885,-1.949170708656311,-0.3882303833961487,2.3649723529815674,1.0372931957244873,-0.0012791071785613894,-0.002087946282699704,0.0007259868434630334,-0.003229741007089615,-0.004448514431715012,0.01400445681065321,0.003638927126303315,0.6015923023223877,-1.7637343262322247e-05,0.09001974761486053,-0.00026673253159970045,0.9993959665298462,9.409837730345316e-06,-0.0347491130232811,6.63085374981165e-05,-4.872697900282219e-06,0.0323953814804554,-0.0008756893221288919,-0.0007272921502590179,0.9999992251396179,-2.4982282411656342e-05,-0.009390443563461304,-0.03275318071246147,0.9952557682991028,0.010218213312327862,-0.025027601048350334,0.004728556144982576,-0.07849452644586563,0.033282771706581116,-0.9921820163726807,0.005149478558450937,0.023607688024640083,-0.005088154226541519,0.0016927123069763184,-1.2032807717332616e-05,0.024942629039287567,0.0039953854866325855,0.004008592572063208,5.462894932861673e-06,7.798138540238142e-06,,,,,3.892845747199849,,1320,0.075
