trajectory_id,checkpoint_id,checkpoint_kind,checkpoint_depth_mm,depth_mm,reached,parent_numerically_valid,parent_complete,Y_R_tested,label_reason,parent_insertion_success,parent_stalled,tilt_deg,command_tilt_deg,wrist_force_n,case_id,radial_clearance_mm,effective_radial_clearance_mm,hole_diameter_mm,peg_diameter_mm,tilt_onset_fraction,tilt_onset_mm,tilt_amplitude_deg,tilt_sign,tilt_axis,tilt_ramp_duration_s,straight_probe_present,straight_label_eligible,straight_replay_matched,straight_safe_recovery,straight_reason,straight_termination_reason,straight_recovery_censored,straight_termination_phase,straight_numerically_valid,straight_grasp_retained,straight_cleared,straight_force_budget_exceeded,straight_torque_budget_exceeded,straight_max_wrist_force_n,straight_max_wrist_torque_nm,straight_duration_s,straight_clear_time_s,straight_stop_peak_wrist_force_n,straight_realign_peak_wrist_force_n,straight_retreat_peak_wrist_force_n,straight_retreat_peak_wrist_force_mean100ms_n,straight_retreat_peak_wrist_world_z_abs_n,straight_retreat_peak_wrist_world_z_abs_mean100ms_n,straight_retreat_peak_contact_downward_resistance_n,straight_retreat_actual_withdrawal_mm,straight_retreat_commanded_withdrawal_mm,straight_retreat_contact_resistive_work_j,realign_probe_present,realign_label_eligible,realign_replay_matched,realign_safe_recovery,realign_reason,realign_termination_reason,realign_recovery_censored,realign_termination_phase,realign_numerically_valid,realign_grasp_retained,realign_cleared,realign_force_budget_exceeded,realign_torque_budget_exceeded,realign_max_wrist_force_n,realign_max_wrist_torque_nm,realign_duration_s,realign_clear_time_s,realign_stop_peak_wrist_force_n,realign_realign_peak_wrist_force_n,realign_retreat_peak_wrist_force_n,realign_retreat_peak_wrist_force_mean100ms_n,realign_retreat_peak_wrist_world_z_abs_n,realign_retreat_peak_wrist_world_z_abs_mean100ms_n,realign_retreat_peak_contact_downward_resistance_n,realign_retreat_actual_withdrawal_mm,realign_retreat_commanded_withdrawal_mm,realign_retreat_contact_resistive_work_j,paired_label_eligible,paired_measured,source_study
g0200_d30_pitch_pos05_try00,ramp_complete,ramp_complete,11.468784511089327,11.468784511089327,True,True,True,,event_recorded_without_recovery_probe,True,False,0.34998588235689826,0.5,0.009107467718422413,g0200_d30_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d30_pitch_pos05_try00,first_stall,first_stall,,,False,True,True,,checkpoint_not_reached,True,False,,,,g0200_d30_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d30_pitch_pos05_try00,terminal,terminal,20.044924318790436,20.044924318790436,True,True,True,1,safe_policy_witness,True,False,0.5581307278899919,0.5,0.00012021295697195455,g0200_d30_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,0.5,1,pitch,1.0,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,0.0358622781932354,0.018845777958631516,4.491666666666666,4.491666666666666,0.0358622781932354,,0.017268696799874306,0.0075398957706056535,0.008905434980988503,0.005461954802740365,0.0,23.415658622980118,23.81635491885431,0.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d30_pitch_pos20_try00,pre_tilt,pre_tilt,6.021352112293245,6.021352112293245,True,True,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.0006868818309158087,g0200_d30_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d30_pitch_pos20_try00,ramp_complete,ramp_complete,11.051380634307863,11.051380634307863,True,True,True,,event_recorded_without_recovery_probe,False,True,1.3933909903431936,2.0,0.3699125349521637,g0200_d30_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d30_pitch_pos20_try00,first_stall,first_stall,13.91783505678177,13.91783505678177,True,True,True,1,safe_policy_witness,False,True,1.9489306679887877,2.0,1.6716580390930176,g0200_d30_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,2.0,1,pitch,1.0,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,1.6716580390930176,0.08903475850820541,4.216666666666667,4.216666666666667,1.6716580390930176,,1.5999284982681274,1.5466150244077046,1.5991451740264893,1.5440139373143513,1.6785897016525269,17.164267599582672,17.539015705796327,0.005921513421535281,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d30_pitch_pos20_try00,terminal,terminal,14.050596952438356,14.050596952438356,True,True,True,1,safe_policy_witness,False,True,2.0279646686339037,2.0,3.332918643951416,g0200_d30_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.3,6.0,2.0,1,pitch,1.0,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,3.332918643951416,0.10193745791912079,4.216666666666667,4.216666666666667,3.332918643951416,,2.5436744689941406,2.4311798016230264,2.539417266845703,2.4276540080706277,2.549269199371338,17.22560077905655,17.636370377217222,0.019437211747491537,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,3.332918643951416,0.09685659408569336,6.2,6.2,3.332918643951416,1.0726374387741089,0.24776987731456757,0.044284153438638896,0.14918720722198486,0.025140729664902512,0.0007734072860330343,17.10515469312668,17.54638580277424,5.0525557130735406e-08,True,True,gap_0200
g0200_d50_pitch_pos05_try00,pre_tilt,pre_tilt,10.002949833869936,10.002949833869936,True,True,True,,event_recorded_without_recovery_probe,True,False,0.027976455118293345,0.0,0.0036438237875699997,g0200_d50_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d50_pitch_pos05_try00,ramp_complete,ramp_complete,14.919148385524752,14.919148385524752,True,True,True,,event_recorded_without_recovery_probe,True,False,0.3549819843055889,0.5,0.004938308149576187,g0200_d50_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d50_pitch_pos05_try00,first_stall,first_stall,,,False,True,True,,checkpoint_not_reached,True,False,,,,g0200_d50_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d50_pitch_pos05_try00,terminal,terminal,20.03958225250244,20.03958225250244,True,True,True,1,safe_policy_witness,True,False,0.5574291121090637,0.5,0.00010114265751326457,g0200_d50_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,0.5,1,pitch,1.0,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,0.035479240119457245,0.019136343151330948,4.491666666666666,4.491666666666666,0.035479240119457245,,0.015195699408650398,0.008926047982337574,0.008781008422374725,0.005401300635033597,0.00021647200628649443,23.40802550315857,23.812767016801242,1.1857893866817903e-08,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,0.035479240119457245,0.019136343151330948,6.483333333333333,6.483333333333333,0.035479240119457245,0.017126072198152542,0.016220945864915848,0.009417643770575523,0.007655832916498184,0.004760181880556047,0.0003338949754834175,23.30530434846878,23.76083198078605,1.016533156909342e-08,True,True,gap_0200
g0200_d50_pitch_pos20_try00,pre_tilt,pre_tilt,10.002949833869936,10.002949833869936,True,True,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.0036438237875699997,g0200_d50_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d50_pitch_pos20_try00,ramp_complete,ramp_complete,14.416249096393587,14.416249096393587,True,True,True,,event_recorded_without_recovery_probe,False,True,1.3855039542015795,2.0,0.4223737120628357,g0200_d50_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d50_pitch_pos20_try00,first_stall,first_stall,15.457151085138323,15.457151085138323,True,True,True,,unresolved_probe_or_replay,False,True,1.8342971552295455,2.0,1.2816946506500244,g0200_d50_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d50_pitch_pos20_try00,terminal,terminal,15.470618009567263,15.470618009567263,True,True,True,,unresolved_probe_or_replay,False,True,1.9180586751470907,2.0,2.187817096710205,g0200_d50_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.5,10.0,2.0,1,pitch,1.0,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,2.187817096710205,0.07440132647752762,0.03333333333333333,,2.187817096710205,,,,,,,,,,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos05_try00,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,True,True,,event_recorded_without_recovery_probe,True,False,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos05_try00,ramp_complete,ramp_complete,17.97625944018364,17.97625944018364,True,True,True,,event_recorded_without_recovery_probe,True,False,0.3727285197772224,0.5,0.0037896444555372,g0200_d70_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos05_try00,first_stall,first_stall,,,False,True,True,,checkpoint_not_reached,True,False,,,,g0200_d70_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos05_try00,terminal,terminal,20.038297027349472,20.038297027349472,True,True,True,1,safe_policy_witness,True,False,0.5226451195254468,0.5,0.001166681875474751,g0200_d70_pitch_pos05,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,0.5,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,0.09235253185033798,0.009944402612745762,6.483333333333333,6.483333333333333,0.01753377728164196,0.09235253185033798,0.01537045743316412,0.008685606570603946,0.009910463355481625,0.007451206639719506,0.0001782762847142294,23.35570752620697,23.759170117914646,6.019732741909441e-09,False,False,gap_0200
g0200_d70_pitch_pos20_try00,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try00,ramp_complete,ramp_complete,17.342129349708557,17.342129349708557,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3823931667891733,2.0,0.3959825336933136,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try00,first_stall,first_stall,17.483526468276978,17.483526468276978,True,False,True,,unresolved_probe_or_replay,False,True,1.684582472415784,2.0,1.0175427198410034,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,1.0175427198410034,0.024693801999092102,0.0,,1.0175427198410034,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try00,terminal,terminal,17.4885556101799,17.4885556101799,True,False,True,,numerically_invalid_prefix,False,True,1.7552428299292626,2.0,1.8490182161331177,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try01,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try01,ramp_complete,ramp_complete,17.342129349708557,17.342129349708557,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3823931667891733,2.0,0.3959825336933136,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try01,first_stall,first_stall,17.483526468276978,17.483526468276978,True,False,True,,unresolved_probe_or_replay,False,True,1.684582472415784,2.0,1.0175427198410034,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,1.0175427198410034,0.024693801999092102,0.0,,1.0175427198410034,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try01,terminal,terminal,17.4885556101799,17.4885556101799,True,False,True,,numerically_invalid_prefix,False,True,1.7552428299292626,2.0,1.8490182161331177,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try02,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try02,ramp_complete,ramp_complete,17.342129349708557,17.342129349708557,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3823931667891733,2.0,0.3959825336933136,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try02,first_stall,first_stall,17.483526468276978,17.483526468276978,True,False,True,,unresolved_probe_or_replay,False,True,1.684582472415784,2.0,1.0175427198410034,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,1.0175427198410034,0.024693801999092102,0.0,,1.0175427198410034,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try02,terminal,terminal,17.4885556101799,17.4885556101799,True,False,True,,numerically_invalid_prefix,False,True,1.7552428299292626,2.0,1.8490182161331177,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try03,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try03,ramp_complete,ramp_complete,17.342129349708557,17.342129349708557,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3823931667891733,2.0,0.3959825336933136,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try03,first_stall,first_stall,17.483526468276978,17.483526468276978,True,False,True,,unresolved_probe_or_replay,False,True,1.684582472415784,2.0,1.0175427198410034,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,1.0175427198410034,0.024693801999092102,0.0,,1.0175427198410034,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try03,terminal,terminal,17.4885556101799,17.4885556101799,True,False,True,,numerically_invalid_prefix,False,True,1.7552428299292626,2.0,1.8490182161331177,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try04,pre_tilt,pre_tilt,14.026978611946108,14.026978611946108,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.0034428711514919996,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try04,ramp_complete,ramp_complete,17.342129349708557,17.342129349708557,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3823931667891733,2.0,0.3959825336933136,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try04,first_stall,first_stall,17.483526468276978,17.483526468276978,True,False,True,,unresolved_probe_or_replay,False,True,1.684582472415784,2.0,1.0175427198410034,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,grasp_retention_limit,grasp_retention_limit,True,stop,True,False,False,False,False,1.0175427198410034,0.024693801999092102,0.0,,1.0175427198410034,,,,,,,,,,False,False,gap_0200
g0200_d70_pitch_pos20_try04,terminal,terminal,17.4885556101799,17.4885556101799,True,False,True,,numerically_invalid_prefix,False,True,1.7552428299292626,2.0,1.8490182161331177,g0200_d70_pitch_pos20,0.2,0.19899400710569026,8.386,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0200
g0100_aligned_try00,pre_tilt,pre_tilt,,,False,True,True,,event_recorded_without_recovery_probe,True,False,,,,g0100_aligned,0.1,0.0990179858211121,8.186,7.986,,,0.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_aligned_try00,ramp_complete,ramp_complete,,,False,True,True,,event_recorded_without_recovery_probe,True,False,,,,g0100_aligned,0.1,0.0990179858211121,8.186,7.986,,,0.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_aligned_try00,first_stall,first_stall,,,False,True,True,,checkpoint_not_reached,True,False,,,,g0100_aligned,0.1,0.0990179858211121,8.186,7.986,,,0.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_aligned_try00,terminal,terminal,20.030879974365234,20.030879974365234,True,True,True,1,safe_policy_witness,True,False,0.048456642643301504,0.0,0.00044555796193890274,g0100_aligned,0.1,0.0990179858211121,8.186,7.986,,,0.0,1,pitch,1.0,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,0.02759152092039585,0.015187540091574192,4.483333333333333,4.483333333333333,0.02759152092039585,,0.018759239464998245,0.008001955226063728,0.014601330272853374,0.005758788902312517,0.011957552284002304,23.36331456899643,23.753303506253353,1.2599034014530772e-06,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos05_try00,pre_tilt,pre_tilt,6.02589324116707,6.02589324116707,True,True,True,,event_recorded_without_recovery_probe,True,False,0.027976455118293345,0.0,0.001148288487456739,g0100_d30_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos05_try00,ramp_complete,ramp_complete,11.430380493402483,11.430380493402483,True,True,True,,event_recorded_without_recovery_probe,True,False,0.36045200059642807,0.5,0.5397679805755615,g0100_d30_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos05_try00,first_stall,first_stall,,,False,True,True,,checkpoint_not_reached,True,False,,,,g0100_d30_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,0.5,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos05_try00,terminal,terminal,20.053265243768692,20.053265243768692,True,True,True,1,safe_policy_witness,True,False,0.52301937574777,0.5,0.021248891949653625,g0100_d30_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,0.5,1,pitch,1.0,True,True,True,True,cleared,cleared,False,retreat,True,True,True,False,False,0.42605656385421753,0.03991047665476799,4.483333333333333,4.483333333333333,0.04086659848690033,,0.42605656385421753,0.102955705486238,0.2996446490287781,0.06617522379383445,0.29210302233695984,23.36958423256874,23.771009417590733,0.00019433627654148172,True,False,False,,replay_mismatch,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos20_try00,pre_tilt,pre_tilt,6.02589324116707,6.02589324116707,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.001148288487456739,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos20_try00,ramp_complete,ramp_complete,10.828746110200884,10.828746110200884,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3835251713299739,2.0,0.689793586730957,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos20_try00,first_stall,first_stall,10.848467797040941,10.848467797040941,True,False,True,,numerically_invalid_prefix,False,True,1.7420367340894216,2.0,2.0320892333984375,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos20_try00,terminal,terminal,10.86864396929741,10.86864396929741,True,False,True,,numerically_invalid_prefix,False,True,1.9896763965319024,2.0,5.47256326675415,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos20_try01,pre_tilt,pre_tilt,6.02589324116707,6.02589324116707,True,False,True,,event_recorded_without_recovery_probe,False,True,0.027976455118293345,0.0,0.001148288487456739,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos20_try01,ramp_complete,ramp_complete,10.828746110200884,10.828746110200884,True,False,True,,event_recorded_without_recovery_probe,False,True,1.3835251713299739,2.0,0.689793586730957,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
g0100_d30_pitch_pos20_try01,first_stall,first_stall,10.848467797040941,10.848467797040941,True,False,True,,numerically_invalid_prefix,False,True,1.7420367340894216,2.0,2.0320892333984375,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,gap_0100
