trajectory_id,folder,family,slot,parent_numerically_valid,parent_complete,checkpoint_depth_mm,reached,reference_time_s,checkpoint_kind,prefix_numerically_valid,Y_R_tested,label_reason,depth_mm,force_n,torque_nm,normal_load_n,tilt_deg,tip_x_mm,tip_y_mm,prefix_max_force_n,prefix_max_torque_nm,prefix_max_normal_load_n,prefix_max_penetration_mm,fx,fy,fz,taux,tauy,tauz,vx,vy,vz,omegax,omegay,omegaz,qw,qx,qy,qz,joint1_rad,joint_velocity1_rad_s,joint2_rad,joint_velocity2_rad_s,joint3_rad,joint_velocity3_rad_s,joint4_rad,joint_velocity4_rad_s,joint5_rad,joint_velocity5_rad_s,joint6_rad,joint_velocity6_rad_s,joint7_rad,joint_velocity7_rad_s,sample_role,split_group_id,path_group_id,severity_deg,ramp_onset_mm,ramp_full_depth_mm,final_offset_x_mm,final_offset_y_mm,final_roll_deg,final_pitch_deg
b000_try00,b000_try00,offset_tilt,0,True,True,5.0,True,6.066666666666414,fixed_depth,True,1,safe_policy_witness,5.01118376851082,0.0,0.0,0.0,0.027976455118293345,-0.06592273712158203,0.012330969184404239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010834857821464539,-0.006357333157211542,-0.0020643703173846006,0.482879638671875,0.08175741136074066,0.07568857073783875,-2.2144182366901077e-05,0.0002539476554375142,-5.2282110118540004e-05,1.0,-0.4826134145259857,0.0012371904449537396,0.5253198146820068,0.011741834692656994,0.4921179711818695,-0.0023626345209777355,-2.0191471576690674,0.002713233232498169,-0.3826586902141571,-0.010600576177239418,2.4544003009796143,0.00834209006279707,1.0388119220733643,0.006879904773086309,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,5.0,10.0,20.0,0.8333333333333334,0.0,0.0,5.0
b000_try00,b000_try00,offset_tilt,0,True,True,10.0,True,6.974999999999696,fixed_depth,True,1,safe_policy_witness,10.00880226492882,0.0,0.0,0.0,0.027976455118293345,-0.06216764450073242,0.0038129855965962633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015202803770080209,0.0003150349948555231,-0.0016616052016615868,0.01947171613574028,0.10226915776729584,0.09008274972438812,-5.219615104579134e-06,0.0002452390326652676,-3.101470792898908e-05,0.9999998807907104,-0.48121780157089233,0.0013634545030072331,0.5361219048500061,0.011685175821185112,0.4894348382949829,-0.0024847721215337515,-2.017953634262085,0.002733237110078335,-0.3921038806438446,-0.010596247389912605,2.462200880050659,0.008305859751999378,1.0449581146240234,0.006864994298666716,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,5.0,10.0,20.0,0.8333333333333334,0.0,0.0,5.0
b000_try00,b000_try00,offset_tilt,0,True,True,15.0,True,8.12499999999963,fixed_depth,True,1,safe_policy_witness,15.02182111144066,0.6534851789474487,0.008968624286353588,0.5227881669998169,1.799832195918752,0.06574392318725586,0.000495201675221324,0.9734644889831543,0.012092514894902706,0.7787715196609497,0.004329143393988488,-0.5099456906318665,-0.027302831411361694,0.40774109959602356,0.0004626618465408683,-0.008956657722592354,-2.1115651179570705e-05,0.0006951094837859273,-0.0005042640259489417,-0.000892032403498888,-0.051621273159980774,-0.056965891271829605,0.12093374878168106,-7.249104237416759e-05,0.015705469995737076,-6.199785275384784e-05,0.9998766183853149,-0.47705450654029846,0.0010569117730483413,0.5614182949066162,0.020598357543349266,0.4907243251800537,0.005031519569456577,-1.9858185052871704,0.030651312321424484,-0.39228662848472595,0.003411301411688328,2.421069622039795,-0.050067104399204254,1.0425647497177124,-0.0048220488242805,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,5.0,10.0,20.0,0.8333333333333334,0.0,0.0,5.0
b000_try00,b000_try00,offset_tilt,0,True,True,20.0,False,,fixed_depth,False,,checkpoint_not_reached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,5.0,10.0,20.0,0.8333333333333334,0.0,0.0,5.0
b000_try00,b000_try00,offset_tilt,0,True,True,17.92338266968727,True,10.999999999999469,terminal,True,1,safe_policy_witness,17.92338266968727,1.5488948822021484,0.08864334970712662,9.8063325881958,3.7568701914775184,-0.5892515182495117,0.011937238923565019,3.0113213062286377,0.09363451600074768,10.219026565551758,0.04277023617760278,-0.7511810064315796,-0.02800152078270912,1.3542592525482178,-0.00421489030122757,-0.08854284137487411,-0.0002117333933711052,0.0020494067575782537,-0.0002798947971314192,0.00092060532188043,0.029963986948132515,0.6438972353935242,-0.018118584528565407,0.0008096304954960942,0.032778672873973846,-0.00014421607193071395,0.9994622468948364,-0.4760233461856842,-0.0013471811544150114,0.5843390822410583,-0.0013494746526703238,0.49657347798347473,0.0015497292624786496,-1.9513604640960693,-0.0002446197031531483,-0.3898903727531433,-0.0004460160853341222,2.369516372680664,-0.0024022317957133055,1.0384093523025513,-6.357183156069368e-05,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,5.0,10.0,20.0,0.8333333333333334,0.0,0.0,5.0
b001_try00,b001_try00,x_offset,1,True,True,5.0,True,6.066666666661149,fixed_depth,True,1,safe_policy_witness,5.01118376851082,0.0,0.0,0.0,0.027976455118293345,-0.06592273712158203,0.012330969184404239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010834857821464539,-0.006357333157211542,-0.0020643703173846006,0.482879638671875,0.08175741136074066,0.07568857073783875,-2.2144182366901077e-05,0.0002539476554375142,-5.2282110118540004e-05,1.0,-0.4826134145259857,0.0012371904449537396,0.5253198146820068,0.011741834692656994,0.4921179711818695,-0.0023626345209777355,-2.0191471576690674,0.002713233232498169,-0.3826586902141571,-0.010600576177239418,2.4544003009796143,0.00834209006279707,1.0388119220733643,0.006879904773086309,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,5.0,10.0,20.0,0.8333333333333334,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,10.0,True,6.974999999993656,fixed_depth,True,1,safe_policy_witness,10.00880226492882,0.0,0.0,0.0,0.027976455118293345,-0.06216764450073242,0.0038129855965962633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015202803770080209,0.0003150349948555231,-0.0016616052016615868,0.01947171613574028,0.10226915776729584,0.09008274972438812,-5.219615104579134e-06,0.0002452390326652676,-3.101470792898908e-05,0.9999998807907104,-0.48121780157089233,0.0013634545030072331,0.5361219048500061,0.011685175821185112,0.4894348382949829,-0.0024847721215337515,-2.017953634262085,0.002733237110078335,-0.3921038806438446,-0.010596247389912605,2.462200880050659,0.008305859751999378,1.0449581146240234,0.006864994298666716,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,5.0,10.0,20.0,0.8333333333333334,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,15.0,True,8.00833333332605,fixed_depth,True,1,safe_policy_witness,15.022446960210802,0.0,0.0,0.0,0.027976455118293345,0.3650784492492676,-0.0077518470789073035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013423392083495855,0.00037287382292561233,-0.0014888958539813757,0.013183927163481712,-0.06474371999502182,-0.03140483796596527,-0.00013699757982976735,0.00023352137941401452,9.771992336027324e-05,0.9999999403953552,-0.47979530692100525,0.0013569834409281611,0.5481672286987305,0.011135331355035305,0.487007737159729,-0.002293216297402978,-2.014805555343628,0.00275219208560884,-0.40257179737091064,-0.00918488297611475,2.4690046310424805,0.00772046810016036,1.0514585971832275,0.0066380673088133335,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,5.0,10.0,20.0,0.8333333333333334,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,20.0,True,10.341666666657261,fixed_depth,True,1,safe_policy_witness,20.003148913383484,0.04361656308174133,0.0001222042483277619,0.034893814474344254,0.0,0.5043148994445801,0.031789262720849365,1.2927967309951782,0.021414058282971382,1.0342555046081543,0.003312847638881067,-0.034718818962574005,-0.003543087048456073,0.02616208791732788,1.4098032806941774e-05,-0.00012137116573285311,-2.041000016106409e-06,0.00021752742759417742,0.0004178109229542315,0.0020039554219692945,0.002686148276552558,-0.011628384701907635,-0.14480188488960266,-2.4370867322431877e-05,-5.934626824455336e-05,1.6319116184604354e-05,1.0,-0.4803674519062042,0.000210312005947344,0.5597910284996033,0.0006922148750163615,0.486299067735672,-0.0005337449838407338,-2.013094186782837,-0.0018441275460645556,-0.41404372453689575,-0.0015595231670886278,2.4768426418304443,0.003648876678198576,1.0591236352920532,0.0013139162911102176,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,5.0,10.0,20.0,0.8333333333333334,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,20.068524032831192,True,10.999999999989996,terminal,True,1,safe_policy_witness,20.068524032831192,0.26691606640815735,0.0007471074932254851,0.2135438770055771,0.027976455118293345,0.5058646202087402,0.021017916878918186,1.2927967309951782,0.021414058282971382,1.0342555046081543,0.003312847638881067,-0.21336901187896729,-0.008714507333934307,0.16013091802597046,4.703140803030692e-05,-0.0007456214516423643,2.514951120247133e-06,-0.00034324542502872646,0.00031472500995732844,0.002337483922019601,0.0068687512539327145,-0.06407652050256729,-0.006617039907723665,-8.00714478828013e-05,-0.00021087517961859703,4.3809319322463125e-05,1.0,-0.48043203353881836,-0.0005529485060833395,0.5598013997077942,-0.0004907994298264384,0.48626500368118286,0.0005275706644169986,-2.0133917331695557,-0.0024228098336607218,-0.41440877318382263,-0.0003545333456713706,2.4774603843688965,0.00029270199593156576,1.0592427253723145,0.0009804285364225507,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,5.0,10.0,20.0,0.8333333333333334,0.0,0.0,0.0
