time_s,phase,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,command_tilt_deg,reference_step
0.0,initial,-10.0,-14.986696094274519,-0.3940463066101074,0.06210384162841365,0.027976455118293345,0.0,0.0,0.0,0.0,0.0,0.0,0,4.188164894003421e-05,8.985184831544757e-05,4.188163438811898e-05,9.422535367775708e-05,0.0,14.984746387301378,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015174808504525572,-0.00023024242545943707,-8.841932140057907e-05,1.0,0.0005372912855818868,6.606241367990151e-05,0.002905134577304125,0.016766415908932686,-0.06841758638620377,-0.036398809403181076,-0.4915568232536316,0.48260074853897095,0.5057782530784607,-2.023857593536377,-0.34845951199531555,2.423549175262451,1.0165647268295288,0.00013979454524815083,-0.00022388246725313365,-0.0005327207618393004,-0.0004434513102751225,0.00017966270388569683,-0.00052718969527632,0.00018867291510105133,0.5995935797691345,5.1615817937999964e-05,0.12238046526908875,-9.352259075967595e-05,0.9999998807907104,0.00014850373554509133,0.00024728922289796174,-3.621280484367162e-06,-4.427618478075601e-06,0.032393764704465866,1.704790338408202e-05,3.2440489121654537e-06,1.0,-5.0999497034354135e-06,4.05751097787288e-06,3.0343277103384025e-05,2.858136940631084e-05,8.972328942036256e-05,9.627580084270448e-07,-4.707263542513829e-06,4.080658072780352e-06,-3.033671237062663e-05,-2.858502193703316e-05,9.410471830051392e-05,-3.494217821753409e-07,4.753644134325441e-06,0.004024868365377188,0.004038381390273571,5.2228051572456025e-06,7.411668775603175e-06,0.0,0
0.008333333333339965,approach,-10.0,-14.987172931432722,-0.3923177719116211,0.06290088640525937,0.027976455118293345,0.0018995567643287359,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.01293968129903078,0.007976090535521507,0.01293968129903078,0.00661719124764204,0.0,14.985223224459581,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015367673768196255,-0.00023416391923092306,-9.036564006237313e-05,0.9999998807907104,0.0007188781164586544,0.00013361014134716243,0.002969598164781928,0.016094224527478218,-0.06904298812150955,-0.035506173968315125,-0.4915567934513092,0.48260074853897095,0.5057781934738159,-2.023857593536377,-0.3484591245651245,2.423549175262451,1.0165647268295288,0.0001361201429972425,-0.00020670155936386436,-0.0005179918371140957,-0.0005187682108953595,0.00031525318627245724,0.0005128838238306344,-0.0006210061837919056,0.5995936393737793,5.16517975484021e-05,0.12238043546676636,-9.367601887788624e-05,0.9999999403953552,0.000148368751979433,0.00024724937975406647,-1.9492954379529692e-06,-5.178346327738836e-06,0.03239326551556587,1.308640912611736e-05,5.307579613145208e-06,0.9999998807907104,-3.3071128200390376e-06,0.011180536821484566,-0.004540763795375824,-0.004670376423746347,0.0023751691915094852,0.006115202326327562,-0.004536616150289774,0.011176878586411476,0.004543204791843891,0.004676754120737314,0.001718259183689952,-0.00450036209076643,0.004536688793450594,0.004024869296699762,0.004038422368466854,5.20278172189137e-06,7.387105142697692e-06,0.0,1
0.01666666666667993,approach,-10.0,-14.987232536077498,-0.39184093475341797,0.06319414387689903,0.027976455118293345,0.0024416706310148584,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0024040460120886564,0.0015622255159541965,0.0024040457792580128,0.0014849762665107846,0.0,14.985282829104356,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015208472905214876,-0.0002364832180319354,-9.145779040409252e-05,0.9999999403953552,0.0003043607866857201,0.00014959940745029598,0.0030082231387495995,0.016203122213482857,-0.04424598067998886,-0.017042797058820724,-0.4915567636489868,0.48260074853897095,0.5057781338691711,-2.023857593536377,-0.34845879673957825,2.423549175262451,1.0165647268295288,0.0001268546184292063,-0.0001931319129653275,-0.0004806255456060171,-0.0004948093555867672,0.0003090618411079049,0.0005854264018125832,-0.00036830708268098533,0.5995936393737793,5.16743675689213e-05,0.12238043546676636,-9.379037510370836e-05,0.9999999403953552,0.0001482097286498174,0.0002472362248227,-1.4714996723341756e-06,-5.441495886771008e-06,0.0323932059109211,1.0753722563094925e-05,3.87456339012715e-06,0.9999999403953552,-2.3300403881876264e-06,0.0008320250199176371,-0.0018564262427389622,-0.0012809578329324722,0.00037546813837252557,0.00050064962124452,0.0014314057771116495,0.000830841192509979,0.0018564322963356972,0.0012817169772461057,0.0001080945658031851,-0.00038015315658412874,-0.0014314166037365794,0.004024845082312822,0.004038454964756966,5.204558874538634e-06,7.389578968286514e-06,0.0,2
0.025000000000019895,approach,-10.0,-14.987284690141676,-0.39184093475341797,0.06334744102787226,0.027976455118293345,0.002759406243058038,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.0012123732594773173,0.0005043218843638897,0.0012123729102313519,0.0004941917140968144,0.0,14.985334983168535,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001525107945781201,-0.0002362613595323637,-9.0940942754969e-05,0.9999999403953552,0.00014751429262105376,0.00012097202125005424,0.0030210930854082108,0.013340440578758717,-0.03491169959306717,-0.00877720583230257,-0.4915567636489868,0.48260074853897095,0.5057780742645264,-2.023857593536377,-0.34845849871635437,2.423549175262451,1.0165647268295288,0.00011688539234455675,-0.00018112013640347868,-0.0004426482191774994,-0.00046473194379359484,0.0002918994869105518,0.0005403996910899878,-0.0004147282161284238,0.5995935201644897,5.140990106156096e-05,0.12238043546676636,-9.376127127325162e-05,0.9999998807907104,0.00014789208944421262,0.0002471411135047674,-1.345983037026599e-06,-5.8611203712644055e-06,0.03239314630627632,1.0880606168939266e-05,4.6184181883290876e-06,0.9999998807907104,-2.81757775155711e-06,0.00014331858255900443,-0.0010233399225398898,-0.0006341011030599475,0.0001271421497222036,-0.00012536696158349514,-0.0004716551338788122,0.00014270242536440492,0.0010232629720121622,0.0006343634449876845,-2.097379183396697e-05,0.00014597587869502604,0.00047167425509542227,0.004024832509458065,0.004038550425320864,5.15139072376769e-06,7.310241926461458e-06,0.0,3
0.03333333333335986,approach,-10.0,-14.987329393625258,-0.39184093475341797,0.06317597581073642,0.027976455118293345,0.0026850157155422494,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0012016247492283583,0.00020093000784981996,0.0012016243999823928,0.00018634503067005426,0.0,14.985379686652117,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015123261255212128,-0.00023699589655734599,-9.046168270288035e-05,1.0,9.226833935827017e-05,0.00011971384810749441,0.0030176129657775164,0.012641018256545067,-0.03127845376729965,-0.005861286073923111,-0.4915567636489868,0.48260074853897095,0.5057780146598816,-2.023857593536377,-0.34845829010009766,2.423549175262451,1.0165647268295288,0.00010972514428431168,-0.00016879559552762657,-0.00041052844608202577,-0.00043840392027050257,0.00027223999495618045,0.0005046745645813644,-0.00036202408955432475,0.5995935201644897,5.140990106156096e-05,0.12238043546676636,-9.376127127325162e-05,0.9999998807907104,0.00014789208944421262,0.0002471411135047674,-1.3460121408570558e-06,-5.689664249075577e-06,0.03239310160279274,1.014606277749408e-05,3.340388730066479e-06,0.9999999403953552,-3.2972648114082403e-06,0.00033358382643200457,-0.0010653570061549544,-0.00044456523028202355,0.0001243275764863938,-6.860894791316241e-05,0.00014215601549949497,0.0003330488980282098,0.0010653719073161483,0.00044492961023934186,-2.9545044526457787e-05,0.00011681714386213571,-0.0001421454071532935,0.004024850204586983,0.004038611426949501,5.129830697114812e-06,7.281720172613859e-06,0.0,4
0.041666666666699825,approach,-10.0,-14.987351745367048,-0.39184093475341797,0.0632826704531908,0.027976455118293345,0.0026214838726446033,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.00104835769161582,0.00013587808643933386,0.0010483574587851763,0.00011949414329137653,0.0,14.985402038393907,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001507995621068403,-0.00023742846678942442,-9.075628622667864e-05,0.9999999403953552,9.098991722567007e-05,0.00012731473543681204,0.003024241654202342,0.01248000469058752,-0.03119562938809395,-0.006721783429384232,-0.4915567636489868,0.48260074853897095,0.5057779550552368,-2.023857593536377,-0.34845808148384094,2.423549175262451,1.0165647268295288,0.00010577837383607402,-0.0001557698124088347,-0.00038474242319352925,-0.00041550101013854146,0.0002521854476071894,0.0004740373988170177,-0.0003404414455872029,0.5995936393737793,5.14280836796388e-05,0.12238046526908875,-9.388274338562042e-05,0.9999998807907104,0.00014778126205783337,0.00024717432097531855,-1.4673541954834945e-06,-5.7703400671016425e-06,0.03239310905337334,9.74661270447541e-06,3.018197503479314e-06,0.9999998807907104,-3.1242898330674507e-06,0.00037448338116519153,-0.0009412484359927475,-0.00026993948267772794,0.00011610092769842595,-5.5207201512530446e-05,-4.3995380110573024e-05,0.0003740716492757201,0.0009413080988451838,0.00027030115597881377,-1.9931263523176312e-05,0.00010929205745924264,4.400955731398426e-05,0.004024858120828867,0.004038654267787933,5.123034497955814e-06,7.27351289242506e-06,0.0,5
0.05000000000003979,approach,-10.0,-14.987366646528242,-0.3916621208190918,0.06340460095088929,0.027976455118293345,0.0028348867999739014,0.06852804166478502,0.0,0.0,0.0,0.0,0,0.0009349117171950638,0.00012000995047856122,0.0009349113679490983,0.00010032128193415701,0.0,14.985416939555101,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015113622066564858,-0.00023710410459898412,-9.093670814763755e-05,0.9999998807907104,0.00012518420408014208,0.00013586612476501614,0.00302114081569016,0.013075162656605244,-0.03304874151945114,-0.008489360101521015,-0.4915567636489868,0.48260074853897095,0.505777895450592,-2.023857593536377,-0.34845787286758423,2.423549175262451,1.0165647268295288,0.00010476107127033174,-0.00014160358114168048,-0.0003647834819275886,-0.00039631588151678443,0.00023313943529501557,0.00044966768473386765,-0.00031210508313961327,0.5995936393737793,5.14280836796388e-05,0.12238046526908875,-9.388274338562042e-05,0.9999998807907104,0.00014778126205783337,0.00024717432097531855,-1.2884966054116376e-06,-5.892221452086233e-06,0.03239309415221214,1.0071008546219673e-05,3.3547844395798165e-06,0.9999998211860657,-2.9437151169986464e-06,0.00037067971425130963,-0.000857652397826314,-3.29963986587245e-05,0.00011061099212383851,-4.5309574488783255e-05,1.0706924513215199e-05,0.00037040983443148434,0.0008577553671784699,3.3340606023557484e-05,-1.331307430518791e-05,9.885751933325082e-05,-1.0691677744034678e-05,0.0040248665027320385,0.004038710612803698,5.121987669554073e-06,7.2701077442616224e-06,0.0,6
0.058333333333379755,approach,-10.0,-14.987381547689436,-0.3916621208190918,0.06348913302645087,0.027976455118293345,0.002844570417437353,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.0008092112257145345,0.00012239930219948292,0.0008092110510915518,6.34042444289662e-05,0.0,14.985431840716295,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015016489487607032,-0.00023734703427180648,-9.107901860261336e-05,0.9999998807907104,8.056306978687644e-05,0.00014297099551185966,0.0030217922758311033,0.01272804755717516,-0.030366279184818268,-0.006438749376684427,-0.4915567636489868,0.48260074853897095,0.5057778358459473,-2.023857593536377,-0.3484577238559723,2.423549175262451,1.0165647268295288,0.00010793488763738424,-0.00012551470717880875,-0.0003519606834743172,-0.0003801268758252263,0.00021417575771920383,0.0004368024819996208,-0.0002874810597859323,0.5995936393737793,5.149372009327635e-05,0.12238046526908875,-9.406008030055091e-05,0.9999998807907104,0.00014762899081688374,0.0002471313637215644,-1.2857053661718965e-06,-5.899632014916278e-06,0.03239307925105095,9.785005204321351e-06,2.535722160246223e-06,0.9999998807907104,-2.9790064672852168e-06,0.0001908752165036276,-0.000769330479670316,0.00016284991579595953,0.00011709554382832721,-3.543120692484081e-05,-3.853703674394637e-06,0.00019072847499046475,0.000769417209085077,-0.00016261085693258792,5.935406079515815e-06,6.300704262685031e-05,3.8705734368704725e-06,0.004024837166070938,0.004038709681481123,5.130749741510954e-06,7.279595592990518e-06,0.0,7
0.06666666666671972,approach,-10.0,-14.987329393625258,-0.3916621208190918,0.06359857798088342,0.027976455118293345,0.0028908468721056124,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.0008180731674656272,0.00011854647164000198,0.0008180729928426445,6.988874520175159e-05,0.0,14.985379686652117,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001464356028009206,-0.0002370309957768768,-9.064490586752072e-05,0.9999999403953552,7.180395186878741e-05,0.00014981682761572301,0.0030171379912644625,0.013102574273943901,-0.02979894168674946,-0.006214500404894352,-0.4915567636489868,0.48260074853897095,0.5057777762413025,-2.023857593536377,-0.3484576344490051,2.423549175262451,1.0165647268295288,0.0001150492753367871,-0.0001077121269190684,-0.0003458412829786539,-0.0003672222374007106,0.00019629992311820388,0.0004273322701919824,-0.00026533298660069704,0.5995936393737793,5.149372009327635e-05,0.12238046526908875,-9.406008030055091e-05,0.9999998807907104,0.00014762899081688374,0.0002471313637215644,-1.2856980902142823e-06,-6.009067874401808e-06,0.03239313140511513,1.0100782674271613e-05,-1.193498746943078e-06,0.9999998807907104,-3.4139809486077866e-06,0.00015779137902427465,-0.0006743432604707778,0.00043543861829675734,0.00010907064279308543,-4.544841794995591e-05,-9.555237738823052e-06,0.0001578074152348563,0.0006744716083630919,-0.00043523358181118965,1.1629992513917387e-05,6.824579031672329e-05,9.57561223913217e-06,0.004024823661893606,0.004038714338093996,5.1358492783037946e-06,7.2841939982026815e-06,0.0,8
0.07500000000005969,approach,-10.0,-14.98727723956108,-0.3917217254638672,0.06361304258462042,0.027976455118293345,0.0030142609830363654,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.0009445740724913776,0.00012169363617431372,0.0009445738396607339,6.249264697544277e-05,0.0,14.985327532587938,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001467494439566508,-0.00023655136465094984,-8.926382724894211e-05,0.9999999403953552,7.953926979098469e-05,0.00015660267672501504,0.0030053104273974895,0.013173969462513924,-0.030146541073918343,-0.0065477099269628525,-0.49155673384666443,0.48260074853897095,0.5057777166366577,-2.023857593536377,-0.34845754504203796,2.423549175262451,1.0165647268295288,0.00012626437819562852,-8.77405473147519e-05,-0.0003464724577497691,-0.0003578751638997346,0.0001801671169232577,0.0004255605745129287,-0.00024468477931804955,0.5995935797691345,5.128655175212771e-05,0.12238046526908875,-9.398501424584538e-05,0.9999998807907104,0.00014745646330993623,0.0002470511826686561,-1.2804666766896844e-06,-6.2355538830161095e-06,0.032393183559179306,1.0500483767827973e-05,-7.068566674206522e-07,0.9999998807907104,-4.7198168431350496e-06,0.00012151735427323729,-0.0006078799488022923,0.0007126960554160178,0.00011541027197381482,-3.832504808087833e-05,-4.5826031964679714e-06,0.00012169014371465892,0.0006080496241338551,-0.0007125214906409383,2.7579102606978267e-05,5.58881729375571e-05,4.608307335729478e-06,0.0040248241275548935,0.004038781393319368,5.133776539878454e-06,7.288472261279821e-06,0.0,9
