time_s,phase,physics_time_s,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,peg_world_x_m,peg_world_y_m,peg_world_z_m,peg_base_vx_m_s,peg_base_vy_m_s,peg_base_vz_m_s,probe_time_s,probe_fraction,probe_displacement_si,force_budget_exceeded,torque_budget_exceeded,numerically_valid,grasp_retained
11.749999999989313,before,11.750000612810254,20.0,17.15799570083618,-0.002682209014892578,-0.6312709301710129,4.099018900833999,0.04153058398514986,0.06852804166478502,1.8503522872924805,0.1215578094124794,15.917257308959961,-0.07914698653621599,79,1.8301620483398438,0.0437178909778595,0.02526962198317051,0.00373489479534328,-0.01826287724543363,-17.443416797219022,0.054494649171829224,-0.42660316824913025,1.7996788024902344,0.12155182659626007,-0.0011878290679305792,-0.00020748279348481447,0.00010182913683820516,0.00035563018172979355,0.03576148673892021,0.9993602633476257,-0.0002426477149128914,6.9562665885314345e-06,-0.0008601857116445899,-0.1530739814043045,0.08354861289262772,0.027034947648644447,-0.47462981939315796,0.5587915182113647,0.5016469359397888,-2.0047926902770996,-0.5257763266563416,2.4379782676696777,1.162049412727356,-0.0010144934058189392,-0.001244296901859343,0.0008845273405313492,0.0007174102938733995,0.0014623868046328425,0.0014377557672560215,-0.001770589267835021,0.6000217795372009,0.001684045884758234,0.09015365689992905,0.036464374512434006,0.9993348717689514,-4.387890294310637e-05,-0.00038745341589674354,7.490471034543589e-07,-4.572141915559769e-05,0.03239447996020317,-2.9668413844774477e-05,-5.879571472178213e-05,0.9999998211860657,0.0007033699075691402,-0.03819472715258598,-0.5550746917724609,1.743538498878479,-0.04356744885444641,-0.0036113932728767395,-0.0002988669730257243,-0.03951747715473175,0.4265335202217102,-1.77932608127594,-0.12367669492959976,-0.0018666991963982582,0.0005303286598064005,1.7940998077392578e-05,0.0017869286239147186,0.024936046451330185,0.003995390143245459,0.004009157419204712,5.229634552961215e-06,7.456605089828372e-06,0.599997341632843,-0.0006312709301710129,0.05784200504422188,-0.0022777102421969175,-0.00381058850325644,-0.0005851545138284564,0.0,0.0,0.0,False,False,True,True
11.75833333332264,before,11.758333946578205,20.0,17.157932370901108,-0.0027418136596679688,-0.6314044585451484,4.099114453084227,0.04106585402041674,0.07912936237050427,1.6878383159637451,0.12295285612344742,15.907329559326172,-0.07914698653621599,79,1.6886643171310425,0.04019122198224068,0.03130020946264267,0.005379453767091036,-0.01697082887403667,-17.44336010938113,0.06122720241546631,-0.5331724882125854,1.6002426147460938,0.12294744700193405,-0.0011321624042466283,-0.00021828353055752814,0.00010910706623690203,0.0003512429248075932,0.03576219454407692,0.999360203742981,-0.0003094938874710351,-0.00023153082292992622,-0.0008888655574992299,-0.14454860985279083,0.0815354511141777,0.017260676249861717,-0.47462907433509827,0.5587911009788513,0.5016469359397888,-2.0047926902770996,-0.5257776975631714,2.4379782676696777,1.162049412727356,-0.0007136011263355613,-0.0012484509497880936,0.0002557250263635069,0.0008993111550807953,0.0002921002742368728,0.00041320902528241277,-0.001172020216472447,0.6000218987464905,0.0016844021156430244,0.09015385806560516,0.03646482527256012,0.9993348717689514,-4.295293547329493e-05,-0.0003871374356094748,5.478304956341162e-07,-4.527159035205841e-05,0.0323946550488472,-3.343759090057574e-05,-6.714818300679326e-05,0.9999997615814209,0.0007031132117845118,-0.06730330735445023,-0.6203769445419312,1.5691367387771606,-0.03761109709739685,-0.014159690588712692,-0.0004927885602228343,-0.06848660111427307,0.5043744444847107,-1.6101257801055908,-0.12716256082057953,0.004474220797419548,0.0002628160873427987,1.7762184143066406e-05,0.0017869638977572322,0.024936050176620483,0.003995395265519619,0.004009251948446035,5.313162546372041e-06,7.576833013445139e-06,0.5999972820281982,-0.0006314044585451484,0.05784206837415695,-0.0023118217941373587,-0.003836308838799596,-0.0006291141617111862,0.008333333333333333,0.0,0.0,False,False,True,True
11.766666666655965,before,11.766667280346155,20.0,17.158085107803345,-0.0027418136596679688,-0.6314100464805961,4.09796767928508,0.04393425115267746,0.10467831195095843,1.7532230615615845,0.12259943038225174,15.945756912231445,-0.07980241207405925,79,1.7488815784454346,0.032907817512750626,0.007137741893529892,0.0032109692692756653,-0.018361242255195975,-17.4434331308606,0.05545106530189514,-0.4880733788013458,1.6830034255981445,0.12259335815906525,-0.00120294070802629,-0.00020174156816210598,0.0001062773444573395,0.00035362361813895404,0.03575199469923973,0.9993605613708496,-0.0002547535696066916,-0.0002611097879707813,-0.0008920481777749956,-0.15600985288619995,0.08332034945487976,0.024835772812366486,-0.47462737560272217,0.5587908625602722,0.5016409754753113,-2.0047926902770996,-0.5257818698883057,2.4379782676696777,1.162049412727356,-0.0006991688860580325,-0.0012857298133894801,0.00015692524902988225,0.0009026229381561279,0.00046885295887477696,0.0008388212881982327,-0.001355765271000564,0.6000217199325562,0.0016816481947898865,0.09015315026044846,0.03646748512983322,0.9993347525596619,-4.286958210286684e-05,-0.0003872762026730925,7.346952770603821e-07,-4.814518615603447e-05,0.03239389881491661,-3.1297557143261656e-05,-6.431173824239522e-05,0.9999995827674866,0.0007159819360822439,-0.04855510964989662,-0.6068295240402222,1.6395082473754883,-0.0322478823363781,-0.006557066924870014,-5.866415085620247e-05,-0.04979440197348595,0.4857231378555298,-1.6793392896652222,-0.11983445286750793,-0.00043972674757242203,0.00018153528799302876,1.7881393432617188e-05,0.001786454813554883,0.02493608370423317,0.003995399922132492,0.00400925287976861,5.314240297593642e-06,7.576367352157831e-06,0.5999972820281982,-0.0006314100464805961,0.057841915637254715,-0.0022880686447024345,-0.004151828587055206,-0.0006118537276051939,0.016666666666666666,0.0,0.0,False,False,True,True
11.77499999998929,before,11.775000614114106,20.0,17.15761199593544,-0.0026226043701171875,-0.6314438069239259,4.097919890090998,0.04310740405344404,0.08846931922527276,1.7649948596954346,0.11975520104169846,15.772945404052734,-0.07914698653621599,79,1.7642605304718018,0.03942308574914932,0.033140212297439575,0.006405961234122515,-0.01757553080096841,-17.442956697030983,0.03985542058944702,-0.35913440585136414,1.7276113033294678,0.1197478398680687,-0.0013141302624717355,-0.00019039877224713564,8.975602395366877e-05,0.00036472539068199694,0.03575148433446884,0.9993606209754944,-0.0002130594803020358,5.163552123121917e-05,-0.0008292334387078881,-0.14783503115177155,0.0836610496044159,0.024190204218029976,-0.4746280610561371,0.5587899088859558,0.501642644405365,-2.0047926902770996,-0.5257778763771057,2.4379782676696777,1.1620450019836426,-0.0010539396898820996,-0.0012571003753691912,0.0009387698955833912,0.000729433202650398,0.001772447256371379,0.0013848165981471539,-0.0020049549639225006,0.6000218987464905,0.001682389061897993,0.09015403687953949,0.036466170102357864,0.9993348121643066,-4.188936509308405e-05,-0.0003871499211527407,6.650989234913141e-07,-4.731724038720131e-05,0.03239436075091362,-2.0643963580369018e-05,-4.837265078094788e-05,0.9999997019767761,0.0007151725585572422,-0.0369952917098999,-0.5156327486038208,1.6868222951889038,-0.03903726860880852,-0.005501614883542061,6.078987644286826e-05,-0.03827708214521408,0.391323447227478,-1.7198880910873413,-0.11344851553440094,0.00016369065269827843,1.336453715339303e-05,1.8358230590820312e-05,0.0017864296678453684,0.024936087429523468,0.003995404578745365,0.004009308759123087,5.220511411607731e-06,7.438648026436567e-06,0.5999974012374878,-0.0006314438069239259,0.05784238874912262,-0.0022560246288776398,-0.0036352358292788267,-0.0005636006826534867,0.025,0.0,0.0,False,False,True,True
11.783333333322616,before,11.783333947882056,20.0,17.157969623804092,-0.0028014183044433594,-0.6316439248621464,4.098827789662377,0.04254415398463607,0.07912936237050427,1.6033276319503784,0.12199615687131882,15.878151893615723,-0.07914698653621599,79,1.6173933744430542,0.04426230117678642,0.025931473821401596,0.0039338222704827785,-0.01771653618197888,-17.443377435526465,0.0615350604057312,-0.4751666784286499,1.530061960220337,0.12199105322360992,-0.0010888951364904642,-0.00024360093811992556,0.00011014682240784168,0.0003487462818156928,0.03575948625802994,0.9993603825569153,-0.00033322081435471773,-0.00010204453428741544,-0.0009554013377055526,-0.14964687824249268,0.07966621220111847,0.02024838700890541,-0.47462764382362366,0.5587902665138245,0.5016427040100098,-2.0047926902770996,-0.5257757902145386,2.4379782676696777,1.1620436906814575,-0.0007645912119187415,-0.0011142382863909006,0.00047930082655511796,0.0007416271255351603,0.0010532471351325512,0.000693483860231936,-0.0015469844220206141,0.6000217199325562,0.0016827229410409927,0.09015373885631561,0.03646551072597504,0.9993348121643066,-4.184100544080138e-05,-0.00038757783477194607,6.92803951096721e-07,-4.674680531024933e-05,0.03239445760846138,-3.629472485044971e-05,-6.939955346751958e-05,0.9999997615814209,0.0007065157988108695,-0.07200322300195694,-0.5727799534797668,1.5108606815338135,-0.041819844394922256,-0.014496675692498684,-0.000313623808324337,-0.07314649224281311,0.4611491560935974,-1.5485315322875977,-0.12449558079242706,0.0041193366050720215,0.00010676239617168903,1.7642974853515625e-05,0.001786828855983913,0.02493605762720108,0.003995410166680813,0.004009338095784187,5.260393663775176e-06,7.5025600381195545e-06,0.5999972224235535,-0.0006316439248621464,0.05784203112125397,-0.0022836015559732914,-0.003834004979580641,-0.000686602434143424,0.03333333333333333,0.0,0.0,False,False,True,True
11.791666666655942,before,11.791667281650007,20.0,17.157962173223495,-0.005364418029785156,-0.6317123770713806,4.099162228375515,0.04334001641836949,0.08846931922527276,1.812781810760498,0.12163492292165756,15.870877265930176,-0.07940915384097025,75,1.7977114915847778,0.03669270873069763,0.02356427162885666,0.0031511937268078327,-0.017648215172812343,-17.443393232693843,0.07738307118415833,-0.45576515793800354,1.7528456449508667,0.12161453068256378,0.0022249564062803984,9.411112841917202e-05,-6.291601948760217e-06,0.0003962526097893715,0.03576217591762543,0.999360203742981,0.0012087564682587981,-0.00010399315942777321,-0.0008526326855644584,-0.15189829468727112,-0.07762163877487183,0.00801249872893095,-0.4746268391609192,0.558790922164917,0.5016405582427979,-2.0047926902770996,-0.5257769227027893,2.4379782676696777,1.162043571472168,-0.0008226913050748408,-0.0011876348871737719,0.0005650017992593348,0.000942142098210752,0.0007492767181247473,0.001116709434427321,-0.001406635856255889,0.6000215411186218,0.0016816789284348488,0.09015312045812607,0.03646627813577652,0.9993348121643066,-4.196986265014857e-05,-0.0003880449803546071,-1.661433998378925e-06,-4.772329702973366e-05,0.03239377215504646,6.4639853007975034e-06,4.88033183501102e-05,0.9999997019767761,0.000704543199390173,-0.05791406333446503,-0.5816404223442078,1.7000315189361572,-0.03655187040567398,-0.003210916183888912,7.508959242841229e-05,-0.05920542776584625,0.45619481801986694,-1.7378568649291992,-0.12049757689237595,-0.005131185986101627,0.000391959969419986,1.9788742065429688e-05,0.0017869649454951286,0.024936042726039886,0.003995419479906559,0.004009427968412638,5.270001565804705e-06,7.51667539589107e-06,0.5999946594238281,-0.0006317123770713806,0.057842038571834564,0.0031586510594934225,-0.0038918941281735897,-0.0005827317945659161,0.041666666666666664,0.0,0.0,False,False,True,True
11.799999999989268,before,11.800000615417957,20.0,17.158804088830948,-0.002205371856689453,-0.6306475261226296,4.09748976230551,0.043660700612235814,0.08846931922527276,1.5900392532348633,0.1216161772608757,15.696512222290039,-0.07986795390024781,82,1.6075820922851562,0.04414103925228119,0.02400142513215542,0.00401995750144124,-0.018466878740582615,-17.444118890521615,0.06353399157524109,-0.39587798714637756,1.5386581420898438,0.12160656601190567,-0.0015273259487003088,-7.132517930585891e-05,7.60224720579572e-05,0.0003487434587441385,0.03574814647436142,0.9993607401847839,-0.000257939740549773,6.870747893117368e-05,0.0002852743200492114,-0.17075322568416595,0.08222569525241852,0.024228615686297417,-0.474626362323761,0.5587927103042603,0.5016406178474426,-2.0047926902770996,-0.5257735252380371,2.4379782676696777,1.1620409488677979,-0.0007623573183082044,-0.0009436804102733731,0.0006554419524036348,0.0007396225119009614,0.0015187753597274423,0.0013695700326934457,-0.0017387733096256852,0.6000211238861084,0.0016826479695737362,0.0901523232460022,0.036464788019657135,0.9993348121643066,-4.143009937251918e-05,-0.0003891848027706146,1.9874441932188347e-06,-4.772655665874481e-05,0.032393794506788254,-3.91350440622773e-05,-3.576498056645505e-05,0.9999997019767761,0.0007171231554821134,-0.07417600601911545,-0.5239084362983704,1.5180046558380127,-0.04211652651429176,-0.013210789300501347,0.0003233644238207489,-0.07533284276723862,0.41188961267471313,-1.5520925521850586,-0.11773048341274261,0.002474488690495491,-0.0004174738423898816,1.7583370208740234e-05,0.0017862634267657995,0.024936094880104065,0.003995426930487156,0.004009406082332134,5.195087396714371e-06,7.4096606113016605e-06,0.5999978184700012,-0.0006306475261226296,0.05784119665622711,-0.00226504891179502,-0.004189637489616871,0.0005917303496971726,0.05,0.0,0.0,False,False,True,True
11.808333333322594,before,11.808333949185908,20.0,17.157861590385437,-0.0019073486328125,-0.6312454352155328,4.098206616910702,0.04125991472392343,0.09691328065893987,1.9800307750701904,0.12340220808982849,15.950894355773926,-0.07849156099837273,79,1.9435710906982422,0.037433601915836334,0.04365508258342743,0.003944677766412497,-0.009142266935668886,-17.443226222668216,0.060225069522857666,-0.504817008972168,1.913649559020996,0.12339044362306595,-0.0017038858495652676,3.6901532439514995e-05,6.098610538174398e-05,0.00036221242044121027,0.03575402498245239,0.9993605613708496,-0.00010950124124065042,-0.0018012367654591799,-0.0006372797070071101,-0.07959872484207153,0.08935171365737915,0.035606831312179565,-0.474626749753952,0.5587925314903259,0.5016441345214844,-2.0047926902770996,-0.525775671005249,2.4379782676696777,1.1620421409606934,-0.0009384471923112869,-0.001306949881836772,0.0007607528823427856,0.0012278181966394186,0.00016422774933744222,0.0010095399338752031,-0.0009623763617128134,0.6000213623046875,0.0016844389028847218,0.09015293419361115,0.03646455332636833,0.9993348121643066,-3.998770989710465e-05,-0.0003883311292156577,1.988508302019909e-06,-4.530418664216995e-05,0.03239363431930542,-2.5314571757917292e-05,-2.165696059819311e-05,0.9999996423721313,0.0007110048900358379,-0.037499189376831055,-0.6194021701812744,1.8418477773666382,-0.03713323175907135,-0.004731892142444849,-8.310448174597695e-05,-0.0389021597802639,0.4835242033004761,-1.8820629119873047,-0.1265314519405365,-0.0006676884368062019,0.00022802500461693853,1.817941665649414e-05,0.0017865571426227689,0.024936076253652573,0.003995423670858145,0.004008220974355936,4.9358241085428745e-06,7.037131581455469e-06,0.5999981164932251,-0.0006312454352155328,0.05784213915467262,-0.0022739686537534,-0.0037867638748139143,-0.0004934476455673575,0.058333333333333334,0.0,0.0,False,False,True,True
11.81666666665592,before,11.816667282953858,20.0,17.157891392707825,-0.0020265579223632812,-0.6306994473561645,4.0972029854050955,0.04189259198028594,0.06852804166478502,1.5631446838378906,0.12238532304763794,15.789718627929688,-0.07908144471002743,79,1.5858463048934937,0.03978540748357773,0.038355834782123566,0.005507811903953552,-0.009410061873495579,-17.44318625971214,0.06288358569145203,-0.5107361674308777,1.476013422012329,0.12237443029880524,-0.0016330149956047535,-6.071059033274651e-07,7.013492722762749e-05,0.00035296884016133845,0.03574530780315399,0.9993608593940735,-0.00029731442919000983,-0.0019557904452085495,-0.0007683216826990247,-0.08409298211336136,0.08231504261493683,0.027144407853484154,-0.4746261239051819,0.5587918758392334,0.5016441941261292,-2.0047926902770996,-0.5257809162139893,2.4379782676696777,1.1620430946350098,-0.0006065440247766674,-0.0011131158098578453,0.00017812030273489654,0.0011109000770375133,0.00032874371390789747,0.00016157806385308504,-0.0012233243323862553,0.6000216007232666,0.0016844049096107483,0.09015300869941711,0.03646618872880936,0.9993348121643066,-3.825674139079638e-05,-0.00038764640339650214,1.5826317394385114e-06,-4.5995693653821945e-05,0.03239370509982109,-3.347309393575415e-05,-3.284521517343819e-05,0.9999998211860657,0.0007213660283014178,-0.08238296955823898,-0.6033421754837036,1.4642744064331055,-0.03494501858949661,-0.01901634782552719,-0.0003206307883374393,-0.0834924578666687,0.4950243830680847,-1.5042903423309326,-0.12203871458768845,0.007129490375518799,-0.00010913447476923466,1.7762184143066406e-05,0.001786121865734458,0.02493610605597496,0.003995422273874283,0.004008298274129629,4.930736395181157e-06,7.030059350654483e-06,0.5999979972839355,-0.0006306994473561645,0.057842109352350235,-0.002301447791978717,-0.004053223878145218,-0.0006166592938825488,0.06666666666666667,0.0,0.0,False,False,True,True
11.824999999989245,before,11.825000616721809,20.0,17.15817078948021,-0.0019669532775878906,-0.6313120247796178,4.097059589440284,0.04391973197925836,0.09691328065893987,1.8342913389205933,0.12257059663534164,15.856895446777344,-0.07849156099837273,82,1.8194526433944702,0.031361181288957596,0.020893752574920654,0.004399752710014582,-0.017384199192747474,-17.443455688616304,0.055008888244628906,-0.4860383868217468,1.767870306968689,0.12255871295928955,-0.0017070352332666516,1.6679521650075912e-05,6.286399002419785e-05,0.00035841792123392224,0.03574422746896744,0.9993608593940735,-0.00016655749641358852,-0.00038717605639249086,-0.0006148851825855672,-0.15120457112789154,0.08499888330698013,0.03412364423274994,-0.4746241569519043,0.5587918162345886,0.5016390085220337,-2.0047926902770996,-0.5257856845855713,2.4379782676696777,1.1620430946350098,-0.000700918841175735,-0.0012599510373547673,0.00021774038032162935,0.0011905394494533539,0.00038541670073755085,0.000806085008662194,-0.0013080625794827938,0.6000216603279114,0.0016819196753203869,0.0901525691151619,0.03646903857588768,0.9993346333503723,-3.753286728169769e-05,-0.000387583946576342,1.5766199794597924e-06,-4.8037152737379074e-05,0.03239339962601662,-2.8207718060002662e-05,-2.6097823138115928e-05,0.9999996423721313,0.0007252941722981632,-0.04001178592443466,-0.6146336197853088,1.7120258808135986,-0.031095191836357117,-0.0040643163956701756,0.0003068103105761111,-0.041313957422971725,0.4882141947746277,-1.7522413730621338,-0.11980593204498291,-0.0017243605107069016,-9.11449606064707e-05,1.800060272216797e-05,0.001786067965440452,0.02493610978126526,0.003995419945567846,0.004008335992693901,5.130313184054103e-06,7.314927643164992e-06,0.5999980568885803,-0.0006313120247796178,0.05784182995557785,-0.002225151751190424,-0.004158244002610445,-0.000343293504556641,0.075,0.0,0.0,False,False,True,True
