trajectory_id,slot,retry,family,offset_x_mm,offset_y_mm,roll_deg,pitch_deg,insertion_duration_s,folder,status,insertion_success,max_force,max_torque,max_normal_load,max_penetration,max_depth,stalled,force_budget_exceeded,torque_budget_exceeded,numerically_valid,outcome_trustworthy,grasp_retained,max_grasp_slip_mm,max_grasp_slip_deg,max_wrist_force_n,max_wrist_torque_nm
centered_00,0,0,centered,0.0,0.0,0.0,0.0,8.0,centered_00,complete,True,0.0,0.0,0.0,0.0,20.109952986240387,False,False,False,True,True,True,0.02177998612751253,0.07912936237050427,0.015257937833666801,0.009302901104092598
