time_s,phase,physics_time_s,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,force_residual_n,torque_residual_nm,calibration_time_s,force_residual_0,torque_residual_0,force_residual_1,torque_residual_1,force_residual_2,torque_residual_2
21.00833333333259,calibration,21.0083344290033,-15.0,-15.005516260862349,-0.3052949905395508,0.03829316119663417,0.11364091540157657,0.048488440370419994,0.08846931922527276,0.0,0.0,0.0,0.0,0,0.949847400188446,0.025857320055365562,0.9498474597930908,0.06756315380334854,0.0,14.997596517356964,0.0,0.0,0.0,0.0,0.0,0.0,0.00010665655281627551,-0.0009852617513388395,-5.706941010430455e-06,0.999999463558197,-0.03304672986268997,-0.0013216318329796195,0.0015934121329337358,0.06149618700146675,1.6889467239379883,1.2727699279785156,-0.4915746748447418,0.4824048578739166,0.5056901574134827,-2.024228572845459,-0.3486122190952301,2.42429256439209,1.0163947343826294,0.001386428950354457,-0.0005492278141900897,-0.003717690473422408,-0.0036963142920285463,-0.0026568437460809946,-0.01110238116234541,0.0019039098406210542,0.5996165871620178,3.172130527673289e-05,0.12239586561918259,-7.203347195172682e-05,0.9999998211860657,0.0002849026641342789,0.0005165249458514154,4.468320912565105e-05,-1.8704786270973273e-06,0.03239040821790695,-0.0004687462351284921,-0.0003914909320883453,0.9999997019767761,-6.666237459285185e-05,0.351289838552475,-0.3510552942752838,-0.8096701502799988,0.023264598101377487,-0.010877115651965141,0.003007955150678754,0.3502531349658966,0.35113847255706787,0.8100831508636475,-0.02748285047709942,0.06164588779211044,-0.0030424711294472218,-4.9233436584472656e-05,-2.8009162633679807e-07,0.0249999538064003,0.004025029018521309,0.004038309678435326,5.653726475429721e-06,8.024537237361073e-06,0.4249129593372345,0.05519841983914375,0.008333333333333333,-0.34974685311317444,-0.01999000459909439,-0.14886152744293213,0.05109889805316925,-0.18991684913635254,-0.006013968959450722
21.016666666665923,calibration,21.01666776277125,-15.0,-14.968106895685194,-0.3522634506225586,0.01384901042911224,0.11534989781745353,0.0486609606014099,0.09691328065893987,0.0,0.0,0.0,0.0,0,1.1476176977157593,0.10071004182100296,1.1476178169250488,0.013193532824516296,0.0,14.960068051729142,0.0,0.0,0.0,0.0,0.0,0.0,0.00020985223818570375,-0.0010057500330731273,4.406148582347669e-05,0.999999463558197,-0.001573825255036354,-0.001721713924780488,-0.0027418090030550957,0.10747207701206207,-0.20652635395526886,-0.1950823962688446,-0.49155423045158386,0.4823962450027466,0.5056316256523132,-2.024285316467285,-0.348629355430603,2.4242165088653564,1.0163954496383667,0.002456738380715251,-0.001039324328303337,-0.006984312552958727,-0.007585469633340836,-0.002038397826254368,-0.00926908291876316,8.331453136634082e-05,0.5995736122131348,7.511879630328622e-06,0.12236452847719193,-4.469199484447017e-05,0.9999998211860657,0.0002814276667777449,0.0004506196710281074,4.495396569836885e-05,-3.4078875614795834e-06,0.03239646553993225,-0.0005551273934543133,-0.0004912149161100388,0.9999996423721313,-8.913099736673757e-05,0.6498134136199951,-0.4188530743122101,-0.8481337428092957,0.057812366634607315,0.08227285742759705,-0.005605308338999748,0.6488129496574402,0.41914281249046326,0.8487566113471985,-0.002712775021791458,0.011640109121799469,0.005587308667600155,-5.030632019042969e-05,2.2136264306027442e-06,0.0249999538064003,0.004025551490485668,0.004039090592414141,6.252433195186313e-06,8.867908036336303e-06,0.17897643148899078,0.0055577694438397884,0.016666666666666666,-0.05118703842163086,0.004781742580235004,-0.08085718750953674,0.0011116908863186836,-0.1512433886528015,0.002605356043204665
21.024999999999256,calibration,21.0250010965392,-15.0,-14.927478879690169,-0.40537118911743164,-0.01683881419012323,0.10467832346762979,0.048275262088282034,0.09691328065893987,0.0,0.0,0.0,0.0,0,1.1689770221710205,0.12225417792797089,1.1689766645431519,0.015446475706994534,0.0,14.920183747018417,0.0,0.0,0.0,0.0,0.0,0.0,0.00019584163965191692,-0.0009106465731747448,6.900398147990927e-05,0.9999995231628418,-0.024278849363327026,-0.0025328556075692177,-0.0019423444755375385,0.0787016898393631,1.091225028038025,0.8038775324821472,-0.491523802280426,0.4823854863643646,0.5055463910102844,-2.02437686920166,-0.34864121675491333,2.4241933822631836,1.0163859128952026,0.0037509158719331026,-0.0012340196408331394,-0.01038219965994358,-0.011159492656588554,-0.0015815048245713115,-0.0018897228874266148,-0.0010563593823462725,0.599524736404419,-2.0144627342233434e-05,0.12232176959514618,-1.983352740353439e-05,0.9999998211860657,0.00027854760992340744,0.0003909417428076267,4.458914918359369e-05,-1.9889298528141808e-06,0.03239431977272034,-0.0005196895799599588,-0.0004743439785670489,0.9999996423721313,-8.916771912481636e-05,0.6072622537612915,-0.4393919110298157,-0.8970364928245544,0.06609794497489929,0.10281959176063538,-0.0022973367013037205,0.6063158512115479,0.43969422578811646,0.8975281119346619,0.002625890076160431,-0.015049852430820465,0.002280406653881073,-4.553794860839844e-05,3.4591148505569436e-06,0.024999961256980896,0.004024968016892672,0.004038291983306408,5.973099632683443e-06,8.484057616442442e-06,0.15137368440628052,0.027511265128850937,0.025,-0.0936841368675232,0.010113279335200787,-0.060305774211883545,-0.025575459003448486,-0.10247188806533813,-0.000697963172569871
21.03333333333259,calibration,21.03333443030715,-15.0,-14.87583890557289,-0.4597306251525879,-0.050408420065650716,0.10279207254188717,0.05523890649783425,0.09691328065893987,0.0,0.0,0.0,0.0,0,1.1934884786605835,0.11539692431688309,1.1934888362884521,0.0040038772858679295,0.0,14.868675227393345,0.0,0.0,0.0,0.0,0.0,0.0,0.00022038961469661444,-0.0008913330384530127,9.321280231233686e-05,0.9999995827674866,-0.011303788982331753,-0.002809518948197365,-0.004212967120110989,0.10495282709598541,0.303357869386673,0.2063836306333542,-0.49148520827293396,0.4823726415634155,0.5054377913475037,-2.0245041847229004,-0.34864717721939087,2.4242100715637207,1.0163638591766357,0.004687169566750526,-0.0015101073076948524,-0.01309425849467516,-0.014421381987631321,-0.0007710678619332612,0.002239624038338661,-0.0025767965707927942,0.5994673371315002,-5.1689945394173265e-05,0.12226716428995132,3.1949095955496887e-06,0.9999998807907104,0.00027726474218070507,0.0003314415516797453,5.1485170843079686e-05,-1.4539969015459064e-06,0.03239136189222336,-0.0005598649731837213,-0.0004976260242983699,0.9999996423721313,-9.033810783876106e-05,0.6597766280174255,-0.44545310735702515,-0.8892025351524353,0.06460735946893692,0.09553129225969315,-0.004013990052044392,0.6589399576187134,0.44582459330558777,0.8896370530128479,0.00025229156017303467,-0.00017251074314117432,0.003992194775491953,-4.458427429199219e-05,4.670459020417184e-06,0.024999961256980896,0.004025564994663,0.0040389420464634895,6.214068889676128e-06,8.813629392534494e-06,0.12961821258068085,0.013245285488665104,0.03333333333333333,-0.041060030460357666,0.007741063833236694,-0.05417540669441223,-0.010699809528887272,-0.1103629469871521,0.0010137041099369526
21.041666666665922,calibration,21.0416677640751,-15.0,-14.813909679651259,-0.5245208740234375,-0.08667945803608745,0.09487278508118449,0.0476065615657717,0.08846931922527276,0.0,0.0,0.0,0.0,0,1.2062466144561768,0.1207636296749115,1.2062469720840454,0.008723641745746136,0.0,14.807297903689113,0.0,0.0,0.0,0.0,0.0,0.0,0.0002130888751707971,-0.0008216510177589953,0.00011304932559141889,0.9999995827674866,-0.02164240926504135,-0.003365363460034132,-0.004255001433193684,0.08891081809997559,0.886300802230835,0.6497264504432678,-0.49143871665000916,0.4823584258556366,0.5053080320358276,-2.0246431827545166,-0.34864839911460876,2.4242711067199707,1.0163345336914062,0.0056536393240094185,-0.0016340039437636733,-0.015663865953683853,-0.017250917851924896,-0.0002743968216236681,0.007833045907318592,-0.0036177621223032475,0.5994130969047546,-8.780224743532017e-05,0.12220979481935501,2.3932663680170663e-05,0.9999998807907104,0.00027390930335968733,0.000285588699625805,4.39032846770715e-05,-2.6443105980433756e-06,0.03239591419696808,-0.0005360262584872544,-0.0004869855474680662,0.9999997019767761,-8.940256520872936e-05,0.6405883431434631,-0.45514583587646484,-0.9151611328125,0.06642644107341766,0.10081344097852707,-0.002834025537595153,0.6398161053657532,0.4555405378341675,0.9155052900314331,0.0006733760237693787,-0.008228957653045654,0.0028165143448859453,-4.106760025024414e-05,5.6612188927829266e-06,0.024999968707561493,0.004024991299957037,0.004038332495838404,6.1130513131502084e-06,8.682312909513712e-06,0.11286319047212601,0.02045258693397045,0.041666666666666664,-0.06018388271331787,0.00816337950527668,-0.04445946216583252,-0.018752075731754303,-0.0844947099685669,-0.00016492954455316067
21.049999999999255,calibration,21.05000109784305,-15.0,-14.749782532453535,-0.5832910537719727,-0.12668949784711003,0.09278741380920028,0.05394028630689718,0.09691328065893987,0.0,0.0,0.0,0.0,0,1.2256085872650146,0.11698666214942932,1.2256088256835938,0.003678026609122753,0.0,14.74331608789963,0.0,0.0,0.0,0.0,0.0,0.0,0.00022580732183996588,-0.0007956215413287282,0.00013000574836041778,0.9999995827674866,-0.014109275303781033,-0.0036721264477819204,-0.005749796517193317,0.09757287055253983,0.42683735489845276,0.2967968285083771,-0.49138590693473816,0.48234331607818604,0.5051606297492981,-2.0248143672943115,-0.3486451506614685,2.4243674278259277,1.0162936449050903,0.006383137311786413,-0.0017758574103936553,-0.01772957667708397,-0.019746465608477592,0.000313187571009621,0.011534815654158592,-0.0047172484919428825,0.5993509888648987,-0.000125673963339068,0.12214180082082748,4.26325059379451e-05,0.9999998807907104,0.00027349000447429717,0.00023958047677297145,5.02231196151115e-05,-1.714656718831975e-06,0.03239203989505768,-0.0005559959099628031,-0.0004992999602109194,0.9999996423721313,-8.764496305957437e-05,0.6701453924179077,-0.4611894190311432,-0.916692852973938,0.06549332290887833,0.09687159210443497,-0.003521122271195054,0.6694537401199341,0.46163409948349,0.9169747829437256,-0.0011347681283950806,-1.465529203414917e-05,0.003498566336929798,-3.975629806518555e-05,6.509268132504076e-06,0.024999968707561493,0.00402555288746953,0.004039167892187834,6.072127689549234e-06,8.607865311205387e-06,0.09642718732357025,0.012318484485149384,0.05,-0.030546247959136963,0.006351608783006668,-0.03836590051651001,-0.010541819967329502,-0.08302521705627441,0.0005216849967837334
21.058333333332588,calibration,21.058334431611,-15.0,-14.67633470892906,-0.6501674652099609,-0.1682587608229369,0.08622923312351063,0.051257145969429985,0.08846931922527276,0.0,0.0,0.0,0.0,0,1.2383192777633667,0.11958732455968857,1.2383192777633667,0.005019354168325663,0.0,14.67032530996789,0.0,0.0,0.0,0.0,0.0,0.0,0.00022305817401502281,-0.000746742996852845,0.00014947039016988128,0.9999997019767761,-0.020228959619998932,-0.00397065794095397,-0.005874335300177336,0.0926366001367569,0.7701553702354431,0.5597589612007141,-0.4913274049758911,0.48232799768447876,0.5049981474876404,-2.0249974727630615,-0.3486388027667999,2.4244959354400635,1.016248106956482,0.007083671633154154,-0.0018124472117051482,-0.019587114453315735,-0.021841537207365036,0.000651255832053721,0.015831800177693367,-0.005461301654577255,0.5992892384529114,-0.0001664364244788885,0.1220698356628418,5.9530029830057174e-05,0.9999999403953552,0.00027142453473061323,0.00020127487368881702,4.757797432830557e-05,-2.005069745791843e-06,0.03239351511001587,-0.000545414281077683,-0.0004944969550706446,0.9999997019767761,-9.018794662551954e-05,0.6610442996025085,-0.4692362844944,-0.9360942244529724,0.06636922061443329,0.09943917393684387,-0.002847136929631233,0.660412609577179,0.4697064459323883,0.9363042712211609,-0.0014196708798408508,-0.0038976743817329407,0.002826054347679019,-3.731250762939453e-05,7.48183811083436e-06,0.024999968707561493,0.004025011323392391,0.004038348328322172,6.143753125797957e-06,8.71779047884047e-06,0.08088266849517822,0.015647633001208305,0.058333333333333334,-0.03958737850189209,0.006068958900868893,-0.030293554067611694,-0.014421944506466389,-0.06369572877883911,-0.0001538507640361786
21.06666666666592,calibration,21.066667765378952,-15.0,-14.599601179361342,-0.7153749465942383,-0.21151757391635329,0.08392937202498843,0.04785403871210292,0.07912936237050427,0.0,0.0,0.0,0.0,0,1.2543410062789917,0.11727368086576462,1.2543412446975708,0.004404946230351925,0.0,14.593752059836449,0.0,0.0,0.0,0.0,0.0,0.0,0.00022662263654638082,-0.0007180694956332445,0.0001614656939636916,0.9999997019767761,-0.017195969820022583,-0.004133844282478094,-0.006772121414542198,0.09890951216220856,0.5840940475463867,0.43164488673210144,-0.491264283657074,0.48231256008148193,0.5048235058784485,-2.0251874923706055,-0.34862983226776123,2.424649953842163,1.0161980390548706,0.007606512866914272,-0.0018388634780421853,-0.021037869155406952,-0.023599674925208092,0.0009907252388074994,0.01889551244676113,-0.0061708856374025345,0.5992294549942017,-0.00020977955136913806,0.12199622392654419,7.512308366131037e-05,0.9999999403953552,0.00026865009567700326,0.00017079176905099303,4.412810812937096e-05,-3.10276436721324e-06,0.03239663690328598,-0.0005472173215821385,-0.0004952989984303713,0.9999997615814209,-8.65742695168592e-05,0.6789984703063965,-0.47499948740005493,-0.9416517019271851,0.065824955701828,0.09700404852628708,-0.0032258289866149426,0.6784214973449707,0.4755057692527771,0.9418123960494995,-0.002801738679409027,0.0011298134922981262,0.003205828368663788,-3.5881996154785156e-05,8.08142067398876e-06,0.024999968707561493,0.004025575704872608,0.00403910968452692,6.08303207627614e-06,8.634757250547409e-06,0.06671877950429916,0.010502075776457787,0.06666666666666667,-0.021578490734100342,0.004685872234404087,-0.0244942307472229,-0.009395982138812542,-0.05818760395050049,0.0002273994032293558
21.074999999999253,calibration,21.075001099146903,-15.0,-14.522167295217512,-0.7771849632263184,-0.25743243168108165,0.08156468806857739,0.05313934525474906,0.08846931922527276,0.0,0.0,0.0,0.0,0,1.2692856788635254,0.1182958111166954,1.2692855596542358,0.0045779794454574585,0.0,14.516482972703331,0.0,0.0,0.0,0.0,0.0,0.0,0.00023742823395878077,-0.0006973282434046268,0.00018100520537700504,0.9999997615814209,-0.015876099467277527,-0.0043034981936216354,-0.007259520702064037,0.09799592941999435,0.49828875064849854,0.3454195261001587,-0.49119797348976135,0.48229727149009705,0.5046387910842896,-2.025400161743164,-0.34861886501312256,2.424830436706543,1.016141653060913,0.008030499331653118,-0.001814543385989964,-0.022204704582691193,-0.02504289336502552,0.0012243769597262144,0.02181500568985939,-0.006680463440716267,0.5991643071174622,-0.0002530511701479554,0.1219145879149437,8.837971108732745e-05,0.9999999403953552,0.00026819921913556755,0.0001407882518833503,4.9409991333959624e-05,-1.315454937866889e-06,0.03239242732524872,-0.0005564704770222306,-0.0005056635127402842,0.9999997019767761,-9.284597035730258e-05,0.6849892735481262,-0.4817574620246887,-0.9538267254829407,0.06621237099170685,0.09798582643270493,-0.00293211592361331,0.6844620704650879,0.4822933077812195,0.9539343118667603,-0.00338657945394516,0.0010159388184547424,0.0029080656822770834,-3.4868717193603516e-05,9.058538125827909e-06,0.02499997615814209,0.004024985246360302,0.004038344603031874,6.2127633100317325e-06,8.80600418895483e-06,0.05173974856734276,0.010357762686908245,0.075,-0.015537917613983154,0.004098125733435154,-0.017706692218780518,-0.009512313641607761,-0.046065688133239746,-6.710086017847061e-05
21.083333333332586,calibration,21.083334432914853,-15.0,-14.437647908926008,-0.8453726768493652,-0.30173739651218057,0.07912937001338383,0.05440477252705023,0.11190581936148891,0.0,0.0,0.0,0.0,0,1.2780096530914307,0.11771512031555176,1.2780095338821411,0.00512183690443635,0.0,14.432133305988296,0.0,0.0,0.0,0.0,0.0,0.0,0.00022462737979367375,-0.0006578434840776026,0.0001854795409599319,0.9999997019767761,-0.021773003041744232,-0.004399516154080629,-0.007215355057269335,0.09556916356086731,0.8428577780723572,0.6390300989151001,-0.49112868309020996,0.48228245973587036,0.5044472813606262,-2.0256259441375732,-0.34860703349113464,2.42503023147583,1.0160819292068481,0.00838249921798706,-0.0017242523608729243,-0.023124635219573975,-0.026120202615857124,0.0012955961283296347,0.024539953097701073,-0.006994250696152449,0.5990967154502869,-0.00029671494849026203,0.12182861566543579,0.00010053195001091808,0.9999998807907104,0.0002687813830561936,0.00011274607095401734,5.0630846089916304e-05,-1.461027750337962e-06,0.03239097446203232,-0.0005450248718261719,-0.0004934539319947362,0.9999995231628418,-8.514965884387493e-05,0.6794151663780212,-0.487438827753067,-0.9664921164512634,0.06624521315097809,0.09726426005363464,-0.002843240974470973,0.6789350509643555,0.48799824714660645,0.9665471315383911,-0.004173710942268372,0.0009327307343482971,0.002818397479131818,-3.2901763916015625e-05,9.281357051804662e-06,0.02499997615814209,0.004025593865662813,0.004039124120026827,6.025657967256848e-06,8.547853212803602e-06,0.0413142591714859,0.010151048190891743,0.08333333333333333,-0.021064937114715576,0.003315173089504242,-0.012001752853393555,-0.009593096561729908,-0.03345286846160889,-0.00016090762801468372
