trajectory_id,folder,family,sample_role,split_group_id,time_s,horizon_s,Y_stall,label_reason,history_start_row,history_end_row,history_samples,force_norm_n,force_norm_n_mean,force_norm_n_max,force_norm_n_slope,torque_norm_nm,torque_norm_nm_mean,torque_norm_nm_max,torque_norm_nm_slope,wrist_force_n,wrist_force_n_mean,wrist_force_n_max,wrist_force_n_slope,wrist_torque_nm,wrist_torque_nm_mean,wrist_torque_nm_max,wrist_torque_nm_slope,normal_load_n,normal_load_n_mean,normal_load_n_max,normal_load_n_slope,depth_mm,depth_mm_mean,depth_mm_max,depth_mm_slope,command_depth_mm,command_depth_mm_mean,command_depth_mm_max,command_depth_mm_slope,vx,vx_mean,vx_max,vx_slope,vy,vy_mean,vy_max,vy_slope,vz,vz_mean,vz_max,vz_slope,fx,fx_mean,fx_max,fx_slope,fy,fy_mean,fy_max,fy_slope,fz,fz_mean,fz_max,fz_slope,taux,taux_mean,taux_max,taux_slope,tauy,tauy_mean,tauy_max,tauy_slope,tauz,tauz_mean,tauz_max,tauz_slope
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,8.70833333320661,1.0,0,full_horizon_without_stall,985,1045,61,0.5235327482223511,0.3566425225285233,0.5562216639518738,0.5363776683885426,0.006013757083564997,0.002688923245677572,0.006610148586332798,0.009542184649174192,0.5100550651550293,0.35253608690910654,0.5264909267425537,0.5103071928098551,0.033977799117565155,0.02833469105182124,0.038867197930812836,0.02229522168668766,0.5726245641708374,0.36433876708882756,0.6048119068145752,0.7146980464562468,17.148663848638535,16.375672951584956,17.148663848638535,3.178507089661118,17.906350029839412,17.06850009494358,17.906350029839412,3.4930419922383305,-0.00012885053001809865,4.622794347328561e-05,0.0006808387697674334,-0.00028194018523619075,-0.00028830693918280303,-0.00029137477253482117,0.0034480418544262648,-0.0062577919453361795,2.9364367946982384e-05,-0.0006263245099422628,2.9364367946982384e-05,0.001449836418053744,-0.07685735076665878,0.0711491188706189,0.22464700043201447,-0.45165632665814565,-0.2632283866405487,-0.19154089615970363,-0.08345839381217957,-0.2677201628723956,0.44597119092941284,0.2798809754799624,0.4665847420692444,0.5677692592226634,0.0038041030056774616,0.0021055129062781323,0.0039026308804750443,0.005644265795208692,-0.004655645694583654,-0.0012945196420511566,0.0014586893375962973,-0.010834010667325259,-0.00013797474093735218,-7.283734788363857e-05,-8.318681466334965e-06,-0.000242357087703456
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,8.70833333320661,2.0,,right_censored,985,1045,61,0.5235327482223511,0.3566425225285233,0.5562216639518738,0.5363776683885426,0.006013757083564997,0.002688923245677572,0.006610148586332798,0.009542184649174192,0.5100550651550293,0.35253608690910654,0.5264909267425537,0.5103071928098551,0.033977799117565155,0.02833469105182124,0.038867197930812836,0.02229522168668766,0.5726245641708374,0.36433876708882756,0.6048119068145752,0.7146980464562468,17.148663848638535,16.375672951584956,17.148663848638535,3.178507089661118,17.906350029839412,17.06850009494358,17.906350029839412,3.4930419922383305,-0.00012885053001809865,4.622794347328561e-05,0.0006808387697674334,-0.00028194018523619075,-0.00028830693918280303,-0.00029137477253482117,0.0034480418544262648,-0.0062577919453361795,2.9364367946982384e-05,-0.0006263245099422628,2.9364367946982384e-05,0.001449836418053744,-0.07685735076665878,0.0711491188706189,0.22464700043201447,-0.45165632665814565,-0.2632283866405487,-0.19154089615970363,-0.08345839381217957,-0.2677201628723956,0.44597119092941284,0.2798809754799624,0.4665847420692444,0.5677692592226634,0.0038041030056774616,0.0021055129062781323,0.0039026308804750443,0.005644265795208692,-0.004655645694583654,-0.0012945196420511566,0.0014586893375962973,-0.010834010667325259,-0.00013797474093735218,-7.283734788363857e-05,-8.318681466334965e-06,-0.000242357087703456
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,8.808333333205155,1.0,0,full_horizon_without_stall,997,1057,61,0.4184257686138153,0.379609217653509,0.5562216639518738,0.06297010183425984,0.002229202538728714,0.0029964295843784073,0.006610148586332798,-7.805414497965909e-05,0.3974389433860779,0.3750686616194053,0.5264909267425537,0.06793326139548929,0.026281220838427544,0.029222134256460627,0.038867197930812836,0.0015687607228984236,0.4261470437049866,0.39417513814128813,0.6048119068145752,0.07914781570549746,17.395970970392227,16.682983018824313,17.395970970392227,2.984717488332309,18.20133782280816,17.409020114474828,18.20133782280816,3.3166748047357584,-0.0002053825737675652,2.4336542515274993e-06,0.0006808387697674334,-0.0007798722363190591,-0.00013411990948952734,-0.00044940968202026254,0.0034480418544262648,0.0042923145811698095,-0.00028484687209129333,-0.000544019705677008,2.9364367946982384e-05,0.0016703954898064023,0.15976423025131226,0.0663236450617675,0.27853265404701233,0.06447112560366035,-0.20794610679149628,-0.19863340734946924,-0.08345839381217957,0.011738568544558636,0.32605817914009094,0.30325535599325526,0.4665847420692444,0.05968898534861639,0.0019004885107278824,0.00227680562453375,0.0039026308804750443,-0.0006241076625974399,-0.0011621133890002966,-0.0016202588058000461,0.0014586893375962973,-0.0013346171472415826,-8.354435703950003e-05,-7.871699633187e-05,-8.318681466334965e-06,-3.0125214835135925e-05
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,8.808333333205155,2.0,,right_censored,997,1057,61,0.4184257686138153,0.379609217653509,0.5562216639518738,0.06297010183425984,0.002229202538728714,0.0029964295843784073,0.006610148586332798,-7.805414497965909e-05,0.3974389433860779,0.3750686616194053,0.5264909267425537,0.06793326139548929,0.026281220838427544,0.029222134256460627,0.038867197930812836,0.0015687607228984236,0.4261470437049866,0.39417513814128813,0.6048119068145752,0.07914781570549746,17.395970970392227,16.682983018824313,17.395970970392227,2.984717488332309,18.20133782280816,17.409020114474828,18.20133782280816,3.3166748047357584,-0.0002053825737675652,2.4336542515274993e-06,0.0006808387697674334,-0.0007798722363190591,-0.00013411990948952734,-0.00044940968202026254,0.0034480418544262648,0.0042923145811698095,-0.00028484687209129333,-0.000544019705677008,2.9364367946982384e-05,0.0016703954898064023,0.15976423025131226,0.0663236450617675,0.27853265404701233,0.06447112560366035,-0.20794610679149628,-0.19863340734946924,-0.08345839381217957,0.011738568544558636,0.32605817914009094,0.30325535599325526,0.4665847420692444,0.05968898534861639,0.0019004885107278824,0.00227680562453375,0.0039026308804750443,-0.0006241076625974399,-0.0011621133890002966,-0.0016202588058000461,0.0014586893375962973,-0.0013346171472415826,-8.354435703950003e-05,-7.871699633187e-05,-8.318681466334965e-06,-3.0125214835135925e-05
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,8.9083333332037,1.0,0,full_horizon_without_stall,1009,1069,61,0.40484845638275146,0.4118289776512834,0.6116605401039124,0.22961300611830102,0.0021168701350688934,0.00334054577931548,0.006610148586332798,0.0028711814666584714,0.3711249828338623,0.4058152129415606,0.5900639891624451,0.16985696554431134,0.03177514299750328,0.0306998362734181,0.040136296302080154,0.010414544493111529,0.3238837420940399,0.4325447285273036,0.6921762824058533,0.13340878486827437,17.641504853963852,16.97532358716746,17.641504853963852,2.8439909220155677,18.47657952202691,17.731551852756077,18.47657952202691,3.1332763672330937,0.0004091719747520983,5.5287161006565496e-05,0.0006808387697674334,0.001041044102764005,-3.824834857368842e-05,-0.0004958849977945229,0.0034480418544262648,-0.0004112361493813112,0.0007697588298469782,-0.00040080171406696566,0.0007697588298469782,0.0031712125055953395,0.2907562553882599,0.06996141294719743,0.2907562553882599,0.2493519783056305,-0.1428196281194687,-0.20924894157491747,-0.08345839381217957,-0.011481434106993859,0.2428283840417862,0.33298709060325,0.5372797250747681,0.09706416726253612,0.001171393203549087,0.002503270352045532,0.004418725147843361,0.0010512907756645479,0.0017628788482397795,-0.001873692835406324,0.0017628788482397795,0.0030932712834778543,3.515354546834715e-05,-8.607604316045476e-05,3.515354546834715e-05,0.00010981697778493714
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,8.9083333332037,2.0,,right_censored,1009,1069,61,0.40484845638275146,0.4118289776512834,0.6116605401039124,0.22961300611830102,0.0021168701350688934,0.00334054577931548,0.006610148586332798,0.0028711814666584714,0.3711249828338623,0.4058152129415606,0.5900639891624451,0.16985696554431134,0.03177514299750328,0.0306998362734181,0.040136296302080154,0.010414544493111529,0.3238837420940399,0.4325447285273036,0.6921762824058533,0.13340878486827437,17.641504853963852,16.97532358716746,17.641504853963852,2.8439909220155677,18.47657952202691,17.731551852756077,18.47657952202691,3.1332763672330937,0.0004091719747520983,5.5287161006565496e-05,0.0006808387697674334,0.001041044102764005,-3.824834857368842e-05,-0.0004958849977945229,0.0034480418544262648,-0.0004112361493813112,0.0007697588298469782,-0.00040080171406696566,0.0007697588298469782,0.0031712125055953395,0.2907562553882599,0.06996141294719743,0.2907562553882599,0.2493519783056305,-0.1428196281194687,-0.20924894157491747,-0.08345839381217957,-0.011481434106993859,0.2428283840417862,0.33298709060325,0.5372797250747681,0.09706416726253612,0.001171393203549087,0.002503270352045532,0.004418725147843361,0.0010512907756645479,0.0017628788482397795,-0.001873692835406324,0.0017628788482397795,0.0030932712834778543,3.515354546834715e-05,-8.607604316045476e-05,3.515354546834715e-05,0.00010981697778493714
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,9.008333333202245,1.0,,right_censored,1021,1081,61,0.26063624024391174,0.45338470671997694,1.0877530574798584,-0.1596940159820907,0.001204879954457283,0.00390669906542438,0.014007017016410828,-0.0020017283968918743,0.2988847494125366,0.4466854761369893,1.014085292816162,-0.08898890018592631,0.02957814186811447,0.03255229440258175,0.05242329090833664,-0.004142761230529035,0.2740112841129303,0.48261565507435406,1.2276358604431152,-0.16010034084553046,17.83420667052269,17.248394389132983,17.83420667052269,2.595677971877677,18.731372002495657,18.035392184787323,18.731372002495657,2.9428466797303297,0.000198522669961676,0.00012251567750354297,0.0007502167718484998,0.0003163073852238639,-0.00012831942876800895,-0.0004893216608282079,0.0034480418544262648,0.00026993086794784075,0.0011035911738872528,-0.0001686475140454828,0.0014572720974683762,0.003570537082902891,0.11750035732984543,0.06336621366074828,0.2907562553882599,0.0560911595829543,-0.10183630883693695,-0.2185213508420303,-0.07432228326797485,0.16793620586639643,0.2091752290725708,0.3720882421389955,0.9550695419311523,-0.12351083755672897,0.0011587833287194371,0.0027700403006747365,0.0061162435449659824,-0.0017942625563852818,-0.0003281811368651688,-0.002330287802414816,0.0017628788482397795,0.0009363981662454374,-3.541483238223009e-05,-9.392089048590411e-05,3.515354546834715e-05,6.033371755708262e-05
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,9.008333333202245,2.0,,right_censored,1021,1081,61,0.26063624024391174,0.45338470671997694,1.0877530574798584,-0.1596940159820907,0.001204879954457283,0.00390669906542438,0.014007017016410828,-0.0020017283968918743,0.2988847494125366,0.4466854761369893,1.014085292816162,-0.08898890018592631,0.02957814186811447,0.03255229440258175,0.05242329090833664,-0.004142761230529035,0.2740112841129303,0.48261565507435406,1.2276358604431152,-0.16010034084553046,17.83420667052269,17.248394389132983,17.83420667052269,2.595677971877677,18.731372002495657,18.035392184787323,18.731372002495657,2.9428466797303297,0.000198522669961676,0.00012251567750354297,0.0007502167718484998,0.0003163073852238639,-0.00012831942876800895,-0.0004893216608282079,0.0034480418544262648,0.00026993086794784075,0.0011035911738872528,-0.0001686475140454828,0.0014572720974683762,0.003570537082902891,0.11750035732984543,0.06336621366074828,0.2907562553882599,0.0560911595829543,-0.10183630883693695,-0.2185213508420303,-0.07432228326797485,0.16793620586639643,0.2091752290725708,0.3720882421389955,0.9550695419311523,-0.12351083755672897,0.0011587833287194371,0.0027700403006747365,0.0061162435449659824,-0.0017942625563852818,-0.0003281811368651688,-0.002330287802414816,0.0017628788482397795,0.0009363981662454374,-3.541483238223009e-05,-9.392089048590411e-05,3.515354546834715e-05,6.033371755708262e-05
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,9.10833333320079,1.0,,right_censored,1033,1093,61,0.42019185423851013,0.4895103319746549,1.0877530574798584,0.3257778883027754,0.0019256036030128598,0.0043928279659756625,0.014007017016410828,0.00046721310355449117,0.42197445034980774,0.48181322485697076,1.014085292816162,0.2946798801465001,0.030761322006583214,0.03277066169825733,0.05242329090833664,0.01876252517131452,0.4478304982185364,0.5303562183360584,1.2276358604431152,0.35666203499359345,18.000533431768417,17.492793402710898,18.000533431768417,2.2871717810963625,18.96501213921441,18.319837985568576,18.96501213921441,2.745385742227445,0.0005716562154702842,0.00018318833051617715,0.0007502167718484998,0.000203787640205756,-0.002130501437932253,-0.0006004417189048626,0.001435993704944849,-0.00314984354195112,0.000808131939265877,5.28881820605793e-05,0.0014572720974683762,0.004181607277193421,0.1811225414276123,0.05847603983444269,0.2907562553882599,0.2209656089576451,-0.16255703568458557,-0.2238952002075852,-0.07432228326797485,-0.053002178669747116,0.34253618121147156,0.40935914010786617,0.9550695419311523,0.2717753648797483,0.0012730722082778811,0.002914084674080559,0.0061162435449659824,-4.388974048261138e-05,-0.0014440963277593255,-0.002830903925627592,0.0017628788482397795,-0.0007128531579031966,-4.268655175110325e-05,-9.818101844742711e-05,3.515354546834715e-05,1.9684222934588385e-05
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,9.10833333320079,2.0,,right_censored,1033,1093,61,0.42019185423851013,0.4895103319746549,1.0877530574798584,0.3257778883027754,0.0019256036030128598,0.0043928279659756625,0.014007017016410828,0.00046721310355449117,0.42197445034980774,0.48181322485697076,1.014085292816162,0.2946798801465001,0.030761322006583214,0.03277066169825733,0.05242329090833664,0.01876252517131452,0.4478304982185364,0.5303562183360584,1.2276358604431152,0.35666203499359345,18.000533431768417,17.492793402710898,18.000533431768417,2.2871717810963625,18.96501213921441,18.319837985568576,18.96501213921441,2.745385742227445,0.0005716562154702842,0.00018318833051617715,0.0007502167718484998,0.000203787640205756,-0.002130501437932253,-0.0006004417189048626,0.001435993704944849,-0.00314984354195112,0.000808131939265877,5.28881820605793e-05,0.0014572720974683762,0.004181607277193421,0.1811225414276123,0.05847603983444269,0.2907562553882599,0.2209656089576451,-0.16255703568458557,-0.2238952002075852,-0.07432228326797485,-0.053002178669747116,0.34253618121147156,0.40935914010786617,0.9550695419311523,0.2717753648797483,0.0012730722082778811,0.002914084674080559,0.0061162435449659824,-4.388974048261138e-05,-0.0014440963277593255,-0.002830903925627592,0.0017628788482397795,-0.0007128531579031966,-4.268655175110325e-05,-9.818101844742711e-05,3.515354546834715e-05,1.9684222934588385e-05
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,9.208333333199334,1.0,,right_censored,1045,1105,61,0.6713168621063232,0.5383190219519568,1.0877530574798584,0.2955682277722454,0.005705922842025757,0.004934190115967735,0.014007017016410828,-0.000615668483087439,0.6634296774864197,0.5295967716174047,1.014085292816162,0.3067492246672445,0.035907477140426636,0.034280185267084935,0.05242329090833664,0.0038593560457791227,0.7918311953544617,0.5927384146412865,1.2276358604431152,0.43841326237362827,18.12242493033409,17.703923741813565,18.12242493033409,1.9475221634194535,19.17679680718316,18.58418613009983,19.17679680718316,2.5408935547244678,0.00042447028681635857,0.00023392632295430988,0.0007740834262222052,0.001106641633685018,-0.0003243721148464829,-0.0006392918994457492,0.001435993704944849,-7.21303513284093e-05,0.0008575424435548484,0.00032886260830354493,0.0016136772464960814,0.0016563561512398352,0.08688157051801682,0.05835255655292116,0.2907562553882599,0.3274778425741166,-0.25730443000793457,-0.2335232427862824,-0.07432228326797485,0.011847913265400682,0.6139318943023682,0.45806367731973774,0.9550695419311523,0.33592140675079896,0.0038057640194892883,0.002969801633000435,0.0061162435449659824,3.3220276237017537e-06,-0.00424877367913723,-0.0034818777520606507,0.0017628788482397795,0.0008137440309046905,-0.00014709247625432909,-0.0001061058178716759,3.515354546834715e-05,-1.823547063421917e-05
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,9.208333333199334,2.0,,right_censored,1045,1105,61,0.6713168621063232,0.5383190219519568,1.0877530574798584,0.2955682277722454,0.005705922842025757,0.004934190115967735,0.014007017016410828,-0.000615668483087439,0.6634296774864197,0.5295967716174047,1.014085292816162,0.3067492246672445,0.035907477140426636,0.034280185267084935,0.05242329090833664,0.0038593560457791227,0.7918311953544617,0.5927384146412865,1.2276358604431152,0.43841326237362827,18.12242493033409,17.703923741813565,18.12242493033409,1.9475221634194535,19.17679680718316,18.58418613009983,19.17679680718316,2.5408935547244678,0.00042447028681635857,0.00023392632295430988,0.0007740834262222052,0.001106641633685018,-0.0003243721148464829,-0.0006392918994457492,0.001435993704944849,-7.21303513284093e-05,0.0008575424435548484,0.00032886260830354493,0.0016136772464960814,0.0016563561512398352,0.08688157051801682,0.05835255655292116,0.2907562553882599,0.3274778425741166,-0.25730443000793457,-0.2335232427862824,-0.07432228326797485,0.011847913265400682,0.6139318943023682,0.45806367731973774,0.9550695419311523,0.33592140675079896,0.0038057640194892883,0.002969801633000435,0.0061162435449659824,3.3220276237017537e-06,-0.00424877367913723,-0.0034818777520606507,0.0017628788482397795,0.0008137440309046905,-0.00014709247625432909,-0.0001061058178716759,3.515354546834715e-05,-1.823547063421917e-05
