trajectory_id,folder,family,policy,depth_mm,replay_matched,checkpoint_kind,label_eligible,safe_recovery,reason,numerically_valid,grasp_retained,cleared,force_budget_exceeded,torque_budget_exceeded,max_force,max_torque,max_wrist_force_n,max_wrist_torque_nm,max_normal_load,max_penetration,recovery_work_j,clear_time_s,duration_s,replay_error_position_mm,replay_error_orientation_deg,replay_error_joint_rad,replay_error_joint_velocity_rad_s,replay_error_linear_velocity_m_s,replay_error_angular_velocity_rad_s,replay_error_force_n,replay_error_torque_nm,replay_error_normal_load_n,replay_error_min_separation_mm,replay_error_wrist_torque_nm,replay_error_finger_position,replay_error_finger_velocity,replay_error_grasp_position,replay_error_hand_pose,replay_error_wrist_raw_child,replay_error_grasp_quat_angle_deg,replay_error_hand_pose_angle_deg,sample_role,split_group_id,path_group_id,severity_deg,ramp_onset_mm,ramp_full_depth_mm,final_offset_x_mm,final_offset_y_mm,final_roll_deg,final_pitch_deg
b002_try00,b002_try00,y_offset,straight,5.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.005236217752099037,0.0,0.0,0.0,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_drift,b_d10_y_roll_-1_drift,6.0,10.0,20.0,0.0,-1.0,0.0,0.0
b002_try00,b002_try00,y_offset,realign,5.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.0062720454297959805,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_drift,b_d10_y_roll_-1_drift,6.0,10.0,20.0,0.0,-1.0,0.0,0.0
b002_try00,b002_try00,y_offset,straight,10.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.0274876169860363,0.0047729527577757835,0.0,0.0,0.0,3.908333333333333,3.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_drift,b_d10_y_roll_-1_drift,6.0,10.0,20.0,0.0,-1.0,0.0,0.0
b002_try00,b002_try00,y_offset,realign,10.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.0274876169860363,0.005958985071629286,0.0,0.0,0.0,5.916666666666667,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_drift,b_d10_y_roll_-1_drift,6.0,10.0,20.0,0.0,-1.0,0.0,0.0
b002_try00,b002_try00,y_offset,straight,15.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.20499713718891144,0.0016700332053005695,0.1449834555387497,0.013457007706165314,0.16403378546237946,0.0010188506394115393,0.0001101140008896486,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_drift,b_d10_y_roll_-1_drift,6.0,10.0,20.0,0.0,-1.0,0.0,0.0
b002_try00,b002_try00,y_offset,realign,15.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.19351725280284882,0.001669752993620932,0.13327784836292267,0.013457007706165314,0.15484748780727386,0.0006911367904649524,4.91593628972146e-06,6.258333333333333,6.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_drift,b_d10_y_roll_-1_drift,6.0,10.0,20.0,0.0,-1.0,0.0,0.0
b002_try00,b002_try00,y_offset,straight,19.83831599354744,False,terminal,False,,replay_mismatch,,,,,,,,,,,,,,,0.14713206123085829,0.0545375707622285,0.0016477108001708984,0.0034161180956289172,0.0013549279087350923,0.09283356423476266,0.21882715754851942,0.002547617843707516,0.02331659197807312,0.0008520561323166476,0.007804499706253409,7.865019142627716e-07,2.5288318283855915e-07,1.2449355381249916e-05,0.00013746321201324463,0.18156128376722336,0.0107074033283587,0.055581124220531616,boundary_characterization,b_d10_y_roll_-1_drift,b_d10_y_roll_-1_drift,6.0,10.0,20.0,0.0,-1.0,0.0,0.0
b002_try00,b002_try00,y_offset,realign,19.83831599354744,False,terminal,False,,replay_mismatch,,,,,,,,,,,,,,,0.14713206123085829,0.0545375707622285,0.0016477108001708984,0.0034161180956289172,0.0013549279087350923,0.09283356423476266,0.21882715754851942,0.002547617843707516,0.02331659197807312,0.0008520561323166476,0.007804499706253409,7.865019142627716e-07,2.5288318283855915e-07,1.2449355381249916e-05,0.00013746321201324463,0.18156128376722336,0.0107074033283587,0.055581124220531616,boundary_characterization,b_d10_y_roll_-1_drift,b_d10_y_roll_-1_drift,6.0,10.0,20.0,0.0,-1.0,0.0,0.0
b003_try00,b003_try00,tilt_only,straight,5.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.005236217752099037,0.0,0.0,0.0,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_tilt,b_d10_y_roll_-1_tilt,6.0,10.0,20.0,0.0,0.0,-6.0,0.0
b003_try00,b003_try00,tilt_only,realign,5.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.0062720454297959805,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_tilt,b_d10_y_roll_-1_tilt,6.0,10.0,20.0,0.0,0.0,-6.0,0.0
b003_try00,b003_try00,tilt_only,straight,10.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.0274876169860363,0.0047729527577757835,0.0,0.0,0.0,3.908333333333333,3.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_tilt,b_d10_y_roll_-1_tilt,6.0,10.0,20.0,0.0,0.0,-6.0,0.0
b003_try00,b003_try00,tilt_only,realign,10.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.0274876169860363,0.005958985071629286,0.0,0.0,0.0,5.916666666666667,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_tilt,b_d10_y_roll_-1_tilt,6.0,10.0,20.0,0.0,0.0,-6.0,0.0
b003_try00,b003_try00,tilt_only,straight,15.0,False,fixed_depth,False,,replay_mismatch,,,,,,,,,,,,,,,0.01370725585228737,0.003569156180867229,8.77678394317627e-05,0.000577026978135109,0.0006453452830185976,0.020760095724882455,0.05336223905442522,0.0007412489336436676,0.041711390018463135,0.0022055501176510006,0.00924568623304367,4.544854164123535e-07,2.617307472974062e-07,1.9398567019379698e-06,1.3113021850585938e-05,0.025081753730773926,0.0003024432135881367,0.0036940918059507246,boundary_characterization,b_d10_y_roll_-1_tilt,b_d10_y_roll_-1_tilt,6.0,10.0,20.0,0.0,0.0,-6.0,0.0
b003_try00,b003_try00,tilt_only,realign,15.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,1.954817533493042,0.026911994442343712,1.7241398096084595,0.2617296278476715,1.5638539791107178,0.001982014282475575,2.541052170750569e-05,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d10_y_roll_-1_tilt,b_d10_y_roll_-1_tilt,6.0,10.0,20.0,0.0,0.0,-6.0,0.0
b003_try00,b003_try00,tilt_only,straight,17.19023808836937,False,terminal,False,,replay_mismatch,,,,,,,,,,,,,,,0.01609087120566933,0.015405961243452341,0.00015437602996826172,0.003089338424615562,0.0012968053293753094,0.07710629183787195,1.2487720185517526,0.004240836824346777,0.3722820281982422,0.0009176073945127428,0.05054282397031784,5.555339157581329e-07,8.763163350522518e-08,5.031470209360123e-06,1.9006431102752686e-05,1.0318495035171509,0.010603815483910853,0.007145609249654313,boundary_characterization,b_d10_y_roll_-1_tilt,b_d10_y_roll_-1_tilt,6.0,10.0,20.0,0.0,0.0,-6.0,0.0
b003_try00,b003_try00,tilt_only,realign,17.19023808836937,False,terminal,False,,replay_mismatch,,,,,,,,,,,,,,,0.01609087120566933,0.015405961243452341,0.00015437602996826172,0.003089338424615562,0.0012968053293753094,0.07710629183787195,1.2487720185517526,0.004240836824346777,0.3722820281982422,0.0009176073945127428,0.05054282397031784,5.555339157581329e-07,8.763163350522518e-08,5.031470209360123e-06,1.9006431102752686e-05,1.0318495035171509,0.010603815483910853,0.007145609249654313,boundary_characterization,b_d10_y_roll_-1_tilt,b_d10_y_roll_-1_tilt,6.0,10.0,20.0,0.0,0.0,-6.0,0.0
b004_try00,b004_try00,x_offset,straight,5.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.005236217752099037,0.0,0.0,0.0,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d5_x_pitch_+1_drift,b_d5_x_pitch_+1_drift,6.0,5.0,20.0,1.0,0.0,0.0,0.0
b004_try00,b004_try00,x_offset,realign,5.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.0062720454297959805,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d5_x_pitch_+1_drift,b_d5_x_pitch_+1_drift,6.0,5.0,20.0,1.0,0.0,0.0,0.0
b004_try00,b004_try00,x_offset,straight,10.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.13418014347553253,0.00041301525197923183,0.09798456728458405,0.011248690076172352,0.10738185048103333,0.0010188505257247016,6.127608771463085e-07,3.908333333333333,3.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d5_x_pitch_+1_drift,b_d5_x_pitch_+1_drift,6.0,5.0,20.0,1.0,0.0,0.0,0.0
b004_try00,b004_try00,x_offset,realign,10.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.1341800093650818,0.0004130175802856684,0.09798427671194077,0.011255658231675625,0.10738177597522736,0.0010188505257247016,6.091597407239154e-07,5.908333333333333,5.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d5_x_pitch_+1_drift,b_d5_x_pitch_+1_drift,6.0,5.0,20.0,1.0,0.0,0.0,0.0
b004_try00,b004_try00,x_offset,straight,15.0,False,fixed_depth,False,,replay_mismatch,,,,,,,,,,,,,,,0.02542837024571085,0.0017700027039108583,0.00011587142944335938,0.0005536898970603943,0.005550011138725494,0.3853355172402608,0.00025061180724409696,1.0094461912278243e-06,0.0,0.0,0.0005983146911603399,1.2172386050224304e-06,1.2549571692943573e-07,1.6879337636055425e-05,3.8683414459228516e-05,0.0021166144288145006,0.00477393853807247,0.0032262722267633916,boundary_characterization,b_d5_x_pitch_+1_drift,b_d5_x_pitch_+1_drift,6.0,5.0,20.0,1.0,0.0,0.0,0.0
b004_try00,b004_try00,x_offset,realign,15.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.6605773568153381,0.009065693244338036,0.5854655504226685,0.04777294397354126,0.52846360206604,2.5964370209408116e-05,1.397776459126458e-05,6.258333333333333,6.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d5_x_pitch_+1_drift,b_d5_x_pitch_+1_drift,6.0,5.0,20.0,1.0,0.0,0.0,0.0
b004_try00,b004_try00,x_offset,straight,20.0,False,fixed_depth,False,,replay_mismatch,,,,,,,,,,,,,,,0.06954591625356286,0.0066392857701015415,0.00021088123321533203,0.0014753946452401578,0.004922631641834803,0.3384906953381553,0.18493901787274047,0.0007560155587008036,0.14259763062000275,2.2737367544323206e-10,0.019466612488031387,9.336508810520172e-07,0.00043813942465931177,2.4469281925121322e-06,6.981194019317627e-05,0.13421139121055603,0.0032063446267887774,0.00358905766146114,boundary_characterization,b_d5_x_pitch_+1_drift,b_d5_x_pitch_+1_drift,6.0,5.0,20.0,1.0,0.0,0.0,0.0
b004_try00,b004_try00,x_offset,realign,20.0,False,fixed_depth,False,,replay_mismatch,,,,,,,,,,,,,,,0.06954591625356286,0.0066392857701015415,0.00021088123321533203,0.0014753946452401578,0.004922631641834803,0.3384906953381553,0.18493901787274047,0.0007560155587008036,0.14259763062000275,2.2737367544323206e-10,0.019466612488031387,9.336508810520172e-07,0.00043813942465931177,2.4469281925121322e-06,6.981194019317627e-05,0.13421139121055603,0.0032063446267887774,0.00358905766146114,boundary_characterization,b_d5_x_pitch_+1_drift,b_d5_x_pitch_+1_drift,6.0,5.0,20.0,1.0,0.0,0.0,0.0
b004_try00,b004_try00,x_offset,straight,20.028551667928696,True,terminal,True,True,cleared,True,True,True,False,False,0.4372406005859375,0.004054455552250147,0.43819499015808105,0.058301471173763275,0.3498676121234894,0.002395248884567991,0.0007830523663089667,4.475,4.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d5_x_pitch_+1_drift,b_d5_x_pitch_+1_drift,6.0,5.0,20.0,1.0,0.0,0.0,0.0
b004_try00,b004_try00,x_offset,realign,20.028551667928696,False,terminal,False,,replay_mismatch,,,,,,,,,,,,,,,0.0777061822331006,0.0035780422031604343,0.0001952648162841797,0.002019139879848808,0.0017137602947101247,0.13150033382163404,0.1494947205268345,0.0005077140959846899,0.11929208040237427,0.00045879937715653796,0.004792355000972748,1.0496005415916443e-06,1.764274202287197e-07,1.4764755178475752e-06,7.823854684829712e-05,0.0928167998790741,0.0030133168883270294,0.0020752517097860986,boundary_characterization,b_d5_x_pitch_+1_drift,b_d5_x_pitch_+1_drift,6.0,5.0,20.0,1.0,0.0,0.0,0.0
b005_try00,b005_try00,tilt_only,straight,5.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.005236217752099037,0.0,0.0,0.0,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d5_x_pitch_+1_tilt,b_d5_x_pitch_+1_tilt,6.0,5.0,20.0,0.0,0.0,0.0,6.0
b005_try00,b005_try00,tilt_only,realign,5.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.0062720454297959805,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d5_x_pitch_+1_tilt,b_d5_x_pitch_+1_tilt,6.0,5.0,20.0,0.0,0.0,0.0,6.0
b005_try00,b005_try00,tilt_only,straight,10.0,True,fixed_depth,True,True,cleared,True,True,True,False,False,3.045592784881592,0.030634557828307152,2.79162335395813,0.30081212520599365,2.43634033203125,0.013717768524657004,0.0006619089445827837,3.9416666666666664,3.9416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,boundary_characterization,b_d5_x_pitch_+1_tilt,b_d5_x_pitch_+1_tilt,6.0,5.0,20.0,0.0,0.0,0.0,6.0
b005_try00,b005_try00,tilt_only,realign,10.0,False,fixed_depth,False,,replay_mismatch,,,,,,,,,,,,,,,0.008044791600141713,0.002642022654545886,6.0558319091796875e-05,0.0005625598132610321,9.781248370399913e-05,0.01693229378429706,0.028740244752429193,0.00028793617280394984,0.022906549274921417,0.000975992747953569,0.004661197541281581,2.891756594181061e-07,5.2677933126688e-09,2.772244442894589e-06,5.0961971282958984e-06,0.019931243732571602,0.0005879321146408579,0.0023749288174206673,boundary_characterization,b_d5_x_pitch_+1_tilt,b_d5_x_pitch_+1_tilt,6.0,5.0,20.0,0.0,0.0,0.0,6.0
