trajectory_id,folder,family,slot,parent_numerically_valid,parent_complete,checkpoint_depth_mm,reached,reference_time_s,checkpoint_kind,prefix_numerically_valid,Y_R_tested,label_reason,depth_mm,force_n,torque_nm,normal_load_n,tilt_deg,tip_x_mm,tip_y_mm,prefix_max_force_n,prefix_max_torque_nm,prefix_max_normal_load_n,prefix_max_penetration_mm,fx,fy,fz,taux,tauy,tauz,vx,vy,vz,omegax,omegay,omegaz,qw,qx,qy,qz,joint1_rad,joint_velocity1_rad_s,joint2_rad,joint_velocity2_rad_s,joint3_rad,joint_velocity3_rad_s,joint4_rad,joint_velocity4_rad_s,joint5_rad,joint_velocity5_rad_s,joint6_rad,joint_velocity6_rad_s,joint7_rad,joint_velocity7_rad_s,sample_role,split_group_id,path_group_id,severity_deg,ramp_onset_mm,ramp_full_depth_mm,final_offset_x_mm,final_offset_y_mm,final_roll_deg,final_pitch_deg
b000_try00,b000_try00,offset_tilt,0,True,True,5.0,True,6.066666666666414,fixed_depth,True,1,safe_policy_witness,5.01118376851082,0.0,0.0,0.0,0.027976455118293345,-0.06592273712158203,0.012330969184404239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010834857821464539,-0.006357333157211542,-0.0020643703173846006,0.482879638671875,0.08175741136074066,0.07568857073783875,-2.2144182366901077e-05,0.0002539476554375142,-5.2282110118540004e-05,1.0,-0.4826134145259857,0.0012371904449537396,0.5253198146820068,0.011741834692656994,0.4921179711818695,-0.0023626345209777355,-2.0191471576690674,0.002713233232498169,-0.3826586902141571,-0.010600576177239418,2.4544003009796143,0.00834209006279707,1.0388119220733643,0.006879904773086309,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,6.0,10.0,20.0,1.0,0.0,0.0,6.0
b000_try00,b000_try00,offset_tilt,0,True,True,10.0,True,6.974999999999696,fixed_depth,True,1,safe_policy_witness,10.00880226492882,0.0,0.0,0.0,0.027976455118293345,-0.06216764450073242,0.0038129855965962633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015202803770080209,0.0003150349948555231,-0.0016616052016615868,0.01947171613574028,0.10226915776729584,0.09008274972438812,-5.219615104579134e-06,0.0002452390326652676,-3.101470792898908e-05,0.9999998807907104,-0.48121780157089233,0.0013634545030072331,0.5361219048500061,0.011685175821185112,0.4894348382949829,-0.0024847721215337515,-2.017953634262085,0.002733237110078335,-0.3921038806438446,-0.010596247389912605,2.462200880050659,0.008305859751999378,1.0449581146240234,0.006864994298666716,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,6.0,10.0,20.0,1.0,0.0,0.0,6.0
b000_try00,b000_try00,offset_tilt,0,True,True,15.0,True,8.174999999999628,fixed_depth,True,1,safe_policy_witness,15.013163536787035,0.7720801830291748,0.010610828176140785,0.6176641583442688,2.205046371409131,-0.033736228942871094,0.01783606239769142,1.4177886247634888,0.01668236218392849,1.1342328786849976,0.005167403742234455,-0.5994225144386292,-0.027200764045119286,0.485860675573349,0.00046786508755758405,-0.010600496083498001,-1.6244748621829785e-05,0.001341155613772571,-8.232571417465806e-05,-0.0010664054425433278,0.004053458571434021,-0.05257353559136391,0.05716105177998543,-0.00017280917381867766,0.019241373986005783,-8.71422016643919e-05,0.9998148083686829,-0.4764535427093506,0.0017411140725016594,0.5645078420639038,0.022549666464328766,0.49160143733024597,0.005288885906338692,-1.9792075157165527,0.03581314906477928,-0.390250563621521,0.004604921210557222,2.4102115631103516,-0.057751137763261795,1.040667176246643,-0.005912930238991976,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,6.0,10.0,20.0,1.0,0.0,0.0,6.0
b000_try00,b000_try00,offset_tilt,0,True,True,20.0,False,,fixed_depth,False,,checkpoint_not_reached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,6.0,10.0,20.0,1.0,0.0,0.0,6.0
b000_try00,b000_try00,offset_tilt,0,True,True,17.17924475669861,True,10.999999999999469,terminal,True,,unresolved_probe_or_replay,17.17924475669861,1.8349500894546509,0.13916321098804474,12.413809776306152,4.000565175304637,-0.6086826324462891,0.013129227227182128,2.7998125553131104,0.14425575733184814,12.722184181213379,0.05902497287024744,-0.8559370636940002,0.02535495162010193,1.6228896379470825,-0.0057326979003846645,-0.13899756968021393,0.003634599270299077,0.0029070903547108173,0.000300372950732708,-2.5173358153551817e-05,-0.026766762137413025,0.7390474677085876,-0.014859023503959179,0.0005568458582274616,0.03490376099944115,-0.00020207863417454064,0.9993904232978821,-0.4757579565048218,-0.0017326646484434605,0.5852147340774536,-0.0015663605881854892,0.49752408266067505,0.0021248185075819492,-1.9465943574905396,-0.00035739768645726144,-0.3874390125274658,0.00032335694413632154,2.3606319427490234,-0.002127804094925523,1.0365370512008667,-0.0010378622682765126,boundary_characterization,b_d10_x_pitch_+1_combined,b_d10_x_pitch_+1_combined,6.0,10.0,20.0,1.0,0.0,0.0,6.0
b001_try00,b001_try00,x_offset,1,True,True,5.0,True,6.066666666661149,fixed_depth,True,1,safe_policy_witness,5.01118376851082,0.0,0.0,0.0,0.027976455118293345,-0.06592273712158203,0.012330969184404239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010834857821464539,-0.006357333157211542,-0.0020643703173846006,0.482879638671875,0.08175741136074066,0.07568857073783875,-2.2144182366901077e-05,0.0002539476554375142,-5.2282110118540004e-05,1.0,-0.4826134145259857,0.0012371904449537396,0.5253198146820068,0.011741834692656994,0.4921179711818695,-0.0023626345209777355,-2.0191471576690674,0.002713233232498169,-0.3826586902141571,-0.010600576177239418,2.4544003009796143,0.00834209006279707,1.0388119220733643,0.006879904773086309,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,6.0,10.0,20.0,1.0,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,10.0,True,6.974999999993656,fixed_depth,True,1,safe_policy_witness,10.00880226492882,0.0,0.0,0.0,0.027976455118293345,-0.06216764450073242,0.0038129855965962633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015202803770080209,0.0003150349948555231,-0.0016616052016615868,0.01947171613574028,0.10226915776729584,0.09008274972438812,-5.219615104579134e-06,0.0002452390326652676,-3.101470792898908e-05,0.9999998807907104,-0.48121780157089233,0.0013634545030072331,0.5361219048500061,0.011685175821185112,0.4894348382949829,-0.0024847721215337515,-2.017953634262085,0.002733237110078335,-0.3921038806438446,-0.010596247389912605,2.462200880050659,0.008305859751999378,1.0449581146240234,0.006864994298666716,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,6.0,10.0,20.0,1.0,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,15.0,True,8.00833333332605,fixed_depth,True,1,safe_policy_witness,15.006912499666216,0.0,0.0,0.0,0.027976455118293345,0.45180320739746094,-0.009302430953539442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014209933578968048,0.0003599968913476914,-0.00155791942961514,0.013960767537355423,-0.06991104036569595,-0.03438583388924599,-0.00013202875561546534,0.0002141744043910876,0.00010115392797160894,0.9999998807907104,-0.47973763942718506,0.0013506972463801503,0.5483270287513733,0.011218096129596233,0.48699772357940674,-0.0023419014178216457,-2.014512777328491,0.0027309535071253777,-0.40260958671569824,-0.009147267788648605,2.468865156173706,0.007794558070600033,1.0514670610427856,0.006553917191922665,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,6.0,10.0,20.0,1.0,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,20.0,True,10.666666666656965,fixed_depth,True,1,safe_policy_witness,20.000377297401428,0.4071309268474579,0.0007065839599817991,0.368075966835022,0.0,0.5069971084594727,0.013333586139196996,1.4705727100372314,0.024312106892466545,1.1764591932296753,0.006393358034983976,-0.3681730031967163,-0.006051069125533104,-0.17368823289871216,-0.0003914007975254208,0.0005856148200109601,5.5871107178973034e-05,8.945236913859844e-05,0.0005779551574960351,0.002487316494807601,0.02065485343337059,0.00811400543898344,-0.06688365340232849,-5.942458301433362e-05,-8.021340181585401e-05,-1.4147894944471773e-06,1.0,-0.4803779721260071,-0.0004761059826705605,0.5597271919250488,-5.514950316864997e-05,0.48624324798583984,0.0002945864398498088,-2.0132105350494385,-0.0025093024596571922,-0.4140046238899231,-0.000350723770679906,2.4770634174346924,-0.001641955692321062,1.059000849723816,0.00047193330829031765,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,6.0,10.0,20.0,1.0,0.0,0.0,0.0
b001_try00,b001_try00,x_offset,1,True,True,20.022453367710114,True,10.999999999989996,terminal,True,1,safe_policy_witness,20.022453367710114,0.41693881154060364,0.0009394840453751385,0.3337787091732025,0.019782341029446364,0.5072951316833496,0.015291829186026007,1.4705727100372314,0.024312106892466545,1.1764591932296753,0.006393358034983976,-0.3348046541213989,0.015211706049740314,-0.24801698327064514,-0.00047351582907140255,0.0008025692077353597,0.00011956443631788716,-0.0012929560616612434,0.00035190244670957327,0.0031373926904052496,-0.004795509856194258,-0.09491226822137833,0.1712653934955597,-0.00017866476264316589,-0.00016368601063732058,-1.387768134009093e-05,0.9999999403953552,-0.48046961426734924,-0.000459572795080021,0.5597138404846191,-0.00041442204383201897,0.4862852096557617,0.00029873079620301723,-2.0133907794952393,-0.00258039403706789,-0.4141860604286194,0.00012768803571816534,2.477405548095703,-0.0017140908166766167,1.059064507484436,0.0002758507616817951,boundary_characterization,b_d10_x_pitch_+1_drift,b_d10_x_pitch_+1_drift,6.0,10.0,20.0,1.0,0.0,0.0,0.0
