time_s,phase,command_depth_mm,command_roll_deg,command_pitch_deg,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,effort_saturated,force_norm_n,torque_norm_nm,normal_load_n,contact_count,min_separation_mm,contact_power_w,lowest_peg_z_m,qw,qx,qy,qz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,fx,fy,fz,taux,tauy,tauz,normal_fx,normal_fy,normal_fz,friction_fx,friction_fy,friction_fz,vx,vy,vz,omegax,omegay,omegaz,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,simulation_time_s,command_qw,command_qx,command_qy,command_qz
0.0,recovery_start,10.525333823429683,0.0,0.0,10.003557205200186,0.08165836334228516,-0.0006793083571210445,0.0,False,0.0,0.0,0.0,0,0.0,0.0,0.8549964141845703,2.3816205612092745e-06,1.0,2.8662827844527783e-06,4.576038918457925e-05,4.901331976725487e-06,0.2110535353422165,-5.6687090363993775e-06,-2.4009363651275635,-8.458491720375605e-06,2.612081289291382,0.7853996157646179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012178269680589437,1.2230462971274392e-06,-0.009970982559025288,1.967815842363052e-05,0.001100249937735498,-5.11570688104257e-05,-4.3127683966304176e-06,0.021680239588022232,4.128388354729395e-06,-0.003547063795849681,3.711400131578557e-05,0.024127012118697166,1.896589128591586e-05,4.99166692700237,,,,
0.0020833333333333333,stop,10.003557205200186,,,10.02018690109252,0.08571147918701172,-0.0008068428769547609,0.0,False,0.0,0.0,0.0,0,0.0,0.0,0.854979784488678,2.619410224724561e-06,1.0,3.3916448956006207e-06,5.402498209150508e-05,5.112827693665167e-06,0.21109835803508759,-5.962420345895225e-06,-2.4009363651275635,-9.844084161159117e-06,2.612142324447632,0.7853996157646179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007507277769036591,-4.512150917435065e-05,-0.009630206972360611,-0.0003660347720142454,-0.0008874033810570836,-0.00011883467232109979,0.00010165978164877743,0.021381787955760956,-0.00014117071987129748,-0.0033856357913464308,-0.0006662727682851255,0.025654839351773262,0.0006575743318535388,,2.3816205612092745e-06,1.0,2.8662827844527783e-06,4.576038918457925e-05
0.004166666666666667,stop,10.003557205200186,,,10.036935806274405,0.08994340896606445,-0.0010896835647145053,0.0,False,0.0,0.0,0.0,0,0.0,0.0,0.8549630355834961,3.4427955597493565e-06,1.0,2.5696544980746694e-06,6.247561395866796e-05,5.566666004597209e-06,0.21114222705364227,-6.5736549004213884e-06,-2.4009363651275635,-1.2569647878990509e-05,2.612203359603882,0.7854034304618835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035092938924208283,-8.800884097581729e-05,-0.009309137240052223,-0.0007215114310383797,-0.0025284516159445047,-0.00013638193195220083,0.00021762879623565823,0.021070849150419235,-0.00029308145167306066,-0.0032029030844569206,-0.0013073282316327095,0.026802189648151398,0.0011958881514146924,,2.3816205612092745e-06,1.0,2.8662827844527783e-06,4.576038918457925e-05
0.00625,stop,10.003557205200186,,,10.05290985107421,0.09453296661376953,-0.0014750951322639594,0.0,False,0.0,0.0,0.0,0,0.0,0.0,0.8549470615386963,4.490687388170045e-06,1.0,2.004692078116932e-06,7.17429502401501e-05,6.273270173551282e-06,0.21118514239788055,-7.505980192945572e-06,-2.4009363651275635,-1.6516381947440095e-05,2.612264394760132,0.7854072451591492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.528964826837182e-06,-0.00012759714445564896,-0.009004604071378708,-0.0010491088032722473,-0.003875529393553734,-0.00012139144382672384,0.00033878665999509394,0.02074817754328251,-0.00044696495751850307,-0.003003164893016219,-0.001892479253001511,0.027626898139715195,0.0016567148268222809,,2.3816205612092745e-06,1.0,2.8662827844527783e-06,4.576038918457925e-05
0.008333333333333333,stop,10.003557205200186,,,10.069122314453116,0.09882450103759766,-0.0016089936707430752,0.0,False,0.0,0.0,0.0,0,0.0,0.0,0.8549308490753174,5.800866347271949e-06,1.0,2.314695620952989e-06,8.066981536103413e-05,7.236821602418786e-06,0.21122805774211884,-8.757460818742402e-06,-2.4009363651275635,-2.1581332475761883e-05,2.612325429916382,0.7854110598564148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028440411551855505,-0.0001643600407987833,-0.008714322000741959,-0.0013531651347875595,-0.004970643203705549,-0.0001124730333685875,0.0004624945286195725,0.020415160804986954,-0.0006006940384395421,-0.002789817051962018,-0.0024312136229127645,0.028175605461001396,0.002086314605548978,,2.3816205612092745e-06,1.0,2.8662827844527783e-06,4.576038918457925e-05
0.010416666666666666,stop,10.003557205200186,,,10.084500312805167,0.1035928726196289,-0.0023000939108897,0.03956468264845247,False,0.0,0.0,0.0,0,0.0,0.0,0.8549127160938234,7.64649757911684e-06,0.9999999403953552,2.8519248189695645e-06,9.019573917612433e-05,8.45993599796202e-06,0.2112700194120407,-1.0326381925551686e-05,-2.4009363651275635,-2.767895239230711e-05,2.612386465072632,0.7854148745536804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005355481407605112,-0.00019862063345499337,-0.008435866795480251,-0.001635290216654539,-0.005854090675711632,-9.397698158863932e-05,0.0005871101748198271,0.0200723335146904,-0.0007530975854024291,-0.0025658165104687214,-0.0029272050596773624,0.02849222719669342,0.002471662126481533,,2.3816205612092745e-06,1.0,2.8662827844527783e-06,4.576038918457925e-05
0.0125,stop,10.003557205200186,,,10.099520683288565,0.10854005813598633,-0.0029703210202569608,0.05595291190411357,False,0.0,0.0,0.0,0,0.0,0.0,0.8548965587620623,9.604349543224089e-06,0.9999998807907104,1.9973451799160102e-06,0.00010021776688518003,9.936996320902836e-06,0.21131102740764618,-1.2200843229948077e-05,-2.4009363651275635,-3.471570380497724e-05,2.612447500228882,0.7854225039482117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000748512102290988,-0.00022972284932620823,-0.008168244734406471,-0.0018930918304249644,-0.006545144133269787,-8.618681022198871e-05,0.000708923558704555,0.019720599055290222,-0.0008996389806270599,-0.002332832431420684,-0.0033775244373828173,0.028598478063941002,0.0028312879148870707,,2.3816205612092745e-06,1.0,2.8662827844527783e-06,4.576038918457925e-05
0.014583333333333334,stop,10.003557205200186,,,10.11406421661376,0.11366605758666992,-0.0035293369364808314,0.0,False,0.0,0.0,0.0,0,0.0,0.0,0.8548859071731567,1.1785224160121288e-05,1.0,1.398310587319429e-06,0.00011082921992056072,1.1659762094495818e-05,0.21135108172893524,-1.4366717550728936e-05,-2.4009363651275635,-4.260668356437236e-05,2.612508535385132,0.7854301333427429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009292769245803356,-0.00025793915847316384,-0.007909808307886124,-0.0021290339063853025,-0.007076128851622343,-7.235365774249658e-05,0.0008268539095297456,0.01936066336929798,-0.0010395072167739272,-0.0020939079113304615,-0.003787420690059662,0.028530651703476906,0.003152640303596854,,2.3816205612092745e-06,1.0,2.8662827844527783e-06,4.576038918457925e-05
0.016666666666666666,stop,10.003557205200186,,,10.12854814529418,0.11909008026123047,-0.004260468358552316,0.03956468264845247,False,0.0,0.0,0.0,0,0.0,0.0,0.8548686682613343,1.4292934793047607e-05,0.9999999403953552,1.1872006098201382e-06,0.00012174170842627063,1.361871363769751e-05,0.2113901823759079,-1.6809490261948667e-05,-2.4009363651275635,-5.127388794790022e-05,2.612569570541382,0.7854377627372742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010813219705596566,-0.0002835898194462061,-0.007659521885216236,-0.0023448902647942305,-0.00746510922908783,-5.3030486014904454e-05,0.0009402838768437505,0.018993297591805458,-0.0011725049698725343,-0.0018502388847991824,-0.004160458687692881,0.028308534994721413,0.0034389165230095387,,2.3816205612092745e-06,1.0,2.8662827844527783e-06,4.576038918457925e-05
0.01875,stop,10.003557205200186,,,10.142614841461173,0.12445449829101562,-0.0051522915782697964,0.05595291190411357,False,0.0,0.0,0.0,0,0.0,0.0,0.8548534646038897,1.6875152141437866e-05,0.9999998807907104,8.434635674348101e-07,0.00013263853907119483,1.580270145495888e-05,0.21142928302288055,-1.9513112420099787e-05,-2.4009363651275635,-6.064459739718586e-05,2.612630605697632,0.7854453921318054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001208270201459527,-0.0003067139768972993,-0.007416252978146076,-0.0025413965340703726,-0.007731382269412279,-3.94574053643737e-05,0.0010483420919626951,0.018618719652295113,-0.0012977794976904988,-0.0016034325817599893,-0.004498428665101528,0.027953406795859337,0.0037028829101473093,,2.3816205612092745e-06,1.0,2.8662827844527783e-06,4.576038918457925e-05
