time_s,phase,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,command_tilt_deg,reference_step,recovery_time_s
6.97499999999701,stop,10.375758666992187,10.002208501100542,-0.37229061126708984,0.01923269337567035,0.027976455118293345,0.012187811989861075,0.055952909680744456,0.0,0.0,0.0,0.0,52,0.0005313125438988209,0.00023691092792432755,0.0005313126021064818,0.0002802239323500544,0.0,-10.004158208073687,0.0,0.0,0.0,0.0,0.0,0.0,-8.696893928572536e-05,0.00021280920191202313,-4.508274651016109e-05,0.9999999403953552,-0.0007184907444752753,3.5092016332782805e-05,-0.001784974941983819,0.013380013406276703,0.05369839817285538,0.05578645318746567,-0.48134952783584595,0.5352931618690491,0.4893849194049835,-2.019289016723633,-0.39180582761764526,2.4629149436950684,1.0446979999542236,0.0017247558571398258,0.011683700606226921,-0.003149827476590872,0.002731021959334612,-0.010253227315843105,0.008273517712950706,0.006841105874627829,0.599635124206543,9.222558219335042e-06,0.09738519042730331,-4.691264621214941e-05,0.9999998807907104,9.431086073163897e-05,-0.0002135911345249042,6.445946382882539e-06,-6.97146424499806e-06,0.0323873832821846,-7.820991072549077e-07,-7.342279786826111e-06,0.9999998807907104,-1.8283990357303992e-06,0.0004657754907384515,-0.00010501204087631777,0.00023306369257625192,0.00016309108468703926,-0.0001678631961112842,-3.674283652799204e-05,0.0004656560777220875,0.00010512176231713966,-0.000233252823818475,0.00014789417036809027,0.0002351713483221829,3.670428122859448e-05,1.0669231414794922e-05,-2.253211278002709e-06,0.02499999850988388,0.004024860914796591,0.004039095714688301,5.085375960334204e-06,7.204274879768491e-06,0.0,837,0.0
6.983333333330336,stop,10.002208501100542,10.046114772558214,-0.37354230880737305,0.01778119258233346,0.027976455118293345,0.010688233487599064,0.055952909680744456,0.0,0.0,0.0,0.0,48,0.025620320811867714,0.004984937142580748,0.025620315223932266,0.005054394248872995,0.0,-10.048064479531359,0.0,0.0,0.0,0.0,0.0,0.0,-9.483775647822767e-05,0.0002119685959769413,-4.282909139874391e-05,0.9999999403953552,-0.001348214573226869,6.60410660202615e-05,-0.0015107840299606323,0.013232425786554813,0.0890277624130249,0.0818915143609047,-0.48133811354637146,0.5353847146034241,0.48936229944229126,-2.0192432403564453,-0.3918914496898651,2.462960720062256,1.0447437763214111,0.001280211377888918,0.011388635262846947,-0.002485954901203513,0.003016772912815213,-0.01004617940634489,0.007126849610358477,0.006115291733294725,0.599647581577301,3.3784608604037203e-06,0.09735427796840668,-4.1534305637469515e-05,0.9999999403953552,9.525584027869627e-05,-0.00020564411533996463,-7.77165678300662e-06,-1.1714024367392994e-05,0.03240039199590683,6.324336027319077e-06,-4.1808260675679776e-07,0.9999998807907104,1.2954806152265519e-06,0.0006504568154923618,-0.002657498000189662,-0.02547381818294525,6.831552309449762e-05,-0.0031627530697733164,-0.0038525215350091457,0.0006604277878068388,0.0026555063668638468,0.025473764166235924,-0.000314951001200825,0.003256145864725113,0.0038529494777321815,1.0609626770019531e-05,-2.1404484868980944e-06,0.02499999850988388,0.004024861380457878,0.004039096180349588,5.082729330752045e-06,7.2035472840070724e-06,0.027976455118293345,837,0.008333333333333333
6.9916666666636615,stop,10.002208501100542,10.074814409017565,-0.3624558448791504,0.011978978363913484,0.027976455118293345,0.010461768397362903,0.055952909680744456,0.0,0.0,0.0,0.0,50,0.027979139238595963,0.0017889075679704547,0.027979141101241112,0.00288487714715302,0.0,-10.07676411599071,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010724236199166626,0.00022606058337260038,-3.697824286064133e-05,0.9999998807907104,0.0024568838998675346,0.00011539788101799786,-0.0013691557105630636,0.012955399230122566,-0.1277477741241455,-0.07707652449607849,-0.481332391500473,0.5354762673377991,0.48934561014175415,-2.019197463989258,-0.39197149872779846,2.4630064964294434,1.0447895526885986,0.000805711024440825,0.011058895848691463,-0.0017979255644604564,0.0032139045652002096,-0.009827184490859509,0.0061684283427894115,0.006233796011656523,0.5996601581573486,-1.621148840058595e-06,0.09732420742511749,-3.9494963857578114e-05,0.9999999403953552,9.388064063386992e-05,-0.00019751634681597352,-9.789174328034278e-06,-1.1043968697777018e-05,0.032399021089076996,2.854501326510217e-05,1.3360096090764273e-05,0.9999998807907104,-2.516695303711458e-06,0.010341685265302658,-0.004438713658601046,-0.025616003200411797,0.0004611165204551071,-0.0010280285496264696,0.0013895032461732626,0.010350970551371574,0.004438633099198341,0.02561226673424244,-0.00018144975183531642,0.0025219167582690716,-0.0013890748377889395,1.1324882507324219e-05,-1.8476994227967225e-06,0.02499999850988388,0.004024860914796591,0.0040390947833657265,5.0876333261840045e-06,7.211463525891304e-06,0.027976455118293345,837,0.016666666666666666
6.999999999996987,stop,10.002208501100542,10.102552920579912,-0.34880638122558594,0.007265883596119238,0.027976455118293345,0.009060005140781868,0.055952909680744456,0.0,0.0,0.0,0.0,53,0.028305886313319206,0.0007159740780480206,0.02830587513744831,0.0012163096107542515,0.0,-10.104502627553057,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010433538409415632,0.00021718100470025092,-3.4936292649945244e-05,0.9999999403953552,0.003167611313983798,0.0001703039015410468,-0.0011129407212138176,0.013466158881783485,-0.16583772003650665,-0.10478585958480835,-0.48132967948913574,0.5355678200721741,0.4893345534801483,-2.0191516876220703,-0.3920515179634094,2.463052272796631,1.0448353290557861,0.00033811244065873325,0.010720280930399895,-0.0011283444473519921,0.003387343604117632,-0.009683137759566307,0.0054777455516159534,0.006124536506831646,0.5996733903884888,-4.9981908887275495e-06,0.0972948968410492,-3.865200778818689e-05,0.9999998807907104,9.289468289352953e-05,-0.00018854816153179854,-9.953922926797532e-06,-9.762600711837877e-06,0.03239744156599045,2.8633636247832328e-05,1.1438888577686157e-05,0.9999998807907104,-3.71521059605584e-06,0.006009424105286598,-0.004543909337371588,-0.02728484757244587,0.0005425426061265171,-0.0002850432356353849,-0.0003701576788444072,0.006018869113177061,0.00454291608184576,0.027282919734716415,-0.00011424958938732743,0.0011528941104188561,0.00037039356539025903,1.0848045349121094e-05,-1.7456814020988531e-06,0.02499999850988388,0.004024860914796591,0.004039095714688301,5.095445885672234e-06,7.220311090350151e-06,0.027976455118293345,837,0.025
7.008333333330313,stop,10.002208501100542,10.129576176404955,-0.33485889434814453,0.004211068699078169,0.019782341029446364,0.007755054866720457,0.0,0.0,0.0,0.0,0.0,51,0.02768522873520851,0.0009798017563298345,0.027685221284627914,0.0014280513860285282,0.0,-10.130954827447535,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010349025978939608,0.000208017707336694,-3.4372358641121536e-05,1.0,0.003288540756329894,0.0002154583780793473,-0.0008406299166381359,0.013460973277688026,-0.17142820358276367,-0.10906840860843658,-0.4813297688961029,0.53565913438797,0.4893292188644409,-2.019105911254883,-0.39213141798973083,2.4630980491638184,1.0448811054229736,-0.00014126869791653007,0.010362662374973297,-0.0004486797552090138,0.0035395179875195026,-0.00956481508910656,0.004718148149549961,0.006126259453594685,0.5996868014335632,-6.3720872276462615e-06,0.09726656973361969,-3.910680243279785e-05,0.9999999403953552,9.356995724374428e-05,-0.00017878909420687705,-1.0050586752186064e-05,-8.052297744143289e-06,0.03239614516496658,2.922943349403795e-05,9.918288924382068e-06,1.0,-4.733500190923223e-06,0.0032566275913268328,-0.004289798904210329,-0.02715628780424595,0.00030926516046747565,-0.0009117032750509679,0.0001821087789721787,0.0032655352260917425,0.004288284108042717,0.027155449613928795,-0.00031101188505999744,0.0013818624429404736,-0.0001818202727008611,1.043081283569336e-05,-1.7175416360259987e-06,0.02499999850988388,0.004024861380457878,0.004039095714688301,5.09738310938701e-06,7.22121330909431e-06,0.027976455118293345,837,0.03333333333333333
7.016666666663639,stop,10.002208501100542,10.155608505010607,-0.32073259353637695,0.00318086722472799,0.019782341029446364,0.012384118235786445,0.055952909680744456,0.0,0.0,0.0,0.0,47,0.027407828718423843,0.0011569361668080091,0.0274078156799078,0.001483786036260426,0.0,-10.156987156053187,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001084977193386294,0.00019939785124734044,-3.487349022179842e-05,0.9999998807907104,0.0033213715068995953,0.0002551969373598695,-0.0005673840641975403,0.01362030953168869,-0.17276646196842194,-0.10998620837926865,-0.48133549094200134,0.5357392430305481,0.4893295466899872,-2.0190601348876953,-0.39221131801605225,2.463143825531006,1.0449268817901611,-0.0006301060784608126,0.009984605014324188,0.00023359294573310763,0.0036620507016777992,-0.009460767731070518,0.003938911948353052,0.006121659651398659,0.5997027158737183,-8.799992428976111e-06,0.09724470973014832,-3.8300138839986175e-05,1.0,9.35230273171328e-05,-0.00016365249757654965,-1.2817829883715604e-05,-9.502376087766606e-06,0.03240032494068146,3.5746237699640915e-05,1.4972777535149362e-05,0.9999998807907104,-3.4257457173225703e-06,0.001968757016584277,-0.003940929193049669,-0.027051473036408424,0.00016764915199019015,-0.0011422160314396024,7.574839401058853e-05,0.0019768739584833384,0.003939224407076836,0.027051115408539772,-0.0004022503853775561,0.0014262275071814656,-7.543815445387736e-05,9.953975677490234e-06,-1.7425925307179568e-06,0.02499999850988388,0.0040248604491353035,0.0040390947833657265,5.09738310938701e-06,7.226219167932868e-06,0.027976455118293345,837,0.041666666666666664
7.024999999996965,stop,10.002208501100542,10.175240784883501,-0.3044009208679199,0.0010169478628085926,0.019782341029446364,0.01223030540131731,0.03956468118525214,0.0,0.0,0.0,0.0,46,0.026533575728535652,0.0014563596341758966,0.0265335775911808,0.001713103847578168,0.0,-10.176619435926082,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011277927114861086,0.00019018983584828675,-3.3613465348025784e-05,0.9999999403953552,0.00403659138828516,0.0002950204652734101,-0.0003250299487262964,0.013617180287837982,-0.21437518298625946,-0.14075329899787903,-0.48134690523147583,0.5358193516731262,0.48933565616607666,-2.019014358520508,-0.3922906517982483,2.4631872177124023,1.0449726581573486,-0.0011315903393551707,0.009587538428604603,0.0009244618704542518,0.0037401963490992785,-0.00933155044913292,0.0031158747151494026,0.006102965213358402,0.5997183918952942,-1.1537542377482168e-05,0.09722377359867096,-3.84156264772173e-05,1.0,9.28233566810377e-05,-0.0001489533606218174,-1.3114989087625872e-05,-1.0068565643450711e-05,0.032399021089076996,4.1237704863306135e-05,1.9953626178903505e-05,0.9999999403953552,-4.801298018719535e-06,0.0015407938044518232,-0.003932529129087925,-0.026195263490080833,0.00017626065528020263,-0.0014435031916946173,7.882860518293455e-05,0.001547867665067315,0.0039308033883571625,0.026195107027888298,-0.0003924682387150824,0.0016656917287036777,-7.851670670788735e-05,9.5367431640625e-06,-1.6796007002994884e-06,0.02499999850988388,0.004024861380457878,0.004039096180349588,5.0994331104448065e-06,7.227237801998854e-06,0.027976455118293345,837,0.05
7.03333333333029,stop,10.002208501100542,10.194001346826555,-0.28783082962036133,-0.0013551804158851155,0.019782341029446364,0.004336987331043929,0.03956468118525214,0.0,0.0,0.0,0.0,47,0.026332076638936996,0.0013818895677104592,0.02633207105100155,0.0013664382277056575,0.0,-10.195379997869136,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010662167187547311,0.00017377881158608943,-3.399259730940685e-05,0.9999999403953552,0.0041023194789886475,0.00033679534681141376,-6.426731124520302e-05,0.013638949953019619,-0.21905939280986786,-0.14423562586307526,-0.48135867714881897,0.5358994603157043,0.4893474876880646,-2.0189685821533203,-0.39236658811569214,2.463193655014038,1.0450184345245361,-0.0016334184911102057,0.00917757023125887,0.0016070313286036253,0.003779917722567916,-0.009206237271428108,0.002367831999436021,0.00608540466055274,0.5997268557548523,-1.227835764439078e-05,0.09720007330179214,-3.622240183176473e-05,0.9999999403953552,9.348321327706799e-05,-0.00015157803136389703,-4.840459041588474e-06,-8.57821578392759e-06,0.03239407390356064,2.2201476895133965e-05,1.3137320820533205e-05,0.9999999403953552,-2.2297222130873706e-06,-0.00027029128978028893,-0.004017851315438747,-0.02602233737707138,0.000236442792811431,-0.0013603371335193515,5.6535671319579706e-05,-0.0002631534298416227,0.004015915095806122,0.02602270245552063,-0.00034448353108018637,0.001321102841757238,-5.6318440329050645e-05,8.702278137207031e-06,-1.6987033859550138e-06,0.02499999850988388,0.004024860914796591,0.0040390947833657265,5.100846465211362e-06,7.227645255625248e-06,0.027976455118293345,837,0.058333333333333334
7.041666666663616,stop,10.002208501100542,10.215444117784502,-0.2785325050354004,-0.0018787208091453067,0.019782341029446364,0.008096711098914966,0.0,0.0,0.0,0.0,0.0,53,0.027432674542069435,0.000863351917359978,0.027432676404714584,0.00043141093919984996,0.0,-10.216822768827083,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010245234443573281,0.00016521531506441534,-3.242073580622673e-05,0.9999999403953552,0.001985484967008233,0.0003754811186809093,0.0002753031440079212,0.014097183011472225,-0.09763237088918686,-0.05571191757917404,-0.4813758432865143,0.5359681248664856,0.48936474323272705,-2.018922805786133,-0.39244088530540466,2.463193655014038,1.0450642108917236,-0.0021193581633269787,0.008763068355619907,0.002257470740005374,0.003802828723564744,-0.00912061333656311,0.001822302583605051,0.006099260877817869,0.5997363328933716,-1.4706065485370345e-05,0.0971832126379013,-3.2496420317329466e-05,1.0,9.243286331184208e-05,-0.00015173727297224104,-5.007210347685032e-06,-1.0723499144660309e-05,0.032398663461208344,1.347839042864507e-05,1.0019031833508052e-05,1.0,-7.596045037416843e-08,-0.003265269100666046,-0.003897950053215027,-0.02695729397237301,0.00030481661087833345,-0.0008009536541067064,0.00010457813914399594,-0.003257808042690158,0.003895595669746399,0.026958538219332695,-0.000258700514677912,0.0003290448512416333,-0.0001044936798280105,8.285045623779297e-06,-1.620190346329764e-06,0.02499999850988388,0.004024861380457878,0.004039096180349588,5.097748726257123e-06,7.22557888366282e-06,0.027976455118293345,837,0.06666666666666667
7.049999999996942,stop,10.002208501100542,10.23017391562462,-0.269472599029541,-0.004214399268676061,0.019782341029446364,0.007215717232611496,0.0,0.0,0.0,0.0,0.0,53,0.02571699768304825,0.0012480629375204444,0.02571699023246765,0.0010508580598980188,0.0,-10.231552566667201,0.0,0.0,0.0,0.0,0.0,0.0,-9.892467642202973e-05,0.0001679734414210543,-2.870690332201775e-05,1.0,0.0019053396536037326,0.0004112292663194239,0.000534755177795887,0.013472428545355797,-0.0944029912352562,-0.05324820056557655,-0.48139870166778564,0.5360367894172668,0.4893878102302551,-2.0188770294189453,-0.3925151824951172,2.463193655014038,1.0451099872589111,-0.002615783829241991,0.008333621546626091,0.002917204052209854,0.0037883033510297537,-0.00899566151201725,0.0011495643993839622,0.006069063674658537,0.59974604845047,-1.685015195107553e-05,0.09716648608446121,-2.9819635528838262e-05,0.9999999403953552,9.14808115339838e-05,-0.00015134406567085534,-5.688987585017458e-06,-1.0705574823077768e-05,0.03239665925502777,1.6629704987281002e-05,7.443196864187485e-06,1.0,-1.112344421017042e-06,-0.0014925405848771334,-0.0037156923208385706,-0.025403345003724098,0.00024210310948546976,-0.0012242351658642292,-1.7187085177283734e-05,-0.0014855305198580027,0.003713904647156596,0.025404009968042374,-0.0002951454371213913,0.0010084102395921946,1.7341873899567872e-05,8.404254913330078e-06,-1.4345141607918777e-06,0.02499999850988388,0.004024861380457878,0.004039095714688301,5.0933049351442605e-06,7.217167876660824e-06,0.027976455118293345,837,0.075
