case_id,split,policy,detector_id,stage,threshold_n,run_id,log,family,severity,group_id,force_threshold_n,insertion_success,stalled,stall_episodes,stalled_time_s,first_stall_s,max_wrist_force_n,max_wrist_torque_nm,max_normal_load_n,max_contact_force_n,max_penetration_mm,max_grasp_slip_mm,max_grasp_slip_deg,force_budget_exceeded,torque_budget_exceeded,grasp_retained,numerically_valid,intervention_count,insertion_time_s,time_to_success_s,final_depth_mm,max_depth_mm,active_insertion_time_s,intervention_time_s,outcome,rows,safety_stop,grasp_retention_failure,terminal_timeout,terminal_phase,safety_before_any_recovery,safety_during_recovery,verified_unloadings,ready_unloadings,retries,retry_successes,repeated_stalls,first_trigger_time_s,first_trigger_depth_mm
ft006_easy_controls_easy_v2,held_out,productivity,productivity,held_out,,held_out/ft006_easy_controls_easy_v2/productivity,held_out/ft006_easy_controls_easy_v2/productivity/trajectory.csv,easy_controls,easy,ft006_easy_controls_easy_v2,,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.691666666525634,7.691666666525634,19.786232709884644,19.786232709884644,7.691666666666666,0.0,insertion_success,1164,False,False,False,insert,False,False,0,0,0,0,0,,
ft007_easy_controls_easy_v3,held_out,productivity,productivity,held_out,,held_out/ft007_easy_controls_easy_v3/productivity,held_out/ft007_easy_controls_easy_v3/productivity/trajectory.csv,easy_controls,easy,ft007_easy_controls_easy_v3,,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.02228175253549125,0.07912936237050427,False,False,True,True,0,7.658333333192786,7.658333333192786,19.8081336915493,19.8081336915493,7.658333333333333,0.0,insertion_success,1160,False,False,False,insert,False,False,0,0,0,0,0,,
ft007_easy_controls_easy_v3,held_out,nominal,nominal,held_out,,held_out/ft007_easy_controls_easy_v3/nominal,held_out/ft007_easy_controls_easy_v3/nominal/trajectory.csv,easy_controls,easy,ft007_easy_controls_easy_v3,,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.02228175253549125,0.07912936237050427,False,False,True,True,0,7.658333333192786,7.658333333192786,19.8081336915493,19.8081336915493,7.658333333333333,0.0,insertion_success,1160,False,False,False,insert,False,False,0,0,0,0,0,,
ft007_easy_controls_easy_v3,held_out,force,force,held_out,,held_out/ft007_easy_controls_easy_v3/force,held_out/ft007_easy_controls_easy_v3/force/trajectory.csv,easy_controls,easy,ft007_easy_controls_easy_v3,1.0,True,False,0,0.0,,0.015257937833666801,0.009302901104092598,0.0,0.0,0.0,0.02228175253549125,0.07912936237050427,False,False,True,True,0,7.658333333192786,7.658333333192786,19.8081336915493,19.8081336915493,7.658333333333333,0.0,insertion_success,1160,False,False,False,insert,False,False,0,0,0,0,0,,
ft008_axis_offset_moderate_v0,held_out,productivity,productivity,held_out,,held_out/ft008_axis_offset_moderate_v0/productivity,held_out/ft008_axis_offset_moderate_v0/productivity/trajectory.csv,axis_offset,moderate,ft008_axis_offset_moderate_v0,,True,False,0,0.0,,1.162439227104187,0.08039984852075577,1.054978847503662,1.3186832666397095,0.002854048261724529,0.02187038990086876,0.08846931922527276,False,False,True,True,0,7.908333333189148,7.908333333189148,19.774486869573593,19.774486869573593,7.908333333333333,0.0,insertion_success,1190,False,False,False,insert,False,False,0,0,0,0,0,,
ft008_axis_offset_moderate_v0,held_out,nominal,nominal,held_out,,held_out/ft008_axis_offset_moderate_v0/nominal,held_out/ft008_axis_offset_moderate_v0/nominal/trajectory.csv,axis_offset,moderate,ft008_axis_offset_moderate_v0,,True,False,0,0.0,,1.162439227104187,0.08039984852075577,1.054978847503662,1.3186832666397095,0.002854048261724529,0.02187038990086876,0.08846931922527276,False,False,True,True,0,7.908333333189148,7.908333333189148,19.774486869573593,19.774486869573593,7.908333333333333,0.0,insertion_success,1190,False,False,False,insert,False,False,0,0,0,0,0,,
ft008_axis_offset_moderate_v0,held_out,force,force,held_out,,held_out/ft008_axis_offset_moderate_v0/force,held_out/ft008_axis_offset_moderate_v0/force/trajectory.csv,axis_offset,moderate,ft008_axis_offset_moderate_v0,1.0,True,False,0,0.0,,1.1347512006759644,0.0801859200000763,1.0289947986602783,1.2862416505813599,0.001805363922358083,0.02177998612751253,0.08846931922527276,False,False,True,True,0,7.799999999857391,7.799999999857391,19.69124898314476,19.69124898314476,7.8,0.0,insertion_success,1177,False,False,False,insert,False,False,0,0,0,0,0,,
ft009_axis_offset_moderate_v1,held_out,force,force,held_out,,held_out/ft009_axis_offset_moderate_v1/force,held_out/ft009_axis_offset_moderate_v1/force/trajectory.csv,axis_offset,moderate,ft009_axis_offset_moderate_v1,1.0,True,False,0,0.0,,0.5961897373199463,0.06900125741958618,0.6101623773574829,0.7627027630805969,0.0035750188089878066,0.022235406504478306,0.07912936237050427,False,False,True,True,0,7.799999999857391,7.799999999857391,19.684871286153793,19.684871286153793,7.8,0.0,insertion_success,1177,False,False,False,insert,False,False,0,0,0,0,0,,
ft009_axis_offset_moderate_v1,held_out,productivity,productivity,held_out,,held_out/ft009_axis_offset_moderate_v1/productivity,held_out/ft009_axis_offset_moderate_v1/productivity/trajectory.csv,axis_offset,moderate,ft009_axis_offset_moderate_v1,,True,False,0,0.0,,0.5961897373199463,0.06900125741958618,0.6101623773574829,0.7627027630805969,0.0035750188089878066,0.022235406504478306,0.07912936237050427,False,False,True,True,0,7.799999999857391,7.799999999857391,19.684871286153793,19.684871286153793,7.8,0.0,insertion_success,1177,False,False,False,insert,False,False,0,0,0,0,0,,
ft009_axis_offset_moderate_v1,held_out,nominal,nominal,held_out,,held_out/ft009_axis_offset_moderate_v1/nominal,held_out/ft009_axis_offset_moderate_v1/nominal/trajectory.csv,axis_offset,moderate,ft009_axis_offset_moderate_v1,,True,False,0,0.0,,0.5592705011367798,0.07048331201076508,0.626802384853363,0.7834843397140503,0.002526334355934523,0.022235406504478306,0.07912936237050427,False,False,True,True,0,7.783333333190967,7.783333333190967,19.67558041214943,19.67558041214943,7.783333333333333,0.0,insertion_success,1175,False,False,False,insert,False,False,0,0,0,0,0,,
ft010_axis_offset_moderate_v2,held_out,productivity,productivity,held_out,,held_out/ft010_axis_offset_moderate_v2/productivity,held_out/ft010_axis_offset_moderate_v2/productivity/trajectory.csv,axis_offset,moderate,ft010_axis_offset_moderate_v2,,True,False,0,0.0,,0.33244413137435913,0.03609858453273773,0.40600523352622986,0.507506251335144,0.002395248884567991,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.683333333192422,7.683333333192422,19.694281369447708,19.694281369447708,7.683333333333334,0.0,insertion_success,1163,False,False,False,insert,False,False,0,0,0,0,0,,
ft010_axis_offset_moderate_v2,held_out,nominal,nominal,held_out,,held_out/ft010_axis_offset_moderate_v2/nominal,held_out/ft010_axis_offset_moderate_v2/nominal/trajectory.csv,axis_offset,moderate,ft010_axis_offset_moderate_v2,,True,False,0,0.0,,0.33244413137435913,0.03609858453273773,0.40600523352622986,0.507506251335144,0.002395248884567991,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.683333333192422,7.683333333192422,19.694281369447708,19.694281369447708,7.683333333333334,0.0,insertion_success,1163,False,False,False,insert,False,False,0,0,0,0,0,,
ft010_axis_offset_moderate_v2,held_out,force,force,held_out,,held_out/ft010_axis_offset_moderate_v2/force,held_out/ft010_axis_offset_moderate_v2/force/trajectory.csv,axis_offset,moderate,ft010_axis_offset_moderate_v2,1.0,True,False,0,0.0,,0.3324490189552307,0.03610004484653473,0.40601056814193726,0.5075129270553589,0.002261434474348789,0.02177998612751253,0.07912936237050427,False,False,True,True,0,7.691666666525634,7.691666666525634,19.690638035535812,19.690638035535812,7.691666666666666,0.0,insertion_success,1164,False,False,False,insert,False,False,0,0,0,0,0,,
