intervention,trigger_time_s,trigger_depth_mm,trigger_eta_raw,commanded_retract_mm,hand_target_retract_mm,actual_retract_mm,max_actual_retract_mm,safe_target_crossed,time_to_0_5_mm_s,sustained_0_5_mm_at_recovery_end,online_verified,recovery_status,recovery_end_time_s,recovery_end_depth_mm,recovery_safety_stop,before_samples,after_samples,after_window_duration_s,rejoin_started,rejoin_start_time_s,retry_started,retry_start_time_s,retry_observed_s,retry_evaluable,stall_observed_after_retry,stall_after_retry,first_stall_before_trigger,trigger_wrist_force_n,after_wrist_force_n,before_mean_wrist_force_n,after_mean_wrist_force_n,trigger_wrist_torque_nm,after_wrist_torque_nm,before_mean_wrist_torque_nm,after_mean_wrist_torque_nm,trigger_normal_load_n,after_normal_load_n,before_mean_normal_load_n,after_mean_normal_load_n,trigger_force_norm_n,after_force_norm_n,before_mean_force_norm_n,after_mean_force_norm_n,trigger_torque_norm_nm,after_torque_norm_nm,before_mean_torque_norm_nm,after_mean_torque_norm_nm,trigger_fx,after_fx,before_mean_fx,after_mean_fx,trigger_fy,after_fy,before_mean_fy,after_mean_fy,trigger_fz,after_fz,before_mean_fz,after_mean_fz,trigger_taux,after_taux,before_mean_taux,after_mean_taux,trigger_tauy,after_tauy,before_mean_tauy,after_mean_tauy,trigger_tauz,after_tauz,before_mean_tauz,after_mean_tauz,normal_load_drop_n,contact_load_decreased,load_decreased_after_verified_unloading,actual_dx_mm,actual_dy_mm,actual_droll_deg,actual_dpitch_deg,trigger_x_mm,trigger_y_mm,trigger_roll_deg,trigger_pitch_deg,after_x_mm,after_y_mm,after_roll_deg,after_pitch_deg,lateral_error_before_mm,lateral_error_after_mm,tilt_error_before_deg,tilt_error_after_deg,verification_time_s,retry_ready_time_s,ready_to_retry,time_to_verified_unloading_s,commanded_relax_fraction,commanded_relax_x_mm,commanded_relax_y_mm,commanded_relax_roll_deg,commanded_relax_pitch_deg,retry_success,repeated_stall,case_id,run_id,policy,family,severity,ramp_onset_mm,verification_enforced,relax_end_actual_retreat_mm,relax_end_normal_load_n,relax_end_x_mm,relax_end_y_mm,relax_end_roll_deg,relax_end_pitch_deg,verified_mean_normal_load_n,verified_mean_wrist_force_n,verified_mean_wrist_torque_nm
1,8.9,15.98009988665581,0.06130442343076547,0.6674081307870363,0.7612407207489014,0.6936639547348022,0.7905662059783936,True,1.666666666512901,True,True,verified,11.066666666505625,15.286435931921007,False,13,13,0.09999999999854481,True,11.074999999838838,True,11.574999999831562,1.1999999999825377,True,False,False,True,1.3741741180419922,0.0016458284808322787,1.5257957073358388,0.0034082821131540607,0.017726223915815353,0.0006239972426556051,0.022444418703134243,0.0004470483847678854,13.732246398925781,0.0,13.278735600985014,0.0,1.293535828590393,0.0,1.5259773410283601,0.0,0.1109902560710907,0.0,0.10568439330045994,0.0,0.5827120542526245,0.0,0.6015052245213435,0.0,-0.061020344495773315,0.0,0.00652812306697552,0.0,1.15323805809021,0.0,1.3738989875866816,0.0,0.0008985198801383376,0.0,0.001121992334866753,0.0,0.1109836995601654,0.0,0.1056592773932677,0.0,-0.0008054660866037011,0.0,-0.000662292201573459,0.0,13.278735600985014,True,True,-0.5347728729248047,-0.0064123923948500305,0.004429058101237615,4.220755592876628,0.6229281425476074,-0.007006612577242777,0.0012255792262970884,-4.379130540886389,0.08815526962280273,-0.013419004972092807,0.005654637327522577,-0.15837494800976118,0.6229675460227603,0.08917074215632668,4.37913071238669,0.15847586276906767,10.816666666666666,11.066666666666666,True,1.916666666666666,1.0,-0.6229281425476074,0.007006612577242777,-0.0012255792262862997,4.379130540886393,True,False,g023_axis_tilt_severe_v3,g023_axis_tilt_severe_v3/repeat0/dewedge,dewedge,axis_tilt,severe,7.0,True,0.2147667109966278,0.9197929501533508,0.5345940589904785,-0.0472238716611173,0.004753476284892308,-2.443339367834042,0.0,0.006415839271190075,0.0010008109137953187
1,8.6,15.99162593483925,0.6744263972958408,1.0,1.0000020265579224,0.011090189218521118,0.013686716556549072,False,,False,False,fixed_completed,9.34999999986394,15.98053574562073,False,13,13,0.09999999999854481,True,9.358333333197152,True,9.858333333189876,0.6416666666573292,True,True,True,False,1.4169648885726929,0.620507001876831,1.1724541691633372,0.6492976913085351,0.009685877710580826,0.09315840154886246,0.053646774747623846,0.057294717631660975,8.656643867492676,6.114430904388428,6.655993571648231,6.1060560299799995,1.5590616464614868,0.5847570896148682,1.190351807154142,0.6820769264147832,0.069959357380867,0.05238601192831993,0.05911883740470959,0.05001652326721411,0.7212625741958618,0.08446384966373444,0.6846567965470828,-0.005194497366364186,0.09117310494184494,-0.0007702112197875977,0.008302939052765187,-0.007733895228459285,1.3791813850402832,-0.5786243081092834,0.8946610012879739,-0.5588908952016097,-0.00017607159679755569,0.0014093935023993254,0.0010297020892791736,0.001053914460219228,0.06995808333158493,0.05236639827489853,0.059091732192497984,0.04998801877865425,-0.00038386433152481914,-0.00026078225346282125,-0.0004118104272772773,-0.00014353320651795142,0.5499375416682311,True,,-0.01055002212524414,0.0013390990716288798,0.005382641561254786,0.05871022570639184,0.5940794944763184,-0.013076059985905886,-0.004100017027239945,-4.2309020504574395,0.5835294723510742,-0.011736960914277006,0.0012826245340184018,-4.172191824751058,0.5942233831666278,0.5836474975135474,4.2309040370474715,4.172192021904704,,,False,,0.0,0.0,0.0,0.0,0.0,False,True,g023_axis_tilt_severe_v3,g023_axis_tilt_severe_v3/repeat0/force,force,axis_tilt,severe,7.0,False,,,,,,,,,
2,10.5,15.99954590201378,0.003674602513972747,0.0,0.0,0.002898275852203369,0.004105269908905029,False,,False,False,fixed_interrupted,10.524999999846841,15.996647626161577,True,13,3,0.016666666666424135,False,,False,,0.0,False,False,,True,2.223182439804077,1.7703629732131958,2.0132196774849525,1.2624921600023906,0.027004778385162354,0.1451820731163025,0.020837077620224312,0.0762801996121804,16.401763916015625,15.505949974060059,16.262538616473858,15.72257391611735,2.2670774459838867,2.0385031700134277,2.0124230751624475,1.4141686360041301,0.12464337795972824,0.10924986004829407,0.12449590345987907,0.11535700410604477,0.602928876876831,-0.03348981589078903,0.5713328673289373,0.2876536175608635,-0.11116036772727966,0.08954915404319763,-0.004408268974377559,0.06477425992488861,2.1826038360595703,2.036259889602661,1.927226497576787,0.017511606216430664,-0.0009324076818302274,-0.0031801830045878887,-0.0025646168013246586,-0.0028522449235121408,0.12461955845355988,0.10916843265295029,0.12443337589502335,0.11527981609106064,-0.0022513752337545156,-0.002769614802673459,-0.0025673000177798364,-0.0027877934432278075,0.5399647003565082,True,,-0.0022649765014648438,-0.0002376455086050555,0.00089364686624549,0.025124350594893485,0.6372928619384766,-0.011924090358661488,0.009553737611853167,-4.444038693980827,0.6350278854370117,-0.012161735867266543,0.010447384478101576,-4.418914343385931,0.6374044052315733,0.635144332496093,4.444048963220497,4.418926693443143,,,False,,0.0,0.0,0.0,0.0,0.0,,,g023_axis_tilt_severe_v3,g023_axis_tilt_severe_v3/repeat0/force,force,axis_tilt,severe,7.0,False,,,,,,,,,
1,8.9,15.98009988665581,0.06130442343076547,5.0,5.000002682209015,0.004995614290237427,0.008944422006607056,False,,False,False,budget_exhausted,14.14999999979409,15.975104272365572,False,13,13,0.09999999999854481,False,,False,,0.0,False,False,,True,1.3741741180419922,3.3410093784332275,1.5257957073358388,2.9279476495889516,0.017726223915815353,0.11298288404941559,0.022444418703134243,0.14270697706020796,13.732246398925781,12.333476066589355,13.278735600985014,12.51067227583665,1.293535828590393,3.427381753921509,1.5259773410283601,2.928615460029015,0.1109902560710907,0.09851203113794327,0.10568439330045994,0.09563818803200355,0.5827120542526245,-0.06312870979309082,0.6015052245213435,-0.10627731852806531,-0.061020344495773315,-0.17807815968990326,0.00652812306697552,-0.02048219797702936,1.15323805809021,-3.4221701622009277,1.3738989875866816,-2.925613751778236,0.0008985198801383376,0.0056421211920678616,0.001121992334866753,0.0037085504378550327,0.1109836995601654,0.09835009276866913,0.1056592773932677,0.09556216689256522,-0.0008054660866037011,0.00021566473878920078,-0.000662292201573459,-0.00018400310308117277,0.7680633251483631,True,,-0.003039836883544922,-0.004410308065416757,-0.028640122294092407,0.02471657859393872,0.6229281425476074,-0.007006612577242777,0.0012255792262970884,-4.379130540886389,0.6198883056640625,-0.011416920642659534,-0.02741454306778672,-4.354413962292462,0.6229675460227603,0.6199934334942774,4.37913071238669,4.354500259751876,,,False,,0.0,0.0,0.0,0.0,0.0,,,g023_axis_tilt_severe_v3,g023_axis_tilt_severe_v3/repeat0/axial,axial,axis_tilt,severe,7.0,True,,,,,,,,,
1,9.1,17.28401854634285,0.4595655512226634,1.0,1.0000020265579224,0.0033527612686157227,0.005617737770080566,False,,False,False,fixed_completed,9.849999999856664,17.280665785074234,False,13,13,0.09999999999854481,True,9.858333333189876,True,10.3583333331826,0.08333333333212067,False,False,,False,1.6017986536026,1.506569266319275,1.1847213323299701,0.767667307303502,0.038091402500867844,0.1321650892496109,0.02679087332664774,0.08836764211838062,13.049140930175781,9.85948657989502,11.482633223900429,9.921336980966421,1.6763889789581299,1.6994823217391968,1.2252183098059435,0.8794087985387216,0.11822808533906937,0.08229463547468185,0.10673912729208286,0.07754702579516631,-0.3278144299983978,-0.19590581953525543,-0.5394847576434796,-0.0057886070930040796,0.3318234980106354,0.1260555386543274,0.3648216827557637,0.007811914269740765,1.6101895570755005,-1.6834403276443481,0.9436651330727798,-0.5490073836766757,-0.07370653748512268,-0.04955412819981575,-0.06528789406785598,-0.04740837216377258,-0.09243261814117432,-0.06569818407297134,-0.0844210277383144,-0.061352397386844344,0.0011987967882305384,0.000738015747629106,0.0011020891431074303,0.0005023631394858687,1.5612962429340076,True,,0.011980533599853516,-0.009096169378608465,-0.049315215537660606,-0.06611553550169447,-0.49436092376708984,0.36598864244297147,2.418338881642461,3.192730681916482,-0.48238039016723633,0.356892473064363,2.369023666104792,3.126615146414775,0.6150938215793584,0.6000525628208684,4.005233096052538,3.922753548765825,,,False,,0.0,0.0,0.0,0.0,0.0,False,,g028_oblique_tilt_severe_v0,g028_oblique_tilt_severe_v0/repeat0/force,force,oblique_tilt,severe,12.0,False,,,,,,,,,
1,8.9,15.960825234651567,0.06342685454803733,0.6454687500000009,0.7404014468193054,0.6707087159156799,0.7481276988983154,True,1.650000000134332,True,True,verified,11.050000000140699,15.290116518735887,False,13,13,0.10000000000127329,True,11.058333333474138,True,11.558333333480505,1.2000000000152795,True,False,False,True,1.8066600561141968,0.004990011919289827,1.546783914932838,0.004314744594291999,0.01632232777774334,0.00028394110267981887,0.03224750622533835,0.000742525292130617,14.072028160095215,0.0,13.55788803100586,0.0,1.8288915157318115,0.0,1.5467951068511376,0.0,0.11477817595005035,0.0,0.10871189660750903,0.0,0.5113575458526611,0.0,0.5174986536686237,0.0,0.24350392818450928,0.0,0.3045155130899869,0.0,1.738983392715454,0.0,1.3867477361972516,0.0,-0.07169318199157715,0.0,-0.06856106622860982,0.0,0.08961864560842514,0.0,0.08434296857852203,0.0,-0.0016169711016118526,0.0,-0.0015393886625623475,0.0,13.55788803100586,True,True,-0.42700767517089844,-0.328025889757555,-2.597043067397209,3.3453863002689275,0.5053877830505371,0.36762841045856476,2.6797601174943293,-3.480353790085303,0.07838010787963867,0.03960252070100978,0.08271705009711121,-0.13496748981638754,0.6249539658511079,0.08781686032361727,4.392490955195509,0.15829824283328187,10.8,11.05,True,1.9000000000000004,1.0,-0.5053877830505371,-0.36762841045856476,-2.6797601174943395,3.480353790085303,True,False,g030_oblique_tilt_severe_v2,g030_oblique_tilt_severe_v2/repeat0/dewedge,dewedge,oblique_tilt,severe,7.0,True,0.1681707799434662,0.654154360294342,0.37348270416259766,0.38382888305932283,1.4712968052057145,-1.9568878009079995,0.0,0.006976152232919748,0.0009621617545445378
1,8.8,15.96103757619858,0.25463965227322194,1.0,1.0000020265579224,0.004187226295471191,0.0094585120677948,False,,False,False,fixed_completed,9.5500000001216,15.956850349903108,False,13,13,0.10000000000127329,True,9.558333333455039,True,10.058333333461405,0.641666666674837,True,True,True,False,1.0725338459014893,0.5887468457221985,1.3830233078736525,0.6414409073499533,0.03473912179470062,0.09185536205768585,0.01850073440716817,0.08870800527242514,12.861689567565918,9.698522567749023,11.928967842688927,9.672198662391075,0.9576511383056641,0.5815489292144775,1.3858587099955633,0.6678865712422591,0.10219905525445938,0.07192154228687286,0.09918913417137586,0.07490126043558121,0.48678597807884216,-0.045486994087696075,0.5125193985608908,-0.0638661808692492,0.3098503053188324,-0.05686992406845093,0.32328942532722765,0.0011419997765467716,0.7642825841903687,-0.5769713521003723,1.234430913741772,-0.5630338902656848,-0.06480643898248672,-0.042490530759096146,-0.06188918564182062,-0.045615458431152195,0.07901668548583984,0.058022867888212204,0.07747694104909897,0.0593845067689052,-0.0010657443199306726,-0.0007807275978848338,-0.0011399873183108866,-0.00046234277593052515,2.2567691802978516,True,,-0.008821487426757812,-0.01094467006623745,-0.054816264403115156,0.05388454956317901,0.5011558532714844,0.3620832576416433,2.655679043557713,-3.462703460109274,0.49233436584472656,0.35113858757540584,2.6008627791545886,-3.408818910546104,0.6182729775209768,0.6047242640048273,4.36382245686558,4.287718922794316,,,False,,0.0,0.0,0.0,0.0,0.0,False,True,g030_oblique_tilt_severe_v2,g030_oblique_tilt_severe_v2/repeat0/force,force,oblique_tilt,severe,7.0,False,,,,,,,,,
2,10.7,15.966882556676866,0.002964452845492125,1.0,1.0000020265579224,0.00943988561630249,0.010345131158828735,False,,False,False,fixed_completed,11.450000000145792,15.957442671060564,False,13,13,0.10000000000127329,True,11.458333333479231,True,11.958333333485598,10.041666666794526,True,True,True,True,2.0692386627197266,0.6685128211975098,2.0298789464510403,0.6285858154296875,0.036558717489242554,0.11032752692699432,0.03193846488228211,0.11161845750533618,16.66948890686035,12.685136795043945,16.66863749577449,12.64362041766827,2.065431833267212,0.6793130040168762,2.0319328766602736,0.6619280095283802,0.12947243452072144,0.10271818190813065,0.12920556618617132,0.10278465426885165,0.4449598789215088,0.03473857045173645,0.47112182011971104,-0.013919741488420047,0.20250752568244934,-0.0753374993801117,0.27851853233117324,-0.017662623753914468,2.0067410469055176,-0.6742281913757324,1.9539018594301665,-0.5776581259874197,-0.0840892642736435,-0.06214126944541931,-0.08391432807995723,-0.0637023517718682,0.09843166917562485,0.08178901672363281,0.09820982011464927,0.08059302889383756,-0.0018195791635662317,-0.00020739895990118384,-0.0019330719145588004,-0.000482460682038576,4.02501707810622,True,,-0.012695789337158203,-0.016106350813061,-0.0732039021876858,0.07522149842796466,0.5166530609130859,0.3770352341234684,2.7347646483972863,-3.5318975513697897,0.5039572715759277,0.3609288833104074,2.661560746209591,-3.4566760529418334,0.6395982747955153,0.6198730437613423,4.466904744394652,4.362627068721928,,,False,,0.0,0.0,0.0,0.0,0.0,False,True,g030_oblique_tilt_severe_v2,g030_oblique_tilt_severe_v2/repeat0/force,force,oblique_tilt,severe,7.0,False,,,,,,,,,
1,8.9,15.960825234651567,0.06342685454803733,5.0,5.000002682209015,-0.0009462237358093262,0.00864267349243164,False,,False,False,budget_exhausted,14.150000000180171,15.961771458387377,False,13,13,0.10000000000127329,False,,False,,0.0,False,False,,True,1.8066600561141968,2.886428117752075,1.546783914932838,2.9446172897632303,0.01632232777774334,0.1338307112455368,0.03224750622533835,0.13308545259328988,14.072028160095215,11.87606430053711,13.55788803100586,11.838552695054274,1.8288915157318115,2.876336097717285,1.5467951068511376,2.9440168600815992,0.11477817595005035,0.08408639580011368,0.10871189660750903,0.08378318009468225,0.5113575458526611,-0.13893619179725647,0.5174986536686237,-0.14295941935135767,0.24350392818450928,0.013491243124008179,0.3045155130899869,0.018627718520852234,1.738983392715454,-2.8729469776153564,1.3867477361972516,-2.940417454792903,-0.07169318199157715,-0.04080789536237717,-0.06856106622860982,-0.0406984815803858,0.08961864560842514,0.07349710166454315,0.08434296857852203,0.07321077814468971,-0.0016169711016118526,-0.0018476349068805575,-0.0015393886625623475,-0.0018474593078001188,1.7193353359515857,True,,0.0026226043701171875,-0.016628182493150234,-0.10986148857483613,-0.030024915833053,0.5053877830505371,0.36762841045856476,2.6797601174943293,-3.480353790085303,0.5080103874206543,0.3510002279654145,2.5698986289194825,-3.510378705918359,0.6249539658511079,0.6174752738037825,4.392490955195509,4.350533027329788,,,False,,0.0,0.0,0.0,0.0,0.0,,,g030_oblique_tilt_severe_v2,g030_oblique_tilt_severe_v2/repeat0/axial,axial,oblique_tilt,severe,7.0,True,,,,,,,,,
1,9.1,18.305783718824387,0.9361356644326703,1.0,1.0000020265579224,0.9013041853904724,0.9013041853904724,True,0.624999999858483,False,False,fixed_completed,9.849999999856664,17.404479533433914,False,13,13,0.09999999999854481,True,9.858333333189876,True,10.3583333331826,11.641666666497258,True,False,False,False,1.038673996925354,0.006665386725217104,0.49786364287137985,0.03896541048127871,0.07416621595621109,0.0009315320057794452,0.047768110767579995,0.004030431479735013,0.9455674290657043,0.0,0.3982684573588463,0.022445071202058058,1.1819592714309692,0.0,0.4978453845117026,0.028217066951373663,0.019374893978238106,0.0,0.008125787155965835,0.0002747206730628722,-0.45446842908859253,0.0,-0.2289882781137399,-0.01266138711291485,0.8030599355697632,0.0,0.31843764106755457,0.01916393914342944,0.738634467124939,0.0,0.3042750277740057,-0.0162600475238063,-0.017095131799578667,0.0,-0.0066479278644482505,-0.00022697485328010842,-0.009096605703234673,0.0,-0.004598686659794391,-0.00015052190151174308,-0.0006282920949161053,0.0,-0.00019157824399256967,-8.638387428141834e-06,0.37582338615678823,True,,0.030338764190673828,0.03637606278061867,0.003944602517236717,-0.010954498496175802,0.23424625396728516,0.25061971973627806,2.3213525001177766,-0.011127489054733864,0.264585018157959,0.2869957825168967,2.325297102635005,-0.02208198755089883,0.3430474477654606,0.39034832011439907,2.321379169979716,2.3254019501361363,,,False,,0.0,0.0,0.0,0.0,0.0,False,False,g032_cross_axis_combined_moderate_v0,g032_cross_axis_combined_moderate_v0/repeat0/force,force,cross_axis_combined,moderate,12.0,False,,,,,,,,,
1,10.0,18.99508535861969,0.23846833602256937,0.5918830475983796,0.6406679749488831,0.5781091749668121,0.6818510591983795,True,1.6083333331644099,True,True,verified,12.108333333157134,18.416976183652878,False,13,13,0.09999999999854481,True,12.116666666490346,True,12.61666666648307,0.2999999999956344,False,False,,False,0.6032676696777344,0.0032506342977285385,0.8254294441296504,0.002884039086683725,0.029884260147809982,0.00032353884307667613,0.059581620045579396,0.00034261380810326396,0.7032906413078308,0.0,1.2921431683577025,0.0,0.5790860652923584,0.0,0.8621698239674935,0.0,0.008272617124021053,0.0,0.01623066607862711,0.0,0.09551169723272324,0.0,0.30479709001687855,0.0,-0.18082740902900696,0.0,-0.2658618940756871,0.0,0.5417745113372803,0.0,0.5990092926300489,0.0,0.0031705701258033514,0.0,0.004283429110028709,0.0,0.007639852352440357,0.0,0.015384751560094837,0.0,0.00012779149983543903,0.0,0.0002495150256436318,0.0,1.2921431683577025,True,True,-0.5128383636474609,-0.16721915017114952,0.015143198140492586,3.0905716412010804,0.5089044570922852,0.18179936159867793,-0.003508925728399992,-3.1273912114192965,-0.003933906555175781,0.014580211427528411,0.011634272412100405,-0.03681957021821882,0.540402400370391,0.01510159548048765,3.1273931799219654,0.038613948847706664,11.858333333333333,12.108333333333333,True,1.8583333333333325,1.0,-0.5089044570922852,-0.18179936159867793,0.0035089257283971165,3.127391211419308,True,,g034_cross_axis_combined_moderate_v2,g034_cross_axis_combined_moderate_v2/repeat0/dewedge,dewedge,cross_axis_combined,moderate,7.0,True,0.20143762230873108,0.0,0.48869848251342773,-0.026875470211962238,0.0019531152987424835,-1.7232484266202863,0.0,0.007667096725736673,0.0007333261153409974
1,9.5,18.033237755298615,0.16371898162061432,1.0,1.0000020265579224,0.002421438694000244,0.007495284080505371,False,,False,False,fixed_completed,10.249999999990678,18.030816316604614,False,13,13,0.09999999999990905,True,10.258333333324003,True,10.758333333323549,11.241666666656442,True,True,True,False,1.051947832107544,0.5619623064994812,1.6773482515261724,0.9159135807019013,0.03281329572200775,0.06907138228416443,0.08596149660073794,0.0903491982473777,12.55582332611084,8.220319747924805,11.234302007235014,8.23972228857187,1.039096713066101,0.5584640502929688,1.8550423154464135,1.05563613313895,0.1241610124707222,0.0602344274520874,0.12290979635256988,0.061750610860494465,-0.5617222785949707,-0.08801597356796265,-0.36796125998863805,-0.06214632896276621,0.4502018690109253,-0.033053502440452576,0.5837895274162292,-0.007906313125903789,0.7493386268615723,-0.5504931807518005,0.9247823724379907,-0.5192906948236319,-0.12408529967069626,-0.06017027795314789,-0.12283640985305493,-0.06157598701807169,-0.0035637356340885162,0.0027196956798434258,0.0009071203665091441,0.003278595037185229,0.002468668157234788,0.0005721100606024265,0.0026876029934590827,0.0006261903461283789,2.994579718663143,True,,-0.0336766242980957,-0.015662284567952156,-0.05264889969149067,-0.03182138034688364,0.10269880294799805,0.6001245928928256,3.721362176153061,0.045357919468929676,0.06902217864990234,0.5844623083248734,3.6687132764615717,0.013536539122054934,0.6088485617308556,0.588523789661912,3.721638588976796,3.6687382494226544,,,False,,0.0,0.0,0.0,0.0,0.0,False,True,g036_cross_axis_combined_severe_v0,g036_cross_axis_combined_severe_v0/repeat0/force,force,cross_axis_combined,severe,15.0,False,,,,,,,,,
1,9.5,18.033237755298615,0.16371898162061432,5.0,5.000002682209015,0.3266148269176483,0.3266148269176483,False,,False,False,budget_exhausted,14.749999999986585,17.706622928380966,False,13,13,0.09999999999990905,False,,False,,0.0,False,False,,False,1.051947832107544,1.370762586593628,1.6773482515261724,2.627989879021278,0.03281329572200775,0.12835797667503357,0.08596149660073794,0.0686756378182998,12.55582332611084,1.0810132026672363,11.234302007235014,3.693479116146381,1.039096713066101,1.3512550592422485,1.8550423154464135,2.6251993821217465,0.1241610124707222,0.0024092798121273518,0.12290979635256988,0.027627615437198143,-0.5617222785949707,-0.20230689644813538,-0.36796125998863805,-0.1917839955825072,0.4502018690109253,-1.067802906036377,0.5837895274162292,-0.1022273852274968,0.7493386268615723,-0.8029689788818359,0.9247823724379907,-2.5745321970719557,-0.12408529967069626,-0.0022616302594542503,-0.12283640985305493,-0.02759369656157035,-0.0035637356340885162,-0.0007195274229161441,0.0009071203665091441,-0.0005094872724909622,0.002468668157234788,0.0004146541468799114,0.0026876029934590827,-0.00022731860931694077,7.540822891088633,True,,-0.059545040130615234,-0.05256116855889559,-0.04992028274779159,-0.13502444789423862,0.10269880294799805,0.6001245928928256,3.721362176153061,0.045357919468929676,0.04315376281738281,0.54756342433393,3.671441893405264,-0.08966652842529516,0.6088485617308556,0.5492612774569116,3.721638588976796,3.6725366795950554,,,False,,0.0,0.0,0.0,0.0,0.0,,,g036_cross_axis_combined_severe_v0,g036_cross_axis_combined_severe_v0/repeat0/axial,axial,cross_axis_combined,severe,15.0,True,,,,,,,,,
1,9.5,18.033237755298615,0.16371898162061432,0.6674081307870345,0.7365867495536804,0.6237253546714783,0.7367134094238281,True,1.6666666666565106,True,True,verified,11.666666666656056,17.409512400627136,False,13,13,0.09999999999990905,True,11.674999999989382,True,12.174999999988927,0.49999999999954525,True,False,False,False,1.051947832107544,0.00231272098608315,1.6773482515261724,0.003491410564702864,0.03281329572200775,0.00040801006252877414,0.08596149660073794,0.0006043662198443109,12.55582332611084,0.0,11.234302007235014,0.0,1.039096713066101,0.0,1.8550423154464135,0.0,0.1241610124707222,0.0,0.12290979635256988,0.0,-0.5617222785949707,0.0,-0.36796125998863805,0.0,0.4502018690109253,0.0,0.5837895274162292,0.0,0.7493386268615723,0.0,0.9247823724379907,0.0,-0.12408529967069626,0.0,-0.12283640985305493,0.0,-0.0035637356340885162,0.0,0.0009071203665091441,0.0,0.002468668157234788,0.0,0.0026876029934590827,0.0,11.234302007235014,True,True,-0.12427568435668945,-0.5080507180537097,-3.585112816796851,-0.06200025862162306,0.10269880294799805,0.6001245928928256,3.721362176153061,0.045357919468929676,-0.021576881408691406,0.09207387483911589,0.13624935935620794,-0.016642339152682824,0.6088485617308556,0.09456828347397403,3.721638588976796,0.13726199538637784,11.416666666666666,11.666666666666666,True,1.916666666666666,1.0,-0.10269880294799805,-0.6001245928928256,-3.7213621761530646,-0.045357919468926866,True,False,g036_cross_axis_combined_severe_v0,g036_cross_axis_combined_severe_v0/repeat0/dewedge,dewedge,cross_axis_combined,severe,15.0,True,0.14085695147514343,0.6067714691162109,0.03045797348022461,0.5296784220263362,2.0639285073978186,0.0009049684802365969,0.0,0.00675324834166811,0.0010486565879546106
1,8.8,15.50283804535866,0.07735395616014216,4.932351074218749,4.9323514103889465,5.226433277130127,5.226433277130127,True,3.9749999998140986,True,True,verified,13.024999999810461,10.276404768228533,False,13,13,0.09999999999854481,True,13.033333333143673,True,13.533333333136397,0.7666666666555102,True,False,False,False,1.8890460729599,0.0976877510547638,1.6437682188474214,0.07490122690796852,0.0653064101934433,0.0030089309439063072,0.07150301480522522,0.0017001724470621692,6.812031269073486,0.0,6.426622244027945,0.0,1.9224239587783813,0.0,1.647871760221628,5.461867168868104e-06,0.06296423822641373,0.0,0.06117627827020792,2.0410853861763965e-08,0.4740753173828125,0.0,0.4635611680837778,-2.475955555452786e-07,-0.30928999185562134,0.0,-0.45633282569738537,-1.5642123029325515e-07,1.83720064163208,0.0,1.5074028877111583,-5.454009694333833e-06,0.06273704767227173,0.0,0.06098450834934528,1.7009755791919954e-08,-0.001666567288339138,0.0,-0.001171877965904199,1.1228171213308368e-08,-0.005077406298369169,0.0,-0.00441365151737745,-1.0951183891340686e-09,6.426622244027945,True,True,0.12034177780151367,0.07465318776667118,-0.061591178553442205,0.019152997845935715,-0.1087188720703125,-0.5817875498905778,-4.266273432509956,0.0021080302273533084,0.011622905731201172,-0.5071343621239066,-4.327864611063386,0.021261028073284022,0.5918585526558879,0.5072675361034432,4.266273953314733,4.327916834114256,13.025,13.025,True,4.225,0.0,0.0,0.0,0.0,0.0,False,False,g037_cross_axis_combined_severe_v1,g037_cross_axis_combined_severe_v1/repeat0/axial,axial,cross_axis_combined,severe,7.0,True,,,,,,,0.0,0.07490122690796852,0.0017001724470621692
