trajectory_id,folder,family,slot,parent_numerically_valid,parent_complete,checkpoint_depth_mm,reached,reference_time_s,prefix_numerically_valid,Y_R_tested,label_reason,depth_mm,force_n,torque_nm,normal_load_n,tilt_deg,tip_x_mm,tip_y_mm,prefix_max_force_n,prefix_max_torque_nm,prefix_max_normal_load_n,prefix_max_penetration_mm,fx,fy,fz,taux,tauy,tauz,vx,vy,vz,omegax,omegay,omegaz,qw,qx,qy,qz,joint1_rad,joint_velocity1_rad_s,joint2_rad,joint_velocity2_rad_s,joint3_rad,joint_velocity3_rad_s,joint4_rad,joint_velocity4_rad_s,joint5_rad,joint_velocity5_rad_s,joint6_rad,joint_velocity6_rad_s,joint7_rad,joint_velocity7_rad_s
slot004_try00,slot004_try00,tilt_only,4,True,True,20.0,True,9.916666666666197,True,1,safe_policy_witness,20.008837431669235,0.0,0.0,0.0,1.8601477913238507,-0.07534027099609375,0.13800908345729113,0.9255818724632263,0.01574922911822796,0.7404654622077942,0.01243243423232343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025357643608003855,5.076539673609659e-05,0.0028281761333346367,0.011588821187615395,0.16192100942134857,0.1442616879940033,-7.293892122106627e-05,0.00037838879507035017,-0.016228029504418373,0.9998682737350464,-0.482915461063385,-0.0001831298868637532,0.5567736625671387,0.0021473653614521027,0.48016980290412903,0.0002942796563729644,-2.018099546432495,0.001555843511596322,-0.35737916827201843,-0.004432146903127432,2.488293409347534,0.0020005074329674244,1.0075932741165161,0.0036059217527508736
