case_id,trajectory_id,folder,target_depth_mm,tilt_amplitude_deg,pair_static_friction,pair_dynamic_friction,effective_radial_clearance_mm,policy,state,state_observed,missing_reason,source_csv,sample_index,phase_executed,phase_executed_sample_count,phase_observed_duration_s,sample_is_copied_recovery_start,sample_is_reference_initialization,phase,time_s,physics_time_s,recovery_time_s,depth_mm,tilt_deg,tip_x_mm,tip_y_mm,wrist_force_n,normal_load_n,min_separation_mm,grasp_slip_mm,grasp_slip_deg,geometric_guide_length_Lg_mm,reference_numerically_valid,reference_grasp_retained,policy_label_eligible,policy_replay_matched,policy_safe_recovery,legacy_strict_wall_both_sides_loaded,legacy_strict_wall_centroid_axial_span_mm,legacy_strict_wall_point_z_span_valid,legacy_strict_wall_point_z_span_mm,legacy_strict_wall_excluded_normal_load_n,all_loaded_normal_point_count,all_loaded_normal_max_point_normal_load_n,all_loaded_normal_z_min_mm,all_loaded_normal_z_max_mm,all_loaded_normal_z_span_valid,all_loaded_normal_z_span_mm,all_loaded_normal_centroid_x_mm,all_loaded_normal_centroid_y_mm,all_loaded_normal_centroid_z_mm,all_loaded_normal_load_n,inner_straight_wall_point_count,inner_straight_wall_normal_load_n,inner_straight_wall_max_point_normal_load_n,inner_straight_wall_z_min_mm,inner_straight_wall_z_max_mm,inner_straight_wall_z_span_valid,inner_straight_wall_z_span_mm,inner_straight_wall_centroid_x_mm,inner_straight_wall_centroid_y_mm,inner_straight_wall_centroid_z_mm,inner_straight_wall_normal_load_fraction,upper_rim_band_point_count,upper_rim_band_normal_load_n,upper_rim_band_max_point_normal_load_n,upper_rim_band_z_min_mm,upper_rim_band_z_max_mm,upper_rim_band_z_span_valid,upper_rim_band_z_span_mm,upper_rim_band_centroid_x_mm,upper_rim_band_centroid_y_mm,upper_rim_band_centroid_z_mm,upper_rim_band_normal_load_fraction,entrance_chamfer_region_point_count,entrance_chamfer_region_normal_load_n,entrance_chamfer_region_max_point_normal_load_n,entrance_chamfer_region_z_min_mm,entrance_chamfer_region_z_max_mm,entrance_chamfer_region_z_span_valid,entrance_chamfer_region_z_span_mm,entrance_chamfer_region_centroid_x_mm,entrance_chamfer_region_centroid_y_mm,entrance_chamfer_region_centroid_z_mm,entrance_chamfer_region_normal_load_fraction,other_point_count,other_normal_load_n,other_max_point_normal_load_n,other_z_min_mm,other_z_max_mm,other_z_span_valid,other_z_span_mm,other_centroid_x_mm,other_centroid_y_mm,other_centroid_z_mm,other_normal_load_fraction,force_supported_normal_point_count,force_supported_normal_max_point_normal_load_n,force_supported_normal_z_min_mm,force_supported_normal_z_max_mm,force_supported_normal_z_span_valid,force_supported_normal_z_span_mm,force_supported_normal_centroid_x_mm,force_supported_normal_centroid_y_mm,force_supported_normal_centroid_z_mm,force_supported_normal_load_n,wall_rim_eligible_point_count,wall_rim_eligible_normal_load_n,wall_rim_eligible_max_point_normal_load_n,wall_rim_eligible_z_min_mm,wall_rim_eligible_z_max_mm,wall_rim_eligible_z_span_valid,wall_rim_eligible_z_span_mm,wall_rim_eligible_centroid_x_mm,wall_rim_eligible_centroid_y_mm,wall_rim_eligible_centroid_z_mm,wall_rim_pos_point_count,wall_rim_pos_normal_load_n,wall_rim_pos_max_point_normal_load_n,wall_rim_pos_z_min_mm,wall_rim_pos_z_max_mm,wall_rim_pos_z_span_valid,wall_rim_pos_z_span_mm,wall_rim_pos_centroid_x_mm,wall_rim_pos_centroid_y_mm,wall_rim_pos_centroid_z_mm,wall_rim_pos_loaded,wall_rim_pos_normal_force_socket_x_n,wall_rim_pos_normal_force_socket_y_n,wall_rim_pos_normal_force_socket_z_n,wall_rim_neg_point_count,wall_rim_neg_normal_load_n,wall_rim_neg_max_point_normal_load_n,wall_rim_neg_z_min_mm,wall_rim_neg_z_max_mm,wall_rim_neg_z_span_valid,wall_rim_neg_z_span_mm,wall_rim_neg_centroid_x_mm,wall_rim_neg_centroid_y_mm,wall_rim_neg_centroid_z_mm,wall_rim_neg_loaded,wall_rim_neg_normal_force_socket_x_n,wall_rim_neg_normal_force_socket_y_n,wall_rim_neg_normal_force_socket_z_n,wall_rim_other_point_count,wall_rim_other_normal_load_n,wall_rim_other_max_point_normal_load_n,wall_rim_other_z_min_mm,wall_rim_other_z_max_mm,wall_rim_other_z_span_valid,wall_rim_other_z_span_mm,wall_rim_other_centroid_x_mm,wall_rim_other_centroid_y_mm,wall_rim_other_centroid_z_mm,wall_rim_other_loaded,wall_rim_other_normal_force_socket_x_n,wall_rim_other_normal_force_socket_y_n,wall_rim_other_normal_force_socket_z_n,wall_rim_both_sides_loaded,wall_rim_centroid_axial_span_mm,wall_rim_centroid_distance_mm,region_load_partition_error_n,region_state_observed,source_raw,raw_normal_contact_count_all,raw_loaded_normal_count,source_csv_minus_raw_normal_load_n
m_d06_fs050_fd050_a00,m_d06_fs050_fd050_a00_try00,m_d06_fs050_fd050_a00_try00,6.0,0.0,0.5,0.5,0.19899400710569026,reference,depth_gate,true,,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/insertion.csv,1625.0,true,122.0,0.5083333333333333,false,false,settle,6.770833333332949,6.7708336864598095,,5.915904045104982,0.07661668268387072,0.009000300451589283,-0.043567019019974396,0.009227444417774677,0.0,0.0,0.007600821390951751,0.06852804166478502,4.415904488827616,true,true,,,,false,,false,,0.0,0,,,,false,,,,,0,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,,,,false,,,,,0,0,0,,,,false,,,,,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,false,,,0,true,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/insertion_contacts.jsonl.gz,60,0,0.0
m_d06_fs050_fd050_a00,m_d06_fs050_fd050_a00_try00,m_d06_fs050_fd050_a00_try00,6.0,0.0,0.5,0.5,0.19899400710569026,reference,reference_terminal,true,,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/insertion.csv,2105.0,true,241.0,1.0041666666666667,false,false,hold,8.770833333332835,8.770833790767938,,5.905674397945406,0.019782341029446364,0.09107589721679688,-0.08388046262552962,2.7065054382546805e-05,0.0,0.0,0.009386501915287226,0.06852804166478502,4.405674436150867,true,true,,,,false,,false,,0.0,0,,,,false,,,,,0,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,,,,false,,,,,0,0,0,,,,false,,,,,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,false,,,0,true,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/insertion_contacts.jsonl.gz,46,0,0.0
m_d06_fs050_fd050_a00,m_d06_fs050_fd050_a00_try00,m_d06_fs050_fd050_a00_try00,6.0,0.0,0.5,0.5,0.19899400710569026,reference,reference_normal_load_peak,true,,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/insertion.csv,1505.0,true,2.0,0.008333333333333333,false,false,settle,6.270833333332978,6.2708336603827775,,6.160625815391542,0.12354070345060089,-0.1983642578125,0.013576727724284865,0.3123258054256439,0.3725690543651581,0.0,0.012781289115082473,0.06852804166478502,4.66062697908632,true,true,,,,false,,true,0.0,0.0,2,0.37176385521888733,19.3520188331604,19.3520188331604,true,0.0,-4.17530535770072,0.3589890409169738,19.3520188331604,0.3725690577994101,2,0.3725690577994101,0.37176385521888733,19.3520188331604,19.3520188331604,true,0.0,-4.17530535770072,0.3589890409169738,19.3520188331604,1.0,0,0,,,,false,,,,,0.0,0,0,,,,false,,,,,0.0,0,0,,,,false,,,,,0.0,1,0.37176385521888733,19.3520188331604,19.3520188331604,false,,-4.175305357700721,0.35898904091697376,19.3520188331604,0.37176385521888733,2,0.3725690577994101,0.37176385521888733,19.3520188331604,19.3520188331604,true,0.0,-4.17530535770072,0.3589890409169738,19.3520188331604,0,0,,,,false,,,,,false,0,0,0,2,0.3725690577994101,0.37176385521888733,19.3520188331604,19.3520188331604,true,0.0,-4.17530535770072,0.3589890409169738,19.3520188331604,true,0.3711597883285046,-0.03237644465600617,0.0,0,0,,,,false,,,,,false,0,0,0,false,,,0.0,true,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/insertion_contacts.jsonl.gz,51,2,-3.434251993894577e-09
m_d06_fs050_fd050_a00,m_d06_fs050_fd050_a00_try00,m_d06_fs050_fd050_a00_try00,6.0,0.0,0.5,0.5,0.19899400710569026,straight,stop_end,true,,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/final_retreat.csv,60.0,true,60.0,0.25,false,false,stop,9.020833333332824,9.020833803806454,0.25,5.901688337326052,0.027976455118293345,0.0985264778137207,-0.09868202323559672,0.0013499860651791096,0.0,0.0,0.0032354648737964453,0.03956468118525214,4.4016883894749705,true,true,true,,true,false,,false,,0.0,0,,,,false,,,,,0,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,,,,false,,,,,0,0,0,,,,false,,,,,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,false,,,0,true,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/final_retreat_contacts.jsonl.gz,50,0,0.0
m_d06_fs050_fd050_a00,m_d06_fs050_fd050_a00_try00,m_d06_fs050_fd050_a00_try00,6.0,0.0,0.5,0.5,0.19899400710569026,straight,retreat_wrist_peak,true,,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/final_retreat.csv,394.0,true,334.0,1.3916666666666666,false,false,retreat,10.412499999999412,10.412500543054193,1.6416666666666666,0.6514802575111402,0.019782341029446364,0.11456012725830078,-0.03710350938490592,0.03249111771583557,0.0,0.0,0.015993364286259748,0.055952909680744456,,true,true,true,,true,false,,false,,0.0,0,,,,false,,,,,0,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,,,,false,,,,,0,0,0,,,,false,,,,,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,false,,,0,true,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/final_retreat_contacts.jsonl.gz,74,0,0.0
m_d06_fs050_fd050_a00,m_d06_fs050_fd050_a00_try00,m_d06_fs050_fd050_a00_try00,6.0,0.0,0.5,0.5,0.19899400710569026,straight,retreat_wrist_mean100ms_peak_end,true,,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/final_retreat.csv,179.0,true,119.0,0.49583333333333335,false,false,retreat,9.51666666666613,9.51666716299951,0.7458333333333333,5.321928858757021,0.03956468264845247,0.021517274944926612,-0.0729649473214522,0.01694399304687977,0.0,0.0,0.008223931217798963,0.06852804166478502,3.8219289761575252,true,true,true,,true,false,,false,,0.0,0,,,,false,,,,,0,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,,,,false,,,,,0,0,0,,,,false,,,,,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,false,,,0,true,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/final_retreat_contacts.jsonl.gz,57,0,0.0
m_d06_fs050_fd050_a00,m_d06_fs050_fd050_a00_try00,m_d06_fs050_fd050_a00_try00,6.0,0.0,0.5,0.5,0.19899400710569026,straight,retreat_normal_load_peak,true,,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/final_retreat.csv,61.0,true,1.0,0.004166666666666667,false,false,retreat,9.02499999999949,9.02500047069043,0.25416666666666665,5.901673436164858,0.027976455118293345,0.09846687316894531,-0.09874528768705204,0.0012557090958580375,0.0,0.0,0.0031647948617319344,0.03956468118525214,4.401673488913523,true,true,true,,true,false,,false,,0.0,0,,,,false,,,,,0,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,,,,false,,,,,0,0,0,,,,false,,,,,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,false,,,0,true,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/final_retreat_contacts.jsonl.gz,47,0,0.0
m_d06_fs050_fd050_a00,m_d06_fs050_fd050_a00_try00,m_d06_fs050_fd050_a00_try00,6.0,0.0,0.5,0.5,0.19899400710569026,realign,stop_end,true,,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/terminal_realign_recovery.csv,60.0,true,60.0,0.25,false,false,stop,9.02083333333282,9.020833803806454,0.25,5.901688337326052,0.027976455118293345,0.0985264778137207,-0.09868202323559672,0.0013499860651791096,0.0,0.0,0.0032354648737964453,0.03956468118525214,4.4016883894749705,true,true,true,true,true,false,,false,,0.0,0,,,,false,,,,,0,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,,,,false,,,,,0,0,0,,,,false,,,,,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,false,,,0,true,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/terminal_realign_recovery_contacts.jsonl.gz,50,0,0.0
m_d06_fs050_fd050_a00,m_d06_fs050_fd050_a00_try00,m_d06_fs050_fd050_a00_try00,6.0,0.0,0.5,0.5,0.19899400710569026,realign,retreat_wrist_peak,true,,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/terminal_realign_recovery.csv,654.0,true,114.0,0.475,false,false,retreat,11.495833333333678,11.495833932887763,2.725,5.243198573589327,0.048456642643301504,0.19741058349609375,-0.020658377252402715,0.31300100684165955,0.4000608026981354,0.0,0.011313146387692541,0.055952909680744456,3.743198753772322,true,true,true,true,true,false,,true,0.0,0.0,2,0.39919641613960266,20.244859158992767,20.244859158992767,true,0.0,4.14872168161321,-0.5429626180690441,20.244859158992767,0.40006078872829676,2,0.40006078872829676,0.39919641613960266,20.244859158992767,20.244859158992767,true,0.0,4.14872168161321,-0.5429626180690441,20.244859158992767,1.0,0,0,,,,false,,,,,0.0,0,0,,,,false,,,,,0.0,0,0,,,,false,,,,,0.0,1,0.39919641613960266,20.244859158992767,20.244859158992767,false,,4.14872168161321,-0.5429626180690441,20.244859158992767,0.39919641613960266,2,0.40006078872829676,0.39919641613960266,20.244859158992767,20.244859158992767,true,0.0,4.14872168161321,-0.5429626180690441,20.244859158992767,2,0.40006078872829676,0.39919641613960266,20.244859158992767,20.244859158992767,true,0.0,4.14872168161321,-0.5429626180690441,20.244859158992767,true,-0.3966779482628759,0.05191697562537063,0.0,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,false,,,0.0,true,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/terminal_realign_recovery_contacts.jsonl.gz,55,2,1.3969838619232178e-08
m_d06_fs050_fd050_a00,m_d06_fs050_fd050_a00_try00,m_d06_fs050_fd050_a00_try00,6.0,0.0,0.5,0.5,0.19899400710569026,realign,retreat_wrist_mean100ms_peak_end,true,,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/terminal_realign_recovery.csv,659.0,true,119.0,0.49583333333333335,false,false,retreat,11.516666666667028,11.51666726730764,2.745833333333333,5.178453028202059,0.044234660174789026,0.18203258514404297,-0.004115661340620136,0.03227274492383003,0.0,0.0,0.01856299422797747,0.03956468118525214,3.6784531839031165,true,true,true,true,true,false,,false,,0.0,0,,,,false,,,,,0,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,0,,,,false,,,,,,0,,,,false,,,,,0,0,0,,,,false,,,,,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,0,0,,,,false,,,,,false,0,0,0,false,,,0,true,/home/zephyr/Downloads/Franka-R3-Safe-Recovery-main (1)/Franka-R3-Safe-Recovery-main/outputs/Forge-Mechanics-FixedSpeed-20260915/m_d06_fs050_fd050_a00_try00/terminal_realign_recovery_contacts.jsonl.gz,56,0,0.0
