evaluation,horizon_s,model,trajectory_id,group_id,mode,stalled,alarm_time_s,stall_confirmation_s,lead_to_confirmation_s,lead_to_lookback_start_s,detected_before_confirmation,detected_before_lookback,alarm_score_threshold,at_risk_windows
development_oof,0.25,force_only,Forge-Phase2-100/slot000_try00,Phase2A:centered_controls,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot000_try00,Phase2A:centered_controls,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot001_try00,Phase2A:slot001,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot001_try00,Phase2A:slot001,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot002_try00,Phase2A:slot002,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot002_try00,Phase2A:slot002,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot003_try00,Phase2A:slot003,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot003_try00,Phase2A:slot003,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot004_try00,Phase2A:slot004,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot004_try00,Phase2A:slot004,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot005_try00,Phase2A:slot005,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot005_try00,Phase2A:slot005,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot006_try00,Phase2A:centered_controls,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot006_try00,Phase2A:centered_controls,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot007_try00,Phase2A:slot007,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot007_try00,Phase2A:slot007,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot008_try00,Phase2A:slot008,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot008_try00,Phase2A:slot008,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot009_try00,Phase2A:slot009,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot009_try00,Phase2A:slot009,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot010_try00,Phase2A:slot010,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot010_try00,Phase2A:slot010,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot011_try00,Phase2A:slot011,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot011_try00,Phase2A:slot011,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot012_try00,Phase2A:centered_controls,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot012_try00,Phase2A:centered_controls,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot013_try00,Phase2A:slot013,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot013_try00,Phase2A:slot013,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot014_try00,Phase2A:slot014,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot014_try00,Phase2A:slot014,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot015_try00,Phase2A:slot015,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot015_try00,Phase2A:slot015,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot016_try00,Phase2A:slot016,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot016_try00,Phase2A:slot016,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot017_try00,Phase2A:slot017,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot017_try00,Phase2A:slot017,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot018_try00,Phase2A:centered_controls,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot018_try00,Phase2A:centered_controls,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot019_try00,Phase2A:slot019,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot019_try00,Phase2A:slot019,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot020_try00,Phase2A:slot020,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot020_try00,Phase2A:slot020,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot021_try00,Phase2A:slot021,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot021_try00,Phase2A:slot021,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot022_try00,Phase2A:slot022,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot022_try00,Phase2A:slot022,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot023_try00,Phase2A:slot023,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot023_try00,Phase2A:slot023,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot024_try00,Phase2A:centered_controls,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot024_try00,Phase2A:centered_controls,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot025_try00,Phase2A:slot025,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot025_try00,Phase2A:slot025,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot026_try00,Phase2A:slot026,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot026_try00,Phase2A:slot026,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot027_try00,Phase2A:slot027,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot027_try00,Phase2A:slot027,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot028_try00,Phase2A:slot028,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot028_try00,Phase2A:slot028,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot029_try00,Phase2A:slot029,calibrated,False,7.999999999883585,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot029_try00,Phase2A:slot029,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot030_try00,Phase2A:centered_controls,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot030_try00,Phase2A:centered_controls,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot031_try00,Phase2A:slot031,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot031_try00,Phase2A:slot031,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot032_try00,Phase2A:slot032,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot032_try00,Phase2A:slot032,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot033_try00,Phase2A:slot033,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot033_try00,Phase2A:slot033,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot034_try00,Phase2A:slot034,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot034_try00,Phase2A:slot034,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot035_try00,Phase2A:slot035,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot035_try00,Phase2A:slot035,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot036_try00,Phase2A:centered_controls,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot036_try00,Phase2A:centered_controls,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot037_try00,Phase2A:slot037,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot037_try00,Phase2A:slot037,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot038_try00,Phase2A:slot038,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot038_try00,Phase2A:slot038,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot039_try00,Phase2A:slot039,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot039_try00,Phase2A:slot039,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot040_try00,Phase2A:slot040,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot040_try00,Phase2A:slot040,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot041_try00,Phase2A:slot041,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot041_try00,Phase2A:slot041,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot042_try00,Phase2A:centered_controls,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot042_try00,Phase2A:centered_controls,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot043_try00,Phase2A:slot043,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot043_try00,Phase2A:slot043,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot044_try00,Phase2A:slot044,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot044_try00,Phase2A:slot044,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot045_try00,Phase2A:slot045,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot045_try00,Phase2A:slot045,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot046_try00,Phase2A:slot046,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot046_try00,Phase2A:slot046,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot047_try00,Phase2A:slot047,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot047_try00,Phase2A:slot047,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot048_try00,Phase2A:slot048,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot048_try00,Phase2A:slot048,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot049_try00,Phase2A:slot049,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot049_try00,Phase2A:slot049,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot050_try00,Phase2A:slot050,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot050_try00,Phase2A:slot050,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot051_try00,Phase2A:slot051,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot051_try00,Phase2A:slot051,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot052_try00,Phase2A:slot052,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot052_try00,Phase2A:slot052,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot053_try00,Phase2A:slot053,calibrated,False,6.799999999901047,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot053_try00,Phase2A:slot053,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot054_try00,Phase2A:slot054,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot054_try00,Phase2A:slot054,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot055_try00,Phase2A:slot055,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot055_try00,Phase2A:slot055,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot056_try00,Phase2A:slot056,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot056_try00,Phase2A:slot056,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot057_try00,Phase2A:slot057,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot057_try00,Phase2A:slot057,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot058_try00,Phase2A:slot058,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot058_try00,Phase2A:slot058,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot059_try00,Phase2A:slot059,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot059_try00,Phase2A:slot059,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot060_try00,Phase2A:slot060,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot060_try00,Phase2A:slot060,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot061_try00,Phase2A:slot061,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot061_try00,Phase2A:slot061,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot062_try00,Phase2A:slot062,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot062_try00,Phase2A:slot062,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot063_try00,Phase2A:slot063,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot063_try00,Phase2A:slot063,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot064_try00,Phase2A:slot064,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot064_try00,Phase2A:slot064,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot065_try00,Phase2A:slot065,calibrated,False,6.899999999899592,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot065_try00,Phase2A:slot065,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot066_try00,Phase2A:slot066,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot066_try00,Phase2A:slot066,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot067_try00,Phase2A:slot067,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot067_try00,Phase2A:slot067,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot068_try00,Phase2A:slot068,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot068_try00,Phase2A:slot068,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot069_try00,Phase2A:slot069,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot069_try00,Phase2A:slot069,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot070_try00,Phase2A:slot070,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot070_try00,Phase2A:slot070,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot071_try00,Phase2A:slot071,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot071_try00,Phase2A:slot071,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot072_try00,Phase2A:slot072,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot072_try00,Phase2A:slot072,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot073_try00,Phase2A:slot073,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot073_try00,Phase2A:slot073,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot074_try00,Phase2A:slot074,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot074_try00,Phase2A:slot074,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot075_try00,Phase2A:slot075,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot075_try00,Phase2A:slot075,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot076_try00,Phase2A:slot076,calibrated,True,,9.766666666524543,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot076_try00,Phase2A:slot076,semantic_eta_0.5,True,,9.766666666524543,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot077_try00,Phase2A:slot077,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot077_try00,Phase2A:slot077,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot078_try00,Phase2A:slot078,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot078_try00,Phase2A:slot078,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot079_try00,Phase2A:slot079,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot079_try00,Phase2A:slot079,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot080_try00,Phase2A:slot080,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot080_try00,Phase2A:slot080,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot081_try00,Phase2A:slot081,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot081_try00,Phase2A:slot081,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot082_try00,Phase2A:slot082,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot082_try00,Phase2A:slot082,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot083_try00,Phase2A:slot083,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot083_try00,Phase2A:slot083,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot084_try00,Phase2A:slot084,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot084_try00,Phase2A:slot084,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot085_try00,Phase2A:slot085,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot085_try00,Phase2A:slot085,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot086_try00,Phase2A:slot086,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot086_try00,Phase2A:slot086,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot087_try00,Phase2A:slot087,calibrated,False,6.4999999999054126,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot087_try00,Phase2A:slot087,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot088_try00,Phase2A:slot088,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot088_try00,Phase2A:slot088,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot089_try00,Phase2A:slot089,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot089_try00,Phase2A:slot089,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot090_try00,Phase2A:slot090,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot090_try00,Phase2A:slot090,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot091_try00,Phase2A:slot091,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot091_try00,Phase2A:slot091,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot092_try00,Phase2A:slot092,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot092_try00,Phase2A:slot092,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot093_try00,Phase2A:slot093,calibrated,False,,,,,False,False,-0.9858313801102742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot093_try00,Phase2A:slot093,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot094_try00,Phase2A:slot094,calibrated,False,,,,,False,False,-0.9575859951798074,41
development_oof,0.25,force_only,Forge-Phase2-100/slot094_try00,Phase2A:slot094,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot095_try00,Phase2A:slot095,calibrated,False,,,,,False,False,-0.961730811856168,41
development_oof,0.25,force_only,Forge-Phase2-100/slot095_try00,Phase2A:slot095,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot096_try00,Phase2A:slot096,calibrated,True,,9.708333333192058,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot096_try00,Phase2A:slot096,semantic_eta_0.5,True,,9.708333333192058,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot097_try00,Phase2A:slot097,calibrated,True,,9.658333333192786,,,False,False,-0.9545612030615326,40
development_oof,0.25,force_only,Forge-Phase2-100/slot097_try00,Phase2A:slot097,semantic_eta_0.5,True,,9.658333333192786,,,False,False,-0.5,40
development_oof,0.25,force_only,Forge-Phase2-100/slot098_try00,Phase2A:slot098,calibrated,False,,,,,False,False,-0.9969758796213742,41
development_oof,0.25,force_only,Forge-Phase2-100/slot098_try00,Phase2A:slot098,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2-100/slot099_try00,Phase2A:slot099,calibrated,False,,,,,False,False,-0.9545612030615326,41
development_oof,0.25,force_only,Forge-Phase2-100/slot099_try00,Phase2A:slot099,semantic_eta_0.5,False,,,,,False,False,-0.5,41
development_oof,0.25,force_only,Forge-Phase2B-Stage1/b002_try00,Phase2B:b_d5_x_pitch_+1_combined,calibrated,False,,,,,False,False,-0.9575859951798074,32
