time_s,phase,physics_time_s,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,command_tilt_deg,reference_step,recovery_time_s
6.074999999911597,stop,6.07500031683594,5.421825561523438,5.046126991510393,-0.38379430770874023,-0.29707743669860065,0.027976455118293345,0.011734089639503509,0.055952909680744456,0.0,0.0,0.0,0.0,51,0.00041199394036084414,0.00012092243559891358,0.0004119938239455223,0.00016751265502534807,0.0,-5.048076698483537,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013651192421093583,0.00021003723668400198,-3.7944493669783697e-05,0.9999999403953552,-0.0010220766998827457,-2.3193617380457e-05,-0.0017574115190654993,0.01244364120066166,0.07399323582649231,0.07149607688188553,-0.4830165505409241,0.5244753360748291,0.491791695356369,-2.0205249786376953,-0.3822824954986572,2.4552454948425293,1.0379137992858887,0.001789943897165358,0.011699249036610126,-0.003267517313361168,0.0027255299501121044,-0.010054313577711582,0.008335204795002937,0.006852665450423956,0.5996242761611938,-0.0003038858121726662,0.10234031826257706,-4.144664490013383e-05,0.9999998807907104,0.00014257885050028563,-0.00020961927657481283,5.5325763241853565e-06,-4.124112820136361e-06,0.032386429607868195,4.181711688033829e-07,-6.067704816814512e-06,0.9999998807907104,-3.5008367831323994e-06,-1.312450422119582e-05,0.000374580587958917,0.00017104425933212042,9.933493856806308e-05,-6.427993503166363e-05,-2.4957875211839564e-05,-1.3089406820654403e-05,-0.00037457002326846123,-0.00017106978339143097,0.00015343923587352037,6.242470408324152e-05,2.490073165972717e-05,1.049041748046875e-05,-1.8957944121211767e-06,0.02499999850988388,0.004024717025458813,0.004038691520690918,5.131102625455242e-06,7.2717375587671995e-06,0.0,729,0.0
6.083333333244809,stop,6.08333365060389,5.046126991510393,5.091009289026262,-0.3839731216430664,-0.2962524304166436,0.027976455118293345,0.010364812624175102,0.06852804166478502,0.0,0.0,0.0,0.0,52,0.025475524365901947,0.006825918331742287,0.025475529953837395,0.006903157103806734,0.0,-5.092958995999406,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014521004050038755,0.00021085368643980473,-3.764380016946234e-05,0.9999999403953552,-0.0011182448361068964,1.2926992894790601e-05,-0.0015022007282823324,0.012576845474541187,0.07823073863983154,0.07498005032539368,-0.4830051064491272,0.5245668888092041,0.49176889657974243,-2.020479202270508,-0.3823627829551697,2.455291271209717,1.0379595756530762,0.0013351701200008392,0.01140271220356226,-0.002585410140454769,0.0030115859117358923,-0.009840944781899452,0.007137618958950043,0.005793809425085783,0.5996370315551758,-0.0003097582084592432,0.10230948776006699,-3.771422416321002e-05,0.9999998807907104,0.0001411206612829119,-0.00020209624199196696,-7.88132911111461e-06,-1.1065927537856624e-05,0.03240048885345459,8.757609066378791e-06,4.089016783836996e-06,0.9999998211860657,-7.002920909826571e-08,0.000980929471552372,-0.00285769859328866,-0.025295725092291832,9.04733533388935e-05,-0.0033355173654854298,-0.005954770836979151,0.000990347471088171,0.0028560697101056576,0.025295546278357506,-0.0003212369920220226,0.0034764946904033422,0.005955196917057037,1.055002212524414e-05,-1.8806604202836752e-06,0.02499999850988388,0.004024703521281481,0.004038700833916664,5.137870175531134e-06,7.279333658516407e-06,0.0,729,0.008333333333333333
6.091666666578021,stop,6.091666984371841,5.046126991510393,5.1196344196796435,-0.37235021591186523,-0.3019258729182184,0.027976455118293345,0.010148421097255778,0.0,0.0,0.0,0.0,0.0,52,0.0281602144241333,0.0022319939453154802,0.02816021256148815,0.0030920039862394333,0.0,-5.121584126652787,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015154645370785147,0.000222055779886432,-3.299369564047083e-05,1.0,0.002483673859387636,6.65356928948313e-05,-0.0013517006300389767,0.012521184980869293,-0.126976877450943,-0.07643743604421616,-0.48299935460090637,0.5246584415435791,0.4917519688606262,-2.0204334259033203,-0.38244277238845825,2.4553370475769043,1.0380053520202637,0.0008574564126320183,0.011073943227529526,-0.0018902248702943325,0.0032117764931172132,-0.009640980511903763,0.0062026092782616615,0.006028456147760153,0.5996499061584473,-0.0003148520481772721,0.1022794172167778,-3.5428645787760615e-05,0.9999999403953552,0.0001395653816871345,-0.0001939116045832634,-9.664139724918641e-06,-1.0634915270202328e-05,0.032399050891399384,2.814490653690882e-05,1.197958681586897e-05,1.0,-2.4333612600457855e-06,0.009989199228584766,-0.00495354738086462,-0.025858769193291664,0.0004758572322316468,-0.0009239058708772063,0.001975286053493619,0.009997844696044922,0.00495450384914875,0.02585524134337902,-0.00024148350348696113,0.0023668676149100065,-0.001974870217964053,1.1086463928222656e-05,-1.648004399612546e-06,0.02499999850988388,0.004024721682071686,0.004038752987980843,5.1374754548305646e-06,7.278809789568186e-06,0.0,729,0.016666666666666666
6.099999999911233,stop,6.1000003181397915,5.046126991510393,5.147358030080797,-0.35840272903442383,-0.3066894132643938,0.027976455118293345,0.007941886906337459,0.03956468118525214,0.0,0.0,0.0,0.0,54,0.028346823528409004,0.0008455393253825605,0.028346817940473557,0.001296507311053574,0.0,-5.149307737053941,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015208472905214876,0.00021275006292853504,-3.107784141320735e-05,0.9999999403953552,0.0031421035528182983,0.00012561032781377435,-0.0010958004277199507,0.013272191397845745,-0.16226625442504883,-0.10266287624835968,-0.4829941689968109,0.5247499942779541,0.49174076318740845,-2.020387649536133,-0.3825226426124573,2.455382823944092,1.0380511283874512,0.00038454378955066204,0.01073537115007639,-0.0012102335458621383,0.0033883405849337578,-0.009506545029580593,0.005503061227500439,0.005902443081140518,0.5996631979942322,-0.0003170784329995513,0.10225007683038712,-3.4187803976237774e-05,0.9999999403953552,0.00014009921869728714,-0.00018506513151805848,-9.583009159541689e-06,-8.178189091267996e-06,0.03239743411540985,2.7685766326612793e-05,1.198398786073085e-05,0.9999999403953552,-3.108300006715581e-06,0.005620263982564211,-0.004881011322140694,-0.027351979166269302,0.0005281618796288967,-0.00034163694363087416,-0.0005650362581945956,0.005629019811749458,0.0048807160928845406,0.027350226417183876,-0.00017732748528942466,0.0011532353237271309,0.0005652736872434616,1.0609626770019531e-05,-1.5522819012403488e-06,0.02499999850988388,0.004024724941700697,0.004038776271045208,5.143034286447801e-06,7.289403583854437e-06,0.0,729,0.025
6.108333333244445,stop,6.108333651907742,5.046126991510393,5.174396187067034,-0.34433603286743164,-0.3086431825067848,0.019782341029446364,0.007889461812737864,0.06852804166478502,0.0,0.0,0.0,0.0,54,0.027779361233115196,0.001022659707814455,0.027779361233115196,0.0014399847714230418,0.0,-5.175774838109614,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015040331345517188,0.00020331017731223255,-2.9863409508834593e-05,0.9999999403953552,0.0032054276671260595,0.00017280875181313604,-0.0008213322144001722,0.013027234934270382,-0.16468368470668793,-0.10462832450866699,-0.4829941987991333,0.5248413681983948,0.4917351305484772,-2.0203418731689453,-0.38260242342948914,2.4554286003112793,1.0380969047546387,-9.898484131554142e-05,0.010377396829426289,-0.000524430419318378,0.003544357605278492,-0.009399770759046078,0.004740444477647543,0.005939191207289696,0.5996770858764648,-0.00031908261007629335,0.10222197324037552,-3.4362354199402034e-05,0.9999998807907104,0.00013993705215398222,-0.00017533113714307547,-1.003527177090291e-05,-8.217391041398514e-06,0.032396361231803894,2.79800206044456e-05,1.0464502338436432e-05,0.9999998211860657,-4.496859673963627e-06,0.002940782345831394,-0.004504626151174307,-0.027253495529294014,0.00028169399593025446,-0.0009308994631282985,0.0003160815977025777,0.0029490788001567125,0.0045035784132778645,0.027252772822976112,-0.0003697916690725833,0.0013553919270634651,-0.0003157895989716053,1.0192394256591797e-05,-1.4916295185685158e-06,0.02499999850988388,0.004024744499474764,0.00403877068310976,5.139265340403654e-06,7.2807015385478735e-06,0.0,729,0.03333333333333333
6.1166666665776575,stop,6.116666985675693,5.046126991510393,5.200212448835375,-0.3299713134765625,-0.3102513437625021,0.019782341029446364,0.012427972251316532,0.0,0.0,0.0,0.0,0.0,51,0.027458159253001213,0.0011819766368716955,0.027458153665065765,0.001499632024206221,0.0,-5.201591099877955,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015200232155621052,0.00019625398272182792,-2.9997476303833537e-05,1.0,0.003329705446958542,0.00021468383783940226,-0.0005538186524063349,0.013432682491838932,-0.17138801515102386,-0.1095169186592102,-0.48299992084503174,0.5249214768409729,0.49173521995544434,-2.020296096801758,-0.38268136978149414,2.455474376678467,1.0381426811218262,-0.0005941413692198694,0.009998738765716553,0.00016756789409555495,0.0036685429513454437,-0.009298059158027172,0.003953147679567337,0.005930135492235422,0.5996931791305542,-0.00032194150844588876,0.10220029205083847,-3.343176285852678e-05,0.9999999403953552,0.000139280513394624,-0.00016035142471082509,-1.273271300306078e-05,-9.52874597714981e-06,0.032400503754615784,3.5903438401874155e-05,1.2720054655801505e-05,1.0,-3.4313154628762277e-06,0.0018547604558989406,-0.0042244503274559975,-0.027067774906754494,0.00017849031428340822,-0.00116842205170542,-2.1248217763059074e-07,0.0018622649367898703,0.004223157651722431,0.027067454531788826,-0.00043248001020401716,0.0014359167544171214,5.185739837543224e-07,9.834766387939453e-06,-1.498381607234478e-06,0.02499999850988388,0.004024739842861891,0.004038838669657707,5.1348361012060195e-06,7.279741112142801e-06,0.0,729,0.041666666666666664
6.1249999999108695,stop,6.125000319443643,5.046126991510393,5.219665914773943,-0.3133416175842285,-0.31285593286156654,0.019782341029446364,0.01197715027956292,0.0,0.0,0.0,0.0,0.0,56,0.026640409603714943,0.0014544567093253136,0.026640404015779495,0.0016740034334361553,0.0,-5.221044565816523,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001545130362501368,0.00018461064610164613,-2.8307726097409613e-05,1.0,0.003997616469860077,0.0002603556786198169,-0.0003096417058259249,0.01309312041848898,-0.2103661298751831,-0.1377885788679123,-0.4830111563205719,0.525001585483551,0.4917411804199219,-2.0202503204345703,-0.38275638222694397,2.4555177688598633,1.0381884574890137,-0.001101068570278585,0.009601752273738384,0.0008670847164466977,0.0037487931549549103,-0.009173412807285786,0.003133391262963414,0.005921122618019581,0.5997092723846436,-0.0003244274412281811,0.10217948257923126,-3.471606396487914e-05,0.9999999403953552,0.00013704619777854532,-0.0001459037885069847,-1.3132978892826941e-05,-9.326859981229063e-06,0.032399147748947144,3.87083382520359e-05,1.7464542906964198e-05,1.0,-6.405592557712225e-06,0.0012637440813705325,-0.004259774461388588,-0.02626725658774376,0.0002026155561907217,-0.001438032602891326,8.033493941184133e-05,0.001270241686142981,0.004258296452462673,0.026267176494002342,-0.00041350696119479835,0.0016201524995267391,-8.003403490874916e-05,9.238719940185547e-06,-1.4139513950794935e-06,0.02499999850988388,0.004024761263281107,0.004038835875689983,5.1353727030800655e-06,7.281283615157008e-06,0.0,729,0.05
6.133333333244082,stop,6.133333653211594,5.046126991510393,5.2382849156856555,-0.29653310775756836,-0.31490338733419776,0.019782341029446364,0.0038383550418075174,0.0,0.0,0.0,0.0,0.0,55,0.02636238932609558,0.0013981775846332312,0.02636239118874073,0.001380066736601293,0.0,-5.239663566728236,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001508889690740034,0.00017159697017632425,-2.9424434615066275e-05,1.0,0.004129401408135891,0.0003038925933651626,-5.1330309361219406e-05,0.013460656628012657,-0.21896949410438538,-0.14374330639839172,-0.48302286863327026,0.5250816941261292,0.49175286293029785,-2.020204544067383,-0.3828306794166565,2.4555246829986572,1.0382342338562012,-0.0016080922214314342,0.009190788492560387,0.0015570600517094135,0.0037903073243796825,-0.009057589806616306,0.0023779526818543673,0.005905477795749903,0.5997177362442017,-0.0003250862064305693,0.10215627402067184,-3.302519689896144e-05,1.0,0.0001368926023133099,-0.00014850270235911012,-4.6216546252253465e-06,-8.045728463912383e-06,0.032394565641880035,2.3095235519576818e-05,1.3995071640238166e-05,1.0,-3.599671345000388e-06,-0.0004209304170217365,-0.004209685605019331,-0.026020701974630356,0.0002101483551086858,-0.001382271177135408,-8.031554898479953e-06,-0.0004143543483223766,0.004207852762192488,0.02602110616862774,-0.00039857500814832747,0.0013212320627644658,8.253098712884821e-06,8.58306884765625e-06,-1.4699180610477924e-06,0.02499999850988388,0.004024759866297245,0.00403885031118989,5.1406041166046634e-06,7.285445462912321e-06,0.0,729,0.058333333333333334
6.141666666577294,stop,6.141666986979544,5.046126991510393,5.259243398904802,-0.28711557388305664,-0.3152850840706378,0.019782341029446364,0.007839061254344415,0.0,0.0,0.0,0.0,0.0,51,0.027535516768693924,0.0008533245418220758,0.027535516768693924,0.0004180329560767859,0.0,-5.260622049947383,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001418472093064338,0.0001612411579117179,-2.8696516892523505e-05,0.9999999403953552,0.0019176421919837594,0.0003448602801654488,0.00029018078930675983,0.013771719299256802,-0.09219307452440262,-0.05117475613951683,-0.4830400347709656,0.5251503586769104,0.4917701184749603,-2.0201587677001953,-0.382904976606369,2.4555246829986572,1.0382800102233887,-0.002098014345392585,0.00877641886472702,0.0022130755241960287,0.003815305419266224,-0.008981363847851753,0.001837030053138733,0.005929050501435995,0.5997275710105896,-0.0003277971991337836,0.10213908553123474,-2.89179206447443e-05,1.0,0.00013584458793047816,-0.00014879506488796324,-5.0181733968202025e-06,-1.0641004337230697e-05,0.03239833563566208,1.2446287655620836e-05,6.002248937875265e-06,1.0,-2.2060073945340264e-07,-0.0036234750878065825,-0.004087300039827824,-0.0269883144646883,0.0002888220187742263,-0.0007976704509928823,9.201333887176588e-05,-0.00361655349843204,0.004084755666553974,0.02698962762951851,-0.0003020564035978168,0.0002739765914157033,-9.192555444315076e-05,8.046627044677734e-06,-1.433683792129159e-06,0.02499999850988388,0.004024786408990622,0.004038868937641382,5.131285433890298e-06,7.2711845859885216e-06,0.0,729,0.06666666666666667
6.149999999910506,stop,6.150000320747495,5.046126991510393,5.274293571710588,-0.2779364585876465,-0.3179479099344462,0.019782341029446364,0.007369974355242448,0.0,0.0,0.0,0.0,0.0,51,0.02574523724615574,0.0012677296763285995,0.02574523352086544,0.0010560957016423345,0.0,-5.275672222753169,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014449995069298893,0.00016527182015124708,-2.3918819351820275e-05,1.0,0.0019071947317570448,0.0003838268748950213,0.0005467247683554888,0.012972659431397915,-0.0931105688214302,-0.05175372213125229,-0.48306289315223694,0.5252190232276917,0.49179312586784363,-2.020112991333008,-0.38297921419143677,2.4555246829986572,1.0383257865905762,-0.0026002570521086454,0.008346108719706535,0.0028811052907258272,0.003801886225119233,-0.00885834265500307,0.001159017556346953,0.005906250327825546,0.5997375845909119,-0.00033023132709786296,0.10212279111146927,-2.5893337806337513e-05,0.9999999403953552,0.00013507205585483462,-0.00014840223593637347,-5.878517185919918e-06,-1.060856448020786e-05,0.032397083938121796,1.6870082617970183e-05,9.427153599972371e-06,1.0,-1.9736316971830092e-06,-0.0016264606965705752,-0.0039549339562654495,-0.025387603789567947,0.00025345271569676697,-0.0012420801213011146,-1.171326312032761e-05,-0.0016199932433664799,0.003953179810196161,0.025388285517692566,-0.00031844674958847463,0.001006870879791677,1.1866084605571814e-05,8.285045623779297e-06,-1.1947413440793753e-06,0.02499999850988388,0.004024802707135677,0.004038871731609106,5.12594124302268e-06,7.259310223162174e-06,0.0,729,0.075
