trajectory_id,folder,family,policy,depth_mm,replay_matched,label_eligible,safe_recovery,reason,numerically_valid,grasp_retained,cleared,force_budget_exceeded,torque_budget_exceeded,max_force,max_torque,max_wrist_force_n,max_wrist_torque_nm,max_normal_load,max_penetration,recovery_work_j,clear_time_s,duration_s,replay_error_position_mm,replay_error_orientation_deg,replay_error_joint_rad,replay_error_joint_velocity_rad_s,replay_error_linear_velocity_m_s,replay_error_angular_velocity_rad_s,replay_error_force_n,replay_error_torque_nm,replay_error_normal_load_n,replay_error_min_separation_mm,replay_error_wrist_torque_nm,replay_error_finger_position,replay_error_finger_velocity,replay_error_grasp_position,replay_error_hand_pose,replay_error_wrist_raw_child,replay_error_grasp_quat_angle_deg,replay_error_hand_pose_angle_deg,sampling_slot,sample_role,split_group_id
slot003_try00,slot003_try00,diagonal_offset,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.45610055327415466,0.0018028513295575976,0.40083327889442444,0.04292483255267143,0.3648987412452698,0.0018709066580413491,7.655989312952786e-06,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,characterization,slot003
slot003_try00,slot003_try00,diagonal_offset,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.5363224744796753,0.005138542037457228,0.4430287480354309,0.04911305382847786,0.42907750606536865,0.002001992243094719,5.452958447075942e-05,3.908333333333333,3.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,characterization,slot003
slot003_try00,slot003_try00,diagonal_offset,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.536414623260498,0.00514359213411808,0.4434076249599457,0.04920932650566101,0.4291510581970215,0.0010188506394115393,5.484895116047994e-06,5.916666666666667,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,characterization,slot003
slot003_try00,slot003_try00,diagonal_offset,straight,15.0,True,True,True,cleared,True,True,True,False,False,0.47383981943130493,0.006654620636254549,0.3929450213909149,0.03042326495051384,0.3791016638278961,0.00041715247789397836,1.0947846137598803e-06,4.258333333333333,4.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,characterization,slot003
slot003_try00,slot003_try00,diagonal_offset,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.47383981943130493,0.006654620636254549,0.3929450213909149,0.03042326495051384,0.3791016638278961,0.0001936164437665866,1.833196089836194e-08,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,characterization,slot003
slot003_try00,slot003_try00,diagonal_offset,straight,20.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.0030248505334478856,0.0014375915597723986,3.0517578125e-05,2.2439751774072647e-05,0.00046074332009790115,0.030555621366348214,0.0,0.0,0.0,0.0,0.00010417017529107397,4.568137228488922e-07,2.5081681087613106e-07,2.181332092732191e-07,2.1421292331069708e-06,0.00040787504985928535,0.0004234717285410315,0.0010461079135676953,3,characterization,slot003
slot003_try00,slot003_try00,diagonal_offset,realign,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.037839967757463455,0.020538143813610077,0.0,0.0,0.0,6.483333333333333,6.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,characterization,slot003
slot004_try00,slot004_try00,tilt_only,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02844184823334217,0.003928627818822861,0.0,0.0,0.0,3.425,3.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,characterization,slot004
slot004_try00,slot004_try00,tilt_only,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02844184823334217,0.003928627818822861,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,characterization,slot004
slot004_try00,slot004_try00,tilt_only,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027540938928723335,0.002868476090952754,0.0,0.0,0.0,3.9499999999999997,3.9499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,characterization,slot004
slot004_try00,slot004_try00,tilt_only,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.027540938928723335,0.002868476090952754,0.0,0.0,0.0,5.908333333333333,5.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,characterization,slot004
slot004_try00,slot004_try00,tilt_only,straight,15.0,True,True,True,cleared,True,True,True,False,False,0.17081472277641296,0.002377942902967334,0.11913447082042694,0.01404839102178812,0.13665178418159485,0.0010878699185923324,7.925551116209443e-06,4.283333333333333,4.283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,characterization,slot004
slot004_try00,slot004_try00,tilt_only,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.18249808251857758,0.002377942902967334,0.14469502866268158,0.01404839102178812,0.14599846303462982,0.0005848045248058042,5.332064556107241e-06,6.258333333333333,6.258333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,characterization,slot004
slot005_try00,slot005_try00,offset_tilt,straight,5.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.005742379349309444,0.0020457806215597838,2.3365020751953125e-05,0.0006160177290439606,0.0013630764041565214,0.06912951816430385,0.04643208275908379,0.00012772547905831093,0.03714562952518463,0.0010486844530532835,0.0009994078427553177,1.4463439583778381e-06,4.5332126319408417e-07,1.7769652913557366e-06,5.424022674560547e-06,0.028759203851222992,0.001989036080732314,0.0005194593491888742,5,characterization,slot005
slot005_try00,slot005_try00,offset_tilt,realign,5.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.005742379349309444,0.0020457806215597838,2.3365020751953125e-05,0.0006160177290439606,0.0013630764041565214,0.06912951816430385,0.04643208275908379,0.00012772547905831093,0.03714562952518463,0.0010486844530532835,0.0009994078427553177,1.4463439583778381e-06,4.5332126319408417e-07,1.7769652913557366e-06,5.424022674560547e-06,0.028759203851222992,0.001989036080732314,0.0005194593491888742,5,characterization,slot005
slot005_try00,slot005_try00,offset_tilt,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.5488454103469849,0.0015053062234073877,0.4788024425506592,0.048318177461624146,0.43908706307411194,0.005082502411823953,0.0004088784788889796,3.966666666666667,3.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,characterization,slot005
slot005_try00,slot005_try00,offset_tilt,realign,10.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.025129152486852324,0.006664954536938113,0.00018095970153808594,0.0014704307541251183,0.0009140869120473506,0.047418618077912436,0.09042629367875175,0.00024749225966134454,0.07230156660079956,0.001573026338519412,0.031857567839324474,2.193264663219452e-07,1.0864459909498692e-07,2.1254913008306175e-05,7.184920832514763e-06,0.08581823110580444,0.0032675397626022915,0.008678405644415837,5,characterization,slot005
slot005_try00,slot005_try00,offset_tilt,straight,15.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.012080497247698857,0.007798740683162733,6.842613220214844e-05,0.0033663208596408367,0.004103510978367387,0.3069479331739303,0.2684010246143308,0.0007717301508564078,0.21471865428611636,0.0013763981314696139,0.04351883800700307,5.676411092281342e-07,0.0004385271167848259,1.5207092474156525e-06,1.1146068572998047e-05,0.17878598626703024,0.005244622753918984,0.002633657419478269,5,characterization,slot005
slot005_try00,slot005_try00,offset_tilt,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.40816429257392883,0.0012027769116684794,0.346790611743927,0.03368428722023964,0.3266116976737976,0.002001992243094719,6.451167515482878e-06,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,characterization,slot005
slot005_try00,slot005_try00,offset_tilt,straight,20.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.05849960912472623,0.031351849347956394,0.000675201416015625,0.00492482740082778,0.0008431001956020185,0.4496619263291327,0.3766219331515177,0.002473210619599792,0.30275609716773033,0.0014419409808397177,0.042845115065574646,3.6600977182388306e-07,3.6903657019138336e-08,1.2625008821487427e-05,4.588812589645386e-05,0.3164372108876705,0.015778886128979694,0.022680129260003686,5,characterization,slot005
slot005_try00,slot005_try00,offset_tilt,realign,20.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.05849960912472623,0.031351849347956394,0.000675201416015625,0.00492482740082778,0.0008431001956020185,0.4496619263291327,0.3766219331515177,0.002473210619599792,0.30275609716773033,0.0014419409808397177,0.042845115065574646,3.6600977182388306e-07,3.6903657019138336e-08,1.2625008821487427e-05,4.588812589645386e-05,0.3164372108876705,0.015778886128979694,0.022680129260003686,5,characterization,slot005
slot006_try00,slot006_try00,centered,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.005236217752099037,0.0,0.0,0.0,3.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,repeatability_control,centered_controls
slot006_try00,slot006_try00,centered,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02762346714735031,0.0062720454297959805,0.0,0.0,0.0,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,repeatability_control,centered_controls
slot006_try00,slot006_try00,centered,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.0274876169860363,0.0047729527577757835,0.0,0.0,0.0,3.908333333333333,3.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,repeatability_control,centered_controls
slot006_try00,slot006_try00,centered,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.0274876169860363,0.005958985071629286,0.0,0.0,0.0,5.916666666666667,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,repeatability_control,centered_controls
slot006_try00,slot006_try00,centered,straight,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02573629654943943,0.01535860262811184,0.0,0.0,0.0,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,repeatability_control,centered_controls
slot006_try00,slot006_try00,centered,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.02573629654943943,0.01535860262811184,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,repeatability_control,centered_controls
slot006_try00,slot006_try00,centered,straight,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03787361457943916,0.02098836377263069,0.0,0.0,0.0,4.483333333333333,4.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,repeatability_control,centered_controls
slot006_try00,slot006_try00,centered,realign,20.0,True,True,True,cleared,True,True,True,False,False,0.0,0.0,0.03787361457943916,0.02098836377263069,0.0,0.0,0.0,6.483333333333333,6.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,repeatability_control,centered_controls
slot007_try00,slot007_try00,x_offset,straight,5.0,True,True,True,cleared,True,True,True,False,False,0.4081572890281677,0.0005771826836280525,0.286194384098053,0.04033147543668747,0.39949315786361694,0.0,2.6724759886557575e-09,3.3833333333333333,3.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,characterization,slot007
slot007_try00,slot007_try00,x_offset,realign,5.0,True,True,True,cleared,True,True,True,False,False,0.22338204085826874,0.0005418151267804205,0.19679690897464752,0.019112318754196167,0.1787056177854538,0.0,6.157991171621783e-06,5.375,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,characterization,slot007
slot007_try00,slot007_try00,x_offset,straight,10.0,True,True,True,cleared,True,True,True,False,False,0.30674755573272705,0.0006145588122308254,0.2671543061733246,0.020989522337913513,0.24539805948734283,0.0004289657056233409,1.1049166948540191e-05,3.908333333333333,3.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,characterization,slot007
slot007_try00,slot007_try00,x_offset,realign,10.0,True,True,True,cleared,True,True,True,False,False,0.10078724473714828,0.00026843842351809144,0.09957848489284515,0.010387764312326908,0.08063195645809174,0.0006255940547816863,5.309095732856465e-08,5.908333333333333,5.908333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,characterization,slot007
slot007_try00,slot007_try00,x_offset,straight,15.0,True,True,True,cleared,True,True,True,False,False,0.39213842153549194,0.0010794755071401596,0.2668454051017761,0.03687020018696785,0.31697025895118713,0.0,6.797704068158458e-09,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,characterization,slot007
slot007_try00,slot007_try00,x_offset,realign,15.0,True,True,True,cleared,True,True,True,False,False,0.47201764583587646,0.0012647811090573668,0.32316353917121887,0.04434671252965927,0.37763917446136475,0.00029775216603411536,9.864051238780055e-09,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,characterization,slot007
slot007_try00,slot007_try00,x_offset,straight,20.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.001013913021941774,0.001645472346823184,5.125999450683594e-06,0.00011968764010816813,0.00018572415001465737,0.012824912590811813,0.00024508395477453244,9.182718965512564e-07,0.0,0.0,0.0009810882256715558,6.26780092716217e-07,1.8175342120230198e-07,2.7177138690603897e-06,1.8477439880371094e-06,0.004971053916960955,0.0018915940395236753,0.00038931703805164986,7,characterization,slot007
slot007_try00,slot007_try00,x_offset,realign,20.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.001013913021941774,0.001645472346823184,5.125999450683594e-06,0.00011968764010816813,0.00018572415001465737,0.012824912590811813,0.00024508395477453244,9.182718965512564e-07,0.0,0.0,0.0009810882256715558,6.26780092716217e-07,1.8175342120230198e-07,2.7177138690603897e-06,1.8477439880371094e-06,0.004971053916960955,0.0018915940395236753,0.00038931703805164986,7,characterization,slot007
slot008_try00,slot008_try00,y_offset,straight,5.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.09452836696932129,0.005571336154404456,0.0002493858337402344,0.002053862437605858,0.0008164874557757573,0.06340768821675323,0.02398314926720528,7.1883658929732e-05,0.01791420578956604,0.0005243423402134795,0.006262695416808128,5.597248673439026e-07,1.589651219546795e-07,2.1237419787212275e-06,9.319931268692017e-05,0.022804081439971924,0.0012341055152532753,0.00484525533271038,8,characterization,slot008
slot008_try00,slot008_try00,y_offset,realign,5.0,False,False,,replay_mismatch,,,,,,,,,,,,,,,0.09452836696932129,0.005571336154404456,0.0002493858337402344,0.002053862437605858,0.0008164874557757573,0.06340768821675323,0.02398314926720528,7.1883658929732e-05,0.01791420578956604,0.0005243423402134795,0.006262695416808128,5.597248673439026e-07,1.589651219546795e-07,2.1237419787212275e-06,9.319931268692017e-05,0.022804081439971924,0.0012341055152532753,0.00484525533271038,8,characterization,slot008
