case_id,radial_clearance_mm,effective_radial_clearance_mm,hole_depth_mm,target_depth_mm,pair_static_friction,pair_dynamic_friction,peg_static_friction,peg_dynamic_friction,hole_static_friction,hole_dynamic_friction,friction_combine_mode,tilt_amplitude_deg,tilt_axis,tilt_sign,split_group_id,baseline_case_id,case_reference_state,baseline_reference_state,reference_comparison_eligible,completed_safe_withdrawal_comparison,tilt_terminal_depth_loss_mm,baseline_tilt_terminal_depth_loss_mm,difference_tilt_terminal_depth_loss_mm,tilt_max_depth_loss_mm,baseline_tilt_max_depth_loss_mm,difference_tilt_max_depth_loss_mm,straight_retreat_peak_wrist_force_n,baseline_straight_retreat_peak_wrist_force_n,difference_straight_retreat_peak_wrist_force_n,straight_retreat_peak_wrist_force_mean100ms_n,baseline_straight_retreat_peak_wrist_force_mean100ms_n,difference_straight_retreat_peak_wrist_force_mean100ms_n,straight_retreat_peak_contact_normal_axial_resistance_n,baseline_straight_retreat_peak_contact_normal_axial_resistance_n,difference_straight_retreat_peak_contact_normal_axial_resistance_n,straight_retreat_peak_contact_friction_axial_resistance_n,baseline_straight_retreat_peak_contact_friction_axial_resistance_n,difference_straight_retreat_peak_contact_friction_axial_resistance_n
m_d18_fs100_fd100_a1p5,0.2,0.19899400710569026,25.0,18.0,1.0,1.0,0.75,0.75,1.25,1.25,average,1.5,pitch,1,m_d18_fs100_fd100,m_d18_fs100_fd100_a00,valid_protocol_completed,valid_protocol_completed,True,True,-0.36665424704551697,-7.82310962677002e-05,-0.36657601594924927,0.130530446767807,6.332993507385254e-05,0.13046711683273315,5.491099834442139,3.568729877471924,1.9223699569702148,1.0004024273560692,0.36230997456004843,0.6380924527960208,0.0,0.0,0.0,5.297093391418457,2.7886929512023926,2.5084004402160645
