case_id,target_depth_mm,terminal_depth_mm,pair_static_friction,pair_dynamic_friction,tilt_amplitude_deg,terminal_actual_tilt_deg,reference_state,reference_reason,numerically_valid,max_normal_load_n,reference_peak_wrist_force_n,max_grasp_slip_mm,straight_numerically_valid,straight_retreat_observed,straight_reason,straight_safe_recovery,straight_retreat_peak_wrist_force_n,straight_retreat_peak_wrist_force_mean100ms_n,straight_max_wrist_force_n,paired_state,paired_costs_complete,matched_realign_retreat_peak_wrist_force_n,matched_realign_max_wrist_force_n,matched_realign_realign_peak_wrist_force_n
m_d18_fs100_fd100_a00,18.0,17.991246283054352,1.0,1.0,0.0,0.048456642643301504,valid_protocol_completed,reference_complete,True,10.935748100280762,13.150410652160645,0.0252191075560404,True,True,cleared,True,3.568729877471924,0.36230997456004843,3.568729877471924,matched_results_known,True,4.586472988128662,4.586472988128662,0.022031420841813087
m_d18_fs100_fd100_a1p5,18.0,18.3578222990036,1.0,1.0,1.5,1.3607061960275437,valid_protocol_completed,reference_complete,True,20.641307830810547,13.150410652160645,0.044269188947509974,True,True,cleared,True,5.491099834442139,1.0004024273560692,6.526978015899658,matched_results_known,True,3.229278564453125,8.5201416015625,8.5201416015625
