trajectory_id,checkpoint_id,checkpoint_kind,checkpoint_depth_mm,depth_mm,reached,parent_numerically_valid,parent_complete,Y_R_tested,label_reason,parent_insertion_success,parent_stalled,tilt_deg,command_tilt_deg,wrist_force_n,case_id,radial_clearance_mm,effective_radial_clearance_mm,hole_diameter_mm,peg_diameter_mm,tilt_onset_fraction,tilt_onset_mm,tilt_amplitude_deg,tilt_sign,tilt_axis,tilt_ramp_duration_s,straight_probe_present,straight_label_eligible,straight_replay_matched,straight_safe_recovery,straight_reason,straight_termination_reason,straight_recovery_censored,straight_termination_phase,straight_numerically_valid,straight_grasp_retained,straight_cleared,straight_force_budget_exceeded,straight_torque_budget_exceeded,straight_max_wrist_force_n,straight_max_wrist_torque_nm,straight_duration_s,straight_clear_time_s,straight_stop_peak_wrist_force_n,straight_realign_peak_wrist_force_n,straight_retreat_peak_wrist_force_n,straight_retreat_peak_wrist_force_mean100ms_n,straight_retreat_peak_wrist_world_z_abs_n,straight_retreat_peak_wrist_world_z_abs_mean100ms_n,straight_retreat_peak_contact_downward_resistance_n,straight_retreat_actual_withdrawal_mm,straight_retreat_commanded_withdrawal_mm,straight_retreat_contact_resistive_work_j,realign_probe_present,realign_label_eligible,realign_replay_matched,realign_safe_recovery,realign_reason,realign_termination_reason,realign_recovery_censored,realign_termination_phase,realign_numerically_valid,realign_grasp_retained,realign_cleared,realign_force_budget_exceeded,realign_torque_budget_exceeded,realign_max_wrist_force_n,realign_max_wrist_torque_nm,realign_duration_s,realign_clear_time_s,realign_stop_peak_wrist_force_n,realign_realign_peak_wrist_force_n,realign_retreat_peak_wrist_force_n,realign_retreat_peak_wrist_force_mean100ms_n,realign_retreat_peak_wrist_world_z_abs_n,realign_retreat_peak_wrist_world_z_abs_mean100ms_n,realign_retreat_peak_contact_downward_resistance_n,realign_retreat_actual_withdrawal_mm,realign_retreat_commanded_withdrawal_mm,realign_retreat_contact_resistive_work_j,paired_label_eligible,paired_measured
g0100_d70_pitch_pos20_try00,pre_tilt,pre_tilt,14.036787301301958,14.036787301301958,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.002163227880373597,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try00,ramp_complete,ramp_complete,16.682682186365128,16.682682186365128,True,False,True,,event_recorded_without_recovery_probe,False,True,1.1386638871140904,2.0,0.9965195655822754,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try00,first_stall,first_stall,16.68236181139946,16.68236181139946,True,False,True,,numerically_invalid_prefix,False,True,1.2626907043021722,2.0,1.7093677520751953,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try00,terminal,terminal,16.681184619665146,16.681184619665146,True,False,True,,numerically_invalid_prefix,False,True,1.1691884335484601,2.0,2.020543336868286,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try01,pre_tilt,pre_tilt,14.036787301301958,14.036787301301958,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.002163227880373597,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try01,ramp_complete,ramp_complete,16.673476994037628,16.673476994037628,True,False,True,,event_recorded_without_recovery_probe,False,True,1.146883194547437,2.0,0.9933465719223022,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try01,first_stall,first_stall,16.671908646821976,16.671908646821976,True,False,True,,numerically_invalid_prefix,False,True,1.1910760932241684,2.0,1.9965705871582031,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try01,terminal,terminal,16.672880947589874,16.672880947589874,True,False,True,,numerically_invalid_prefix,False,True,1.1740320581045396,2.0,1.9710129499435425,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try02,pre_tilt,pre_tilt,14.036787301301958,14.036787301301958,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.002163227880373597,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try02,ramp_complete,ramp_complete,16.682682186365128,16.682682186365128,True,False,True,,event_recorded_without_recovery_probe,False,True,1.1386638871140904,2.0,0.9965195655822754,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try02,first_stall,first_stall,16.68236181139946,16.68236181139946,True,False,True,,numerically_invalid_prefix,False,True,1.2626907043021722,2.0,1.7093677520751953,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try02,terminal,terminal,16.681184619665146,16.681184619665146,True,False,True,,numerically_invalid_prefix,False,True,1.1691884335484601,2.0,2.020543336868286,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try03,pre_tilt,pre_tilt,14.036787301301958,14.036787301301958,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.002163227880373597,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try03,ramp_complete,ramp_complete,16.682682186365128,16.682682186365128,True,False,True,,event_recorded_without_recovery_probe,False,True,1.1386638871140904,2.0,0.9965195655822754,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try03,first_stall,first_stall,16.68236181139946,16.68236181139946,True,False,True,,numerically_invalid_prefix,False,True,1.2626907043021722,2.0,1.7093677520751953,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try03,terminal,terminal,16.681184619665146,16.681184619665146,True,False,True,,numerically_invalid_prefix,False,True,1.1691884335484601,2.0,2.020543336868286,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try04,pre_tilt,pre_tilt,14.036787301301958,14.036787301301958,True,False,True,,event_recorded_without_recovery_probe,False,True,0.03956468264845247,0.0,0.002163227880373597,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try04,ramp_complete,ramp_complete,16.673476994037628,16.673476994037628,True,False,True,,event_recorded_without_recovery_probe,False,True,1.146883194547437,2.0,0.9933465719223022,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try04,first_stall,first_stall,16.671908646821976,16.671908646821976,True,False,True,,numerically_invalid_prefix,False,True,1.1910760932241684,2.0,1.9965705871582031,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
g0100_d70_pitch_pos20_try04,terminal,terminal,16.672880947589874,16.672880947589874,True,False,True,,numerically_invalid_prefix,False,True,1.1740320581045396,2.0,1.9710129499435425,g0100_d70_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.7,14.0,2.0,1,pitch,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
