trajectory_id,folder,family,slot,checkpoint_id,parent_numerically_valid,parent_complete,parent_insertion_success,parent_stalled,checkpoint_depth_mm,reached,reference_time_s,checkpoint_kind,prefix_numerically_valid,Y_R_tested,label_reason,depth_mm,force_n,torque_nm,normal_load_n,tilt_deg,tip_x_mm,tip_y_mm,prefix_max_force_n,prefix_max_torque_nm,prefix_max_normal_load_n,prefix_max_penetration_mm,wrist_force_n,wrist_torque_nm,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,command_tilt_deg,command_roll_deg,command_pitch_deg,tilt_triggered,tilt_ramp_fraction,prefix_max_wrist_force_n,prefix_max_wrist_torque_nm,fx,fy,fz,taux,tauy,tauz,vx,vy,vz,omegax,omegay,omegaz,qw,qx,qy,qz,joint1_rad,joint_velocity1_rad_s,joint2_rad,joint_velocity2_rad_s,joint3_rad,joint_velocity3_rad_s,joint4_rad,joint_velocity4_rad_s,joint5_rad,joint_velocity5_rad_s,joint6_rad,joint_velocity6_rad_s,joint7_rad,joint_velocity7_rad_s,sample_role,split_group_id,path_group_id,final_pitch_deg,case_id,radial_clearance_mm,effective_radial_clearance_mm,hole_diameter_mm,peg_diameter_mm,tilt_onset_fraction,tilt_onset_mm,tilt_amplitude_deg,tilt_sign,tilt_axis,tilt_ramp_duration_s
g0100_aligned_try00,g0100_aligned_try00,centered,0,pre_tilt,True,True,True,False,,False,,pre_tilt,False,,event_recorded_without_recovery_probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aligned_control,g0100_aligned,g0100_aligned,0.0,g0100_aligned,0.1,0.0990179858211121,8.186,7.986,,,0.0,1,pitch,1.0
g0100_aligned_try00,g0100_aligned_try00,centered,0,ramp_complete,True,True,True,False,,False,,ramp_complete,False,,event_recorded_without_recovery_probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aligned_control,g0100_aligned,g0100_aligned,0.0,g0100_aligned,0.1,0.0990179858211121,8.186,7.986,,,0.0,1,pitch,1.0
g0100_aligned_try00,g0100_aligned_try00,centered,0,first_stall,True,True,True,False,,False,,first_stall,False,,checkpoint_not_reached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aligned_control,g0100_aligned,g0100_aligned,0.0,g0100_aligned,0.1,0.0990179858211121,8.186,7.986,,,0.0,1,pitch,1.0
g0100_aligned_try00,g0100_aligned_try00,centered,0,terminal,True,True,True,False,20.030879974365234,True,10.999999999999469,terminal,True,1,safe_policy_witness,20.030879974365234,0.0,0.0,0.0,0.048456642643301504,-0.06306171417236328,-0.0020982274691050407,0.06544576585292816,0.0001839248143369332,0.05236123502254486,0.0,0.00044555796193890274,0.00015993477427400649,-4.710024950327352e-05,0.00043512062984518707,-8.350760617759079e-05,0.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.000926911598071456,0.00048693918506614864,0.003546652151271701,0.02701539359986782,0.05780364200472832,0.06130771338939667,-0.0001255871175089851,0.00041009928099811077,9.909188520396128e-06,0.9999999403953552,-0.4807891249656677,0.00025193498004227877,0.5589224696159363,-0.0005463288398459554,0.48652976751327515,-0.00020971972844563425,-2.014453649520874,-3.1597850465914235e-05,-0.413466215133667,-0.00024260107602458447,2.4763941764831543,0.001889884122647345,1.0585461854934692,0.000938585726544261,aligned_control,g0100_aligned,g0100_aligned,0.0,g0100_aligned,0.1,0.0990179858211121,8.186,7.986,,,0.0,1,pitch,1.0
g0100_d30_pitch_pos05_try00,g0100_d30_pitch_pos05_try00,tilt_only,1,pre_tilt,True,True,True,False,6.02589324116707,True,6.249999999999737,pre_tilt,True,,event_recorded_without_recovery_probe,6.02589324116707,1.2115409845137037e-05,5.157576410397269e-08,0.0,0.027976455118293345,-0.06645917892456055,0.02929728179879021,0.0002871040487661958,1.2380181715343497e-06,0.0,0.0,0.001148288487456739,0.0001765325287124142,0.00036828871816396713,-0.0007690673810429871,-0.0007690679631195962,0.0,0.0,0.0,True,0.0,,,-1.9422746078134878e-08,-5.329968644218752e-08,1.2115277058910578e-05,1.776195723834917e-08,4.842018341832954e-08,2.407616328525819e-10,-0.0008500402327626944,4.310095391701907e-09,-0.0017609004862606525,0.012841785326600075,0.06462091207504272,0.0640145018696785,-6.574700819328427e-05,0.0002381265367148444,-6.758858944522217e-05,0.9999999403953552,-0.4823765754699707,0.0016810320084914565,0.5275028944015503,0.011694361455738544,0.4916381537914276,-0.0030872297938913107,-2.0189645290374756,0.0027224726509302855,-0.38457027077674866,-0.010485813021659851,2.4560554027557373,0.008348007686436176,1.0399748086929321,0.006844502408057451,gap_tilt_characterization,g0100_d30_pitch,g0100_d30_pitch_pos05,0.5,g0100_d30_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,0.5,1,pitch,1.0
g0100_d30_pitch_pos05_try00,g0100_d30_pitch_pos05_try00,tilt_only,1,ramp_complete,True,True,True,False,11.430380493402483,True,7.24999999999968,ramp_complete,True,,event_recorded_without_recovery_probe,11.430380493402483,0.5854614973068237,0.006474616006016731,0.4682997763156891,0.36045200059642807,0.03790855407714844,0.0017579554878466297,0.5854614973068237,0.006474616006016731,0.4682997763156891,0.0032673467558197444,0.5397679805755615,0.05338922142982483,0.41924402117729187,0.06813382357358932,-0.33307912945747375,0.5,0.0,0.5,True,1.0,,,-0.4635154902935028,-0.06806094199419022,0.3511214256286621,0.0010389531962573528,-0.006390396039932966,6.382152787409723e-05,3.383206785656512e-05,-0.001043834025040269,-0.001510797068476677,-0.05931815505027771,-0.08022719621658325,0.07676613330841064,-0.0001688284974079579,0.0031459012534469366,1.0552147614362184e-05,0.9999949932098389,-0.4799136221408844,-0.0020724113564938307,0.5419067144393921,0.011535239405930042,0.48905032873153687,0.002164229052141309,-2.011662006378174,0.007723420392721891,-0.392903596162796,-0.005816299002617598,2.455291509628296,-0.012504017911851406,1.0448150634765625,0.0030123975593596697,gap_tilt_characterization,g0100_d30_pitch,g0100_d30_pitch_pos05,0.5,g0100_d30_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,0.5,1,pitch,1.0
g0100_d30_pitch_pos05_try00,g0100_d30_pitch_pos05_try00,tilt_only,1,first_stall,True,True,True,False,,False,,first_stall,False,,checkpoint_not_reached,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gap_tilt_characterization,g0100_d30_pitch,g0100_d30_pitch_pos05,0.5,g0100_d30_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,0.5,1,pitch,1.0
g0100_d30_pitch_pos05_try00,g0100_d30_pitch_pos05_try00,tilt_only,1,terminal,True,True,True,False,20.053265243768692,True,10.999999999999469,terminal,True,1,safe_policy_witness,20.053265243768692,0.018030161038041115,0.000344061671057716,0.015922438353300095,0.52301937574777,-0.07861852645874023,0.02976539690280333,1.2020506858825684,0.01580779254436493,0.9615781307220459,0.004664447260438465,0.021248891949653625,0.0007653482025489211,0.013353030197322369,0.011507725343108177,-0.011865253560245037,0.5,0.0,0.5,True,1.0,,,-0.013436540961265564,-0.00947730801999569,0.007397748529911041,0.00017865875270217657,-0.0002932313072960824,-2.1791778635815717e-05,0.0007768439245410264,-0.0004433591093402356,0.0038420232012867928,-0.022498175501823425,-0.009614450857043266,0.35632091760635376,8.800122486718465e-06,0.004563910886645317,-9.111110557569191e-06,0.9999895691871643,-0.4799923896789551,0.00044273785897530615,0.5625120401382446,0.00015731532766949385,0.4876005947589874,-0.0005194285768084228,-2.006570339202881,0.0026237312704324722,-0.41046589612960815,0.0007508167182095349,2.4634766578674316,-0.001455951831303537,1.0562098026275635,-0.001260696561075747,gap_tilt_characterization,g0100_d30_pitch,g0100_d30_pitch_pos05,0.5,g0100_d30_pitch_pos05,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,0.5,1,pitch,1.0
g0100_d30_pitch_pos20_try00,g0100_d30_pitch_pos20_try00,tilt_only,2,pre_tilt,False,True,False,True,6.02589324116707,True,6.249999999999737,pre_tilt,True,,event_recorded_without_recovery_probe,6.02589324116707,1.2115409845137037e-05,5.157576410397269e-08,0.0,0.027976455118293345,-0.06645917892456055,0.02929728179879021,0.0002871040487661958,1.2380181715343497e-06,0.0,0.0,0.001148288487456739,0.0001765325287124142,0.00036828871816396713,-0.0007690673810429871,-0.0007690679631195962,0.0,0.0,0.0,True,0.0,,,-1.9422746078134878e-08,-5.329968644218752e-08,1.2115277058910578e-05,1.776195723834917e-08,4.842018341832954e-08,2.407616328525819e-10,-0.0008500402327626944,4.310095391701907e-09,-0.0017609004862606525,0.012841785326600075,0.06462091207504272,0.0640145018696785,-6.574700819328427e-05,0.0002381265367148444,-6.758858944522217e-05,0.9999999403953552,-0.4823765754699707,0.0016810320084914565,0.5275028944015503,0.011694361455738544,0.4916381537914276,-0.0030872297938913107,-2.0189645290374756,0.0027224726509302855,-0.38457027077674866,-0.010485813021659851,2.4560554027557373,0.008348007686436176,1.0399748086929321,0.006844502408057451,gap_tilt_characterization,g0100_d30_pitch,g0100_d30_pitch_pos20,2.0,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0
g0100_d30_pitch_pos20_try00,g0100_d30_pitch_pos20_try00,tilt_only,2,ramp_complete,False,True,False,True,10.828746110200884,True,7.24999999999968,ramp_complete,True,,event_recorded_without_recovery_probe,10.828746110200884,0.8280966877937317,0.020970823243260384,3.0340237617492676,1.3835251713299739,-0.12373924255371094,0.0015063430964801228,2.086977243423462,0.020970823243260384,3.0340237617492676,0.011370639185770415,0.689793586730957,0.05369819700717926,0.6354133486747742,0.19615288078784943,-0.18327327072620392,2.0,0.0,2.0,True,1.0,,,-0.7845240235328674,-0.2525526285171509,0.08051955699920654,0.003067451762035489,-0.020744364708662033,-0.00019367238564882427,0.0012786575825884938,0.0006207181140780449,0.0021558047737926245,0.12823393940925598,-0.04870372265577316,-0.028294255957007408,-6.196107278810814e-05,0.012073643505573273,-3.432768426137045e-05,0.9999271035194397,-0.47838690876960754,-0.006009514909237623,0.5483443140983582,0.015608836896717548,0.4913609027862549,0.013073957525193691,-1.9949430227279663,0.03181452304124832,-0.3861844539642334,0.000829427910503,2.4266250133514404,-0.06297768652439117,1.0393414497375488,-0.003296659095212817,gap_tilt_characterization,g0100_d30_pitch,g0100_d30_pitch_pos20,2.0,g0100_d30_pitch_pos20,0.1,0.0990179858211121,8.186,7.986,0.3,6.0,2.0,1,pitch,1.0
